,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
70,71,2,"Sep 13, 1975",Sat,Tennessee Tech,17,@,Furman,5,
71,72,2,"Sep 13, 1975",Sat,Texas,46,,Colorado State,0,
72,73,2,"Sep 13, 1975",Sat,Texas A&M;,7,,Mississippi,0,
73,74,2,"Sep 13, 1975",Sat,Texas A&M-Kingsville;,43,@,Hawaii,9,
74,75,2,"Sep 13, 1975",Sat,Texas Tech,31,,Florida State,20,
75,76,2,"Sep 13, 1975",Sat,Texas-Arlington,24,@,Texas Christian,7,
76,77,2,"Sep 13, 1975",Sat,Tulane,17,@,Clemson,13,
77,78,2,"Sep 13, 1975",Sat,UCLA,37,,Iowa State,21,
78,79,2,"Sep 13, 1975",Sat,Utah State,13,@,Utah,7,
79,80,2,"Sep 13, 1975",Sat,Vanderbilt,17,,Chattanooga,7,
80,81,2,"Sep 13, 1975",Sat,Wake Forest,30,@,North Carolina State,22,
81,82,2,"Sep 13, 1975",Sat,Washington State,18,@,Kansas,14,
82,83,2,"Sep 13, 1975",Sat,West Texas A&M;,10,@,Lamar,8,
83,84,2,"Sep 13, 1975",Sat,West Virginia,50,,Temple,7,
84,85,2,"Sep 13, 1975",Sat,Western Illinois,17,@,Illinois State,7,
85,86,2,"Sep 13, 1975",Sat,Western Kentucky,21,@,Louisville,17,
86,87,2,"Sep 15, 1975",Mon,Notre Dame,17,@,Boston College,3,"Foxboro, MA"
87,88,3,"Sep 19, 1975",Fri,Southern California,24,,Oregon State,7,
88,89,3,"Sep 20, 1975",Sat,Alabama,56,,Clemson,0,
89,90,3,"Sep 20, 1975",Sat,Appalachian State,19,@,Wake Forest,17,
90,91,3,"Sep 20, 1975",Sat,Arizona,16,,Pacific,0,
91,92,3,"Sep 20, 1975",Sat,Arizona State,33,@,Texas Christian,10,
92,93,3,"Sep 20, 1975",Sat,Arkansas State,24,@,McNeese State,7,
93,94,3,"Sep 20, 1975",Sat,Army,54,,Lehigh,32,
94,95,3,"Sep 20, 1975",Sat,Auburn,10,,Baylor,10,
95,96,3,"Sep 20, 1975",Sat,Boston College,27,@,Temple,9,
96,97,3,"Sep 20, 1975",Sat,Bowling Green State,16,,Southern Mississippi,14,
97,98,3,"Sep 20, 1975",Sat,Cal State Northridge,13,@,Fresno State,7,
98,99,3,"Sep 20, 1975",Sat,Cincinnati,13,,Memphis,3,
99,100,3,"Sep 20, 1975",Sat,Colgate,16,,Citadel,0,
100,101,3,"Sep 20, 1975",Sat,Colorado,27,,Wyoming,10,
101,102,3,"Sep 20, 1975",Sat,Colorado State,21,,Brigham Young,17,
102,103,3,"Sep 20, 1975",Sat,Dayton,31,,Akron,9,
103,104,3,"Sep 20, 1975",Sat,Drake,31,,Louisville,7,
104,105,3,"Sep 20, 1975",Sat,East Carolina,20,,William & Mary,0,
105,106,3,"Sep 20, 1975",Sat,Eastern Kentucky,10,,Chattanooga,10,
106,107,3,"Sep 20, 1975",Sat,Eastern Michigan,27,@,Louisiana-Monroe,24,
107,108,3,"Sep 20, 1975",Sat,Florida State,17,,Utah State,8,
108,109,3,"Sep 20, 1975",Sat,Georgia,28,,Mississippi State,6,
109,110,3,"Sep 20, 1975",Sat,Georgia Tech,38,,Miami (FL),23,
110,111,3,"Sep 20, 1975",Sat,Grambling State,20,@,Hawaii,6,
111,112,3,"Sep 20, 1975",Sat,Indiana State,23,@,Southern Illinois,21,
112,113,3,"Sep 20, 1975",Sat,Iowa State,17,,Air Force,12,
113,114,3,"Sep 20, 1975",Sat,Kansas,14,@,Kentucky,10,
114,115,3,"Sep 20, 1975",Sat,Kansas State,32,,Wichita State,0,
115,116,3,"Sep 20, 1975",Sat,Kent State,17,,Virginia Tech,11,
116,117,3,"Sep 20, 1975",Sat,Long Beach State,32,,Cal State Fullerton,6,
117,118,3,"Sep 20, 1975",Sat,Louisiana Tech,37,,Texas-Arlington,8,
118,119,3,"Sep 20, 1975",Sat,Maryland,34,@,North Carolina,7,
119,120,3,"Sep 20, 1975",Sat,Michigan State,14,,Miami (OH),13,
120,121,3,"Sep 20, 1975",Sat,Minnesota,38,,Western Michigan,0,
121,122,3,"Sep 20, 1975",Sat,Missouri,30,@,Illinois,20,
122,123,3,"Sep 20, 1975",Sat,Morehead State,19,@,Marshall,16,
123,124,3,"Sep 20, 1975",Sat,Navy,55,,Connecticut,7,
124,125,3,"Sep 20, 1975",Sat,Nebraska,45,,Indiana,0,
125,126,3,"Sep 20, 1975",Sat,New Mexico State,17,@,Lamar,14,
126,127,3,"Sep 20, 1975",Sat,North Carolina State,8,,Florida,7,
127,128,3,"Sep 20, 1975",Sat,Northern Michigan,17,@,Central Michigan,16,
128,129,3,"Sep 20, 1975",Sat,Northwestern,10,,Northern Illinois,3,
129,130,3,"Sep 20, 1975",Sat,Notre Dame,17,@,Purdue,0,
130,131,3,"Sep 20, 1975",Sat,Ohio,10,,Ball State,0,
131,132,3,"Sep 20, 1975",Sat,Ohio State,17,,Penn State,9,
132,133,3,"Sep 20, 1975",Sat,Oklahoma,46,,Pittsburgh,10,
133,134,3,"Sep 20, 1975",Sat,Oklahoma State,20,,Arkansas,13,
134,135,3,"Sep 20, 1975",Sat,Richmond,27,,Furman,21,
135,136,3,"Sep 20, 1975",Sat,Rutgers,47,,Bucknell,3,
136,137,3,"Sep 20, 1975",Sat,San Diego State,30,,North Texas,12,
137,138,3,"Sep 20, 1975",Sat,San Jose State,5,@,Oregon,0,
138,139,3,"Sep 20, 1975",Sat,South Carolina,24,@,Duke,16,
139,140,3,"Sep 20, 1975",Sat,Stanford,19,,Michigan,19,
140,141,3,"Sep 20, 1975",Sat,Syracuse,10,,Iowa,7,
141,142,3,"Sep 20, 1975",Sat,Texas,28,@,Washington,10,
142,143,3,"Sep 20, 1975",Sat,Texas A&M;,39,@,Louisiana State,8,
143,144,3,"Sep 20, 1975",Sat,Texas Tech,24,,New Mexico,17,
144,145,3,"Sep 20, 1975",Sat,Texas-El Paso,6,,East Tennessee State,3,
145,146,3,"Sep 20, 1975",Sat,Tulane,14,,Mississippi,3,
146,147,3,"Sep 20, 1975",Sat,Tulsa,23,@,West Texas A&M;,14,
147,148,3,"Sep 20, 1975",Sat,UCLA,34,,Tennessee,28,
148,149,3,"Sep 20, 1975",Sat,Vanderbilt,9,@,Rice,6,
149,150,3,"Sep 20, 1975",Sat,Villanova,14,,Toledo,10,
150,151,3,"Sep 20, 1975",Sat,Virginia,22,,Virginia Military Institute,21,
151,152,3,"Sep 20, 1975",Sat,Washington State,30,@,Utah,14,
152,153,3,"Sep 20, 1975",Sat,West Virginia,28,@,California,10,
153,154,3,"Sep 20, 1975",Sat,Western Kentucky,24,,Illinois State,14,
154,155,3,"Sep 20, 1975",Sat,Wisconsin,48,,South Dakota,7,
155,156,4,"Sep 26, 1975",Fri,Long Beach State,28,,Pacific,12,
156,157,4,"Sep 26, 1975",Fri,Oklahoma,20,@,Miami (FL),17,
157,158,4,"Sep 27, 1975",Sat,Akron,34,,Central State,8,
158,159,4,"Sep 27, 1975",Sat,Alabama,40,@,Vanderbilt,7,
159,160,4,"Sep 27, 1975",Sat,Arizona,14,@,Wyoming,0,
160,161,4,"Sep 27, 1975",Sat,Arizona State,20,,Brigham Young,0,
161,162,4,"Sep 27, 1975",Sat,Arkansas,31,,Tulsa,15,
162,163,4,"Sep 27, 1975",Sat,Arkansas State,29,@,Memphis,10,
163,164,4,"Sep 27, 1975",Sat,Baylor,14,,Michigan,14,
164,165,4,"Sep 27, 1975",Sat,Bowling Green State,21,@,Dayton,14,
165,166,4,"Sep 27, 1975",Sat,Brown,41,,Rhode Island,20,
166,167,4,"Sep 27, 1975",Sat,Cal Poly,23,,Cal State Fullerton,10,
167,168,4,"Sep 27, 1975",Sat,California,33,@,Washington State,21,
168,169,4,"Sep 27, 1975",Sat,Central Michigan,34,@,Toledo,27,
169,170,4,"Sep 27, 1975",Sat,Cincinnati,46,@,Louisville,27,
170,171,4,"Sep 27, 1975",Sat,Citadel,16,,Wofford,7,
171,172,4,"Sep 27, 1975",Sat,Colgate,24,@,Cornell,22,
172,173,4,"Sep 27, 1975",Sat,Colorado,52,,Wichita State,0,
173,174,4,"Sep 27, 1975",Sat,Colorado State,27,@,New Mexico,16,
174,175,4,"Sep 27, 1975",Sat,Duke,26,,Virginia,11,
175,176,4,"Sep 27, 1975",Sat,East Carolina,41,@,Southern Illinois,7,
176,177,4,"Sep 27, 1975",Sat,Eastern Michigan,20,,McNeese State,6,
177,178,4,"Sep 27, 1975",Sat,Florida,27,@,Mississippi State,10,"Jackson, MS"
178,179,4,"Sep 27, 1975",Sat,Fresno State,34,@,Montana State,17,
179,180,4,"Sep 27, 1975",Sat,Furman,30,,Appalachian State,23,
180,181,4,"Sep 27, 1975",Sat,Georgia,28,@,South Carolina,20,
181,182,4,"Sep 27, 1975",Sat,Georgia Tech,33,,Clemson,28,
182,183,4,"Sep 27, 1975",Sat,Harvard,18,,Holy Cross,7,
183,184,4,"Sep 27, 1975",Sat,Indiana,31,,Utah,7,
184,185,4,"Sep 27, 1975",Sat,Iowa State,10,@,Florida State,6,
185,186,4,"Sep 27, 1975",Sat,Jacksonville State,24,,Chattanooga,6,
186,187,4,"Sep 27, 1975",Sat,Kansas,20,,Oregon State,0,
187,188,4,"Sep 27, 1975",Sat,Kansas State,17,@,Wake Forest,16,
188,189,4,"Sep 27, 1975",Sat,Lafayette,10,,Columbia,7,
189,190,4,"Sep 27, 1975",Sat,Lehigh,34,,Pennsylvania,23,
190,191,4,"Sep 27, 1975",Sat,Louisiana State,16,,Rice,13,"Shreveport, LA"
191,192,4,"Sep 27, 1975",Sat,Louisiana Tech,24,@,Lamar,10,
192,193,4,"Sep 27, 1975",Sat,Louisiana-Lafayette,31,,New Mexico State,7,
193,194,4,"Sep 27, 1975",Sat,Louisiana-Monroe,38,,Drake,25,
194,195,4,"Sep 27, 1975",Sat,Marshall,36,,Illinois State,3,
195,196,4,"Sep 27, 1975",Sat,Maryland,10,,Kentucky,10,
196,197,4,"Sep 27, 1975",Sat,Massachusetts,7,,Dartmouth,3,
197,198,4,"Sep 27, 1975",Sat,Miami (OH),35,,Ball State,28,
198,199,4,"Sep 27, 1975",Sat,Michigan State,37,,North Carolina State,15,
199,200,4,"Sep 27, 1975",Sat,Minnesota,10,,Oregon,7,
200,201,4,"Sep 27, 1975",Sat,Mississippi,24,,Southern Mississippi,8,
201,202,4,"Sep 27, 1975",Sat,Missouri,27,,Wisconsin,21,
202,203,4,"Sep 27, 1975",Sat,Nebraska,56,,Texas Christian,14,
203,204,4,"Sep 27, 1975",Sat,Northern Illinois,20,@,Western Michigan,0,
204,205,4,"Sep 27, 1975",Sat,Notre Dame,31,,Northwestern,7,
205,206,4,"Sep 27, 1975",Sat,Ohio,23,,Kent State,21,
206,207,4,"Sep 27, 1975",Sat,Ohio State,32,,North Carolina,7,
207,208,4,"Sep 27, 1975",Sat,Oklahoma State,61,,North Texas,7,
208,209,4,"Sep 27, 1975",Sat,Penn State,30,@,Iowa,10,
209,210,4,"Sep 27, 1975",Sat,Pittsburgh,47,,William & Mary,0,
210,211,4,"Sep 27, 1975",Sat,Princeton,10,,Rutgers,7,
211,212,4,"Sep 27, 1975",Sat,San Diego State,19,@,Utah State,10,
212,213,4,"Sep 27, 1975",Sat,San Jose State,36,@,Stanford,34,
213,214,4,"Sep 27, 1975",Sat,Southern California,19,,Purdue,6,
214,215,4,"Sep 27, 1975",Sat,Southern Methodist,27,@,Houston,16,
215,216,4,"Sep 27, 1975",Sat,Syracuse,31,@,Tulane,13,
216,217,4,"Sep 27, 1975",Sat,Tennessee,21,,Auburn,17,
217,218,4,"Sep 27, 1975",Sat,Texas,42,,Texas Tech,18,
218,219,4,"Sep 27, 1975",Sat,Texas A&M;,43,,Illinois,13,
219,220,4,"Sep 27, 1975",Sat,UCLA,20,,Air Force,20,
220,221,4,"Sep 27, 1975",Sat,Villanova,10,@,Army,0,
221,222,4,"Sep 27, 1975",Sat,Virginia Military Institute,55,,Davidson,0,
222,223,4,"Sep 27, 1975",Sat,Virginia Tech,21,,Richmond,9,
223,224,4,"Sep 27, 1975",Sat,Washington,14,,Navy,13,
224,225,4,"Sep 27, 1975",Sat,West Virginia,35,,Boston College,18,
225,226,4,"Sep 27, 1975",Sat,Yale,35,,Connecticut,14,
226,227,5,"Oct 3, 1975",Fri,Brigham Young,16,,New Mexico,15,
227,228,5,"Oct 4, 1975",Sat,Alabama,32,,Mississippi,6,"Birmingham, AL"
228,229,5,"Oct 4, 1975",Sat,Appalachian State,17,,Tennessee Tech,10,
229,230,5,"Oct 4, 1975",Sat,Arizona,41,,Northwestern,6,
230,231,5,"Oct 4, 1975",Sat,Arizona State,29,,Idaho,3,
231,232,5,"Oct 4, 1975",Sat,Arkansas,19,,Texas Christian,8,"Little Rock, AR"
232,233,5,"Oct 4, 1975",Sat,Arkansas State,39,,Louisiana-Lafayette,17,
233,234,5,"Oct 4, 1975",Sat,Ball State,20,,Indiana State,16,
234,235,5,"Oct 4, 1975",Sat,Boston College,41,,Villanova,12,
235,236,5,"Oct 4, 1975",Sat,Boston University,13,@,Harvard,9,
236,237,5,"Oct 4, 1975",Sat,Bowling Green State,28,,Western Michigan,0,
237,238,5,"Oct 4, 1975",Sat,Brown,17,@,Pennsylvania,8,
238,239,5,"Oct 4, 1975",Sat,Cal Poly-Pomona,24,,Fresno State,7,
239,240,5,"Oct 4, 1975",Sat,California,27,,San Jose State,24,
240,241,5,"Oct 4, 1975",Sat,Central Michigan,42,@,Illinois State,7,
241,242,5,"Oct 4, 1975",Sat,Chattanooga,27,,Middle Tennessee State,6,
242,243,5,"Oct 4, 1975",Sat,Citadel,21,,William & Mary,6,
243,244,5,"Oct 4, 1975",Sat,Colorado State,3,@,Wyoming,0,
244,245,5,"Oct 4, 1975",Sat,Cornell,21,@,Bucknell,6,
245,246,5,"Oct 4, 1975",Sat,Dartmouth,28,,Holy Cross,7,
246,247,5,"Oct 4, 1975",Sat,Dayton,24,@,Toledo,13,
247,248,5,"Oct 4, 1975",Sat,Delaware,21,,Akron,0,
248,249,5,"Oct 4, 1975",Sat,Florida,34,@,Louisiana State,6,
249,250,5,"Oct 4, 1975",Sat,Georgia,35,,Clemson,7,
250,251,5,"Oct 4, 1975",Sat,Georgia Tech,30,,Florida State,0,
251,252,5,"Oct 4, 1975",Sat,Grambling State,19,@,Oregon State,12,"Portland, OR"
252,253,5,"Oct 4, 1975",Sat,Illinois,27,,Washington State,21,
253,254,5,"Oct 4, 1975",Sat,Iowa State,31,@,Utah,3,
254,255,5,"Oct 4, 1975",Sat,Kansas,41,@,Wisconsin,7,
255,256,5,"Oct 4, 1975",Sat,Long Beach State,31,@,Southern Illinois,24,
256,257,5,"Oct 4, 1975",Sat,Louisiana-Monroe,34,@,Northwestern State,20,
257,258,5,"Oct 4, 1975",Sat,Maryland,24,,Syracuse,7,
258,259,5,"Oct 4, 1975",Sat,McNeese State,33,@,Marshall,3,
259,260,5,"Oct 4, 1975",Sat,Memphis,21,,North Texas,19,
260,261,5,"Oct 4, 1975",Sat,Miami (OH),14,@,Purdue,3,
261,262,5,"Oct 4, 1975",Sat,Michigan,31,,Missouri,7,
262,263,5,"Oct 4, 1975",Sat,Michigan State,10,@,Notre Dame,3,
263,264,5,"Oct 4, 1975",Sat,Minnesota,21,,Ohio,0,
264,265,5,"Oct 4, 1975",Sat,Mississippi State,7,,Southern Mississippi,3,
265,266,5,"Oct 4, 1975",Sat,Navy,17,,Air Force,0,"Washington, DC"
266,267,5,"Oct 4, 1975",Sat,Nebraska,31,,Miami (FL),16,
267,268,5,"Oct 4, 1975",Sat,North Carolina,31,@,Virginia,28,
268,269,5,"Oct 4, 1975",Sat,North Carolina State,27,,Indiana,0,
269,270,5,"Oct 4, 1975",Sat,Northern Illinois,38,,Kent State,15,
270,271,5,"Oct 4, 1975",Sat,Northern Iowa,27,@,Drake,24,
271,272,5,"Oct 4, 1975",Sat,Ohio State,41,@,UCLA,20,
272,273,5,"Oct 4, 1975",Sat,Oklahoma,21,,Colorado,20,
273,274,5,"Oct 4, 1975",Sat,Oklahoma State,17,,Texas Tech,16,
274,275,5,"Oct 4, 1975",Sat,Pacific,40,,Texas-El Paso,10,
275,276,5,"Oct 4, 1975",Sat,Penn State,10,,Kentucky,3,
276,277,5,"Oct 4, 1975",Sat,Pittsburgh,14,,Duke,0,
277,278,5,"Oct 4, 1975",Sat,Princeton,27,@,Columbia,7,
278,279,5,"Oct 4, 1975",Sat,Richmond,17,@,East Carolina,14,
279,280,5,"Oct 4, 1975",Sat,Rutgers,7,,Hawaii,3,
280,281,5,"Oct 4, 1975",Sat,San Diego State,59,,Cal State Fullerton,14,
281,282,5,"Oct 4, 1975",Sat,South Carolina,24,,Baylor,13,
282,283,5,"Oct 4, 1975",Sat,Southern California,27,@,Iowa,16,
283,284,5,"Oct 4, 1975",Sat,Stanford,67,,Army,14,
284,285,5,"Oct 4, 1975",Sat,Temple,21,,Cincinnati,17,
285,286,5,"Oct 4, 1975",Sat,Texas,61,,Utah State,7,
286,287,5,"Oct 4, 1975",Sat,Texas A&M;,10,@,Kansas State,0,
287,288,5,"Oct 4, 1975",Sat,Texas-Arlington,39,@,West Texas A&M;,7,
288,289,5,"Oct 4, 1975",Sat,Tulsa,35,@,New Mexico State,7,
289,290,5,"Oct 4, 1975",Sat,Vanderbilt,6,@,Tulane,3,
290,291,5,"Oct 4, 1975",Sat,Virginia Military Institute,13,@,Furman,10,
291,292,5,"Oct 4, 1975",Sat,Virginia Tech,23,@,Auburn,16,
292,293,5,"Oct 4, 1975",Sat,Washington,27,@,Oregon,17,
293,294,5,"Oct 4, 1975",Sat,West Virginia,28,@,Southern Methodist,22,
294,295,5,"Oct 4, 1975",Sat,Wichita State,13,,Louisville,10,
295,296,5,"Oct 4, 1975",Sat,Yale,24,,Colgate,10,
296,297,6,"Oct 10, 1975",Fri,Colorado,23,@,Miami (FL),10,
297,298,6,"Oct 10, 1975",Fri,Southern Methodist,28,,Texas Christian,13,
298,299,6,"Oct 11, 1975",Sat,Akron,30,,Northern Michigan,13,
299,300,6,"Oct 11, 1975",Sat,Alabama,52,,Washington,0,
300,301,6,"Oct 11, 1975",Sat,Appalachian State,44,@,East Tennessee State,21,
301,302,6,"Oct 11, 1975",Sat,Arizona,36,@,Texas-El Paso,0,
302,303,6,"Oct 11, 1975",Sat,Arizona State,16,@,New Mexico,10,
303,304,6,"Oct 11, 1975",Sat,Arkansas,41,@,Baylor,3,
304,305,6,"Oct 11, 1975",Sat,Auburn,15,@,Kentucky,9,
305,306,6,"Oct 11, 1975",Sat,Ball State,25,@,Richmond,14,
306,307,6,"Oct 11, 1975",Sat,Bowling Green State,34,,Toledo,17,
307,308,6,"Oct 11, 1975",Sat,Brigham Young,28,,Air Force,14,
308,309,6,"Oct 11, 1975",Sat,Brown,27,,Yale,12,
309,310,6,"Oct 11, 1975",Sat,California,34,@,Oregon,7,
310,311,6,"Oct 11, 1975",Sat,Central Michigan,20,,Eastern Michigan,7,
311,312,6,"Oct 11, 1975",Sat,Clemson,16,,Wake Forest,14,
312,313,6,"Oct 11, 1975",Sat,Colgate,20,@,Holy Cross,14,
313,314,6,"Oct 11, 1975",Sat,Colorado State,17,@,Oregon State,8,
314,315,6,"Oct 11, 1975",Sat,Dartmouth,19,,Pennsylvania,14,
315,316,6,"Oct 11, 1975",Sat,Duke,21,@,Army,10,
316,317,6,"Oct 11, 1975",Sat,East Carolina,3,@,Citadel,0,
317,318,6,"Oct 11, 1975",Sat,Florida,35,,Vanderbilt,0,
318,319,6,"Oct 11, 1975",Sat,Furman,35,@,Presbyterian,7,
319,320,6,"Oct 11, 1975",Sat,Georgia Tech,38,,Virginia Military Institute,10,
320,321,6,"Oct 11, 1975",Sat,Harvard,35,,Columbia,30,
321,322,6,"Oct 11, 1975",Sat,Illinois,42,,Minnesota,23,
322,323,6,"Oct 11, 1975",Sat,Indiana State,21,,Northern Illinois,10,
323,324,6,"Oct 11, 1975",Sat,Iowa State,17,@,Kansas State,7,
324,325,6,"Oct 11, 1975",Sat,Kent State,22,@,Western Michigan,17,
325,326,6,"Oct 11, 1975",Sat,Lehigh,34,,Rutgers,20,
326,327,6,"Oct 11, 1975",Sat,Louisiana Tech,24,,Louisiana-Lafayette,14,
327,328,6,"Oct 11, 1975",Sat,Louisiana-Monroe,34,,Lamar,7,
328,329,6,"Oct 11, 1975",Sat,Louisville,6,,Chattanooga,3,
329,330,6,"Oct 11, 1975",Sat,Maryland,37,,North Carolina State,22,
330,331,6,"Oct 11, 1975",Sat,McNeese State,28,@,Texas-Arlington,24,
331,332,6,"Oct 11, 1975",Sat,Miami (OH),10,,Dayton,0,
332,333,6,"Oct 11, 1975",Sat,Michigan,16,@,Michigan State,6,
333,334,6,"Oct 11, 1975",Sat,Mississippi,28,,Georgia,13,
334,335,6,"Oct 11, 1975",Sat,Mississippi State,28,@,Rice,14,
335,336,6,"Oct 11, 1975",Sat,Missouri,41,,Oklahoma State,14,
336,337,6,"Oct 11, 1975",Sat,Navy,10,,Syracuse,6,
337,338,6,"Oct 11, 1975",Sat,Nebraska,16,,Kansas,0,
338,339,6,"Oct 11, 1975",Sat,New Mexico State,26,@,Wichita State,24,
339,340,6,"Oct 11, 1975",Sat,North Texas,28,,Houston,0,"Irving, TX"
340,341,6,"Oct 11, 1975",Sat,Northwestern,30,,Indiana,0,
341,342,6,"Oct 11, 1975",Sat,Notre Dame,21,@,North Carolina,14,
342,343,6,"Oct 11, 1975",Sat,Ohio,22,@,William & Mary,8,
343,344,6,"Oct 11, 1975",Sat,Ohio State,49,,Iowa,0,
344,345,6,"Oct 11, 1975",Sat,Oklahoma,24,,Texas,17,"Dallas, TX"
345,346,6,"Oct 11, 1975",Sat,Pacific,31,,Cal State Fullerton,20,
346,347,6,"Oct 11, 1975",Sat,Penn State,39,,West Virginia,0,
347,348,6,"Oct 11, 1975",Sat,Pittsburgh,55,@,Temple,6,
