,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
123,124,4,"Oct 5, 1963",Sat,Alabama,21,@,Vanderbilt,6,
124,125,4,"Oct 5, 1963",Sat,Arizona State,50,@,Colorado State,7,
125,126,4,"Oct 5, 1963",Sat,Arkansas,18,,Texas Christian,3,
126,127,4,"Oct 5, 1963",Sat,Auburn,14,,Kentucky,13,
127,128,4,"Oct 5, 1963",Sat,Bowling Green State,28,,Dayton,0,
128,129,4,"Oct 5, 1963",Sat,Brigham Young,27,,Montana,0,
129,130,4,"Oct 5, 1963",Sat,Brown,12,@,Yale,7,
130,131,4,"Oct 5, 1963",Sat,Buffalo,14,@,Villanova,7,
131,132,4,"Oct 5, 1963",Sat,Cincinnati,35,,Xavier,22,
132,133,4,"Oct 5, 1963",Sat,Citadel,27,@,George Washington,22,
133,134,4,"Oct 5, 1963",Sat,Colgate,6,,Boston University,6,
134,135,4,"Oct 5, 1963",Sat,Colorado,21,@,Kansas State,7,
135,136,4,"Oct 5, 1963",Sat,Cornell,24,,Lehigh,0,
136,137,4,"Oct 5, 1963",Sat,Dartmouth,28,@,Pennsylvania,0,
137,138,4,"Oct 5, 1963",Sat,Duke,30,,Maryland,12,"Richmond, VA"
138,139,4,"Oct 5, 1963",Sat,Florida,35,,Richmond,28,
139,140,4,"Oct 5, 1963",Sat,Georgia,27,,South Carolina,7,
140,141,4,"Oct 5, 1963",Sat,Harvard,28,,Rutgers,0,
141,142,4,"Oct 5, 1963",Sat,Illinois,10,,Northwestern,9,
142,143,4,"Oct 5, 1963",Sat,Iowa,17,@,Washington,7,
143,144,4,"Oct 5, 1963",Sat,Kansas,25,@,Wyoming,21,
144,145,4,"Oct 5, 1963",Sat,Louisiana State,7,,Georgia Tech,6,
145,146,4,"Oct 5, 1963",Sat,Marshall,19,,Toledo,18,
146,147,4,"Oct 5, 1963",Sat,Memphis,28,,Tulsa,15,
147,148,4,"Oct 5, 1963",Sat,Miami (OH),27,@,Western Michigan,19,
148,149,4,"Oct 5, 1963",Sat,Minnesota,24,,Army,8,
149,150,4,"Oct 5, 1963",Sat,Mississippi,20,@,Houston,6,
150,151,4,"Oct 5, 1963",Sat,Mississippi State,7,@,Tennessee,0,
151,152,4,"Oct 5, 1963",Sat,Missouri,24,,Idaho,0,
152,153,4,"Oct 5, 1963",Sat,Navy,26,@,Michigan,13,
153,154,4,"Oct 5, 1963",Sat,Nebraska,21,,Iowa State,7,
154,155,4,"Oct 5, 1963",Sat,North Carolina,21,@,Wake Forest,0,
155,156,4,"Oct 5, 1963",Sat,North Carolina State,7,@,Clemson,3,
156,157,4,"Oct 5, 1963",Sat,Ohio,20,,Kent State,0,
157,158,4,"Oct 5, 1963",Sat,Ohio State,21,@,Indiana,0,
158,159,4,"Oct 5, 1963",Sat,Oregon,35,@,West Virginia,0,
159,160,4,"Oct 5, 1963",Sat,Penn State,28,,Rice,7,
160,161,4,"Oct 5, 1963",Sat,Pittsburgh,35,,California,15,
161,162,4,"Oct 5, 1963",Sat,Princeton,7,@,Columbia,6,
162,163,4,"Oct 5, 1963",Sat,Purdue,7,,Notre Dame,6,
163,164,4,"Oct 5, 1963",Sat,Southern Illinois,13,@,Louisville,7,
164,165,4,"Oct 5, 1963",Sat,Southern Methodist,10,,Air Force,0,
165,166,4,"Oct 5, 1963",Sat,Syracuse,48,,Holy Cross,0,
166,167,4,"Oct 5, 1963",Sat,Texas,34,,Oklahoma State,7,
167,168,4,"Oct 5, 1963",Sat,Texas Tech,10,,Texas A&M;,0,
168,169,4,"Oct 5, 1963",Sat,Texas-El Paso,14,,New Mexico State,13,
169,170,4,"Oct 5, 1963",Sat,UCLA,10,@,Stanford,9,
170,171,4,"Oct 5, 1963",Sat,Utah,19,@,New Mexico,6,
171,172,4,"Oct 5, 1963",Sat,Utah State,20,,San Jose State,0,
172,173,4,"Oct 5, 1963",Sat,Virginia Military Institute,10,,Davidson,10,
173,174,4,"Oct 5, 1963",Sat,Virginia Tech,10,,Virginia,0,"Roanoke, VA"
174,175,4,"Oct 5, 1963",Sat,Washington State,7,,Arizona,2,"Spokane, WA"
175,176,4,"Oct 5, 1963",Sat,West Texas A&M;,38,,North Texas,17,
176,177,4,"Oct 5, 1963",Sat,William & Mary,27,@,Furman,17,
177,178,5,"Oct 11, 1963",Fri,Louisiana State,3,@,Miami (FL),0,
178,179,5,"Oct 11, 1963",Fri,Southern Methodist,32,,Navy,28,
179,180,5,"Oct 11, 1963",Fri,Syracuse,29,@,UCLA,7,
180,181,5,"Oct 11, 1963",Fri,Virginia Tech,22,@,George Washington,8,
181,182,5,"Oct 12, 1963",Sat,Air Force,17,@,Nebraska,13,
182,183,5,"Oct 12, 1963",Sat,Arizona,13,,Texas-El Paso,7,
183,184,5,"Oct 12, 1963",Sat,Arizona State,24,,West Texas A&M;,16,
184,185,5,"Oct 12, 1963",Sat,Army,10,@,Penn State,7,
185,186,5,"Oct 12, 1963",Sat,Auburn,28,,Chattanooga,0,
186,187,5,"Oct 12, 1963",Sat,Baylor,14,,Arkansas,10,
187,188,5,"Oct 12, 1963",Sat,Boston College,34,,Villanova,0,
188,189,5,"Oct 12, 1963",Sat,Boston University,18,@,Holy Cross,6,
189,190,5,"Oct 12, 1963",Sat,Bowling Green State,16,,Western Michigan,7,
190,191,5,"Oct 12, 1963",Sat,Cincinnati,21,@,Tulsa,15,
191,192,5,"Oct 12, 1963",Sat,Citadel,24,,Presbyterian,0,"Savannah, GA"
192,193,5,"Oct 12, 1963",Sat,Colgate,28,,Rutgers,8,
193,194,5,"Oct 12, 1963",Sat,Colorado,25,,Oklahoma State,0,
194,195,5,"Oct 12, 1963",Sat,Dartmouth,14,,Brown,7,
195,196,5,"Oct 12, 1963",Sat,Duke,22,,California,22,
196,197,5,"Oct 12, 1963",Sat,Florida,10,@,Alabama,6,
197,198,5,"Oct 12, 1963",Sat,Florida State,35,,Wake Forest,0,
198,199,5,"Oct 12, 1963",Sat,Fresno State,29,@,Pacific,7,
199,200,5,"Oct 12, 1963",Sat,Furman,21,@,Wofford,19,
200,201,5,"Oct 12, 1963",Sat,Georgia,7,,Clemson,7,
201,202,5,"Oct 12, 1963",Sat,Georgia Tech,23,@,Tennessee,7,
202,203,5,"Oct 12, 1963",Sat,Gettysburg,24,@,Lehigh,20,
203,204,5,"Oct 12, 1963",Sat,Harvard,21,,Cornell,14,
204,205,5,"Oct 12, 1963",Sat,Illinois,20,,Ohio State,20,
205,206,5,"Oct 12, 1963",Sat,Iowa,37,,Indiana,26,
206,207,5,"Oct 12, 1963",Sat,Iowa State,17,@,Kansas,14,
207,208,5,"Oct 12, 1963",Sat,Kentucky,35,,Detroit Mercy,18,
208,209,5,"Oct 12, 1963",Sat,Louisville,13,,Dayton,12,
209,210,5,"Oct 12, 1963",Sat,Marshall,10,@,Buffalo,8,
210,211,5,"Oct 12, 1963",Sat,Memphis,21,,North Texas,0,
211,212,5,"Oct 12, 1963",Sat,Miami (OH),30,@,Kent State,8,
212,213,5,"Oct 12, 1963",Sat,Michigan State,7,,Michigan,7,
213,214,5,"Oct 12, 1963",Sat,Mississippi State,31,,Tulane,10,"Jackson, MS"
214,215,5,"Oct 12, 1963",Sat,Missouri,21,,Kansas State,11,
215,216,5,"Oct 12, 1963",Sat,New Mexico State,40,@,Trinity (Texas),8,
216,217,5,"Oct 12, 1963",Sat,North Carolina,14,@,Maryland,7,
217,218,5,"Oct 12, 1963",Sat,North Carolina State,18,@,South Carolina,6,
218,219,5,"Oct 12, 1963",Sat,Northwestern,15,,Minnesota,8,
219,220,5,"Oct 12, 1963",Sat,Notre Dame,17,,Southern California,14,
220,221,5,"Oct 12, 1963",Sat,Oregon,41,,Idaho,21,
221,222,5,"Oct 12, 1963",Sat,Princeton,34,,Pennsylvania,0,
222,223,5,"Oct 12, 1963",Sat,Rice,23,,Stanford,13,
223,224,5,"Oct 12, 1963",Sat,San Jose State,13,@,Washington State,8,
224,225,5,"Oct 12, 1963",Sat,Southern Mississippi,7,,Richmond,0,
225,226,5,"Oct 12, 1963",Sat,Texas,28,,Oklahoma,7,"Dallas, TX"
226,227,5,"Oct 12, 1963",Sat,Texas A&M;,23,,Houston,13,
227,228,5,"Oct 12, 1963",Sat,Texas Christian,35,@,Texas Tech,3,
228,229,5,"Oct 12, 1963",Sat,Toledo,18,,Ohio,17,
229,230,5,"Oct 12, 1963",Sat,Utah,15,,Brigham Young,6,
230,231,5,"Oct 12, 1963",Sat,Utah State,47,,New Mexico,14,
231,232,5,"Oct 12, 1963",Sat,Virginia,6,,Virginia Military Institute,0,"Richmond, VA"
232,233,5,"Oct 12, 1963",Sat,Washington,34,,Oregon State,7,
233,234,5,"Oct 12, 1963",Sat,West Virginia,20,@,William & Mary,16,
234,235,5,"Oct 12, 1963",Sat,Wichita State,26,,Hardin-Simmons,12,
235,236,5,"Oct 12, 1963",Sat,Wisconsin,38,,Purdue,20,
236,237,5,"Oct 12, 1963",Sat,Wyoming,21,,Colorado State,3,
237,238,5,"Oct 12, 1963",Sat,Yale,19,,Columbia,7,
238,239,6,"Oct 18, 1963",Fri,Georgia,31,@,Miami (FL),14,
239,240,6,"Oct 19, 1963",Sat,Alabama,35,,Tennessee,0,"Birmingham, AL"
240,241,6,"Oct 19, 1963",Sat,Arizona State,27,@,Texas-El Paso,0,
241,242,6,"Oct 19, 1963",Sat,Army,47,,Wake Forest,0,
242,243,6,"Oct 19, 1963",Sat,Auburn,29,@,Georgia Tech,21,
243,244,6,"Oct 19, 1963",Sat,Baylor,21,@,Texas Tech,17,
244,245,6,"Oct 19, 1963",Sat,Bowling Green State,22,,Toledo,20,
245,246,6,"Oct 19, 1963",Sat,Brown,41,,Pennsylvania,13,
246,247,6,"Oct 19, 1963",Sat,Buffalo,22,,Boston University,13,
247,248,6,"Oct 19, 1963",Sat,California,34,,San Jose State,13,
248,249,6,"Oct 19, 1963",Sat,Cincinnati,35,,Detroit Mercy,0,
249,250,6,"Oct 19, 1963",Sat,Citadel,10,,Arkansas State,9,
250,251,6,"Oct 19, 1963",Sat,Columbia,3,,Harvard,3,
251,252,6,"Oct 19, 1963",Sat,Cornell,13,,Yale,10,
252,253,6,"Oct 19, 1963",Sat,Dartmouth,13,,Holy Cross,8,
253,254,6,"Oct 19, 1963",Sat,Delaware,29,@,Ohio,12,
254,255,6,"Oct 19, 1963",Sat,Duke,35,,Clemson,30,
255,256,6,"Oct 19, 1963",Sat,Florida,21,@,Vanderbilt,0,
256,257,6,"Oct 19, 1963",Sat,Furman,41,,Mississippi College,13,
257,258,6,"Oct 19, 1963",Sat,Idaho,64,,Pacific,6,
258,259,6,"Oct 19, 1963",Sat,Illinois,16,,Minnesota,6,
259,260,6,"Oct 19, 1963",Sat,Iowa State,19,@,Colorado,7,
260,261,6,"Oct 19, 1963",Sat,Louisiana State,28,,Kentucky,7,
261,262,6,"Oct 19, 1963",Sat,Marshall,28,,Kentucky State,0,
262,263,6,"Oct 19, 1963",Sat,Maryland,21,,Air Force,14,
263,264,6,"Oct 19, 1963",Sat,Memphis,29,@,West Texas A&M;,14,
264,265,6,"Oct 19, 1963",Sat,Michigan State,20,,Indiana,3,
265,266,6,"Oct 19, 1963",Sat,Mississippi,21,@,Tulane,0,
266,267,6,"Oct 19, 1963",Sat,Mississippi State,20,,Houston,0,
267,268,6,"Oct 19, 1963",Sat,Missouri,28,@,Oklahoma State,6,
268,269,6,"Oct 19, 1963",Sat,Navy,21,,Virginia Military Institute,12,"Norfolk, VA"
269,270,6,"Oct 19, 1963",Sat,Nebraska,28,@,Kansas State,6,
270,271,6,"Oct 19, 1963",Sat,New Mexico State,13,,New Mexico,12,
271,272,6,"Oct 19, 1963",Sat,North Carolina,31,,North Carolina State,10,
272,273,6,"Oct 19, 1963",Sat,Northwestern,37,,Miami (OH),6,
273,274,6,"Oct 19, 1963",Sat,Notre Dame,27,,UCLA,12,
274,275,6,"Oct 19, 1963",Sat,Oklahoma,21,,Kansas,18,
275,276,6,"Oct 19, 1963",Sat,Oregon,28,@,Arizona,12,
276,277,6,"Oct 19, 1963",Sat,Oregon State,30,,Washington State,6,
277,278,6,"Oct 19, 1963",Sat,Pittsburgh,13,@,West Virginia,10,
278,279,6,"Oct 19, 1963",Sat,Princeton,42,,Colgate,0,
279,280,6,"Oct 19, 1963",Sat,Purdue,23,@,Michigan,12,
280,281,6,"Oct 19, 1963",Sat,Rice,13,,Southern Methodist,7,
281,282,6,"Oct 19, 1963",Sat,Richmond,21,,Davidson,13,
282,283,6,"Oct 19, 1963",Sat,Rutgers,30,,Lehigh,6,
283,284,6,"Oct 19, 1963",Sat,South Carolina,10,,Virginia,10,
284,285,6,"Oct 19, 1963",Sat,Southern California,32,,Ohio State,3,
285,286,6,"Oct 19, 1963",Sat,Southern Mississippi,0,,Florida State,0,"Mobile, AL"
286,287,6,"Oct 19, 1963",Sat,Syracuse,9,,Penn State,0,
287,288,6,"Oct 19, 1963",Sat,Texas,17,@,Arkansas,13,"Little Rock, AR"
288,289,6,"Oct 19, 1963",Sat,Texas A&M;,14,,Texas Christian,14,
289,290,6,"Oct 19, 1963",Sat,Tulsa,22,@,North Texas,21,
290,291,6,"Oct 19, 1963",Sat,Utah,48,,Colorado State,14,
291,292,6,"Oct 19, 1963",Sat,Utah State,62,@,Montana,6,
292,293,6,"Oct 19, 1963",Sat,Villanova,14,,George Washington,13,
293,294,6,"Oct 19, 1963",Sat,Virginia Tech,28,,William & Mary,13,
294,295,6,"Oct 19, 1963",Sat,Washington,19,,Stanford,11,
295,296,6,"Oct 19, 1963",Sat,Western Michigan,26,,Kent State,12,
296,297,6,"Oct 19, 1963",Sat,Wichita State,47,@,Louisville,14,
297,298,6,"Oct 19, 1963",Sat,Wisconsin,10,@,Iowa,7,
298,299,6,"Oct 19, 1963",Sat,Wyoming,41,,Brigham Young,14,
299,300,6,"Oct 19, 1963",Sat,Xavier,15,@,Dayton,14,
300,301,7,"Oct 25, 1963",Fri,Illinois,18,@,UCLA,12,
301,302,7,"Oct 25, 1963",Fri,Virginia Military Institute,7,,Richmond,7,
302,303,7,"Oct 26, 1963",Sat,Air Force,34,,Boston College,7,
303,304,7,"Oct 26, 1963",Sat,Alabama,21,,Houston,13,
304,305,7,"Oct 26, 1963",Sat,Arizona,6,@,West Texas A&M;,3,
305,306,7,"Oct 26, 1963",Sat,Arkansas,56,,Tulsa,7,
306,307,7,"Oct 26, 1963",Sat,Army,23,,Washington State,0,
307,308,7,"Oct 26, 1963",Sat,Baylor,34,@,Texas A&M;,7,
308,309,7,"Oct 26, 1963",Sat,Bowling Green State,18,@,Kent State,3,
309,310,7,"Oct 26, 1963",Sat,Brown,33,,Rhode Island,7,
310,311,7,"Oct 26, 1963",Sat,Clemson,35,@,Virginia,0,
311,312,7,"Oct 26, 1963",Sat,Colorado State,21,,Texas-El Paso,14,
312,313,7,"Oct 26, 1963",Sat,Columbia,42,,Lehigh,21,
313,314,7,"Oct 26, 1963",Sat,Detroit Mercy,14,,Dayton,14,
314,315,7,"Oct 26, 1963",Sat,Furman,34,@,Citadel,25,
315,316,7,"Oct 26, 1963",Sat,George Washington,32,@,William & Mary,14,
316,317,7,"Oct 26, 1963",Sat,Georgia,17,@,Kentucky,14,
317,318,7,"Oct 26, 1963",Sat,Georgia Tech,17,@,Tulane,3,
318,319,7,"Oct 26, 1963",Sat,Hardin-Simmons,41,@,New Mexico State,6,
319,320,7,"Oct 26, 1963",Sat,Harvard,17,,Dartmouth,13,
320,321,7,"Oct 26, 1963",Sat,Idaho,28,,San Jose State,12,
321,322,7,"Oct 26, 1963",Sat,Indiana,20,,Cincinnati,6,
322,323,7,"Oct 26, 1963",Sat,Kansas,41,,Oklahoma State,7,
323,324,7,"Oct 26, 1963",Sat,Louisiana State,14,@,Florida,0,
324,325,7,"Oct 26, 1963",Sat,Louisville,27,,Marshall,14,
325,326,7,"Oct 26, 1963",Sat,Maryland,32,@,Wake Forest,0,
326,327,7,"Oct 26, 1963",Sat,Massachusetts,21,@,Boston University,0,
327,328,7,"Oct 26, 1963",Sat,Memphis,17,,Mississippi State,10,
328,329,7,"Oct 26, 1963",Sat,Michigan State,15,@,Northwestern,7,
329,330,7,"Oct 26, 1963",Sat,Minnesota,6,,Michigan,0,
330,331,7,"Oct 26, 1963",Sat,Mississippi,27,,Vanderbilt,7,
331,332,7,"Oct 26, 1963",Sat,Missouri,7,@,Iowa State,0,
332,333,7,"Oct 26, 1963",Sat,Navy,24,,Pittsburgh,12,
333,334,7,"Oct 26, 1963",Sat,Nebraska,41,,Colorado,6,
334,335,7,"Oct 26, 1963",Sat,New Mexico,24,,Montana,6,
335,336,7,"Oct 26, 1963",Sat,North Carolina,7,@,South Carolina,0,
336,337,7,"Oct 26, 1963",Sat,North Carolina State,21,,Duke,7,
337,338,7,"Oct 26, 1963",Sat,North Texas,7,,Wichita State,3,
338,339,7,"Oct 26, 1963",Sat,Ohio,13,@,Miami (OH),10,
339,340,7,"Oct 26, 1963",Sat,Ohio State,13,@,Wisconsin,10,
340,341,7,"Oct 26, 1963",Sat,Oklahoma,34,@,Kansas State,9,
341,342,7,"Oct 26, 1963",Sat,Penn State,20,,West Virginia,9,
342,343,7,"Oct 26, 1963",Sat,Pennsylvania,7,,Rutgers,6,
343,344,7,"Oct 26, 1963",Sat,Presbyterian,14,,Davidson,14,
344,345,7,"Oct 26, 1963",Sat,Princeton,51,,Cornell,14,
345,346,7,"Oct 26, 1963",Sat,Purdue,14,,Iowa,0,
346,347,7,"Oct 26, 1963",Sat,Quantico Marines,7,@,Holy Cross,6,
347,348,7,"Oct 26, 1963",Sat,Southern California,36,@,California,6,
348,349,7,"Oct 26, 1963",Sat,Southern Mississippi,25,,Arkansas State,0,
349,350,7,"Oct 26, 1963",Sat,Stanford,24,,Notre Dame,14,
350,351,7,"Oct 26, 1963",Sat,Syracuse,31,,Oregon State,8,
