,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
288,289,7,"Oct 10, 1998",Sat,Florida State,26,@,Miami (FL),14,
289,290,7,"Oct 10, 1998",Sat,Georgia Tech,47,@,North Carolina State,24,
290,291,7,"Oct 10, 1998",Sat,Idaho,52,@,Arkansas State,14,
291,292,7,"Oct 10, 1998",Sat,Iowa,26,,Northwestern,24,
292,293,7,"Oct 10, 1998",Sat,Kansas State,16,@,Colorado,9,
293,294,7,"Oct 10, 1998",Sat,Kentucky,33,,South Carolina,28,
294,295,7,"Oct 10, 1998",Sat,Louisiana Tech,44,@,Louisiana-Monroe,14,
295,296,7,"Oct 10, 1998",Sat,Marshall,30,@,Ohio,23,
296,297,7,"Oct 10, 1998",Sat,Miami (OH),24,,Bowling Green State,12,
297,298,7,"Oct 10, 1998",Sat,Michigan State,38,,Indiana,31,
298,299,7,"Oct 10, 1998",Sat,Mississippi State,38,,Auburn,21,
299,300,7,"Oct 10, 1998",Sat,Missouri,35,@,Iowa State,19,
300,301,7,"Oct 10, 1998",Sat,New Mexico State,48,@,Nevada,45,
301,302,7,"Oct 10, 1998",Sat,North Carolina,29,,Pittsburgh,10,
302,303,7,"Oct 10, 1998",Sat,North Texas,21,@,Boise State,13,
303,304,7,"Oct 10, 1998",Sat,Notre Dame,28,@,Arizona State,9,
304,305,7,"Oct 10, 1998",Sat,Ohio State,41,@,Illinois,0,
305,306,7,"Oct 10, 1998",Sat,Oregon,51,@,Washington State,29,
306,307,7,"Oct 10, 1998",Sat,Oregon State,30,@,Stanford,23,
307,308,7,"Oct 10, 1998",Sat,Penn State,27,@,Minnesota,17,
308,309,7,"Oct 10, 1998",Sat,San Jose State,20,,Rice,17,
309,310,7,"Oct 10, 1998",Sat,Southern Mississippi,56,,Louisville,21,
310,311,7,"Oct 10, 1998",Sat,Syracuse,63,,Cincinnati,21,
311,312,7,"Oct 10, 1998",Sat,Tennessee,22,@,Georgia,3,
312,313,7,"Oct 10, 1998",Sat,Texas,34,,Oklahoma,3,"Dallas, TX"
313,314,7,"Oct 10, 1998",Sat,Texas A&M;,28,,Nebraska,21,
314,315,7,"Oct 10, 1998",Sat,Texas Christian,21,,Fresno State,10,
315,316,7,"Oct 10, 1998",Sat,Texas Tech,24,,Oklahoma State,17,
316,317,7,"Oct 10, 1998",Sat,Texas-El Paso,22,@,New Mexico,19,
317,318,7,"Oct 10, 1998",Sat,Toledo,27,,Ball State,6,
318,319,7,"Oct 10, 1998",Sat,UCLA,52,@,Arizona,28,
319,320,7,"Oct 10, 1998",Sat,Washington,53,,Utah State,12,
320,321,7,"Oct 10, 1998",Sat,West Virginia,37,@,Temple,7,
321,322,7,"Oct 10, 1998",Sat,Western Michigan,27,@,Vanderbilt,24,
322,323,7,"Oct 10, 1998",Sat,Wisconsin,31,,Purdue,24,
323,324,7,"Oct 10, 1998",Sat,Wyoming,12,,Southern Methodist,7,
324,325,8,"Oct 17, 1998",Sat,Alabama,23,,East Carolina,22,
325,326,8,"Oct 17, 1998",Sat,Arizona,28,@,Oregon State,7,
326,327,8,"Oct 17, 1998",Sat,Arkansas,41,@,South Carolina,28,
327,328,8,"Oct 17, 1998",Sat,Boise State,24,,Weber State,13,
328,329,8,"Oct 17, 1998",Sat,Brigham Young,31,@,Hawaii,9,
329,330,8,"Oct 17, 1998",Sat,Colorado,19,,Texas Tech,17,
330,331,8,"Oct 17, 1998",Sat,Colorado State,47,@,New Mexico State,28,
331,332,8,"Oct 17, 1998",Sat,Florida,24,,Auburn,3,
332,333,8,"Oct 17, 1998",Sat,Florida State,48,,Clemson,0,
333,334,8,"Oct 17, 1998",Sat,Georgia,31,,Vanderbilt,6,
334,335,8,"Oct 17, 1998",Sat,Georgia Tech,41,,Virginia,38,
335,336,8,"Oct 17, 1998",Sat,Idaho,26,@,Utah State,14,
336,337,8,"Oct 17, 1998",Sat,Indiana,14,,Iowa,7,
337,338,8,"Oct 17, 1998",Sat,Kansas State,52,,Oklahoma State,20,
338,339,8,"Oct 17, 1998",Sat,Kentucky,39,@,Louisiana State,36,
339,340,8,"Oct 17, 1998",Sat,Louisiana Tech,54,,Alabama-Birmingham,23,
340,341,8,"Oct 17, 1998",Sat,Louisiana-Lafayette,21,,Arkansas State,19,
341,342,8,"Oct 17, 1998",Sat,Marshall,42,,Kent State,7,
342,343,8,"Oct 17, 1998",Sat,Memphis,41,,Cincinnati,23,
343,344,8,"Oct 17, 1998",Sat,Miami (OH),28,@,Ball State,17,
344,345,8,"Oct 17, 1998",Sat,Michigan,12,@,Northwestern,6,
345,346,8,"Oct 17, 1998",Sat,Mississippi State,53,,East Tennessee State,6,
346,347,8,"Oct 17, 1998",Sat,Missouri,20,,Oklahoma,6,
