,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
38,39,1,"Sep 3, 2011",Sat,Kansas State,10,,Eastern Kentucky,7,
39,40,1,"Sep 3, 2011",Sat,Louisiana State,40,,Oregon,27,"Arlington, TX"
40,41,1,"Sep 3, 2011",Sat,Michigan,34,,Western Michigan,10,
41,42,1,"Sep 3, 2011",Sat,Missouri,17,,Miami (OH),6,
42,43,1,"Sep 3, 2011",Sat,Navy,40,,Delaware,17,
43,44,1,"Sep 3, 2011",Sat,Nebraska,40,,Chattanooga,7,
44,45,1,"Sep 3, 2011",Sat,North Carolina,42,,James Madison,10,
45,46,1,"Sep 3, 2011",Sat,North Carolina State,43,,Liberty,21,
46,47,1,"Sep 3, 2011",Sat,Northern Illinois,49,,Army,26,
47,48,1,"Sep 3, 2011",Sat,Northwestern,24,@,Boston College,17,
48,49,1,"Sep 3, 2011",Sat,Ohio,44,@,New Mexico State,24,
49,50,1,"Sep 3, 2011",Sat,Ohio State,42,,Akron,0,
50,51,1,"Sep 3, 2011",Sat,Oklahoma,47,,Tulsa,14,
51,52,1,"Sep 3, 2011",Sat,Oklahoma State,61,,Louisiana-Lafayette,34,
52,53,1,"Sep 3, 2011",Sat,Penn State,41,,Indiana State,7,
53,54,1,"Sep 3, 2011",Sat,Pittsburgh,35,,Buffalo,16,
54,55,1,"Sep 3, 2011",Sat,Purdue,27,,Middle Tennessee State,24,
55,56,1,"Sep 3, 2011",Sat,Richmond,23,@,Duke,21,
56,57,1,"Sep 3, 2011",Sat,Sacramento State,29,@,Oregon State,28,
57,58,1,"Sep 3, 2011",Sat,San Diego State,49,,Cal Poly,21,
58,59,1,"Sep 3, 2011",Sat,South Carolina,56,,East Carolina,37,"Charlotte, NC"
59,60,1,"Sep 3, 2011",Sat,South Florida,23,@,Notre Dame,20,
60,61,1,"Sep 3, 2011",Sat,Southern California,19,,Minnesota,17,
61,62,1,"Sep 3, 2011",Sat,Southern Mississippi,19,,Louisiana Tech,17,
62,63,1,"Sep 3, 2011",Sat,Stanford,57,,San Jose State,3,
63,64,1,"Sep 3, 2011",Sat,Tennessee,42,,Montana,16,
64,65,1,"Sep 3, 2011",Sat,Texas,34,,Rice,9,
65,66,1,"Sep 3, 2011",Sat,Texas Tech,50,,Texas State,10,
66,67,1,"Sep 3, 2011",Sat,Texas-El Paso,31,,Stony Brook,24,
67,68,1,"Sep 3, 2011",Sat,Tulane,47,,Southeastern Louisiana,33,
68,69,1,"Sep 3, 2011",Sat,Vanderbilt,45,,Elon,14,
69,70,1,"Sep 3, 2011",Sat,Virginia,40,,William & Mary,3,
70,71,1,"Sep 3, 2011",Sat,Virginia Tech,66,,Appalachian State,13,
71,72,1,"Sep 3, 2011",Sat,Washington,30,,Eastern Washington,27,
72,73,1,"Sep 3, 2011",Sat,Washington State,64,,Idaho State,21,
73,74,1,"Sep 3, 2011",Sat,Wyoming,35,,Weber State,32,
74,75,1,"Sep 4, 2011",Sun,Eastern Michigan,41,,Howard,9,
75,76,1,"Sep 4, 2011",Sun,Texas A&M;,46,,Southern Methodist,14,
76,77,1,"Sep 4, 2011",Sun,West Virginia,34,,Marshall,13,
77,78,1,"Sep 5, 2011",Mon,Maryland,32,,Miami (FL),24,
78,79,2,"Sep 8, 2011",Thu,Oklahoma State,37,,Arizona,14,
79,80,2,"Sep 9, 2011",Fri,Arizona State,37,,Missouri,30,
80,81,2,"Sep 9, 2011",Fri,Florida International,24,@,Louisville,17,
81,82,2,"Sep 10, 2011",Sat,Alabama,27,@,Penn State,11,
82,83,2,"Sep 10, 2011",Sat,Arkansas,52,,New Mexico,3,"Little Rock, AR"
83,84,2,"Sep 10, 2011",Sat,Arkansas State,47,,Memphis,3,
84,85,2,"Sep 10, 2011",Sat,Auburn,41,,Mississippi State,34,
85,86,2,"Sep 10, 2011",Sat,Bowling Green State,58,,Morgan State,13,
86,87,2,"Sep 10, 2011",Sat,Buffalo,35,,Stony Brook,7,
87,88,2,"Sep 10, 2011",Sat,California,36,@,Colorado,33,
88,89,2,"Sep 10, 2011",Sat,Central Florida,30,,Boston College,3,
89,90,2,"Sep 10, 2011",Sat,Clemson,35,,Wofford,27,
90,91,2,"Sep 10, 2011",Sat,Colorado State,33,,Northern Colorado,14,
91,92,2,"Sep 10, 2011",Sat,Eastern Michigan,14,,Alabama State,7,
92,93,2,"Sep 10, 2011",Sat,Florida,39,,Alabama-Birmingham,0,
93,94,2,"Sep 10, 2011",Sat,Florida State,62,,Charleston Southern,10,
94,95,2,"Sep 10, 2011",Sat,Georgia Tech,49,@,Middle Tennessee State,21,
95,96,2,"Sep 10, 2011",Sat,Houston,48,@,North Texas,23,
96,97,2,"Sep 10, 2011",Sat,Idaho,44,,North Dakota,14,
97,98,2,"Sep 10, 2011",Sat,Illinois,56,,South Dakota State,3,
98,99,2,"Sep 10, 2011",Sat,Iowa State,44,,Iowa,41,
99,100,2,"Sep 10, 2011",Sat,Kansas,45,,Northern Illinois,42,
100,101,2,"Sep 10, 2011",Sat,Kentucky,27,,Central Michigan,13,
101,102,2,"Sep 10, 2011",Sat,Louisiana State,49,,Northwestern State,3,
102,103,2,"Sep 10, 2011",Sat,Louisiana Tech,48,,Central Arkansas,42,
103,104,2,"Sep 10, 2011",Sat,Louisiana-Lafayette,20,@,Kent State,12,
104,105,2,"Sep 10, 2011",Sat,Louisiana-Monroe,35,,Grambling State,7,
105,106,2,"Sep 10, 2011",Sat,Marshall,26,,Southern Mississippi,20,
106,107,2,"Sep 10, 2011",Sat,Michigan,35,,Notre Dame,31,
107,108,2,"Sep 10, 2011",Sat,Michigan State,44,,Florida Atlantic,0,
108,109,2,"Sep 10, 2011",Sat,Mississippi,42,,Southern Illinois,24,
109,110,2,"Sep 10, 2011",Sat,Navy,40,@,Western Kentucky,14,
110,111,2,"Sep 10, 2011",Sat,Nebraska,42,,Fresno State,29,
111,112,2,"Sep 10, 2011",Sat,New Mexico State,28,@,Minnesota,21,
112,113,2,"Sep 10, 2011",Sat,North Carolina,24,,Rutgers,22,
113,114,2,"Sep 10, 2011",Sat,Northwestern,42,,Eastern Illinois,21,
114,115,2,"Sep 10, 2011",Sat,Ohio,30,,Gardner-Webb,3,
115,116,2,"Sep 10, 2011",Sat,Ohio State,27,,Toledo,22,
116,117,2,"Sep 10, 2011",Sat,Oregon,69,,Nevada,20,
117,118,2,"Sep 10, 2011",Sat,Pittsburgh,35,,Maine,29,
118,119,2,"Sep 10, 2011",Sat,Rice,24,,Purdue,22,
119,120,2,"Sep 10, 2011",Sat,San Diego State,23,@,Army,20,
120,121,2,"Sep 10, 2011",Sat,South Carolina,45,@,Georgia,42,
121,122,2,"Sep 10, 2011",Sat,South Florida,37,,Ball State,7,
122,123,2,"Sep 10, 2011",Sat,Southern California,23,,Utah,14,
123,124,2,"Sep 10, 2011",Sat,Southern Methodist,28,,Texas-El Paso,17,
124,125,2,"Sep 10, 2011",Sat,Stanford,44,@,Duke,14,
125,126,2,"Sep 10, 2011",Sat,Syracuse,21,,Rhode Island,14,
126,127,2,"Sep 10, 2011",Sat,Temple,41,@,Akron,3,
127,128,2,"Sep 10, 2011",Sat,Tennessee,45,,Cincinnati,23,
128,129,2,"Sep 10, 2011",Sat,Texas,17,,Brigham Young,16,
129,130,2,"Sep 10, 2011",Sat,Texas Christian,35,@,Air Force,19,
130,131,2,"Sep 10, 2011",Sat,Tulsa,31,@,Tulane,3,
131,132,2,"Sep 10, 2011",Sat,UCLA,27,,San Jose State,17,
132,133,2,"Sep 10, 2011",Sat,Utah State,54,,Weber State,17,
133,134,2,"Sep 10, 2011",Sat,Vanderbilt,24,,Connecticut,21,
134,135,2,"Sep 10, 2011",Sat,Virginia,34,@,Indiana,31,
135,136,2,"Sep 10, 2011",Sat,Virginia Tech,17,@,East Carolina,10,
136,137,2,"Sep 10, 2011",Sat,Wake Forest,34,,North Carolina State,27,
137,138,2,"Sep 10, 2011",Sat,Washington,40,,Hawaii,32,
138,139,2,"Sep 10, 2011",Sat,Washington State,59,,Nevada-Las Vegas,7,"Seattle, WA"
139,140,2,"Sep 10, 2011",Sat,West Virginia,55,,Norfolk State,12,
140,141,2,"Sep 10, 2011",Sat,Western Michigan,38,,Nicholls State,7,
141,142,2,"Sep 10, 2011",Sat,Wisconsin,35,,Oregon State,0,
142,143,2,"Sep 10, 2011",Sat,Wyoming,45,,Texas State,10,
143,144,3,"Sep 15, 2011",Thu,Louisiana State,19,@,Mississippi State,6,
144,145,3,"Sep 16, 2011",Fri,Boise State,40,@,Toledo,15,
145,146,3,"Sep 16, 2011",Fri,Iowa State,24,@,Connecticut,20,
146,147,3,"Sep 17, 2011",Sat,Alabama,41,,North Texas,0,
147,148,3,"Sep 17, 2011",Sat,Arkansas,38,,Troy,28,
148,149,3,"Sep 17, 2011",Sat,Army,21,,Northwestern,14,
149,150,3,"Sep 17, 2011",Sat,Ball State,28,,Buffalo,25,
150,151,3,"Sep 17, 2011",Sat,Baylor,48,,Stephen F. Austin,0,
151,152,3,"Sep 17, 2011",Sat,California,63,,Presbyterian,12,"San Francisco, CA"
152,153,3,"Sep 17, 2011",Sat,Cincinnati,59,,Akron,14,
153,154,3,"Sep 17, 2011",Sat,Clemson,38,,Auburn,24,
154,155,3,"Sep 17, 2011",Sat,Colorado,28,,Colorado State,14,"Denver, CO"
155,156,3,"Sep 17, 2011",Sat,Duke,20,@,Boston College,19,
156,157,3,"Sep 17, 2011",Sat,Florida,33,,Tennessee,23,
157,158,3,"Sep 17, 2011",Sat,Florida International,17,,Central Florida,10,
158,159,3,"Sep 17, 2011",Sat,Fresno State,27,,North Dakota,22,
159,160,3,"Sep 17, 2011",Sat,Georgia,59,,Coastal Carolina,0,
160,161,3,"Sep 17, 2011",Sat,Georgia Tech,66,,Kansas,24,
161,162,3,"Sep 17, 2011",Sat,Houston,35,@,Louisiana Tech,34,
162,163,3,"Sep 17, 2011",Sat,Illinois,17,,Arizona State,14,
163,164,3,"Sep 17, 2011",Sat,Indiana,38,,South Carolina State,21,
164,165,3,"Sep 17, 2011",Sat,Indiana State,44,@,Western Kentucky,16,
165,166,3,"Sep 17, 2011",Sat,Iowa,31,,Pittsburgh,27,
166,167,3,"Sep 17, 2011",Sat,Kansas State,37,,Kent State,0,
167,168,3,"Sep 17, 2011",Sat,Louisiana-Lafayette,38,,Nicholls State,21,
168,169,3,"Sep 17, 2011",Sat,Louisville,24,@,Kentucky,17,
169,170,3,"Sep 17, 2011",Sat,Memphis,27,,Austin Peay,6,
170,171,3,"Sep 17, 2011",Sat,Miami (FL),24,,Ohio State,6,
171,172,3,"Sep 17, 2011",Sat,Michigan,31,,Eastern Michigan,3,
172,173,3,"Sep 17, 2011",Sat,Minnesota,29,,Miami (OH),23,
173,174,3,"Sep 17, 2011",Sat,Missouri,69,,Western Illinois,0,
174,175,3,"Sep 17, 2011",Sat,Nebraska,51,,Washington,38,
175,176,3,"Sep 17, 2011",Sat,Nevada,17,@,San Jose State,14,
176,177,3,"Sep 17, 2011",Sat,Nevada-Las Vegas,40,,Hawaii,20,
177,178,3,"Sep 17, 2011",Sat,North Carolina,28,,Virginia,17,
178,179,3,"Sep 17, 2011",Sat,North Carolina State,35,,South Alabama,13,
179,180,3,"Sep 17, 2011",Sat,Notre Dame,31,,Michigan State,13,
180,181,3,"Sep 17, 2011",Sat,Ohio,44,,Marshall,7,
181,182,3,"Sep 17, 2011",Sat,Oklahoma,23,@,Florida State,13,
182,183,3,"Sep 17, 2011",Sat,Oklahoma State,59,@,Tulsa,33,
183,184,3,"Sep 17, 2011",Sat,Oregon,56,,Missouri State,7,
184,185,3,"Sep 17, 2011",Sat,Penn State,14,@,Temple,10,
185,186,3,"Sep 17, 2011",Sat,Purdue,59,,Southeast Missouri State,0,
186,187,3,"Sep 17, 2011",Sat,San Diego State,42,,Washington State,24,
187,188,3,"Sep 17, 2011",Sat,South Carolina,24,,Navy,21,
188,189,3,"Sep 17, 2011",Sat,South Florida,70,,Florida A&M;,17,
189,190,3,"Sep 17, 2011",Sat,Southern California,38,,Syracuse,17,
190,191,3,"Sep 17, 2011",Sat,Southern Methodist,40,,Northwestern State,7,
191,192,3,"Sep 17, 2011",Sat,Southern Mississippi,52,,Southeastern Louisiana,6,
192,193,3,"Sep 17, 2011",Sat,Stanford,37,@,Arizona,10,
193,194,3,"Sep 17, 2011",Sat,Texas,49,@,UCLA,20,
194,195,3,"Sep 17, 2011",Sat,Texas A&M;,37,,Idaho,7,
195,196,3,"Sep 17, 2011",Sat,Texas Christian,38,,Louisiana-Monroe,17,
196,197,3,"Sep 17, 2011",Sat,Texas Tech,59,@,New Mexico,13,
197,198,3,"Sep 17, 2011",Sat,Texas-El Paso,16,@,New Mexico State,10,
198,199,3,"Sep 17, 2011",Sat,Tulane,49,@,Alabama-Birmingham,10,
199,200,3,"Sep 17, 2011",Sat,Utah,54,@,Brigham Young,10,
200,201,3,"Sep 17, 2011",Sat,Vanderbilt,30,,Mississippi,7,
201,202,3,"Sep 17, 2011",Sat,Virginia Tech,26,,Arkansas State,7,
202,203,3,"Sep 17, 2011",Sat,Wake Forest,48,,Gardner-Webb,5,
203,204,3,"Sep 17, 2011",Sat,West Virginia,37,@,Maryland,31,
204,205,3,"Sep 17, 2011",Sat,Western Michigan,44,,Central Michigan,14,
205,206,3,"Sep 17, 2011",Sat,Wisconsin,49,,Northern Illinois,7,"Chicago, IL"
206,207,3,"Sep 17, 2011",Sat,Wyoming,28,@,Bowling Green State,27,
207,208,4,"Sep 22, 2011",Thu,Cincinnati,44,,North Carolina State,14,
208,209,4,"Sep 23, 2011",Fri,Brigham Young,24,,Central Florida,17,
209,210,4,"Sep 24, 2011",Sat,Air Force,63,,Tennessee State,24,
210,211,4,"Sep 24, 2011",Sat,Akron,36,,Virginia Military Institute,13,
211,212,4,"Sep 24, 2011",Sat,Alabama,38,,Arkansas,14,
212,213,4,"Sep 24, 2011",Sat,Arizona State,43,,Southern California,22,
213,214,4,"Sep 24, 2011",Sat,Arkansas State,53,,Central Arkansas,24,
214,215,4,"Sep 24, 2011",Sat,Auburn,30,,Florida Atlantic,14,
215,216,4,"Sep 24, 2011",Sat,Ball State,48,,Army,21,
216,217,4,"Sep 24, 2011",Sat,Baylor,56,,Rice,31,
217,218,4,"Sep 24, 2011",Sat,Boise State,41,,Tulsa,21,
218,219,4,"Sep 24, 2011",Sat,Boston College,45,,Massachusetts,17,
219,220,4,"Sep 24, 2011",Sat,Bowling Green State,37,@,Miami (OH),23,
220,221,4,"Sep 24, 2011",Sat,Clemson,35,,Florida State,30,
221,222,4,"Sep 24, 2011",Sat,Colorado State,35,@,Utah State,34,
222,223,4,"Sep 24, 2011",Sat,Connecticut,17,@,Buffalo,3,
223,224,4,"Sep 24, 2011",Sat,Duke,48,,Tulane,27,
224,225,4,"Sep 24, 2011",Sat,East Carolina,28,,Alabama-Birmingham,23,
225,226,4,"Sep 24, 2011",Sat,Florida,48,@,Kentucky,10,
226,227,4,"Sep 24, 2011",Sat,Fresno State,48,@,Idaho,24,
227,228,4,"Sep 24, 2011",Sat,Georgia,27,@,Mississippi,13,
228,229,4,"Sep 24, 2011",Sat,Georgia Tech,35,,North Carolina,28,
229,230,4,"Sep 24, 2011",Sat,Hawaii,56,,California-Davis,14,
230,231,4,"Sep 24, 2011",Sat,Houston,56,,Georgia State,0,
231,232,4,"Sep 24, 2011",Sat,Illinois,23,,Western Michigan,20,
232,233,4,"Sep 24, 2011",Sat,Iowa,45,,Louisiana-Monroe,17,
233,234,4,"Sep 24, 2011",Sat,Kansas State,28,@,Miami (FL),24,
234,235,4,"Sep 24, 2011",Sat,Kent State,33,,South Alabama,25,
235,236,4,"Sep 24, 2011",Sat,Louisiana State,47,@,West Virginia,21,
236,237,4,"Sep 24, 2011",Sat,Louisiana-Lafayette,36,@,Florida International,31,
237,238,4,"Sep 24, 2011",Sat,Michigan,28,,San Diego State,7,
238,239,4,"Sep 24, 2011",Sat,Michigan State,45,,Central Michigan,7,
239,240,4,"Sep 24, 2011",Sat,Mississippi State,26,,Louisiana Tech,20,
240,241,4,"Sep 24, 2011",Sat,Nebraska,38,@,Wyoming,14,
241,242,4,"Sep 24, 2011",Sat,North Dakota State,37,@,Minnesota,24,
242,243,4,"Sep 24, 2011",Sat,North Texas,24,,Indiana,21,
243,244,4,"Sep 24, 2011",Sat,Northern Illinois,47,,Cal Poly,30,
244,245,4,"Sep 24, 2011",Sat,Notre Dame,15,@,Pittsburgh,12,
245,246,4,"Sep 24, 2011",Sat,Ohio State,37,,Colorado,17,
246,247,4,"Sep 24, 2011",Sat,Oklahoma,38,,Missouri,28,
247,248,4,"Sep 24, 2011",Sat,Oklahoma State,30,@,Texas A&M;,29,
248,249,4,"Sep 24, 2011",Sat,Oregon,56,@,Arizona,31,
249,250,4,"Sep 24, 2011",Sat,Penn State,34,,Eastern Michigan,6,
250,251,4,"Sep 24, 2011",Sat,Rutgers,38,,Ohio,26,
251,252,4,"Sep 24, 2011",Sat,Sam Houston State,48,@,New Mexico,45,
252,253,4,"Sep 24, 2011",Sat,San Jose State,34,,New Mexico State,24,
253,254,4,"Sep 24, 2011",Sat,South Carolina,21,,Vanderbilt,3,
254,255,4,"Sep 24, 2011",Sat,South Florida,52,,Texas-El Paso,24,
255,256,4,"Sep 24, 2011",Sat,Southern Methodist,42,@,Memphis,0,
256,257,4,"Sep 24, 2011",Sat,Southern Mississippi,30,@,Virginia,24,
257,258,4,"Sep 24, 2011",Sat,Southern Utah,41,@,Nevada-Las Vegas,16,
258,259,4,"Sep 24, 2011",Sat,Syracuse,33,,Toledo,30,
259,260,4,"Sep 24, 2011",Sat,Temple,38,@,Maryland,7,
260,261,4,"Sep 24, 2011",Sat,Texas Christian,55,,Portland State,13,
261,262,4,"Sep 24, 2011",Sat,Texas Tech,35,,Nevada,34,
262,263,4,"Sep 24, 2011",Sat,Troy,38,,Middle Tennessee State,35,
263,264,4,"Sep 24, 2011",Sat,UCLA,27,@,Oregon State,19,
264,265,4,"Sep 24, 2011",Sat,Virginia Tech,30,@,Marshall,10,
265,266,4,"Sep 24, 2011",Sat,Washington,31,,California,23,
266,267,4,"Sep 24, 2011",Sat,Wisconsin,59,,South Dakota,10,
267,268,5,"Sep 29, 2011",Thu,Houston,49,@,Texas-El Paso,42,
268,269,5,"Sep 29, 2011",Thu,Pittsburgh,44,,South Florida,17,
269,270,5,"Sep 30, 2011",Fri,Brigham Young,27,,Utah State,24,
270,271,5,"Oct 1, 2011",Sat,Air Force,35,@,Navy,34,
271,272,5,"Oct 1, 2011",Sat,Alabama,38,@,Florida,10,
272,273,5,"Oct 1, 2011",Sat,Arizona State,35,,Oregon State,20,
273,274,5,"Oct 1, 2011",Sat,Arkansas,42,,Texas A&M;,38,"Arlington, TX"
274,275,5,"Oct 1, 2011",Sat,Arkansas State,26,@,Western Kentucky,22,
275,276,5,"Oct 1, 2011",Sat,Army,45,,Tulane,6,
276,277,5,"Oct 1, 2011",Sat,Auburn,16,@,South Carolina,13,
277,278,5,"Oct 1, 2011",Sat,Boise State,30,,Nevada,10,
278,279,5,"Oct 1, 2011",Sat,Central Michigan,48,,Northern Illinois,41,
279,280,5,"Oct 1, 2011",Sat,Cincinnati,27,@,Miami (OH),0,
280,281,5,"Oct 1, 2011",Sat,Clemson,23,@,Virginia Tech,3,
281,282,5,"Oct 1, 2011",Sat,Duke,31,@,Florida International,27,
282,283,5,"Oct 1, 2011",Sat,Eastern Michigan,31,,Akron,23,
283,284,5,"Oct 1, 2011",Sat,Georgia,24,,Mississippi State,10,
284,285,5,"Oct 1, 2011",Sat,Georgia Tech,45,@,North Carolina State,35,
285,286,5,"Oct 1, 2011",Sat,Hawaii,44,@,Louisiana Tech,26,
286,287,5,"Oct 1, 2011",Sat,Illinois,38,,Northwestern,35,
287,288,5,"Oct 1, 2011",Sat,Kansas State,36,,Baylor,35,
288,289,5,"Oct 1, 2011",Sat,Louisiana State,35,,Kentucky,7,
289,290,5,"Oct 1, 2011",Sat,Louisiana-Lafayette,37,,Florida Atlantic,34,
290,291,5,"Oct 1, 2011",Sat,Marshall,17,@,Louisville,13,
291,292,5,"Oct 1, 2011",Sat,Maryland,28,,Towson,3,
292,293,5,"Oct 1, 2011",Sat,Miami (FL),45,,Bethune-Cookman,14,
293,294,5,"Oct 1, 2011",Sat,Michigan,58,,Minnesota,0,
294,295,5,"Oct 1, 2011",Sat,Michigan State,10,@,Ohio State,7,
295,296,5,"Oct 1, 2011",Sat,Middle Tennessee State,38,,Memphis,31,
296,297,5,"Oct 1, 2011",Sat,Mississippi,38,@,Fresno State,28,
297,298,5,"Oct 1, 2011",Sat,New Mexico State,42,@,New Mexico,28,
298,299,5,"Oct 1, 2011",Sat,North Carolina,35,@,East Carolina,20,
299,300,5,"Oct 1, 2011",Sat,Notre Dame,38,@,Purdue,10,
300,301,5,"Oct 1, 2011",Sat,Ohio,17,,Kent State,10,
301,302,5,"Oct 1, 2011",Sat,Oklahoma,62,,Ball State,6,
302,303,5,"Oct 1, 2011",Sat,Penn State,16,@,Indiana,10,
303,304,5,"Oct 1, 2011",Sat,Rutgers,19,@,Syracuse,16,
304,305,5,"Oct 1, 2011",Sat,San Jose State,38,@,Colorado State,31,
305,306,5,"Oct 1, 2011",Sat,Southern California,48,,Arizona,41,
306,307,5,"Oct 1, 2011",Sat,Southern Methodist,40,@,Texas Christian,33,
307,308,5,"Oct 1, 2011",Sat,Southern Mississippi,48,,Rice,24,
308,309,5,"Oct 1, 2011",Sat,Stanford,45,,UCLA,19,
309,310,5,"Oct 1, 2011",Sat,Tennessee,41,,Buffalo,10,
310,311,5,"Oct 1, 2011",Sat,Texas,37,@,Iowa State,14,
311,312,5,"Oct 1, 2011",Sat,Texas Tech,45,@,Kansas,34,
312,313,5,"Oct 1, 2011",Sat,Toledo,36,@,Temple,13,
313,314,5,"Oct 1, 2011",Sat,Troy,24,,Alabama-Birmingham,23,
314,315,5,"Oct 1, 2011",Sat,Tulsa,41,,North Texas,24,
315,316,5,"Oct 1, 2011",Sat,Virginia,21,,Idaho,20,
316,317,5,"Oct 1, 2011",Sat,Wake Forest,27,@,Boston College,19,
317,318,5,"Oct 1, 2011",Sat,Washington,31,@,Utah,14,
318,319,5,"Oct 1, 2011",Sat,Washington State,31,@,Colorado,27,
319,320,5,"Oct 1, 2011",Sat,West Virginia,55,,Bowling Green State,10,
320,321,5,"Oct 1, 2011",Sat,Western Michigan,38,@,Connecticut,31,
321,322,5,"Oct 1, 2011",Sat,Wisconsin,48,,Nebraska,17,
322,323,6,"Oct 6, 2011",Thu,Oregon,43,,California,15,
323,324,6,"Oct 6, 2011",Thu,Western Kentucky,36,@,Middle Tennessee State,33,
324,325,6,"Oct 7, 2011",Fri,Boise State,57,@,Fresno State,7,
325,326,6,"Oct 8, 2011",Sat,Alabama,34,,Vanderbilt,0,
326,327,6,"Oct 8, 2011",Sat,Arizona State,35,@,Utah,14,
327,328,6,"Oct 8, 2011",Sat,Arkansas,38,,Auburn,14,
328,329,6,"Oct 8, 2011",Sat,Arkansas State,24,@,Louisiana-Monroe,19,
329,330,6,"Oct 8, 2011",Sat,Baylor,49,,Iowa State,26,
330,331,6,"Oct 8, 2011",Sat,Brigham Young,29,,San Jose State,16,
331,332,6,"Oct 8, 2011",Sat,Buffalo,38,,Ohio,37,
332,333,6,"Oct 8, 2011",Sat,Central Florida,16,,Marshall,6,
333,334,6,"Oct 8, 2011",Sat,Clemson,36,,Boston College,14,
334,335,6,"Oct 8, 2011",Sat,Florida International,27,@,Akron,17,
335,336,6,"Oct 8, 2011",Sat,Georgia,20,@,Tennessee,12,
336,337,6,"Oct 8, 2011",Sat,Georgia Tech,21,,Maryland,16,
337,338,6,"Oct 8, 2011",Sat,Houston,56,,East Carolina,3,
338,339,6,"Oct 8, 2011",Sat,Illinois,41,@,Indiana,20,
339,340,6,"Oct 8, 2011",Sat,Kansas State,24,,Missouri,17,
340,341,6,"Oct 8, 2011",Sat,Louisiana State,41,,Florida,11,
341,342,6,"Oct 8, 2011",Sat,Louisiana Tech,24,@,Idaho,11,
342,343,6,"Oct 8, 2011",Sat,Louisiana-Lafayette,31,,Troy,17,
343,344,6,"Oct 8, 2011",Sat,Miami (OH),35,,Army,28,
344,345,6,"Oct 8, 2011",Sat,Michigan,42,@,Northwestern,24,
345,346,6,"Oct 8, 2011",Sat,Mississippi State,21,@,Alabama-Birmingham,3,
346,347,6,"Oct 8, 2011",Sat,Nebraska,34,,Ohio State,27,
347,348,6,"Oct 8, 2011",Sat,Nevada,37,,Nevada-Las Vegas,0,
