,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
48,49,3,"Sep 25, 1959",Fri,Miami (FL),26,,Tulane,7,
49,50,3,"Sep 25, 1959",Fri,Southern California,23,,Pittsburgh,0,
50,51,3,"Sep 26, 1959",Sat,Air Force,20,@,Wyoming,7,
51,52,3,"Sep 26, 1959",Sat,Alabama,3,@,Houston,0,
52,53,3,"Sep 26, 1959",Sat,Arizona,7,@,West Texas A&M;,6,
53,54,3,"Sep 26, 1959",Sat,Arizona State,34,,Utah State,12,
54,55,3,"Sep 26, 1959",Sat,Arkansas,13,,Oklahoma State,7,"Little Rock, AR"
55,56,3,"Sep 26, 1959",Sat,Army,44,,Boston College,8,
56,57,3,"Sep 26, 1959",Sat,Baylor,15,@,Colorado,7,
57,58,3,"Sep 26, 1959",Sat,Cincinnati,21,,Dayton,7,
58,59,3,"Sep 26, 1959",Sat,Clemson,47,@,Virginia,0,
59,60,3,"Sep 26, 1959",Sat,Colorado State,14,,New Mexico,9,
60,61,3,"Sep 26, 1959",Sat,Columbia,21,@,Brown,6,
61,62,3,"Sep 26, 1959",Sat,Cornell,20,@,Colgate,15,
62,63,3,"Sep 26, 1959",Sat,Detroit Mercy,14,@,Marquette,0,
63,64,3,"Sep 26, 1959",Sat,Florida,14,,Mississippi State,13,
64,65,3,"Sep 26, 1959",Sat,Florida State,47,,Citadel,6,
65,66,3,"Sep 26, 1959",Sat,Fresno State,27,,Brigham Young,16,
66,67,3,"Sep 26, 1959",Sat,Georgia,21,,Vanderbilt,6,
67,68,3,"Sep 26, 1959",Sat,Georgia Tech,16,,Southern Methodist,12,
68,69,3,"Sep 26, 1959",Sat,Harvard,36,,Massachusetts,22,
69,70,3,"Sep 26, 1959",Sat,Holy Cross,31,@,Dartmouth,8,
70,71,3,"Sep 26, 1959",Sat,Indiana,20,,Illinois,0,
71,72,3,"Sep 26, 1959",Sat,Iowa,42,@,California,12,
72,73,3,"Sep 26, 1959",Sat,Kansas State,28,@,South Dakota State,12,
73,74,3,"Sep 26, 1959",Sat,Louisiana State,10,,Texas Christian,0,
74,75,3,"Sep 26, 1959",Sat,Mississippi,16,@,Kentucky,0,
75,76,3,"Sep 26, 1959",Sat,Missouri,20,@,Michigan,15,
76,77,3,"Sep 26, 1959",Sat,Navy,29,,William & Mary,2,
77,78,3,"Sep 26, 1959",Sat,Nebraska,32,@,Minnesota,12,
78,79,3,"Sep 26, 1959",Sat,North Texas,31,@,Texas-El Paso,7,
79,80,3,"Sep 26, 1959",Sat,Northwestern,45,,Oklahoma,13,
80,81,3,"Sep 26, 1959",Sat,Notre Dame,28,,North Carolina,8,
81,82,3,"Sep 26, 1959",Sat,Ohio State,14,,Duke,13,
82,83,3,"Sep 26, 1959",Sat,Oregon,21,,Utah,6,
83,84,3,"Sep 26, 1959",Sat,Penn State,21,,Virginia Military Institute,0,
84,85,3,"Sep 26, 1959",Sat,Pennsylvania,26,,Lafayette,0,
85,86,3,"Sep 26, 1959",Sat,Presbyterian,25,@,Davidson,21,
86,87,3,"Sep 26, 1959",Sat,Rutgers,8,@,Princeton,6,
87,88,3,"Sep 26, 1959",Sat,South Carolina,30,,Furman,0,
88,89,3,"Sep 26, 1959",Sat,Syracuse,35,,Kansas,21,
89,90,3,"Sep 26, 1959",Sat,Tennessee,3,,Auburn,0,
90,91,3,"Sep 26, 1959",Sat,Texas,26,,Maryland,0,
91,92,3,"Sep 26, 1959",Sat,Texas A&M;,9,@,Michigan State,7,
92,93,3,"Sep 26, 1959",Sat,Texas Tech,15,,Oregon State,14,
93,94,3,"Sep 26, 1959",Sat,Tulsa,28,,New Mexico State,27,
94,95,3,"Sep 26, 1959",Sat,Wake Forest,27,,Virginia Tech,18,
95,96,3,"Sep 26, 1959",Sat,Washington,23,,Idaho,0,
96,97,3,"Sep 26, 1959",Sat,Washington State,30,@,San Jose State,6,
97,98,3,"Sep 26, 1959",Sat,West Virginia,10,,Richmond,7,
98,99,3,"Sep 26, 1959",Sat,Wichita State,27,,Hardin-Simmons,13,
99,100,3,"Sep 26, 1959",Sat,Wisconsin,16,,Stanford,14,
100,101,3,"Sep 26, 1959",Sat,Yale,20,,Connecticut,0,
101,102,3,"Sep 27, 1959",Sun,Xavier,48,,Villanova,20,
102,103,4,"Oct 2, 1959",Fri,Chattanooga,20,,Furman,7,
103,104,4,"Oct 2, 1959",Fri,Kentucky,32,@,Detroit Mercy,7,
104,105,4,"Oct 2, 1959",Fri,Southern California,17,,Ohio State,0,
105,106,4,"Oct 2, 1959",Fri,West Virginia,10,@,George Washington,8,
106,107,4,"Oct 3, 1959",Sat,Air Force,27,@,Trinity (Texas),6,
107,108,4,"Oct 3, 1959",Sat,Alabama,7,,Vanderbilt,7,
108,109,4,"Oct 3, 1959",Sat,Arizona,16,,Idaho,14,
109,110,4,"Oct 3, 1959",Sat,Arizona State,31,,Montana State,14,
110,111,4,"Oct 3, 1959",Sat,Arkansas,3,,Texas Christian,0,
111,112,4,"Oct 3, 1959",Sat,Auburn,35,,Hardin-Simmons,12,
112,113,4,"Oct 3, 1959",Sat,Bowling Green State,14,,Dayton,0,
113,114,4,"Oct 3, 1959",Sat,Citadel,13,,Davidson,7,
114,115,4,"Oct 3, 1959",Sat,Colorado State,15,,Denver,0,
115,116,4,"Oct 3, 1959",Sat,Cornell,13,,Lehigh,6,
116,117,4,"Oct 3, 1959",Sat,Duke,24,,Rice,7,
117,118,4,"Oct 3, 1959",Sat,Florida,55,,Virginia,10,
118,119,4,"Oct 3, 1959",Sat,Georgia Tech,16,,Clemson,6,
119,120,4,"Oct 3, 1959",Sat,Harvard,20,,Bucknell,6,
120,121,4,"Oct 3, 1959",Sat,Holy Cross,20,,Villanova,0,
121,122,4,"Oct 3, 1959",Sat,Houston,13,,Cincinnati,12,
122,123,4,"Oct 3, 1959",Sat,Illinois,20,,Army,14,
123,124,4,"Oct 3, 1959",Sat,Kansas,28,,Boston University,7,
124,125,4,"Oct 3, 1959",Sat,Louisiana State,22,,Baylor,0,"Shreveport, LA"
125,126,4,"Oct 3, 1959",Sat,Miami (FL),7,@,Florida State,6,
126,127,4,"Oct 3, 1959",Sat,Miami (OH),33,,Xavier,7,
127,128,4,"Oct 3, 1959",Sat,Michigan State,34,@,Michigan,8,
128,129,4,"Oct 3, 1959",Sat,Minnesota,24,,Indiana,14,
129,130,4,"Oct 3, 1959",Sat,Mississippi,43,,Memphis,0,
130,131,4,"Oct 3, 1959",Sat,Missouri,14,@,Iowa State,0,
131,132,4,"Oct 3, 1959",Sat,Montana,12,@,Brigham Young,0,
132,133,4,"Oct 3, 1959",Sat,Nebraska,7,,Oregon State,6,
133,134,4,"Oct 3, 1959",Sat,New Mexico,17,,Texas-El Paso,7,
134,135,4,"Oct 3, 1959",Sat,New Mexico State,43,,McMurry,11,
135,136,4,"Oct 3, 1959",Sat,North Carolina,20,,North Carolina State,12,
136,137,4,"Oct 3, 1959",Sat,North Texas,28,,West Texas A&M;,6,
137,138,4,"Oct 3, 1959",Sat,Northwestern,14,@,Iowa,10,
138,139,4,"Oct 3, 1959",Sat,Oklahoma,42,,Colorado,12,
139,140,4,"Oct 3, 1959",Sat,Oklahoma State,27,@,Kansas State,21,
140,141,4,"Oct 3, 1959",Sat,Oregon,14,,Washington State,6,
141,142,4,"Oct 3, 1959",Sat,Penn State,58,,Colgate,20,
142,143,4,"Oct 3, 1959",Sat,Pennsylvania,13,,Dartmouth,0,
143,144,4,"Oct 3, 1959",Sat,Pittsburgh,25,,UCLA,21,
144,145,4,"Oct 3, 1959",Sat,Princeton,22,@,Columbia,0,
145,146,4,"Oct 3, 1959",Sat,Purdue,28,,Notre Dame,7,
146,147,4,"Oct 3, 1959",Sat,Rutgers,20,,Connecticut,8,
147,148,4,"Oct 3, 1959",Sat,San Jose State,44,,Hawaii,14,
148,149,4,"Oct 3, 1959",Sat,South Carolina,30,,Georgia,14,
149,150,4,"Oct 3, 1959",Sat,Southern Methodist,20,,Navy,7,
150,151,4,"Oct 3, 1959",Sat,Stanford,21,,Pacific,6,
151,152,4,"Oct 3, 1959",Sat,Syracuse,29,,Maryland,0,
152,153,4,"Oct 3, 1959",Sat,Tennessee,22,,Mississippi State,6,
153,154,4,"Oct 3, 1959",Sat,Texas,33,,California,0,
154,155,4,"Oct 3, 1959",Sat,Texas A&M;,7,@,Southern Mississippi,3,"Mobile, AL"
155,156,4,"Oct 3, 1959",Sat,Texas Tech,8,,Tulsa,7,
156,157,4,"Oct 3, 1959",Sat,Tulane,6,,Wake Forest,0,
157,158,4,"Oct 3, 1959",Sat,Virginia Military Institute,14,,Richmond,14,"Portsmouth, VA"
158,159,4,"Oct 3, 1959",Sat,Virginia Tech,20,,William & Mary,14,"Roanoke, VA"
159,160,4,"Oct 3, 1959",Sat,Washington,51,,Utah,6,
160,161,4,"Oct 3, 1959",Sat,Wisconsin,44,,Marquette,6,
161,162,4,"Oct 3, 1959",Sat,Wyoming,27,,Utah State,2,
162,163,4,"Oct 3, 1959",Sat,Yale,17,,Brown,0,
163,164,5,"Oct 9, 1959",Fri,Boston University,7,,West Virginia,0,
164,165,5,"Oct 9, 1959",Fri,Citadel,40,,Wofford,8,"Orangeburg, SC"
165,166,5,"Oct 9, 1959",Fri,Oregon,35,@,San Jose State,12,
166,167,5,"Oct 9, 1959",Fri,Southern Methodist,23,,Missouri,2,
167,168,5,"Oct 9, 1959",Fri,Tulane,25,,Detroit Mercy,0,
168,169,5,"Oct 9, 1959",Fri,Utah,20,,Brigham Young,8,
169,170,5,"Oct 9, 1959",Fri,Wichita State,21,@,George Washington,0,
170,171,5,"Oct 10, 1959",Sat,Air Force,21,,Idaho,0,
171,172,5,"Oct 10, 1959",Sat,Alabama,13,,Chattanooga,0,
172,173,5,"Oct 10, 1959",Sat,Arkansas,23,@,Baylor,7,
173,174,5,"Oct 10, 1959",Sat,Auburn,33,,Kentucky,0,
174,175,5,"Oct 10, 1959",Sat,Boston College,39,,Villanova,6,
175,176,5,"Oct 10, 1959",Sat,Brown,0,,Dartmouth,0,
176,177,5,"Oct 10, 1959",Sat,Clemson,23,,North Carolina State,0,
177,178,5,"Oct 10, 1959",Sat,Colorado,20,@,Kansas State,17,
178,179,5,"Oct 10, 1959",Sat,Cornell,20,@,Harvard,16,
179,180,5,"Oct 10, 1959",Sat,Denver,27,@,Montana,12,
180,181,5,"Oct 10, 1959",Sat,Florida,13,,Rice,13,
181,182,5,"Oct 10, 1959",Sat,Florida State,7,@,Virginia Tech,6,
182,183,5,"Oct 10, 1959",Sat,Furman,8,@,William & Mary,7,
183,184,5,"Oct 10, 1959",Sat,Georgia,35,,Hardin-Simmons,6,
184,185,5,"Oct 10, 1959",Sat,Georgia Tech,14,@,Tennessee,7,
185,186,5,"Oct 10, 1959",Sat,Holy Cross,8,,Dayton,0,
186,187,5,"Oct 10, 1959",Sat,Illinois,9,@,Ohio State,0,
187,188,5,"Oct 10, 1959",Sat,Indiana,33,,Marquette,13,
188,189,5,"Oct 10, 1959",Sat,Iowa,37,,Michigan State,8,
189,190,5,"Oct 10, 1959",Sat,Iowa State,41,,South Dakota,6,
190,191,5,"Oct 10, 1959",Sat,Kansas,10,@,Nebraska,3,
191,192,5,"Oct 10, 1959",Sat,Louisiana State,27,,Miami (FL),3,
192,193,5,"Oct 10, 1959",Sat,Michigan,18,,Oregon State,7,
193,194,5,"Oct 10, 1959",Sat,Mississippi,33,@,Vanderbilt,0,
194,195,5,"Oct 10, 1959",Sat,Mississippi State,49,,Arkansas State,14,
195,196,5,"Oct 10, 1959",Sat,New Mexico,28,@,Utah State,6,
196,197,5,"Oct 10, 1959",Sat,New Mexico State,20,@,Trinity (Texas),18,
197,198,5,"Oct 10, 1959",Sat,North Carolina,19,,South Carolina,6,
198,199,5,"Oct 10, 1959",Sat,North Texas,21,@,Cincinnati,6,
199,200,5,"Oct 10, 1959",Sat,Northwestern,6,,Minnesota,0,
200,201,5,"Oct 10, 1959",Sat,Notre Dame,28,@,California,6,
201,202,5,"Oct 10, 1959",Sat,Ohio,25,,Xavier,7,
202,203,5,"Oct 10, 1959",Sat,Oklahoma State,26,,Tulsa,0,
203,204,5,"Oct 10, 1959",Sat,Penn State,17,@,Army,11,
204,205,5,"Oct 10, 1959",Sat,Pennsylvania,18,@,Princeton,0,
205,206,5,"Oct 10, 1959",Sat,Pittsburgh,12,,Duke,0,
206,207,5,"Oct 10, 1959",Sat,Purdue,21,,Wisconsin,0,
207,208,5,"Oct 10, 1959",Sat,Richmond,21,,Davidson,7,
208,209,5,"Oct 10, 1959",Sat,Rutgers,15,,Colgate,12,
209,210,5,"Oct 10, 1959",Sat,Syracuse,32,@,Navy,6,"Norfolk, VA"
210,211,5,"Oct 10, 1959",Sat,Texas,19,,Oklahoma,12,"Dallas, TX"
211,212,5,"Oct 10, 1959",Sat,Texas A&M;,28,,Houston,6,
212,213,5,"Oct 10, 1959",Sat,Texas Christian,14,@,Texas Tech,8,
213,214,5,"Oct 10, 1959",Sat,Texas-El Paso,13,,West Texas A&M;,12,
214,215,5,"Oct 10, 1959",Sat,Virginia Military Institute,19,,Virginia,12,"Lynchburg, VA"
215,216,5,"Oct 10, 1959",Sat,Wake Forest,10,@,Maryland,7,
216,217,5,"Oct 10, 1959",Sat,Washington,10,,Stanford,0,
217,218,5,"Oct 10, 1959",Sat,Washington State,20,@,Pacific,12,
218,219,5,"Oct 10, 1959",Sat,Wyoming,29,,Colorado State,0,
219,220,5,"Oct 10, 1959",Sat,Yale,14,,Columbia,0,
220,221,6,"Oct 16, 1959",Fri,Miami (FL),23,,Navy,8,
221,222,6,"Oct 16, 1959",Fri,Utah,26,@,Denver,12,
222,223,6,"Oct 17, 1959",Sat,Arizona State,24,@,Colorado State,9,
223,224,6,"Oct 17, 1959",Sat,Army,21,@,Duke,6,
224,225,6,"Oct 17, 1959",Sat,Auburn,7,@,Georgia Tech,6,
225,226,6,"Oct 17, 1959",Sat,Baylor,14,,Texas Tech,7,
226,227,6,"Oct 17, 1959",Sat,Boston College,35,,Dartmouth,12,
227,228,6,"Oct 17, 1959",Sat,Bucknell,15,,Rutgers,8,
228,229,6,"Oct 17, 1959",Sat,Cincinnati,28,,Wichita State,28,
229,230,6,"Oct 17, 1959",Sat,Citadel,8,,Richmond,7,
230,231,6,"Oct 17, 1959",Sat,Detroit Mercy,38,,Xavier,14,
231,232,6,"Oct 17, 1959",Sat,Furman,24,,George Washington,0,
232,233,6,"Oct 17, 1959",Sat,Georgia,15,,Mississippi State,0,"Atlanta, GA"
233,234,6,"Oct 17, 1959",Sat,Harvard,38,,Columbia,22,
234,235,6,"Oct 17, 1959",Sat,Illinois,14,,Minnesota,6,
235,236,6,"Oct 17, 1959",Sat,Indiana,23,@,Nebraska,7,
236,237,6,"Oct 17, 1959",Sat,Iowa State,27,@,Colorado,0,
237,238,6,"Oct 17, 1959",Sat,Kansas,33,,Kansas State,14,
238,239,6,"Oct 17, 1959",Sat,Louisiana State,9,@,Kentucky,0,
239,240,6,"Oct 17, 1959",Sat,Louisville,32,,Dayton,6,
240,241,6,"Oct 17, 1959",Sat,Maryland,14,,North Carolina,7,
241,242,6,"Oct 17, 1959",Sat,Memphis,16,,Florida State,6,
242,243,6,"Oct 17, 1959",Sat,Miami (OH),26,,Villanova,6,
243,244,6,"Oct 17, 1959",Sat,Michigan State,19,,Notre Dame,0,
244,245,6,"Oct 17, 1959",Sat,Mississippi,53,,Tulane,7,
245,246,6,"Oct 17, 1959",Sat,New Mexico,28,@,Arizona,7,
246,247,6,"Oct 17, 1959",Sat,North Texas,43,,Pensacola NAS,0,
247,248,6,"Oct 17, 1959",Sat,Northwestern,20,@,Michigan,7,
248,249,6,"Oct 17, 1959",Sat,Ohio State,15,,Purdue,0,
249,250,6,"Oct 17, 1959",Sat,Oklahoma,23,@,Missouri,0,
250,251,6,"Oct 17, 1959",Sat,Oklahoma State,19,,Houston,12,
251,252,6,"Oct 17, 1959",Sat,Oregon,20,,Air Force,3,"Portland, OR"
252,253,6,"Oct 17, 1959",Sat,Oregon State,66,,Idaho,18,
253,254,6,"Oct 17, 1959",Sat,Pacific,22,,Marquette,13,
254,255,6,"Oct 17, 1959",Sat,Penn State,21,,Boston University,12,
255,256,6,"Oct 17, 1959",Sat,Pennsylvania,36,,Brown,9,
256,257,6,"Oct 17, 1959",Sat,Princeton,42,,Colgate,7,
257,258,6,"Oct 17, 1959",Sat,San Jose State,40,@,Fresno State,14,
258,259,6,"Oct 17, 1959",Sat,Southern California,22,@,Washington,15,
259,260,6,"Oct 17, 1959",Sat,Southern Methodist,13,,Rice,13,
260,261,6,"Oct 17, 1959",Sat,Southern Mississippi,37,@,West Texas A&M;,6,
261,262,6,"Oct 17, 1959",Sat,Syracuse,42,,Holy Cross,6,
262,263,6,"Oct 17, 1959",Sat,Tennessee,7,,Alabama,7,"Birmingham, AL"
263,264,6,"Oct 17, 1959",Sat,Texas,13,@,Arkansas,12,"Little Rock, AR"
264,265,6,"Oct 17, 1959",Sat,Texas Christian,39,,Texas A&M;,6,
265,266,6,"Oct 17, 1959",Sat,Trinity (Texas),21,,Texas-El Paso,20,
266,267,6,"Oct 17, 1959",Sat,Tulsa,16,,Hardin-Simmons,8,
267,268,6,"Oct 17, 1959",Sat,UCLA,19,,California,12,
268,269,6,"Oct 17, 1959",Sat,Utah State,28,,Montana,0,
269,270,6,"Oct 17, 1959",Sat,Vanderbilt,13,,Florida,6,
270,271,6,"Oct 17, 1959",Sat,Virginia Military Institute,26,,William & Mary,7,"Norfolk, VA"
271,272,6,"Oct 17, 1959",Sat,Virginia Tech,40,,Virginia,14,"Richmond, VA"
272,273,6,"Oct 17, 1959",Sat,Wake Forest,17,@,North Carolina State,14,
273,274,6,"Oct 17, 1959",Sat,Washington State,36,@,Stanford,19,
274,275,6,"Oct 17, 1959",Sat,West Virginia,23,,Pittsburgh,15,
275,276,6,"Oct 17, 1959",Sat,Wisconsin,25,,Iowa,16,
276,277,6,"Oct 17, 1959",Sat,Wyoming,21,,Brigham Young,6,
277,278,6,"Oct 17, 1959",Sat,Yale,23,@,Cornell,0,
278,279,7,"Oct 22, 1959",Thu,Clemson,27,@,South Carolina,0,
279,280,7,"Oct 23, 1959",Fri,Air Force,20,@,UCLA,7,
280,281,7,"Oct 23, 1959",Fri,Auburn,21,@,Miami (FL),6,
281,282,7,"Oct 23, 1959",Fri,Boston University,8,,Connecticut,7,
282,283,7,"Oct 24, 1959",Sat,Army,25,,Colorado State,6,
283,284,7,"Oct 24, 1959",Sat,Baylor,13,@,Texas A&M;,0,
284,285,7,"Oct 24, 1959",Sat,Brown,6,,Rhode Island,0,
285,286,7,"Oct 24, 1959",Sat,Cincinnati,21,,Pacific,14,
286,287,7,"Oct 24, 1959",Sat,Citadel,18,,Furman,14,
287,288,7,"Oct 24, 1959",Sat,Colorado,18,@,Arizona,0,
288,289,7,"Oct 24, 1959",Sat,Dartmouth,9,@,Harvard,0,
289,290,7,"Oct 24, 1959",Sat,Denver,14,@,Brigham Young,7,
290,291,7,"Oct 24, 1959",Sat,Duke,17,@,North Carolina State,15,
291,292,7,"Oct 24, 1959",Sat,Florida State,22,,Richmond,6,
292,293,7,"Oct 24, 1959",Sat,Georgia,14,@,Kentucky,7,
293,294,7,"Oct 24, 1959",Sat,Georgia Tech,21,@,Tulane,13,
294,295,7,"Oct 24, 1959",Sat,Hardin-Simmons,22,@,West Texas A&M;,0,
295,296,7,"Oct 24, 1959",Sat,Holy Cross,34,@,Columbia,0,
296,297,7,"Oct 24, 1959",Sat,Iowa State,26,,Kansas State,0,
297,298,7,"Oct 24, 1959",Sat,Louisiana State,9,@,Florida,0,
298,299,7,"Oct 24, 1959",Sat,Michigan,14,@,Minnesota,6,
299,300,7,"Oct 24, 1959",Sat,Michigan State,14,,Indiana,6,
300,301,7,"Oct 24, 1959",Sat,Mississippi,28,,Arkansas,0,"Memphis, TN"
301,302,7,"Oct 24, 1959",Sat,Mississippi State,28,,Memphis,23,
302,303,7,"Oct 24, 1959",Sat,Missouri,9,,Nebraska,0,
303,304,7,"Oct 24, 1959",Sat,Navy,22,,Pennsylvania,22,
304,305,7,"Oct 24, 1959",Sat,New Mexico,55,@,Montana,14,
305,306,7,"Oct 24, 1959",Sat,North Carolina,21,@,Wake Forest,19,
306,307,7,"Oct 24, 1959",Sat,North Texas,7,@,Houston,6,
307,308,7,"Oct 24, 1959",Sat,Northwestern,30,@,Notre Dame,24,
308,309,7,"Oct 24, 1959",Sat,Oklahoma,7,,Kansas,6,
309,310,7,"Oct 24, 1959",Sat,Oklahoma State,34,,Wichita State,14,
310,311,7,"Oct 24, 1959",Sat,Oregon State,24,@,California,20,
311,312,7,"Oct 24, 1959",Sat,Penn State,20,,Illinois,9,"Cleveland, OH"
312,313,7,"Oct 24, 1959",Sat,Princeton,20,,Cornell,0,
313,314,7,"Oct 24, 1959",Sat,Purdue,14,,Iowa,7,
314,315,7,"Oct 24, 1959",Sat,Rutgers,23,,Lehigh,0,
315,316,7,"Oct 24, 1959",Sat,San Jose State,24,,Arizona State,15,
316,317,7,"Oct 24, 1959",Sat,Southern California,30,,Stanford,28,
317,318,7,"Oct 24, 1959",Sat,Southern Methodist,21,,Texas Tech,13,
318,319,7,"Oct 24, 1959",Sat,Syracuse,44,,West Virginia,0,
319,320,7,"Oct 24, 1959",Sat,Tennessee,23,,Chattanooga,0,
320,321,7,"Oct 24, 1959",Sat,Texas,28,,Rice,6,
321,322,7,"Oct 24, 1959",Sat,Texas Christian,13,@,Pittsburgh,3,
322,323,7,"Oct 24, 1959",Sat,Texas-El Paso,20,,New Mexico State,15,
323,324,7,"Oct 24, 1959",Sat,Tulsa,21,,Detroit Mercy,6,
324,325,7,"Oct 24, 1959",Sat,Utah State,22,,Montana State,13,
325,326,7,"Oct 24, 1959",Sat,Vanderbilt,33,@,Virginia,0,
326,327,7,"Oct 24, 1959",Sat,Virginia Military Institute,34,,Davidson,7,
327,328,7,"Oct 24, 1959",Sat,Virginia Tech,24,@,Villanova,14,
328,329,7,"Oct 24, 1959",Sat,Washington,13,@,Oregon,12,"Portland, OR"
329,330,7,"Oct 24, 1959",Sat,Washington State,27,,Idaho,5,
330,331,7,"Oct 24, 1959",Sat,William & Mary,14,,George Washington,7,
331,332,7,"Oct 24, 1959",Sat,Wisconsin,12,,Ohio State,3,
332,333,7,"Oct 24, 1959",Sat,Wyoming,21,@,Utah,7,
333,334,7,"Oct 24, 1959",Sat,Xavier,3,@,Dayton,0,
334,335,7,"Oct 24, 1959",Sat,Yale,21,,Colgate,0,
335,336,7,"Oct 25, 1959",Sun,Boston College,16,,Marquette,0,
336,337,8,"Oct 30, 1959",Fri,Boston College,21,@,Detroit Mercy,9,
337,338,8,"Oct 30, 1959",Fri,Kentucky,22,@,Miami (FL),3,
338,339,8,"Oct 30, 1959",Fri,Pacific,6,@,Hawaii,0,
339,340,8,"Oct 30, 1959",Fri,Tulane,17,,Texas Tech,7,
340,341,8,"Oct 30, 1959",Fri,Virginia Military Institute,28,@,George Washington,6,
341,342,8,"Oct 31, 1959",Sat,Air Force,13,,Army,13,"Bronx, NY"
342,343,8,"Oct 31, 1959",Sat,Alabama,10,,Mississippi State,0,
343,344,8,"Oct 31, 1959",Sat,Arizona State,35,,New Mexico State,31,
344,345,8,"Oct 31, 1959",Sat,Arkansas,12,,Texas A&M;,7,
345,346,8,"Oct 31, 1959",Sat,Auburn,6,,Florida,0,
346,347,8,"Oct 31, 1959",Sat,Boston University,20,@,Massachusetts,6,
347,348,8,"Oct 31, 1959",Sat,Brigham Young,18,,Utah State,0,
348,349,8,"Oct 31, 1959",Sat,Cincinnati,28,,Xavier,0,
349,350,8,"Oct 31, 1959",Sat,Citadel,38,@,William & Mary,13,
