,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
57,58,2,"Sep 5, 2004",Sun,Fresno State,35,@,Washington,16,
58,59,2,"Sep 5, 2004",Sun,Louisville,28,,Kentucky,0,
59,60,2,"Sep 5, 2004",Sun,Purdue,51,,Syracuse,0,
60,61,2,"Sep 5, 2004",Sun,Rice,10,,Houston,7,"Houston, TX"
61,62,2,"Sep 5, 2004",Sun,Tennessee,42,,Nevada-Las Vegas,17,
62,63,2,"Sep 6, 2004",Mon,Louisiana Tech,38,,Nevada,21,
63,64,3,"Sep 9, 2004",Thu,Troy,24,,Missouri,14,
64,65,3,"Sep 10, 2004",Fri,Boise State,53,,Oregon State,34,
65,66,3,"Sep 10, 2004",Fri,Miami (FL),16,,Florida State,10,
66,67,3,"Sep 11, 2004",Sat,Air Force,42,,Eastern Washington,20,
67,68,3,"Sep 11, 2004",Sat,Alabama,28,,Mississippi,7,
68,69,3,"Sep 11, 2004",Sat,Arizona State,30,@,Northwestern,21,
69,70,3,"Sep 11, 2004",Sat,Auburn,43,@,Mississippi State,14,
70,71,3,"Sep 11, 2004",Sat,Baylor,24,,Texas State,17,
71,72,3,"Sep 11, 2004",Sat,Boston College,21,,Penn State,7,
72,73,3,"Sep 11, 2004",Sat,Bowling Green State,49,,Southeast Missouri State,10,
73,74,3,"Sep 11, 2004",Sat,California,41,,New Mexico State,14,
74,75,3,"Sep 11, 2004",Sat,Cincinnati,45,,Miami (OH),26,
75,76,3,"Sep 11, 2004",Sat,Colorado,20,@,Washington State,12,"Seattle, WA"
76,77,3,"Sep 11, 2004",Sat,Connecticut,22,,Duke,20,
77,78,3,"Sep 11, 2004",Sat,Florida,49,,Eastern Michigan,10,
78,79,3,"Sep 11, 2004",Sat,Florida Atlantic,20,@,North Texas,13,
79,80,3,"Sep 11, 2004",Sat,Florida International,22,@,Youngstown State,16,
80,81,3,"Sep 11, 2004",Sat,Fresno State,45,@,Kansas State,21,
81,82,3,"Sep 11, 2004",Sat,Georgia,20,@,South Carolina,16,
82,83,3,"Sep 11, 2004",Sat,Georgia Tech,28,@,Clemson,24,
83,84,3,"Sep 11, 2004",Sat,Indiana,30,@,Oregon,24,
84,85,3,"Sep 11, 2004",Sat,Iowa,17,,Iowa State,10,
85,86,3,"Sep 11, 2004",Sat,Kansas,63,,Toledo,14,
86,87,3,"Sep 11, 2004",Sat,Kent State,38,,Liberty,10,
87,88,3,"Sep 11, 2004",Sat,Louisiana State,53,,Arkansas State,3,
88,89,3,"Sep 11, 2004",Sat,Louisiana Tech,24,,Louisiana-Lafayette,20,
89,90,3,"Sep 11, 2004",Sat,Louisville,52,@,Army,21,
90,91,3,"Sep 11, 2004",Sat,Maryland,45,,Temple,22,
91,92,3,"Sep 11, 2004",Sat,Memphis,52,,Chattanooga,21,
92,93,3,"Sep 11, 2004",Sat,Michigan State,24,,Central Michigan,7,
93,94,3,"Sep 11, 2004",Sat,Middle Tennessee State,31,@,Akron,24,
94,95,3,"Sep 11, 2004",Sat,Minnesota,37,,Illinois State,21,
95,96,3,"Sep 11, 2004",Sat,Navy,28,,Northeastern,24,
96,97,3,"Sep 11, 2004",Sat,Nevada,59,,Sacramento State,7,
97,98,3,"Sep 11, 2004",Sat,New Hampshire,35,@,Rutgers,24,
98,99,3,"Sep 11, 2004",Sat,New Mexico,27,,Texas Tech,24,
99,100,3,"Sep 11, 2004",Sat,Northern Illinois,23,,Southern Illinois,22,
100,101,3,"Sep 11, 2004",Sat,Notre Dame,28,,Michigan,20,
101,102,3,"Sep 11, 2004",Sat,Ohio State,24,,Marshall,21,
102,103,3,"Sep 11, 2004",Sat,Oklahoma,63,,Houston,13,
103,104,3,"Sep 11, 2004",Sat,Oklahoma State,38,,Tulsa,21,
104,105,3,"Sep 11, 2004",Sat,Pittsburgh,24,,Ohio,3,
105,106,3,"Sep 11, 2004",Sat,Purdue,59,,Ball State,7,
106,107,3,"Sep 11, 2004",Sat,South Florida,21,,Tennessee Tech,7,
107,108,3,"Sep 11, 2004",Sat,Southern California,49,,Colorado State,0,
108,109,3,"Sep 11, 2004",Sat,Southern Mississippi,21,@,Nebraska,17,
109,110,3,"Sep 11, 2004",Sat,Stanford,37,,Brigham Young,10,
110,111,3,"Sep 11, 2004",Sat,Syracuse,37,@,Buffalo,17,
111,112,3,"Sep 11, 2004",Sat,Texas,22,@,Arkansas,20,
112,113,3,"Sep 11, 2004",Sat,Texas A&M;,31,,Wyoming,0,
113,114,3,"Sep 11, 2004",Sat,Texas Christian,44,,Southern Methodist,0,
114,115,3,"Sep 11, 2004",Sat,Texas-El Paso,32,,Weber State,0,
115,116,3,"Sep 11, 2004",Sat,Tulane,39,,Florida A&M;,19,
116,117,3,"Sep 11, 2004",Sat,UCLA,35,@,Illinois,17,
117,118,3,"Sep 11, 2004",Sat,Utah,23,@,Arizona,6,
118,119,3,"Sep 11, 2004",Sat,Utah State,14,,Idaho,7,
119,120,3,"Sep 11, 2004",Sat,Virginia,56,,North Carolina,24,
120,121,3,"Sep 11, 2004",Sat,Virginia Tech,63,,Western Michigan,0,
121,122,3,"Sep 11, 2004",Sat,Wake Forest,31,@,East Carolina,17,
122,123,3,"Sep 11, 2004",Sat,West Virginia,45,@,Central Florida,20,
123,124,3,"Sep 11, 2004",Sat,Wisconsin,18,,Nevada-Las Vegas,3,
124,125,4,"Sep 17, 2004",Fri,Boston College,27,,Connecticut,7,
125,126,4,"Sep 18, 2004",Sat,Air Force,27,@,Nevada-Las Vegas,10,
126,127,4,"Sep 18, 2004",Sat,Alabama,52,,Western Carolina,0,
127,128,4,"Sep 18, 2004",Sat,Arizona State,44,,Iowa,7,
128,129,4,"Sep 18, 2004",Sat,Arkansas,49,,Louisiana-Monroe,20,"Little Rock, AR"
129,130,4,"Sep 18, 2004",Sat,Auburn,10,,Louisiana State,9,
130,131,4,"Sep 18, 2004",Sat,Boise State,47,@,Texas-El Paso,31,
131,132,4,"Sep 18, 2004",Sat,Central Michigan,44,,Southeast Missouri State,27,
132,133,4,"Sep 18, 2004",Sat,Colorado,52,,North Texas,21,
133,134,4,"Sep 18, 2004",Sat,Florida Atlantic,27,@,Middle Tennessee State,20,
134,135,4,"Sep 18, 2004",Sat,Florida State,34,,Alabama-Birmingham,7,
135,136,4,"Sep 18, 2004",Sat,Fresno State,27,,Portland State,17,
136,137,4,"Sep 18, 2004",Sat,Georgia,13,,Marshall,3,
137,138,4,"Sep 18, 2004",Sat,Houston,35,,Army,21,
138,139,4,"Sep 18, 2004",Sat,Illinois,30,,Western Michigan,27,
139,140,4,"Sep 18, 2004",Sat,Iowa State,48,,Northern Illinois,41,
140,141,4,"Sep 18, 2004",Sat,Kansas State,40,,Louisiana-Lafayette,20,
141,142,4,"Sep 18, 2004",Sat,Kentucky,51,,Indiana,32,
142,143,4,"Sep 18, 2004",Sat,Maine,9,@,Mississippi State,7,
143,144,4,"Sep 18, 2004",Sat,Memphis,47,@,Arkansas State,35,
144,145,4,"Sep 18, 2004",Sat,Miami (FL),48,,Louisiana Tech,0,
145,146,4,"Sep 18, 2004",Sat,Miami (OH),40,,Ohio,20,
146,147,4,"Sep 18, 2004",Sat,Michigan,24,,San Diego State,21,
147,148,4,"Sep 18, 2004",Sat,Minnesota,34,@,Colorado State,16,
148,149,4,"Sep 18, 2004",Sat,Mississippi,26,,Vanderbilt,23,
149,150,4,"Sep 18, 2004",Sat,Missouri,48,,Ball State,0,
150,151,4,"Sep 18, 2004",Sat,Navy,29,@,Tulsa,0,
151,152,4,"Sep 18, 2004",Sat,Nebraska,24,@,Pittsburgh,17,
152,153,4,"Sep 18, 2004",Sat,Nevada,38,,Buffalo,13,
153,154,4,"Sep 18, 2004",Sat,New Mexico State,22,,Troy,18,
154,155,4,"Sep 18, 2004",Sat,North Carolina,34,,Georgia Tech,13,
155,156,4,"Sep 18, 2004",Sat,Northwestern,20,,Kansas,17,
156,157,4,"Sep 18, 2004",Sat,Notre Dame,31,@,Michigan State,24,
157,158,4,"Sep 18, 2004",Sat,Ohio State,22,@,North Carolina State,14,
158,159,4,"Sep 18, 2004",Sat,Oklahoma,31,,Oregon,7,
159,160,4,"Sep 18, 2004",Sat,Oklahoma State,59,,Southern Methodist,7,
160,161,4,"Sep 18, 2004",Sat,Oregon State,17,,New Mexico,7,
161,162,4,"Sep 18, 2004",Sat,Penn State,37,,Central Florida,13,
162,163,4,"Sep 18, 2004",Sat,Rice,41,,Hawaii,29,
163,164,4,"Sep 18, 2004",Sat,Rutgers,29,,Kent State,21,
164,165,4,"Sep 18, 2004",Sat,San Jose State,47,,Morgan State,28,
165,166,4,"Sep 18, 2004",Sat,South Carolina,34,,South Florida,3,
166,167,4,"Sep 18, 2004",Sat,Southern California,42,@,Brigham Young,10,
167,168,4,"Sep 18, 2004",Sat,Syracuse,19,,Cincinnati,7,
168,169,4,"Sep 18, 2004",Sat,Temple,38,,Florida A&M;,7,
169,170,4,"Sep 18, 2004",Sat,Tennessee,30,,Florida,28,
170,171,4,"Sep 18, 2004",Sat,Texas A&M;,27,,Clemson,6,
171,172,4,"Sep 18, 2004",Sat,Texas Tech,70,,Texas Christian,35,
172,173,4,"Sep 18, 2004",Sat,Toledo,42,@,Eastern Michigan,32,
173,174,4,"Sep 18, 2004",Sat,UCLA,37,@,Washington,31,
174,175,4,"Sep 18, 2004",Sat,Utah,48,@,Utah State,6,
175,176,4,"Sep 18, 2004",Sat,Virginia,51,,Akron,0,
176,177,4,"Sep 18, 2004",Sat,Virginia Tech,41,,Duke,17,
177,178,4,"Sep 18, 2004",Sat,Wake Forest,42,,North Carolina A&T;,3,
178,179,4,"Sep 18, 2004",Sat,Washington State,49,,Idaho,8,
179,180,4,"Sep 18, 2004",Sat,West Virginia,19,,Maryland,16,
180,181,4,"Sep 18, 2004",Sat,Wisconsin,9,@,Arizona,7,
181,182,5,"Sep 23, 2004",Thu,Akron,24,@,Kent State,19,
182,183,5,"Sep 23, 2004",Thu,Miami (FL),38,@,Houston,13,
183,184,5,"Sep 24, 2004",Fri,Boise State,28,,Brigham Young,27,
184,185,5,"Sep 24, 2004",Fri,Northern Illinois,34,,Bowling Green State,17,
185,186,5,"Sep 25, 2004",Sat,Alabama-Birmingham,35,,Memphis,28,
186,187,5,"Sep 25, 2004",Sat,Arizona State,27,,Oregon State,14,
187,188,5,"Sep 25, 2004",Sat,Arkansas,27,,Alabama,10,
188,189,5,"Sep 25, 2004",Sat,Arkansas State,28,@,Louisiana-Monroe,21,
189,190,5,"Sep 25, 2004",Sat,Auburn,33,,Citadel,3,
190,191,5,"Sep 25, 2004",Sat,Ball State,41,,Western Michigan,14,
191,192,5,"Sep 25, 2004",Sat,Baylor,37,,North Texas,14,
192,193,5,"Sep 25, 2004",Sat,Cincinnati,24,@,East Carolina,19,
193,194,5,"Sep 25, 2004",Sat,Colorado State,39,,Montana State,14,
194,195,5,"Sep 25, 2004",Sat,Connecticut,40,,Army,3,
195,196,5,"Sep 25, 2004",Sat,Eastern Illinois,31,@,Eastern Michigan,28,
196,197,5,"Sep 25, 2004",Sat,Florida,20,,Kentucky,3,
197,198,5,"Sep 25, 2004",Sat,Florida A&M;,21,,Tennessee State,15,"Atlanta, GA"
198,199,5,"Sep 25, 2004",Sat,Florida State,41,,Clemson,22,
199,200,5,"Sep 25, 2004",Sat,Louisiana State,51,,Mississippi State,0,
200,201,5,"Sep 25, 2004",Sat,Louisiana-Lafayette,24,,Middle Tennessee State,17,
201,202,5,"Sep 25, 2004",Sat,Louisville,34,@,North Carolina,0,
202,203,5,"Sep 25, 2004",Sat,Maryland,55,@,Duke,21,
203,204,5,"Sep 25, 2004",Sat,Michigan,30,,Iowa,17,
204,205,5,"Sep 25, 2004",Sat,Michigan State,30,@,Indiana,20,
205,206,5,"Sep 25, 2004",Sat,Minnesota,43,,Northwestern,17,
206,207,5,"Sep 25, 2004",Sat,Navy,29,,Vanderbilt,26,
207,208,5,"Sep 25, 2004",Sat,New Mexico,38,@,New Mexico State,3,
208,209,5,"Sep 25, 2004",Sat,North Carolina State,17,@,Virginia Tech,16,
209,210,5,"Sep 25, 2004",Sat,Notre Dame,38,,Washington,3,
210,211,5,"Sep 25, 2004",Sat,Ohio,34,,Buffalo,0,
211,212,5,"Sep 25, 2004",Sat,Oregon,48,,Idaho,10,
212,213,5,"Sep 25, 2004",Sat,Pittsburgh,41,,Furman,38,
213,214,5,"Sep 25, 2004",Sat,Purdue,38,@,Illinois,30,
214,215,5,"Sep 25, 2004",Sat,San Diego State,27,,Nevada,10,
215,216,5,"Sep 25, 2004",Sat,South Carolina,17,,Troy,7,
216,217,5,"Sep 25, 2004",Sat,South Florida,45,@,Texas Christian,44,
217,218,5,"Sep 25, 2004",Sat,Southern California,31,@,Stanford,28,
218,219,5,"Sep 25, 2004",Sat,Southern Methodist,36,,San Jose State,13,
219,220,5,"Sep 25, 2004",Sat,Southern Mississippi,32,@,Tulane,14,
220,221,5,"Sep 25, 2004",Sat,Tennessee,42,,Louisiana Tech,17,
221,222,5,"Sep 25, 2004",Sat,Texas,35,,Rice,13,
222,223,5,"Sep 25, 2004",Sat,Texas Tech,31,@,Kansas,30,
223,224,5,"Sep 25, 2004",Sat,Toledo,45,,Temple,17,
224,225,5,"Sep 25, 2004",Sat,Tulsa,49,,Missouri State,7,
225,226,5,"Sep 25, 2004",Sat,Utah,49,,Air Force,35,
226,227,5,"Sep 25, 2004",Sat,Utah State,31,@,Nevada-Las Vegas,21,
227,228,5,"Sep 25, 2004",Sat,Virginia,31,,Syracuse,10,
228,229,5,"Sep 25, 2004",Sat,Wake Forest,17,,Boston College,14,
229,230,5,"Sep 25, 2004",Sat,Washington State,20,@,Arizona,19,
230,231,5,"Sep 25, 2004",Sat,West Virginia,45,,James Madison,10,
231,232,5,"Sep 25, 2004",Sat,Wisconsin,16,,Penn State,3,
232,233,5,"Sep 25, 2004",Sat,Wyoming,37,,Mississippi,32,
233,234,6,"Sep 29, 2004",Wed,Marshall,33,,Miami (OH),25,
234,235,6,"Sep 30, 2004",Thu,Connecticut,29,,Pittsburgh,17,
235,236,6,"Sep 30, 2004",Thu,Navy,24,@,Air Force,21,
236,237,6,"Oct 1, 2004",Fri,Utah,28,@,New Mexico,7,
237,238,6,"Oct 2, 2004",Sat,Alabama-Birmingham,30,@,Cincinnati,27,
238,239,6,"Oct 2, 2004",Sat,Arizona State,28,@,Oregon,13,
239,240,6,"Oct 2, 2004",Sat,Auburn,34,@,Tennessee,10,
240,241,6,"Oct 2, 2004",Sat,Boise State,38,,Southern Methodist,20,
241,242,6,"Oct 2, 2004",Sat,Boston College,29,,Massachusetts,7,
242,243,6,"Oct 2, 2004",Sat,Bowling Green State,70,@,Temple,16,
243,244,6,"Oct 2, 2004",Sat,Brigham Young,31,@,Colorado State,21,
244,245,6,"Oct 2, 2004",Sat,Buffalo,48,,Central Florida,20,
245,246,6,"Oct 2, 2004",Sat,California,49,@,Oregon State,7,
246,247,6,"Oct 2, 2004",Sat,Central Michigan,24,,Kent State,21,
247,248,6,"Oct 2, 2004",Sat,Duke,28,,Citadel,10,
248,249,6,"Oct 2, 2004",Sat,Florida,45,,Arkansas,30,
249,250,6,"Oct 2, 2004",Sat,Florida A&M;,35,,Virginia Union,10,
250,251,6,"Oct 2, 2004",Sat,Florida State,38,,North Carolina,16,
251,252,6,"Oct 2, 2004",Sat,Georgia,45,,Louisiana State,16,
252,253,6,"Oct 2, 2004",Sat,Hawaii,44,,Tulsa,16,
253,254,6,"Oct 2, 2004",Sat,Idaho,45,@,Eastern Michigan,41,
254,255,6,"Oct 2, 2004",Sat,Iowa,38,,Michigan State,16,
255,256,6,"Oct 2, 2004",Sat,Louisiana Tech,28,,Fresno State,21,
256,257,6,"Oct 2, 2004",Sat,Louisiana-Lafayette,43,@,Florida International,34,
257,258,6,"Oct 2, 2004",Sat,Louisville,59,,East Carolina,7,
258,259,6,"Oct 2, 2004",Sat,Memphis,41,,Houston,14,
259,260,6,"Oct 2, 2004",Sat,Miami (FL),27,@,Georgia Tech,3,
260,261,6,"Oct 2, 2004",Sat,Michigan,35,@,Indiana,14,
261,262,6,"Oct 2, 2004",Sat,Minnesota,16,,Penn State,7,
262,263,6,"Oct 2, 2004",Sat,Mississippi,28,,Arkansas State,21,
263,264,6,"Oct 2, 2004",Sat,Missouri,17,,Colorado,9,
264,265,6,"Oct 2, 2004",Sat,Nebraska,14,,Kansas,8,
265,266,6,"Oct 2, 2004",Sat,Nevada-Las Vegas,48,,Nevada,13,
266,267,6,"Oct 2, 2004",Sat,North Carolina State,27,,Wake Forest,21,
267,268,6,"Oct 2, 2004",Sat,North Texas,30,,Middle Tennessee State,21,
268,269,6,"Oct 2, 2004",Sat,Northern Illinois,49,,Akron,19,
269,270,6,"Oct 2, 2004",Sat,Northwestern,33,,Ohio State,27,
270,271,6,"Oct 2, 2004",Sat,Ohio,28,@,Kentucky,16,
271,272,6,"Oct 2, 2004",Sat,Oklahoma,28,,Texas Tech,13,
272,273,6,"Oct 2, 2004",Sat,Oklahoma State,36,,Iowa State,7,
273,274,6,"Oct 2, 2004",Sat,Purdue,41,@,Notre Dame,16,
274,275,6,"Oct 2, 2004",Sat,San Jose State,70,,Rice,63,
275,276,6,"Oct 2, 2004",Sat,South Carolina,20,@,Alabama,3,
276,277,6,"Oct 2, 2004",Sat,Southern Mississippi,27,@,South Florida,20,
277,278,6,"Oct 2, 2004",Sat,Stanford,27,,Washington,13,
278,279,6,"Oct 2, 2004",Sat,Syracuse,41,,Rutgers,31,
279,280,6,"Oct 2, 2004",Sat,Texas,44,,Baylor,14,
280,281,6,"Oct 2, 2004",Sat,Texas A&M;,42,,Kansas State,30,
281,282,6,"Oct 2, 2004",Sat,Texas Christian,21,@,Army,17,
282,283,6,"Oct 2, 2004",Sat,Texas-El Paso,45,,New Mexico State,0,
283,284,6,"Oct 2, 2004",Sat,Toledo,52,,Ball State,14,
284,285,6,"Oct 2, 2004",Sat,Troy,49,,Utah State,21,
285,286,6,"Oct 2, 2004",Sat,UCLA,33,,San Diego State,10,
286,287,6,"Oct 2, 2004",Sat,Vanderbilt,31,,Mississippi State,13,
287,288,6,"Oct 2, 2004",Sat,Virginia Tech,19,,West Virginia,13,
288,289,6,"Oct 2, 2004",Sat,Wisconsin,24,,Illinois,7,
289,290,6,"Oct 2, 2004",Sat,Wyoming,31,,Louisiana-Monroe,10,
290,291,7,"Oct 7, 2004",Thu,Southern Mississippi,35,,Houston,29,
291,292,7,"Oct 7, 2004",Thu,Virginia,30,,Clemson,10,
292,293,7,"Oct 8, 2004",Fri,Nevada-Las Vegas,24,@,Brigham Young,20,
293,294,7,"Oct 9, 2004",Sat,Air Force,28,,New Mexico,23,
294,295,7,"Oct 9, 2004",Sat,Akron,44,,Buffalo,21,
295,296,7,"Oct 9, 2004",Sat,Alabama,45,@,Kentucky,17,
296,297,7,"Oct 9, 2004",Sat,Alabama-Birmingham,27,@,Mississippi State,13,
297,298,7,"Oct 9, 2004",Sat,Army,48,,Cincinnati,29,
298,299,7,"Oct 9, 2004",Sat,Auburn,52,,Louisiana Tech,7,
299,300,7,"Oct 9, 2004",Sat,Bowling Green State,38,@,Central Michigan,14,
300,301,7,"Oct 9, 2004",Sat,East Carolina,27,,Tulane,25,
301,302,7,"Oct 9, 2004",Sat,Eastern Michigan,31,@,Ball State,24,
302,303,7,"Oct 9, 2004",Sat,Florida Atlantic,20,@,Texas State,13,
303,304,7,"Oct 9, 2004",Sat,Florida International,31,@,Stephen F. Austin,24,
304,305,7,"Oct 9, 2004",Sat,Florida State,17,@,Syracuse,13,
305,306,7,"Oct 9, 2004",Sat,Georgia Tech,20,@,Maryland,7,
306,307,7,"Oct 9, 2004",Sat,Hawaii,48,,Nevada,26,
307,308,7,"Oct 9, 2004",Sat,Kansas,31,,Kansas State,28,
308,309,7,"Oct 9, 2004",Sat,Louisiana State,24,@,Florida,21,
309,310,7,"Oct 9, 2004",Sat,Louisiana-Monroe,16,@,Idaho,14,
310,311,7,"Oct 9, 2004",Sat,Marshall,16,@,Ohio,13,
311,312,7,"Oct 9, 2004",Sat,Miami (OH),47,,Kent State,27,
312,313,7,"Oct 9, 2004",Sat,Michigan,27,,Minnesota,24,
313,314,7,"Oct 9, 2004",Sat,Michigan State,38,,Illinois,25,
314,315,7,"Oct 9, 2004",Sat,Middle Tennessee State,45,,Arkansas State,17,
315,316,7,"Oct 9, 2004",Sat,Mississippi,31,@,South Carolina,28,
316,317,7,"Oct 9, 2004",Sat,Missouri,30,@,Baylor,10,
317,318,7,"Oct 9, 2004",Sat,New Mexico State,35,,Louisiana-Lafayette,32,
318,319,7,"Oct 9, 2004",Sat,Nicholls State,42,@,Florida A&M;,25,
319,320,7,"Oct 9, 2004",Sat,North Carolina,30,,North Carolina State,24,
320,321,7,"Oct 9, 2004",Sat,North Texas,31,@,Utah State,23,
321,322,7,"Oct 9, 2004",Sat,Northern Illinois,30,@,Central Florida,28,
322,323,7,"Oct 9, 2004",Sat,Northwestern,31,,Indiana,24,
323,324,7,"Oct 9, 2004",Sat,Notre Dame,23,,Stanford,15,
324,325,7,"Oct 9, 2004",Sat,Oklahoma,12,,Texas,0,"Dallas, TX"
325,326,7,"Oct 9, 2004",Sat,Oklahoma State,42,@,Colorado,14,
326,327,7,"Oct 9, 2004",Sat,Oregon,41,@,Washington State,38,
327,328,7,"Oct 9, 2004",Sat,Pittsburgh,27,@,Temple,22,
328,329,7,"Oct 9, 2004",Sat,Purdue,20,@,Penn State,13,
329,330,7,"Oct 9, 2004",Sat,Rice,44,,Southern Methodist,10,
330,331,7,"Oct 9, 2004",Sat,Rutgers,37,@,Vanderbilt,34,
331,332,7,"Oct 9, 2004",Sat,Southern California,23,,California,17,
332,333,7,"Oct 9, 2004",Sat,Tennessee,19,@,Georgia,14,
333,334,7,"Oct 9, 2004",Sat,Texas A&M;,34,@,Iowa State,3,
334,335,7,"Oct 9, 2004",Sat,Texas Tech,70,,Nebraska,10,
335,336,7,"Oct 9, 2004",Sat,Texas-El Paso,24,@,Fresno State,21,
336,337,7,"Oct 9, 2004",Sat,Toledo,59,@,Western Michigan,33,
337,338,7,"Oct 9, 2004",Sat,UCLA,37,,Arizona,17,
338,339,7,"Oct 9, 2004",Sat,Virginia Tech,17,@,Wake Forest,10,
339,340,7,"Oct 9, 2004",Sat,Washington,21,,San Jose State,6,
340,341,7,"Oct 9, 2004",Sat,Wisconsin,24,@,Ohio State,13,
341,342,7,"Oct 9, 2004",Sat,Wyoming,20,,San Diego State,10,
342,343,8,"Oct 13, 2004",Wed,West Virginia,31,@,Connecticut,19,
343,344,8,"Oct 14, 2004",Thu,Miami (FL),41,,Louisville,38,
344,345,8,"Oct 15, 2004",Fri,Alabama-Birmingham,41,,Texas Christian,25,
345,346,8,"Oct 16, 2004",Sat,Akron,26,@,Central Florida,21,
346,347,8,"Oct 16, 2004",Sat,Alabama,27,,Southern Mississippi,3,
347,348,8,"Oct 16, 2004",Sat,Arkansas State,13,,Troy,9,
348,349,8,"Oct 16, 2004",Sat,Army,42,@,South Florida,35,
