,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
41,42,2,"Sep 20, 1969",Sat,Mississippi,28,,Memphis,3,
42,43,2,"Sep 20, 1969",Sat,Mississippi State,17,,Richmond,14,
43,44,2,"Sep 20, 1969",Sat,Missouri,19,,Air Force,17,
44,45,2,"Sep 20, 1969",Sat,Morehead State,27,,Marshall,14,
45,46,2,"Sep 20, 1969",Sat,New Mexico State,21,,Howard Payne,14,
46,47,2,"Sep 20, 1969",Sat,North Carolina State,10,,North Carolina,3,
47,48,2,"Sep 20, 1969",Sat,North Texas,40,,Louisiana-Lafayette,6,
48,49,2,"Sep 20, 1969",Sat,Northern Arizona,21,@,West Texas A&M;,20,
49,50,2,"Sep 20, 1969",Sat,Northern Illinois,47,,Idaho,30,
50,51,2,"Sep 20, 1969",Sat,Notre Dame,35,,Northwestern,10,
51,52,2,"Sep 20, 1969",Sat,Ohio,35,,Kent State,0,
52,53,2,"Sep 20, 1969",Sat,Oklahoma,48,@,Wisconsin,21,
53,54,2,"Sep 20, 1969",Sat,Oregon,28,@,Utah,17,
54,55,2,"Sep 20, 1969",Sat,Oregon State,42,@,Iowa,14,
55,56,2,"Sep 20, 1969",Sat,Pacific,21,,Western Michigan,0,
56,57,2,"Sep 20, 1969",Sat,Penn State,45,@,Navy,22,
57,58,2,"Sep 20, 1969",Sat,Purdue,42,@,Texas Christian,35,
58,59,2,"Sep 20, 1969",Sat,Rice,55,,Virginia Military Institute,0,
59,60,2,"Sep 20, 1969",Sat,Rutgers,44,@,Lafayette,22,
60,61,2,"Sep 20, 1969",Sat,South Carolina,27,,Duke,20,
61,62,2,"Sep 20, 1969",Sat,Southern California,31,@,Nebraska,21,
62,63,2,"Sep 20, 1969",Sat,Southern Mississippi,14,,Southeastern Louisiana,6,
63,64,2,"Sep 20, 1969",Sat,Stanford,63,,San Jose State,21,
64,65,2,"Sep 20, 1969",Sat,Syracuse,14,,Iowa State,13,
65,66,2,"Sep 20, 1969",Sat,Tennessee,31,,Chattanooga,0,
66,67,2,"Sep 20, 1969",Sat,Texas,17,@,California,0,
67,68,2,"Sep 20, 1969",Sat,Texas Tech,38,,Kansas,22,
68,69,2,"Sep 20, 1969",Sat,Toledo,45,,Villanova,18,
69,70,2,"Sep 20, 1969",Sat,UCLA,42,,Pittsburgh,8,
70,71,2,"Sep 20, 1969",Sat,Utah State,14,@,Bowling Green State,6,
71,72,2,"Sep 20, 1969",Sat,Washington State,19,@,Illinois,18,
72,73,2,"Sep 20, 1969",Sat,West Virginia,31,,Maryland,7,
73,74,2,"Sep 20, 1969",Sat,Wyoming,23,,Arizona,7,
74,75,3,"Sep 26, 1969",Fri,Florida State,16,@,Miami (FL),14,
75,76,3,"Sep 27, 1969",Sat,Alabama,63,,Southern Mississippi,14,
76,77,3,"Sep 27, 1969",Sat,Arkansas,55,,Tulsa,0,
77,78,3,"Sep 27, 1969",Sat,Army,16,@,Vanderbilt,6,
78,79,3,"Sep 27, 1969",Sat,Boston College,21,,Navy,14,
79,80,3,"Sep 27, 1969",Sat,Bowling Green State,27,@,Dayton,7,
80,81,3,"Sep 27, 1969",Sat,Brown,21,,Rhode Island,0,
81,82,3,"Sep 27, 1969",Sat,Buffalo,16,@,Massachusetts,6,
82,83,3,"Sep 27, 1969",Sat,California,17,@,Indiana,14,
83,84,3,"Sep 27, 1969",Sat,California-Santa Barbara,21,,Nevada,6,
84,85,3,"Sep 27, 1969",Sat,Citadel,14,,Arkansas State,10,
85,86,3,"Sep 27, 1969",Sat,Colgate,28,@,Cornell,24,
86,87,3,"Sep 27, 1969",Sat,Colorado State,50,,Wichita State,21,
87,88,3,"Sep 27, 1969",Sat,Connecticut,19,@,Yale,15,
88,89,3,"Sep 27, 1969",Sat,Dartmouth,31,@,New Hampshire,0,
89,90,3,"Sep 27, 1969",Sat,Davidson,77,@,Furman,14,
90,91,3,"Sep 27, 1969",Sat,Florida,47,@,Mississippi State,35,"Jackson, MS"
91,92,3,"Sep 27, 1969",Sat,Fresno State,28,@,Montana State,20,
92,93,3,"Sep 27, 1969",Sat,Georgia,30,@,Clemson,0,
93,94,3,"Sep 27, 1969",Sat,Georgia Tech,17,,Baylor,10,
94,95,3,"Sep 27, 1969",Sat,Harvard,13,,Holy Cross,0,
95,96,3,"Sep 27, 1969",Sat,Idaho State,47,,Idaho,42,"Boise, ID"
96,97,3,"Sep 27, 1969",Sat,Iowa,61,,Washington State,35,
97,98,3,"Sep 27, 1969",Sat,Iowa State,10,,Brigham Young,0,
98,99,3,"Sep 27, 1969",Sat,Kansas,13,,Syracuse,0,
99,100,3,"Sep 27, 1969",Sat,Kansas State,42,@,Arizona,27,
100,101,3,"Sep 27, 1969",Sat,Kent State,23,@,Xavier,7,
101,102,3,"Sep 27, 1969",Sat,Kentucky,10,,Mississippi,9,
102,103,3,"Sep 27, 1969",Sat,Lafayette,36,@,Columbia,22,
103,104,3,"Sep 27, 1969",Sat,Louisiana State,42,@,Rice,0,
104,105,3,"Sep 27, 1969",Sat,Louisiana Tech,24,@,East Carolina,6,
105,106,3,"Sep 27, 1969",Sat,Memphis,15,,North Texas,13,
106,107,3,"Sep 27, 1969",Sat,Miami (OH),24,@,Western Michigan,20,
107,108,3,"Sep 27, 1969",Sat,Michigan,45,,Washington,7,
108,109,3,"Sep 27, 1969",Sat,Michigan State,23,,Southern Methodist,15,
109,110,3,"Sep 27, 1969",Sat,Missouri,37,,Illinois,6,"St. Louis, MO"
110,111,3,"Sep 27, 1969",Sat,Nebraska,14,,Texas A&M;,0,
111,112,3,"Sep 27, 1969",Sat,New Mexico State,16,@,Texas-Arlington,7,
112,113,3,"Sep 27, 1969",Sat,North Carolina State,24,@,Maryland,7,
113,114,3,"Sep 27, 1969",Sat,Ohio,35,,Minnesota,35,
114,115,3,"Sep 27, 1969",Sat,Ohio State,62,,Texas Christian,0,
115,116,3,"Sep 27, 1969",Sat,Oklahoma,37,,Pittsburgh,8,
116,117,3,"Sep 27, 1969",Sat,Oklahoma State,24,,Houston,18,
117,118,3,"Sep 27, 1969",Sat,Oregon State,30,@,Arizona State,7,
118,119,3,"Sep 27, 1969",Sat,Pacific,36,@,Utah State,3,
119,120,3,"Sep 27, 1969",Sat,Penn State,27,,Colorado,3,
120,121,3,"Sep 27, 1969",Sat,Pennsylvania,28,,Bucknell,17,
121,122,3,"Sep 27, 1969",Sat,Purdue,28,,Notre Dame,14,
122,123,3,"Sep 27, 1969",Sat,Richmond,20,@,Virginia Military Institute,0,
123,124,3,"Sep 27, 1969",Sat,Rutgers,29,,Princeton,0,
124,125,3,"Sep 27, 1969",Sat,San Diego State,49,@,Cal State Los Angeles,0,
125,126,3,"Sep 27, 1969",Sat,South Carolina,14,,North Carolina,6,
126,127,3,"Sep 27, 1969",Sat,Southern California,48,,Northwestern,6,
127,128,3,"Sep 27, 1969",Sat,Stanford,28,,Oregon,0,
128,129,3,"Sep 27, 1969",Sat,Tennessee,45,,Auburn,19,
129,130,3,"Sep 27, 1969",Sat,Texas,49,,Texas Tech,7,
130,131,3,"Sep 27, 1969",Sat,Texas A&M-Kingsville;,21,,Long Beach State,7,
131,132,3,"Sep 27, 1969",Sat,Texas-El Paso,21,@,New Mexico,6,
132,133,3,"Sep 27, 1969",Sat,Toledo,38,@,Marshall,13,
133,134,3,"Sep 27, 1969",Sat,UCLA,34,@,Wisconsin,23,
134,135,3,"Sep 27, 1969",Sat,Utah,42,,San Jose State,7,
135,136,3,"Sep 27, 1969",Sat,Villanova,36,@,Delaware,33,
136,137,3,"Sep 27, 1969",Sat,Virginia,10,,Duke,0,
137,138,3,"Sep 27, 1969",Sat,Wake Forest,16,,Virginia Tech,10,
138,139,3,"Sep 27, 1969",Sat,West Texas A&M;,22,,Northern Illinois,7,
139,140,3,"Sep 27, 1969",Sat,West Virginia,35,@,Tulane,17,
140,141,3,"Sep 27, 1969",Sat,William & Mary,7,@,Temple,6,
141,142,3,"Sep 27, 1969",Sat,Wyoming,27,@,Air Force,25,
142,143,4,"Oct 3, 1969",Fri,Idaho,31,@,Southern Mississippi,21,"Mobile, AL"
143,144,4,"Oct 3, 1969",Fri,Miami (FL),23,,North Carolina State,13,
144,145,4,"Oct 4, 1969",Sat,Alabama,33,,Mississippi,32,"Birmingham, AL"
145,146,4,"Oct 4, 1969",Sat,Arizona State,23,,Brigham Young,7,
146,147,4,"Oct 4, 1969",Sat,Arkansas,24,,Texas Christian,6,"Little Rock, AR"
147,148,4,"Oct 4, 1969",Sat,Auburn,44,,Kentucky,3,
148,149,4,"Oct 4, 1969",Sat,Boston College,28,,Tulane,24,
149,150,4,"Oct 4, 1969",Sat,Boston University,13,@,Harvard,10,
150,151,4,"Oct 4, 1969",Sat,Bowling Green State,21,,Western Michigan,10,
151,152,4,"Oct 4, 1969",Sat,Cal Poly-Pomona,14,,Cal State Los Angeles,13,
152,153,4,"Oct 4, 1969",Sat,Cal State Northridge,32,@,Long Beach State,21,
153,154,4,"Oct 4, 1969",Sat,California,31,,Rice,21,
154,155,4,"Oct 4, 1969",Sat,California-Santa Barbara,21,,Whittier,19,
155,156,4,"Oct 4, 1969",Sat,Carson-Newman,21,,Furman,21,
156,157,4,"Oct 4, 1969",Sat,Cincinnati,17,,Xavier,14,
157,158,4,"Oct 4, 1969",Sat,Citadel,31,@,East Carolina,13,
158,159,4,"Oct 4, 1969",Sat,Clemson,21,@,Georgia Tech,10,
159,160,4,"Oct 4, 1969",Sat,Colorado,30,,Indiana,7,
160,161,4,"Oct 4, 1969",Sat,Dartmouth,38,,Holy Cross,6,
161,162,4,"Oct 4, 1969",Sat,Davidson,17,@,Trinity (Texas),16,
162,163,4,"Oct 4, 1969",Sat,Drake,27,,North Texas,23,
163,164,4,"Oct 4, 1969",Sat,Florida,21,,Florida State,6,
164,165,4,"Oct 4, 1969",Sat,Georgia,41,,South Carolina,16,
165,166,4,"Oct 4, 1969",Sat,Houston,74,,Mississippi State,0,
166,167,4,"Oct 4, 1969",Sat,Iowa,31,,Arizona,19,
167,168,4,"Oct 4, 1969",Sat,Iowa State,48,@,Illinois,20,
168,169,4,"Oct 4, 1969",Sat,Kent State,17,@,Buffalo,8,
169,170,4,"Oct 4, 1969",Sat,Lamar,9,,New Mexico State,7,
170,171,4,"Oct 4, 1969",Sat,Louisiana State,63,,Baylor,8,
171,172,4,"Oct 4, 1969",Sat,Louisville,24,,Dayton,17,
172,173,4,"Oct 4, 1969",Sat,Maryland,19,@,Wake Forest,14,
173,174,4,"Oct 4, 1969",Sat,Missouri,40,@,Michigan,17,
174,175,4,"Oct 4, 1969",Sat,Nebraska,42,@,Minnesota,14,
175,176,4,"Oct 4, 1969",Sat,New Mexico,16,,Kansas,7,
176,177,4,"Oct 4, 1969",Sat,North Carolina,38,,Vanderbilt,22,
177,178,4,"Oct 4, 1969",Sat,Northern Illinois,18,@,Marshall,17,
178,179,4,"Oct 4, 1969",Sat,Notre Dame,42,,Michigan State,28,
179,180,4,"Oct 4, 1969",Sat,Ohio State,41,@,Washington,14,
180,181,4,"Oct 4, 1969",Sat,Oklahoma State,17,,Texas Tech,10,
181,182,4,"Oct 4, 1969",Sat,Oregon,25,@,Washington State,24,
182,183,4,"Oct 4, 1969",Sat,Pacific,40,,Fresno State,21,
183,184,4,"Oct 4, 1969",Sat,Penn State,17,@,Kansas State,14,
184,185,4,"Oct 4, 1969",Sat,Pennsylvania,23,,Brown,2,
185,186,4,"Oct 4, 1969",Sat,Pittsburgh,14,@,Duke,12,
186,187,4,"Oct 4, 1969",Sat,Princeton,21,@,Columbia,7,
187,188,4,"Oct 4, 1969",Sat,Purdue,36,,Stanford,35,
188,189,4,"Oct 4, 1969",Sat,Richmond,17,,Virginia Tech,10,
189,190,4,"Oct 4, 1969",Sat,Rutgers,21,,Cornell,7,
190,191,4,"Oct 4, 1969",Sat,San Diego State,55,@,San Jose State,21,
191,192,4,"Oct 4, 1969",Sat,Southern California,31,@,Oregon State,7,
192,193,4,"Oct 4, 1969",Sat,Syracuse,43,@,Wisconsin,7,
193,194,4,"Oct 4, 1969",Sat,Tennessee,55,@,Memphis,16,
194,195,4,"Oct 4, 1969",Sat,Texas,56,,Navy,17,
195,196,4,"Oct 4, 1969",Sat,Texas A&M;,20,@,Army,13,
196,197,4,"Oct 4, 1969",Sat,Toledo,34,,Ohio,9,
197,198,4,"Oct 4, 1969",Sat,UCLA,36,@,Northwestern,0,
198,199,4,"Oct 4, 1969",Sat,Utah,24,@,Texas-El Paso,6,
199,200,4,"Oct 4, 1969",Sat,Villanova,57,,Santa Clara,8,
200,201,4,"Oct 4, 1969",Sat,Virginia,28,@,William & Mary,15,
201,202,4,"Oct 4, 1969",Sat,West Texas A&M;,24,@,Wichita State,14,
202,203,4,"Oct 4, 1969",Sat,West Virginia,32,,Virginia Military Institute,0,
203,204,4,"Oct 4, 1969",Sat,Wyoming,39,,Colorado State,3,
204,205,4,"Oct 4, 1969",Sat,Yale,40,,Colgate,21,
205,206,5,"Oct 10, 1969",Fri,Louisiana State,20,@,Miami (FL),0,
206,207,5,"Oct 10, 1969",Fri,Southern Methodist,19,,Texas Christian,17,
207,208,5,"Oct 11, 1969",Sat,Air Force,20,@,North Carolina,10,
208,209,5,"Oct 11, 1969",Sat,Auburn,51,,Clemson,0,
209,210,5,"Oct 11, 1969",Sat,Brigham Young,41,,New Mexico,15,
210,211,5,"Oct 11, 1969",Sat,Buffalo,27,,Dayton,0,
211,212,5,"Oct 11, 1969",Sat,California,44,,Washington,13,
212,213,5,"Oct 11, 1969",Sat,Colorado,14,@,Iowa State,0,
213,214,5,"Oct 11, 1969",Sat,Colorado State,37,@,Utah State,33,
214,215,5,"Oct 11, 1969",Sat,Dartmouth,41,,Pennsylvania,0,
215,216,5,"Oct 11, 1969",Sat,Davidson,37,,Richmond,7,
216,217,5,"Oct 11, 1969",Sat,Duke,27,@,Wake Forest,20,
217,218,5,"Oct 11, 1969",Sat,Florida,18,,Tulane,17,"Tampa, FL"
218,219,5,"Oct 11, 1969",Sat,Fresno State,38,@,Cal State Northridge,14,
219,220,5,"Oct 11, 1969",Sat,Harvard,51,,Columbia,0,
220,221,5,"Oct 11, 1969",Sat,Houston,34,@,Arizona,17,
221,222,5,"Oct 11, 1969",Sat,Indiana,17,,Minnesota,7,
222,223,5,"Oct 11, 1969",Sat,Kansas State,26,@,Kansas,22,
223,224,5,"Oct 11, 1969",Sat,Kentucky,7,@,Virginia Tech,6,
224,225,5,"Oct 11, 1969",Sat,Lehigh,17,@,Rutgers,7,
225,226,5,"Oct 11, 1969",Sat,Long Beach State,28,@,Hawaii,14,
226,227,5,"Oct 11, 1969",Sat,Memphis,52,@,Cincinnati,6,
227,228,5,"Oct 11, 1969",Sat,Miami (OH),35,,Marshall,7,
228,229,5,"Oct 11, 1969",Sat,Michigan,31,,Purdue,20,
229,230,5,"Oct 11, 1969",Sat,Mississippi,25,,Georgia,17,"Jackson, MS"
230,231,5,"Oct 11, 1969",Sat,Mississippi State,34,,Southern Mississippi,20,
231,232,5,"Oct 11, 1969",Sat,Missouri,17,,Nebraska,7,
232,233,5,"Oct 11, 1969",Sat,Montana,34,,Idaho,9,
233,234,5,"Oct 11, 1969",Sat,New Mexico State,23,@,Wichita State,6,
234,235,5,"Oct 11, 1969",Sat,North Texas,35,,Weber State,13,
235,236,5,"Oct 11, 1969",Sat,Northern Arizona,20,@,Cal State Los Angeles,14,
236,237,5,"Oct 11, 1969",Sat,Northwestern,10,@,Illinois,6,
237,238,5,"Oct 11, 1969",Sat,Notre Dame,45,@,Army,0,"Bronx, NY"
238,239,5,"Oct 11, 1969",Sat,Ohio,31,,Xavier,6,
239,240,5,"Oct 11, 1969",Sat,Ohio State,54,,Michigan State,21,
240,241,5,"Oct 11, 1969",Sat,Pacific,38,,California-Santa Barbara,0,
241,242,5,"Oct 11, 1969",Sat,Penn State,20,,West Virginia,0,
242,243,5,"Oct 11, 1969",Sat,Pittsburgh,46,,Navy,19,
243,244,5,"Oct 11, 1969",Sat,Princeton,24,@,Cornell,17,
244,245,5,"Oct 11, 1969",Sat,San Diego State,24,@,West Texas A&M;,14,
245,246,5,"Oct 11, 1969",Sat,San Jose State,36,@,Oregon,34,
246,247,5,"Oct 11, 1969",Sat,South Carolina,21,,North Carolina State,16,
247,248,5,"Oct 11, 1969",Sat,Southern California,26,,Stanford,24,
248,249,5,"Oct 11, 1969",Sat,Syracuse,20,@,Maryland,9,
249,250,5,"Oct 11, 1969",Sat,Tampa,31,,Tulsa,14,
250,251,5,"Oct 11, 1969",Sat,Tennessee,26,,Georgia Tech,8,
251,252,5,"Oct 11, 1969",Sat,Texas,27,,Oklahoma,17,"Dallas, TX"
252,253,5,"Oct 11, 1969",Sat,Texas Tech,13,,Texas A&M;,9,
253,254,5,"Oct 11, 1969",Sat,Toledo,27,@,Bowling Green State,26,
254,255,5,"Oct 11, 1969",Sat,UCLA,46,@,Washington State,14,"Spokane, WA"
255,256,5,"Oct 11, 1969",Sat,Utah,24,,Arizona State,23,
256,257,5,"Oct 11, 1969",Sat,Vanderbilt,14,,Alabama,10,
257,258,5,"Oct 11, 1969",Sat,Virginia,28,,Virginia Military Institute,10,"Richmond, VA"
258,259,5,"Oct 11, 1969",Sat,Western Kentucky,14,@,Northern Illinois,12,
259,260,5,"Oct 11, 1969",Sat,Western Michigan,33,,Kent State,13,
260,261,5,"Oct 11, 1969",Sat,William & Mary,21,@,Citadel,14,
261,262,5,"Oct 11, 1969",Sat,Wisconsin,23,,Iowa,17,
262,263,5,"Oct 11, 1969",Sat,Wofford,49,,Furman,7,
263,264,5,"Oct 11, 1969",Sat,Wyoming,37,,Texas-El Paso,9,
264,265,5,"Oct 11, 1969",Sat,Yale,27,@,Brown,13,
265,266,6,"Oct 18, 1969",Sat,Air Force,60,,Oregon,13,
266,267,6,"Oct 18, 1969",Sat,Arizona,26,,Texas-El Paso,10,
267,268,6,"Oct 18, 1969",Sat,Arizona State,45,@,San Jose State,11,
268,269,6,"Oct 18, 1969",Sat,Arkansas,21,@,Baylor,7,
269,270,6,"Oct 18, 1969",Sat,Auburn,17,@,Georgia Tech,14,
270,271,6,"Oct 18, 1969",Sat,Bowling Green State,7,@,Kent State,0,
271,272,6,"Oct 18, 1969",Sat,Cal Poly,21,,Fresno State,17,
272,273,6,"Oct 18, 1969",Sat,California-Santa Barbara,26,,Cal State Northridge,2,
273,274,6,"Oct 18, 1969",Sat,Cincinnati,21,,Wichita State,14,
274,275,6,"Oct 18, 1969",Sat,Citadel,28,@,Virginia Military Institute,2,
275,276,6,"Oct 18, 1969",Sat,Clemson,28,,Wake Forest,14,
276,277,6,"Oct 18, 1969",Sat,Colgate,35,@,Princeton,28,
277,278,6,"Oct 18, 1969",Sat,Colorado State,27,,West Texas A&M;,7,
278,279,6,"Oct 18, 1969",Sat,Cornell,41,,Harvard,24,
279,280,6,"Oct 18, 1969",Sat,Dartmouth,38,@,Brown,13,
280,281,6,"Oct 18, 1969",Sat,Davidson,17,@,William & Mary,15,
281,282,6,"Oct 18, 1969",Sat,Dayton,56,,Northern Illinois,24,
282,283,6,"Oct 18, 1969",Sat,Florida,52,,North Carolina,2,
283,284,6,"Oct 18, 1969",Sat,Florida State,38,@,Tulsa,20,
284,285,6,"Oct 18, 1969",Sat,Georgia,40,@,Vanderbilt,8,
285,286,6,"Oct 18, 1969",Sat,Indiana,41,,Illinois,20,
286,287,6,"Oct 18, 1969",Sat,Kansas State,34,,Iowa State,7,
287,288,6,"Oct 18, 1969",Sat,Long Beach State,23,,Northern Arizona,15,
288,289,6,"Oct 18, 1969",Sat,Louisiana State,37,@,Kentucky,10,
289,290,6,"Oct 18, 1969",Sat,Louisville,34,,Marshall,17,
290,291,6,"Oct 18, 1969",Sat,Maryland,20,,Duke,7,
291,292,6,"Oct 18, 1969",Sat,Memphis,26,,Miami (FL),13,
292,293,6,"Oct 18, 1969",Sat,Miami (OH),24,@,Ohio,21,
293,294,6,"Oct 18, 1969",Sat,Michigan State,23,,Michigan,12,
294,295,6,"Oct 18, 1969",Sat,Mississippi,69,,Southern Mississippi,7,
295,296,6,"Oct 18, 1969",Sat,Mississippi State,30,@,Texas Tech,26,
296,297,6,"Oct 18, 1969",Sat,Missouri,31,,Oklahoma State,21,
297,298,6,"Oct 18, 1969",Sat,Nebraska,21,,Kansas,17,
298,299,6,"Oct 18, 1969",Sat,North Carolina State,31,@,Virginia,0,
299,300,6,"Oct 18, 1969",Sat,North Texas,30,@,New Mexico State,12,
300,301,6,"Oct 18, 1969",Sat,Northwestern,27,,Wisconsin,7,
301,302,6,"Oct 18, 1969",Sat,Ohio State,34,@,Minnesota,7,
302,303,6,"Oct 18, 1969",Sat,Oklahoma,42,,Colorado,30,
303,304,6,"Oct 18, 1969",Sat,Oregon State,10,@,Washington,6,
304,305,6,"Oct 18, 1969",Sat,Pacific,28,,Idaho,0,
305,306,6,"Oct 18, 1969",Sat,Penn State,15,@,Syracuse,14,
306,307,6,"Oct 18, 1969",Sat,Pennsylvania,13,,Lehigh,7,
307,308,6,"Oct 18, 1969",Sat,Purdue,35,,Iowa,31,
308,309,6,"Oct 18, 1969",Sat,Richmond,24,,East Carolina,7,
309,310,6,"Oct 18, 1969",Sat,Rutgers,20,,Navy,6,
310,311,6,"Oct 18, 1969",Sat,Samford,34,,Furman,14,
311,312,6,"Oct 18, 1969",Sat,San Diego State,27,@,Texas-Arlington,10,
312,313,6,"Oct 18, 1969",Sat,South Carolina,17,@,Virginia Tech,16,
313,314,6,"Oct 18, 1969",Sat,Southern California,14,,Notre Dame,14,
314,315,6,"Oct 18, 1969",Sat,Southern Methodist,34,@,Rice,14,
315,316,6,"Oct 18, 1969",Sat,Stanford,49,,Washington State,0,
316,317,6,"Oct 18, 1969",Sat,Tennessee,41,@,Alabama,14,"Birmingham, AL"
317,318,6,"Oct 18, 1969",Sat,Texas Christian,16,,Texas A&M;,6,
318,319,6,"Oct 18, 1969",Sat,Toledo,38,,Western Michigan,13,
319,320,6,"Oct 18, 1969",Sat,Tulane,26,@,Pittsburgh,22,
320,321,6,"Oct 18, 1969",Sat,UCLA,32,,California,0,
321,322,6,"Oct 18, 1969",Sat,Utah,24,@,New Mexico,0,
322,323,6,"Oct 18, 1969",Sat,Utah State,23,@,Army,7,
323,324,6,"Oct 18, 1969",Sat,Villanova,24,@,Boston College,6,
324,325,6,"Oct 18, 1969",Sat,Wyoming,40,,Brigham Young,7,
325,326,6,"Oct 18, 1969",Sat,Yale,41,@,Columbia,6,
326,327,7,"Oct 24, 1969",Fri,Long Beach State,34,,Santa Clara,28,
327,328,7,"Oct 24, 1969",Fri,Miami (FL),14,,Texas Christian,9,
328,329,7,"Oct 25, 1969",Sat,Air Force,28,,Colorado State,7,
329,330,7,"Oct 25, 1969",Sat,Akron,14,@,Dayton,10,
330,331,7,"Oct 25, 1969",Sat,Alabama,38,@,Clemson,13,
331,332,7,"Oct 25, 1969",Sat,Arizona,52,,New Mexico,28,
332,333,7,"Oct 25, 1969",Sat,Arkansas,52,,Wichita State,14,"Little Rock, AR"
333,334,7,"Oct 25, 1969",Sat,Army,38,,Boston College,7,
334,335,7,"Oct 25, 1969",Sat,Bowling Green State,3,,Miami (OH),0,
335,336,7,"Oct 25, 1969",Sat,Brigham Young,30,@,Texas-El Paso,7,
336,337,7,"Oct 25, 1969",Sat,California,17,@,Washington State,0,"Spokane, WA"
337,338,7,"Oct 25, 1969",Sat,Citadel,34,,Davidson,28,
338,339,7,"Oct 25, 1969",Sat,Colgate,20,@,Brown,6,
339,340,7,"Oct 25, 1969",Sat,Colorado,31,,Missouri,24,
340,341,7,"Oct 25, 1969",Sat,Dartmouth,24,@,Harvard,10,
341,342,7,"Oct 25, 1969",Sat,Duke,25,,North Carolina State,25,
342,343,7,"Oct 25, 1969",Sat,East Carolina,17,@,Southern Illinois,3,
343,344,7,"Oct 25, 1969",Sat,Florida,41,,Vanderbilt,20,
344,345,7,"Oct 25, 1969",Sat,Florida State,20,,Mississippi State,17,
345,346,7,"Oct 25, 1969",Sat,Fresno State,24,@,Cal State Los Angeles,0,
346,347,7,"Oct 25, 1969",Sat,Georgia,30,,Kentucky,0,
347,348,7,"Oct 25, 1969",Sat,Houston,25,,Mississippi,11,
348,349,7,"Oct 25, 1969",Sat,Idaho,31,,Montana State,21,
349,350,7,"Oct 25, 1969",Sat,Iowa,19,,Michigan State,18,
