,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
63,64,2,"Sep 23, 1961",Sat,Wyoming,15,,North Carolina State,14,
64,65,3,"Sep 29, 1961",Fri,Detroit Mercy,34,,Xavier,8,
65,66,3,"Sep 29, 1961",Fri,Miami (FL),25,,Penn State,8,
66,67,3,"Sep 29, 1961",Fri,Pacific,40,@,San Diego,7,
67,68,3,"Sep 29, 1961",Fri,Southern California,21,,Southern Methodist,16,
68,69,3,"Sep 29, 1961",Fri,Virginia Military Institute,8,@,Richmond,6,
69,70,3,"Sep 30, 1961",Sat,Alabama,9,,Tulane,0,"Mobile, AL"
70,71,3,"Sep 30, 1961",Sat,Arizona,14,,Nebraska,14,
71,72,3,"Sep 30, 1961",Sat,Arizona State,14,@,Colorado State,6,
72,73,3,"Sep 30, 1961",Sat,Arkansas,6,,Tulsa,0,
73,74,3,"Sep 30, 1961",Sat,Army,31,,Boston University,7,
74,75,3,"Sep 30, 1961",Sat,Auburn,24,@,Tennessee,21,
75,76,3,"Sep 30, 1961",Sat,Baylor,16,@,Pittsburgh,13,
76,77,3,"Sep 30, 1961",Sat,Bowling Green State,28,,Dayton,11,
77,78,3,"Sep 30, 1961",Sat,Citadel,20,,Davidson,12,
78,79,3,"Sep 30, 1961",Sat,Colorado,24,,Oklahoma State,0,
79,80,3,"Sep 30, 1961",Sat,Columbia,50,@,Brown,0,
80,81,3,"Sep 30, 1961",Sat,Cornell,34,,Colgate,0,
81,82,3,"Sep 30, 1961",Sat,Dartmouth,28,,New Hampshire,3,
82,83,3,"Sep 30, 1961",Sat,Duke,42,@,Virginia,0,"Richmond, VA"
83,84,3,"Sep 30, 1961",Sat,Florida State,3,,Florida,3,
84,85,3,"Sep 30, 1961",Sat,Furman,13,,George Washington,9,
85,86,3,"Sep 30, 1961",Sat,Georgia Tech,24,,Rice,0,
86,87,3,"Sep 30, 1961",Sat,Idaho,27,,San Jose State,18,
87,88,3,"Sep 30, 1961",Sat,Iowa,28,,California,7,
88,89,3,"Sep 30, 1961",Sat,Kansas State,14,@,Air Force,12,
89,90,3,"Sep 30, 1961",Sat,Lehigh,22,@,Harvard,17,
90,91,3,"Sep 30, 1961",Sat,Louisiana State,16,,Texas A&M;,7,
91,92,3,"Sep 30, 1961",Sat,Maryland,24,@,Clemson,21,
92,93,3,"Sep 30, 1961",Sat,Memphis,56,,Hardin-Simmons,0,
93,94,3,"Sep 30, 1961",Sat,Michigan,29,,UCLA,6,
94,95,3,"Sep 30, 1961",Sat,Michigan State,20,@,Wisconsin,0,
95,96,3,"Sep 30, 1961",Sat,Mississippi,20,@,Kentucky,6,
96,97,3,"Sep 30, 1961",Sat,Mississippi State,10,@,Houston,7,
97,98,3,"Sep 30, 1961",Sat,Missouri,6,@,Minnesota,0,
98,99,3,"Sep 30, 1961",Sat,Montana,40,,New Mexico,8,
99,100,3,"Sep 30, 1961",Sat,Navy,44,,William & Mary,6,
100,101,3,"Sep 30, 1961",Sat,New Mexico State,35,,McMurry,7,
101,102,3,"Sep 30, 1961",Sat,North Carolina,27,,North Carolina State,22,
102,103,3,"Sep 30, 1961",Sat,North Texas,41,,Brigham Young,30,
103,104,3,"Sep 30, 1961",Sat,Northwestern,45,,Boston College,0,
104,105,3,"Sep 30, 1961",Sat,Notre Dame,19,,Oklahoma,6,
105,106,3,"Sep 30, 1961",Sat,Pennsylvania,14,,Lafayette,7,
106,107,3,"Sep 30, 1961",Sat,Rutgers,16,@,Princeton,13,
107,108,3,"Sep 30, 1961",Sat,South Carolina,10,@,Wake Forest,7,
108,109,3,"Sep 30, 1961",Sat,Stanford,34,@,Oregon State,0,
109,110,3,"Sep 30, 1961",Sat,Syracuse,29,,West Virginia,14,
110,111,3,"Sep 30, 1961",Sat,Texas,42,,Texas Tech,14,
111,112,3,"Sep 30, 1961",Sat,Texas Christian,7,,Ohio State,7,
112,113,3,"Sep 30, 1961",Sat,Utah,14,,Oregon,6,
113,114,3,"Sep 30, 1961",Sat,Utah State,34,@,Washington State,14,"Spokane, WA"
114,115,3,"Sep 30, 1961",Sat,Vanderbilt,21,@,Georgia,0,
115,116,3,"Sep 30, 1961",Sat,Villanova,20,@,Holy Cross,6,
116,117,3,"Sep 30, 1961",Sat,Washington,20,@,Illinois,7,
117,118,3,"Sep 30, 1961",Sat,West Texas A&M;,56,@,Texas-El Paso,27,
118,119,3,"Sep 30, 1961",Sat,Wichita State,21,,Cincinnati,13,
119,120,3,"Sep 30, 1961",Sat,Wyoming,6,,Kansas,6,
120,121,3,"Sep 30, 1961",Sat,Yale,18,,Connecticut,0,
121,122,4,"Oct 6, 1961",Fri,Florida,14,@,Tulane,3,
122,123,4,"Oct 6, 1961",Fri,Navy,17,@,Miami (FL),6,
123,124,4,"Oct 6, 1961",Fri,Penn State,32,@,Boston University,0,
124,125,4,"Oct 7, 1961",Sat,Alabama,35,@,Vanderbilt,6,
125,126,4,"Oct 7, 1961",Sat,Arizona,53,,Hardin-Simmons,7,
126,127,4,"Oct 7, 1961",Sat,Arkansas,28,,Texas Christian,3,"Little Rock, AR"
127,128,4,"Oct 7, 1961",Sat,Brigham Young,7,,Montana,6,
128,129,4,"Oct 7, 1961",Sat,California,14,,Missouri,14,
129,130,4,"Oct 7, 1961",Sat,Citadel,24,,Richmond,6,
130,131,4,"Oct 7, 1961",Sat,Clemson,27,@,North Carolina,0,
131,132,4,"Oct 7, 1961",Sat,Colgate,13,,Bucknell,0,
132,133,4,"Oct 7, 1961",Sat,Colorado,20,,Kansas,19,
133,134,4,"Oct 7, 1961",Sat,Dartmouth,30,@,Pennsylvania,0,
134,135,4,"Oct 7, 1961",Sat,Davidson,21,,Presbyterian,7,
135,136,4,"Oct 7, 1961",Sat,Duke,23,,Wake Forest,3,
136,137,4,"Oct 7, 1961",Sat,Fresno State,20,@,Pacific,19,
137,138,4,"Oct 7, 1961",Sat,George Washington,30,,Virginia Military Institute,6,
138,139,4,"Oct 7, 1961",Sat,Georgia,17,,South Carolina,14,
139,140,4,"Oct 7, 1961",Sat,Harvard,14,,Cornell,0,
140,141,4,"Oct 7, 1961",Sat,Holy Cross,20,@,Buffalo,8,
141,142,4,"Oct 7, 1961",Sat,Houston,21,,Boston College,0,
142,143,4,"Oct 7, 1961",Sat,Iowa,35,@,Southern California,34,
143,144,4,"Oct 7, 1961",Sat,Iowa State,21,@,Oklahoma,15,
144,145,4,"Oct 7, 1961",Sat,Kentucky,14,@,Auburn,12,
145,146,4,"Oct 7, 1961",Sat,Louisiana State,10,,Georgia Tech,0,
146,147,4,"Oct 7, 1961",Sat,Maryland,22,,Syracuse,21,
147,148,4,"Oct 7, 1961",Sat,Memphis,28,@,Louisville,13,
148,149,4,"Oct 7, 1961",Sat,Michigan,38,,Army,8,
149,150,4,"Oct 7, 1961",Sat,Michigan State,31,,Stanford,3,
150,151,4,"Oct 7, 1961",Sat,Minnesota,14,,Oregon,7,
151,152,4,"Oct 7, 1961",Sat,Mississippi,33,,Florida State,0,
152,153,4,"Oct 7, 1961",Sat,Nebraska,24,@,Kansas State,0,
153,154,4,"Oct 7, 1961",Sat,New Mexico,7,,Texas-El Paso,6,
154,155,4,"Oct 7, 1961",Sat,New Mexico State,14,,North Texas,14,
155,156,4,"Oct 7, 1961",Sat,North Carolina State,21,@,Virginia,14,
156,157,4,"Oct 7, 1961",Sat,Northwestern,28,@,Illinois,7,
157,158,4,"Oct 7, 1961",Sat,Notre Dame,22,@,Purdue,20,
158,159,4,"Oct 7, 1961",Sat,Ohio,14,@,Dayton,13,
159,160,4,"Oct 7, 1961",Sat,Ohio State,13,,UCLA,3,
160,161,4,"Oct 7, 1961",Sat,Oklahoma State,26,,Tulsa,0,
161,162,4,"Oct 7, 1961",Sat,Oregon State,44,,Idaho,6,
162,163,4,"Oct 7, 1961",Sat,Princeton,30,@,Columbia,20,
163,164,4,"Oct 7, 1961",Sat,Rutgers,35,,Connecticut,12,
164,165,4,"Oct 7, 1961",Sat,San Jose State,14,,Colorado State,0,
165,166,4,"Oct 7, 1961",Sat,Southern Methodist,9,,Air Force,7,
166,167,4,"Oct 7, 1961",Sat,Tennessee,17,,Mississippi State,3,
167,168,4,"Oct 7, 1961",Sat,Texas,41,,Washington State,8,
168,169,4,"Oct 7, 1961",Sat,Texas A&M;,38,@,Texas Tech,7,
169,170,4,"Oct 7, 1961",Sat,Utah,28,@,Arizona State,26,
170,171,4,"Oct 7, 1961",Sat,Utah State,6,,Wyoming,6,
171,172,4,"Oct 7, 1961",Sat,Villanova,33,@,Massachusetts,13,
172,173,4,"Oct 7, 1961",Sat,Washington,22,,Pittsburgh,17,
173,174,4,"Oct 7, 1961",Sat,West Virginia,28,,Virginia Tech,0,
174,175,4,"Oct 7, 1961",Sat,Wichita State,41,@,West Texas A&M;,34,
175,176,4,"Oct 7, 1961",Sat,William & Mary,19,,Furman,6,
176,177,4,"Oct 7, 1961",Sat,Wisconsin,6,@,Indiana,3,
177,178,4,"Oct 7, 1961",Sat,Xavier,17,@,Cincinnati,12,
178,179,4,"Oct 7, 1961",Sat,Yale,14,,Brown,3,
179,180,5,"Oct 13, 1961",Fri,Colorado,9,@,Miami (FL),7,
180,181,5,"Oct 13, 1961",Fri,Detroit Mercy,20,,Boston College,3,
181,182,5,"Oct 14, 1961",Sat,Abilene Christian,27,@,Hardin-Simmons,0,
182,183,5,"Oct 14, 1961",Sat,Air Force,8,@,Cincinnati,6,
183,184,5,"Oct 14, 1961",Sat,Alabama,26,,North Carolina State,7,
184,185,5,"Oct 14, 1961",Sat,Arizona,15,@,Oregon,6,"Portland, OR"
185,186,5,"Oct 14, 1961",Sat,Arizona State,28,@,West Texas A&M;,11,
186,187,5,"Oct 14, 1961",Sat,Arkansas,23,@,Baylor,13,
187,188,5,"Oct 14, 1961",Sat,Army,10,@,Penn State,6,
188,189,5,"Oct 14, 1961",Sat,Auburn,35,,Chattanooga,7,
189,190,5,"Oct 14, 1961",Sat,California,21,,Washington,14,
190,191,5,"Oct 14, 1961",Sat,Citadel,10,@,William & Mary,8,
191,192,5,"Oct 14, 1961",Sat,Colgate,15,@,Harvard,0,
192,193,5,"Oct 14, 1961",Sat,Columbia,11,@,Yale,0,
193,194,5,"Oct 14, 1961",Sat,Dartmouth,34,,Brown,0,
194,195,5,"Oct 14, 1961",Sat,Dayton,7,@,Louisville,6,
195,196,5,"Oct 14, 1961",Sat,Florida State,3,,Georgia,0,
196,197,5,"Oct 14, 1961",Sat,Furman,21,,Samford,14,
197,198,5,"Oct 14, 1961",Sat,Georgia Tech,21,,Duke,0,
198,199,5,"Oct 14, 1961",Sat,Holy Cross,20,@,Boston University,7,
199,200,5,"Oct 14, 1961",Sat,Iowa,27,,Indiana,8,
200,201,5,"Oct 14, 1961",Sat,Kansas,21,,Iowa State,7,
201,202,5,"Oct 14, 1961",Sat,Kentucky,21,,Kansas State,8,
202,203,5,"Oct 14, 1961",Sat,Louisiana State,42,@,South Carolina,0,
203,204,5,"Oct 14, 1961",Sat,Memphis,21,,Southern Mississippi,7,
204,205,5,"Oct 14, 1961",Sat,Michigan State,28,@,Michigan,0,
205,206,5,"Oct 14, 1961",Sat,Minnesota,10,@,Northwestern,3,
206,207,5,"Oct 14, 1961",Sat,Mississippi,47,,Houston,7,"Memphis, TN"
207,208,5,"Oct 14, 1961",Sat,Mississippi State,38,,Arkansas State,0,
208,209,5,"Oct 14, 1961",Sat,Missouri,10,@,Oklahoma State,0,
209,210,5,"Oct 14, 1961",Sat,Navy,31,@,Cornell,7,
210,211,5,"Oct 14, 1961",Sat,New Mexico State,70,,Pacific,19,
211,212,5,"Oct 14, 1961",Sat,North Carolina,14,@,Maryland,8,
212,213,5,"Oct 14, 1961",Sat,Notre Dame,30,,Southern California,0,
213,214,5,"Oct 14, 1961",Sat,Ohio State,44,,Illinois,0,
214,215,5,"Oct 14, 1961",Sat,Princeton,9,,Pennsylvania,3,
215,216,5,"Oct 14, 1961",Sat,Purdue,19,,Miami (OH),6,
216,217,5,"Oct 14, 1961",Sat,Rice,19,,Florida,10,
217,218,5,"Oct 14, 1961",Sat,Richmond,16,,George Washington,15,
218,219,5,"Oct 14, 1961",Sat,Rutgers,21,@,Bucknell,6,
219,220,5,"Oct 14, 1961",Sat,Stanford,17,,San Jose State,6,
220,221,5,"Oct 14, 1961",Sat,Syracuse,28,@,Nebraska,6,
221,222,5,"Oct 14, 1961",Sat,Tennessee,52,,Tulsa,6,
222,223,5,"Oct 14, 1961",Sat,Texas,28,,Oklahoma,7,"Dallas, TX"
223,224,5,"Oct 14, 1961",Sat,Texas A&M;,55,@,Trinity (Texas),0,
224,225,5,"Oct 14, 1961",Sat,Texas Tech,10,,Texas Christian,0,
225,226,5,"Oct 14, 1961",Sat,Texas-El Paso,20,,McMurry,16,
226,227,5,"Oct 14, 1961",Sat,Tulane,27,,Virginia Tech,14,
227,228,5,"Oct 14, 1961",Sat,UCLA,28,,Vanderbilt,21,
228,229,5,"Oct 14, 1961",Sat,Utah,21,,Brigham Young,20,
229,230,5,"Oct 14, 1961",Sat,Utah State,41,,New Mexico,7,
230,231,5,"Oct 14, 1961",Sat,Villanova,28,,Buffalo,6,
231,232,5,"Oct 14, 1961",Sat,Virginia,14,,Virginia Military Institute,7,"Norfolk, VA"
232,233,5,"Oct 14, 1961",Sat,Wake Forest,17,@,Clemson,13,
233,234,5,"Oct 14, 1961",Sat,Washington State,34,,Idaho,0,
234,235,5,"Oct 14, 1961",Sat,West Virginia,20,@,Pittsburgh,6,
235,236,5,"Oct 14, 1961",Sat,Wichita State,26,@,North Texas,14,
236,237,5,"Oct 14, 1961",Sat,Wisconsin,23,,Oregon State,20,
237,238,5,"Oct 14, 1961",Sat,Wyoming,18,,Colorado State,7,
238,239,5,"Oct 14, 1961",Sat,Xavier,6,@,Ohio,3,
239,240,6,"Oct 20, 1961",Fri,George Washington,49,,William & Mary,12,
240,241,6,"Oct 20, 1961",Fri,Navy,37,@,Detroit Mercy,19,
241,242,6,"Oct 21, 1961",Sat,Alabama,34,,Tennessee,3,"Birmingham, AL"
242,243,6,"Oct 21, 1961",Sat,Arizona,22,,New Mexico,21,
243,244,6,"Oct 21, 1961",Sat,Arizona State,24,,Oregon State,23,
244,245,6,"Oct 21, 1961",Sat,Army,51,,Idaho,7,
245,246,6,"Oct 21, 1961",Sat,Boston College,22,,Villanova,6,
246,247,6,"Oct 21, 1961",Sat,Boston University,12,,West Virginia,6,
247,248,6,"Oct 21, 1961",Sat,Citadel,9,,Furman,8,
248,249,6,"Oct 21, 1961",Sat,Clemson,17,@,Duke,7,
249,250,6,"Oct 21, 1961",Sat,Colgate,15,@,Princeton,0,
250,251,6,"Oct 21, 1961",Sat,Colorado,13,@,Kansas State,0,
251,252,6,"Oct 21, 1961",Sat,Columbia,26,@,Harvard,14,
252,253,6,"Oct 21, 1961",Sat,Florida,7,@,Vanderbilt,0,
253,254,6,"Oct 21, 1961",Sat,Florida State,13,,Richmond,7,
254,255,6,"Oct 21, 1961",Sat,Georgia,10,,Mississippi State,7,"Atlanta, GA"
255,256,6,"Oct 21, 1961",Sat,Georgia Tech,7,,Auburn,6,
256,257,6,"Oct 21, 1961",Sat,Holy Cross,17,,Dartmouth,13,
257,258,6,"Oct 21, 1961",Sat,Houston,13,@,Cincinnati,7,
258,259,6,"Oct 21, 1961",Sat,Indiana,33,,Washington State,7,
259,260,6,"Oct 21, 1961",Sat,Iowa,47,,Wisconsin,15,
260,261,6,"Oct 21, 1961",Sat,Kansas,10,@,Oklahoma,0,
261,262,6,"Oct 21, 1961",Sat,Louisiana State,24,,Kentucky,14,
262,263,6,"Oct 21, 1961",Sat,Maryland,21,@,Air Force,0,
263,264,6,"Oct 21, 1961",Sat,Memphis,35,,Abilene Christian,0,
264,265,6,"Oct 21, 1961",Sat,Michigan,16,,Purdue,14,
265,266,6,"Oct 21, 1961",Sat,Michigan State,17,,Notre Dame,7,
266,267,6,"Oct 21, 1961",Sat,Minnesota,33,@,Illinois,0,
267,268,6,"Oct 21, 1961",Sat,Mississippi,41,,Tulane,0,"Jackson, MS"
268,269,6,"Oct 21, 1961",Sat,Missouri,13,@,Iowa State,7,
269,270,6,"Oct 21, 1961",Sat,North Carolina,17,@,South Carolina,0,
270,271,6,"Oct 21, 1961",Sat,North Carolina State,7,,Wake Forest,0,
271,272,6,"Oct 21, 1961",Sat,North Texas,23,,Tulsa,12,
272,273,6,"Oct 21, 1961",Sat,Ohio State,10,@,Northwestern,0,
273,274,6,"Oct 21, 1961",Sat,Oklahoma State,14,,Nebraska,6,
274,275,6,"Oct 21, 1961",Sat,Oregon,21,,San Jose State,6,
275,276,6,"Oct 21, 1961",Sat,Pacific,12,,San Diego Marines,9,
276,277,6,"Oct 21, 1961",Sat,Penn State,14,,Syracuse,0,
277,278,6,"Oct 21, 1961",Sat,Pennsylvania,7,,Brown,0,
278,279,6,"Oct 21, 1961",Sat,Rice,10,,Southern Methodist,0,
279,280,6,"Oct 21, 1961",Sat,Rutgers,32,,Lehigh,15,
280,281,6,"Oct 21, 1961",Sat,Southern California,28,@,California,14,
281,282,6,"Oct 21, 1961",Sat,Texas,33,@,Arkansas,7,
282,283,6,"Oct 21, 1961",Sat,Texas Christian,15,,Texas A&M;,14,
283,284,6,"Oct 21, 1961",Sat,Texas Tech,19,,Baylor,17,
284,285,6,"Oct 21, 1961",Sat,Texas-El Paso,19,@,Trinity (Texas),14,
285,286,6,"Oct 21, 1961",Sat,UCLA,20,,Pittsburgh,6,
286,287,6,"Oct 21, 1961",Sat,Utah,24,@,Montana,12,
287,288,6,"Oct 21, 1961",Sat,Utah State,49,@,Colorado State,3,
288,289,6,"Oct 21, 1961",Sat,Virginia Military Institute,13,@,Davidson,0,
289,290,6,"Oct 21, 1961",Sat,Virginia Tech,20,,Virginia,0,"Roanoke, VA"
290,291,6,"Oct 21, 1961",Sat,Washington,13,,Stanford,0,
291,292,6,"Oct 21, 1961",Sat,West Texas A&M;,42,,Hardin-Simmons,0,
292,293,6,"Oct 21, 1961",Sat,Wichita State,42,,New Mexico State,27,
293,294,6,"Oct 21, 1961",Sat,Wyoming,36,,Brigham Young,8,
294,295,6,"Oct 21, 1961",Sat,Xavier,14,@,Dayton,0,
295,296,6,"Oct 21, 1961",Sat,Yale,12,@,Cornell,0,
296,297,7,"Oct 27, 1961",Fri,Boston University,20,@,George Washington,6,
297,298,7,"Oct 27, 1961",Fri,Miami (FL),10,,North Carolina,0,
298,299,7,"Oct 28, 1961",Sat,Alabama,17,@,Houston,0,
299,300,7,"Oct 28, 1961",Sat,Arizona State,47,,Hardin-Simmons,0,
300,301,7,"Oct 28, 1961",Sat,Arkansas,42,,Northwestern State,7,"Little Rock, AR"
301,302,7,"Oct 28, 1961",Sat,Auburn,24,,Clemson,14,
302,303,7,"Oct 28, 1961",Sat,Cincinnati,21,,North Texas,9,
303,304,7,"Oct 28, 1961",Sat,Citadel,7,@,Xavier,6,
304,305,7,"Oct 28, 1961",Sat,Colgate,14,@,Yale,8,
305,306,7,"Oct 28, 1961",Sat,Colorado,22,@,Oklahoma,14,
306,307,7,"Oct 28, 1961",Sat,Detroit Mercy,41,@,Dayton,12,
307,308,7,"Oct 28, 1961",Sat,Duke,17,@,North Carolina State,6,
308,309,7,"Oct 28, 1961",Sat,Furman,12,@,Wofford,7,
309,310,7,"Oct 28, 1961",Sat,Georgia,16,,Kentucky,15,
310,311,7,"Oct 28, 1961",Sat,Georgia Tech,35,@,Tulane,0,
311,312,7,"Oct 28, 1961",Sat,Harvard,21,,Dartmouth,15,
312,313,7,"Oct 28, 1961",Sat,Iowa State,31,,Kansas State,7,
313,314,7,"Oct 28, 1961",Sat,Kansas,42,,Oklahoma State,8,
314,315,7,"Oct 28, 1961",Sat,Lehigh,14,@,Columbia,7,
315,316,7,"Oct 28, 1961",Sat,Louisiana State,23,@,Florida,0,
316,317,7,"Oct 28, 1961",Sat,Michigan State,35,,Indiana,0,
317,318,7,"Oct 28, 1961",Sat,Minnesota,23,,Michigan,20,
318,319,7,"Oct 28, 1961",Sat,Mississippi,47,,Vanderbilt,0,
319,320,7,"Oct 28, 1961",Sat,Mississippi State,23,@,Memphis,16,
320,321,7,"Oct 28, 1961",Sat,Missouri,10,,Nebraska,0,
321,322,7,"Oct 28, 1961",Sat,Montana,22,,Colorado State,19,
322,323,7,"Oct 28, 1961",Sat,New Mexico,21,,Air Force,6,
323,324,7,"Oct 28, 1961",Sat,New Mexico State,42,@,Texas-El Paso,6,
324,325,7,"Oct 28, 1961",Sat,Northwestern,12,@,Notre Dame,10,
325,326,7,"Oct 28, 1961",Sat,Ohio State,30,@,Wisconsin,21,
326,327,7,"Oct 28, 1961",Sat,Oregon,7,,Washington,6,"Portland, OR"
327,328,7,"Oct 28, 1961",Sat,Pacific,45,,Cal State Los Angeles,27,
328,329,7,"Oct 28, 1961",Sat,Penn State,33,,California,16,
329,330,7,"Oct 28, 1961",Sat,Pittsburgh,28,,Navy,14,
330,331,7,"Oct 28, 1961",Sat,Princeton,30,,Cornell,25,
331,332,7,"Oct 28, 1961",Sat,Purdue,9,,Iowa,0,
332,333,7,"Oct 28, 1961",Sat,Rhode Island,12,@,Brown,9,
333,334,7,"Oct 28, 1961",Sat,Richmond,20,,Davidson,0,
334,335,7,"Oct 28, 1961",Sat,Rutgers,20,@,Pennsylvania,6,
335,336,7,"Oct 28, 1961",Sat,San Jose State,21,@,Washington State,19,"Spokane, WA"
336,337,7,"Oct 28, 1961",Sat,South Carolina,20,,Maryland,10,
337,338,7,"Oct 28, 1961",Sat,Southern California,14,,Illinois,10,
338,339,7,"Oct 28, 1961",Sat,Southern Methodist,8,,Texas Tech,7,
339,340,7,"Oct 28, 1961",Sat,Syracuse,34,,Holy Cross,6,
340,341,7,"Oct 28, 1961",Sat,Tennessee,20,,Chattanooga,7,
341,342,7,"Oct 28, 1961",Sat,Texas,34,,Rice,7,
342,343,7,"Oct 28, 1961",Sat,Texas A&M;,23,,Baylor,0,
343,344,7,"Oct 28, 1961",Sat,UCLA,20,@,Stanford,0,
344,345,7,"Oct 28, 1961",Sat,Utah State,69,,Idaho,0,
345,346,7,"Oct 28, 1961",Sat,Villanova,34,,Quantico Marines,0,
346,347,7,"Oct 28, 1961",Sat,Virginia Military Institute,14,@,William & Mary,7,
347,348,7,"Oct 28, 1961",Sat,Virginia Tech,10,,Florida State,7,
348,349,7,"Oct 28, 1961",Sat,Wake Forest,21,,Virginia,15,
349,350,7,"Oct 28, 1961",Sat,West Texas A&M;,27,,Arizona,23,
350,351,7,"Oct 28, 1961",Sat,West Virginia,7,@,Army,3,
