,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
0,1,1,"Aug 28, 1999",Sat,Florida State,41,,Louisiana Tech,7,
1,2,1,"Aug 28, 1999",Sat,North Carolina State,23,@,Texas,20,"BCA Classic (Austin, TX)"
2,3,1,"Aug 28, 1999",Sat,Notre Dame,48,,Kansas,13,"Eddie Robinson Classic (South Bend, IN)"
3,4,1,"Aug 28, 1999",Sat,Penn State,41,,Arizona,7,"Pigskin Classic (State College, PA)"
4,5,1,"Aug 29, 1999",Sun,Miami (FL),23,,Ohio State,12,"Kick-off Classic (East Rutherford, NJ)"
5,6,2,"Sep 2, 1999",Thu,Central Michigan,33,,Eastern Illinois,17,
6,7,2,"Sep 2, 1999",Thu,Idaho,48,,Eastern Washington,21,"Spokane, WA"
7,8,2,"Sep 2, 1999",Thu,Iowa State,33,,Indiana State,7,
8,9,2,"Sep 2, 1999",Thu,Maryland,6,@,Temple,0,
9,10,2,"Sep 2, 1999",Thu,Michigan State,27,,Oregon,20,
10,11,2,"Sep 2, 1999",Thu,Nevada-Las Vegas,26,@,North Texas,3,
11,12,2,"Sep 2, 1999",Thu,New Mexico State,73,,New Mexico Highlands,7,
12,13,2,"Sep 2, 1999",Thu,Syracuse,35,@,Toledo,12,
13,14,2,"Sep 2, 1999",Thu,Western Illinois,27,@,Northern Illinois,21,
14,15,2,"Sep 4, 1999",Sat,Air Force,37,,Villanova,13,
15,16,2,"Sep 4, 1999",Sat,Alabama,28,@,Vanderbilt,17,
16,17,2,"Sep 4, 1999",Sat,Arkansas,26,@,Southern Methodist,0,
17,18,2,"Sep 4, 1999",Sat,Auburn,22,,Appalachian State,15,
18,19,2,"Sep 4, 1999",Sat,Boston College,30,,Baylor,29,
19,20,2,"Sep 4, 1999",Sat,California,21,,Rutgers,7,
20,21,2,"Sep 4, 1999",Sat,Cincinnati,41,,Kent State,3,
21,22,2,"Sep 4, 1999",Sat,Colorado State,41,,Colorado,14,"Denver, CO"
22,23,2,"Sep 4, 1999",Sat,East Carolina,30,,West Virginia,23,"Charlotte, NC"
23,24,2,"Sep 4, 1999",Sat,Florida,55,,Western Michigan,26,
24,25,2,"Sep 4, 1999",Sat,Fresno State,34,,Portland State,6,
25,26,2,"Sep 4, 1999",Sat,Georgia,38,,Utah State,7,
26,27,2,"Sep 4, 1999",Sat,Georgia Tech,49,@,Navy,14,
27,28,2,"Sep 4, 1999",Sat,Houston,28,,Rice,3,
28,29,2,"Sep 4, 1999",Sat,Illinois,41,,Arkansas State,3,
29,30,2,"Sep 4, 1999",Sat,Indiana,21,,Ball State,9,
30,31,2,"Sep 4, 1999",Sat,Louisiana State,29,,San Jose State,21,
31,32,2,"Sep 4, 1999",Sat,Louisiana-Monroe,27,,Nicholls State,10,
32,33,2,"Sep 4, 1999",Sat,Louisville,56,@,Kentucky,28,
33,34,2,"Sep 4, 1999",Sat,Marshall,13,@,Clemson,10,
34,35,2,"Sep 4, 1999",Sat,Miami (FL),57,,Florida A&M;,3,
35,36,2,"Sep 4, 1999",Sat,Miami (OH),28,@,Northwestern,3,
36,37,2,"Sep 4, 1999",Sat,Michigan,26,,Notre Dame,22,
37,38,2,"Sep 4, 1999",Sat,Minnesota,33,,Ohio,7,
38,39,2,"Sep 4, 1999",Sat,Mississippi,3,@,Memphis,0,
39,40,2,"Sep 4, 1999",Sat,Mississippi State,40,,Middle Tennessee State,7,
40,41,2,"Sep 4, 1999",Sat,Missouri,31,,Alabama-Birmingham,28,
41,42,2,"Sep 4, 1999",Sat,Nebraska,42,@,Iowa,7,
42,43,2,"Sep 4, 1999",Sat,North Carolina State,10,,South Carolina,0,
43,44,2,"Sep 4, 1999",Sat,Oklahoma State,24,,Louisiana-Lafayette,7,
44,45,2,"Sep 4, 1999",Sat,Oregon State,28,@,Nevada,13,
45,46,2,"Sep 4, 1999",Sat,Penn State,70,,Akron,24,
46,47,2,"Sep 4, 1999",Sat,Pittsburgh,30,,Bowling Green State,10,
47,48,2,"Sep 4, 1999",Sat,Purdue,47,@,Central Florida,13,
48,49,2,"Sep 4, 1999",Sat,San Diego State,41,,South Florida,12,
49,50,2,"Sep 4, 1999",Sat,Southern California,62,@,Hawaii,7,
50,51,2,"Sep 4, 1999",Sat,Tennessee,42,,Wyoming,17,
51,52,2,"Sep 4, 1999",Sat,Texas,69,,Stanford,17,
52,53,2,"Sep 4, 1999",Sat,Texas A&M;,37,@,Louisiana Tech,17,
53,54,2,"Sep 4, 1999",Sat,Texas-El Paso,13,,New Mexico,10,
54,55,2,"Sep 4, 1999",Sat,Tulsa,45,,Missouri State,21,
55,56,2,"Sep 4, 1999",Sat,UCLA,38,,Boise State,7,
56,57,2,"Sep 4, 1999",Sat,Utah,27,@,Washington State,7,
57,58,2,"Sep 4, 1999",Sat,Virginia,20,@,North Carolina,17,
58,59,2,"Sep 4, 1999",Sat,Virginia Tech,47,,James Madison,0,
59,60,2,"Sep 4, 1999",Sat,Wisconsin,49,,Murray State,10,
60,61,2,"Sep 5, 1999",Sun,Arizona,35,@,Texas Christian,31,
61,62,2,"Sep 6, 1999",Mon,Arizona State,31,,Texas Tech,13,
62,63,2,"Sep 6, 1999",Mon,Southern Mississippi,48,,Tulane,14,
63,64,3,"Sep 9, 1999",Thu,Brigham Young,35,,Washington,28,
64,65,3,"Sep 11, 1999",Sat,Akron,17,@,Buffalo,10,
65,66,3,"Sep 11, 1999",Sat,Alabama,37,,Houston,10,"Birmingham, AL"
66,67,3,"Sep 11, 1999",Sat,Arizona,34,,Middle Tennessee State,19,
67,68,3,"Sep 11, 1999",Sat,Auburn,30,,Idaho,23,
68,69,3,"Sep 11, 1999",Sat,Boise State,35,,Southern Utah,27,
69,70,3,"Sep 11, 1999",Sat,Bowling Green State,40,,Tennessee Tech,15,
70,71,3,"Sep 11, 1999",Sat,Clemson,33,,Virginia,14,
71,72,3,"Sep 11, 1999",Sat,Colorado,63,,San Jose State,35,
72,73,3,"Sep 11, 1999",Sat,Colorado State,38,,Nevada,33,
73,74,3,"Sep 11, 1999",Sat,East Carolina,27,,Duke,9,
74,75,3,"Sep 11, 1999",Sat,Florida,58,,Central Florida,27,
75,76,3,"Sep 11, 1999",Sat,Florida State,41,,Georgia Tech,35,
76,77,3,"Sep 11, 1999",Sat,Georgia,24,,South Carolina,9,
77,78,3,"Sep 11, 1999",Sat,Hawaii,31,,Eastern Illinois,27,
78,79,3,"Sep 11, 1999",Sat,Illinois,38,,San Diego State,10,
79,80,3,"Sep 11, 1999",Sat,Iowa State,17,,Iowa,10,
80,81,3,"Sep 11, 1999",Sat,Kansas,71,,Cal State Northridge,14,
81,82,3,"Sep 11, 1999",Sat,Kansas State,40,,Temple,0,
82,83,3,"Sep 11, 1999",Sat,Kentucky,45,,Connecticut,14,
83,84,3,"Sep 11, 1999",Sat,Louisiana State,52,,North Texas,0,
84,85,3,"Sep 11, 1999",Sat,Louisiana Tech,55,,Sam Houston State,17,
85,86,3,"Sep 11, 1999",Sat,Louisville,58,,Chattanooga,30,
86,87,3,"Sep 11, 1999",Sat,Marshall,63,,Liberty,3,
87,88,3,"Sep 11, 1999",Sat,Maryland,51,,Western Carolina,10,
88,89,3,"Sep 11, 1999",Sat,Michigan,37,,Rice,3,
89,90,3,"Sep 11, 1999",Sat,Michigan State,51,,Eastern Michigan,7,
90,91,3,"Sep 11, 1999",Sat,Minnesota,35,,Louisiana-Monroe,0,
91,92,3,"Sep 11, 1999",Sat,Mississippi,38,,Arkansas State,14,
92,93,3,"Sep 11, 1999",Sat,Mississippi State,13,,Memphis,10,
93,94,3,"Sep 11, 1999",Sat,Navy,48,@,Kent State,28,
94,95,3,"Sep 11, 1999",Sat,Nebraska,45,,California,0,
95,96,3,"Sep 11, 1999",Sat,Nevada-Las Vegas,27,@,Baylor,24,
96,97,3,"Sep 11, 1999",Sat,New Mexico State,35,@,New Mexico,28,
97,98,3,"Sep 11, 1999",Sat,North Carolina,42,@,Indiana,30,
98,99,3,"Sep 11, 1999",Sat,North Carolina State,38,,William & Mary,9,
99,100,3,"Sep 11, 1999",Sat,Northern Iowa,36,@,Ohio,21,
100,101,3,"Sep 11, 1999",Sat,Northwestern,17,,Texas Christian,7,
101,102,3,"Sep 11, 1999",Sat,Ohio State,42,,UCLA,20,
102,103,3,"Sep 11, 1999",Sat,Oklahoma,49,,Indiana State,0,
103,104,3,"Sep 11, 1999",Sat,Oklahoma State,46,,Tulsa,9,
104,105,3,"Sep 11, 1999",Sat,Oregon,47,,Texas-El Paso,28,
105,106,3,"Sep 11, 1999",Sat,Oregon State,46,,Fresno State,23,
