,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
97,98,3,"Sep 8, 2001",Sat,Memphis,43,,Chattanooga,10,
98,99,3,"Sep 8, 2001",Sat,Miami (FL),61,,Rutgers,0,
99,100,3,"Sep 8, 2001",Sat,Michigan State,35,,Central Michigan,21,
100,101,3,"Sep 8, 2001",Sat,Middle Tennessee State,54,,Troy,17,
101,102,3,"Sep 8, 2001",Sat,Minnesota,44,,Louisiana-Lafayette,14,
102,103,3,"Sep 8, 2001",Sat,Missouri,40,,Texas State,6,
103,104,3,"Sep 8, 2001",Sat,Nebraska,27,,Notre Dame,10,
104,105,3,"Sep 8, 2001",Sat,Ohio State,28,,Akron,14,
105,106,3,"Sep 8, 2001",Sat,Oklahoma,37,,North Texas,10,
106,107,3,"Sep 8, 2001",Sat,Oklahoma State,30,,Louisiana Tech,23,
107,108,3,"Sep 8, 2001",Sat,Oregon,24,,Utah,10,
108,109,3,"Sep 8, 2001",Sat,Oregon State,27,@,New Mexico State,22,
109,110,3,"Sep 8, 2001",Sat,Rice,15,,Duke,13,
110,111,3,"Sep 8, 2001",Sat,South Carolina,14,@,Georgia,9,
111,112,3,"Sep 8, 2001",Sat,South Florida,35,@,Pittsburgh,26,
112,113,3,"Sep 8, 2001",Sat,Stanford,38,,Boston College,22,
113,114,3,"Sep 8, 2001",Sat,Syracuse,21,,Central Florida,10,
114,115,3,"Sep 8, 2001",Sat,Tennessee,13,@,Arkansas,3,
115,116,3,"Sep 8, 2001",Sat,Texas,44,,North Carolina,14,
116,117,3,"Sep 8, 2001",Sat,Texas Christian,38,@,Southern Methodist,10,
117,118,3,"Sep 8, 2001",Sat,Texas Tech,42,,New Mexico,30,
118,119,3,"Sep 8, 2001",Sat,Texas-El Paso,52,,Texas Southern,6,
119,120,3,"Sep 8, 2001",Sat,Toledo,33,@,Temple,7,
120,121,3,"Sep 8, 2001",Sat,UCLA,41,@,Kansas,17,
121,122,3,"Sep 8, 2001",Sat,Virginia Tech,31,,Western Michigan,0,
122,123,3,"Sep 8, 2001",Sat,Wake Forest,20,,Appalachian State,10,
123,124,3,"Sep 8, 2001",Sat,Washington,23,,Michigan,18,
124,125,3,"Sep 8, 2001",Sat,Washington State,41,@,Boise State,20,
125,126,3,"Sep 8, 2001",Sat,West Virginia,20,,Ohio,3,
126,127,4,"Sep 20, 2001",Thu,Nebraska,48,,Rice,3,
127,128,4,"Sep 20, 2001",Thu,South Carolina,16,@,Mississippi State,14,
128,129,4,"Sep 22, 2001",Sat,Alabama,31,,Arkansas,10,
129,130,4,"Sep 22, 2001",Sat,Alabama-Birmingham,55,,Army,3,
130,131,4,"Sep 22, 2001",Sat,Arizona,38,,Nevada-Las Vegas,21,
131,132,4,"Sep 22, 2001",Sat,Baylor,16,,New Mexico,13,
132,133,4,"Sep 22, 2001",Sat,Boise State,42,,Texas-El Paso,17,
133,134,4,"Sep 22, 2001",Sat,Boston College,38,@,Navy,21,
134,135,4,"Sep 22, 2001",Sat,Bowling Green State,42,,Temple,23,
135,136,4,"Sep 22, 2001",Sat,Buffalo,37,@,Connecticut,20,
136,137,4,"Sep 22, 2001",Sat,Central Florida,36,@,Tulane,29,
137,138,4,"Sep 22, 2001",Sat,Colorado,27,,Kansas,16,
138,139,4,"Sep 22, 2001",Sat,East Carolina,38,,William & Mary,23,
139,140,4,"Sep 22, 2001",Sat,Florida,44,@,Kentucky,10,
140,141,4,"Sep 22, 2001",Sat,Fresno State,37,@,Tulsa,18,
141,142,4,"Sep 22, 2001",Sat,Illinois,34,,Louisville,10,
142,143,4,"Sep 22, 2001",Sat,Indiana State,21,@,Eastern Michigan,14,
143,144,4,"Sep 22, 2001",Sat,Iowa State,31,@,Ohio,28,
144,145,4,"Sep 22, 2001",Sat,Jacksonville State,31,@,Arkansas State,28,
145,146,4,"Sep 22, 2001",Sat,Kansas State,64,,New Mexico State,0,
146,147,4,"Sep 22, 2001",Sat,Maryland,27,@,Wake Forest,20,
147,148,4,"Sep 22, 2001",Sat,Memphis,17,,South Florida,9,
148,149,4,"Sep 22, 2001",Sat,Miami (OH),21,,Cincinnati,14,
149,150,4,"Sep 22, 2001",Sat,Michigan,38,,Western Michigan,21,
150,151,4,"Sep 22, 2001",Sat,Michigan State,17,@,Notre Dame,10,
151,152,4,"Sep 22, 2001",Sat,Middle Tennessee State,38,@,Louisiana-Monroe,20,
152,153,4,"Sep 22, 2001",Sat,Nevada,28,,Hawaii,20,
153,154,4,"Sep 22, 2001",Sat,North Carolina,41,,Florida State,9,
154,155,4,"Sep 22, 2001",Sat,North Carolina State,26,@,Southern Methodist,17,
155,156,4,"Sep 22, 2001",Sat,Northern Illinois,41,,Sam Houston State,16,
156,157,4,"Sep 22, 2001",Sat,Northern Iowa,42,@,Ball State,39,
157,158,4,"Sep 22, 2001",Sat,Northwestern,44,@,Duke,7,
158,159,4,"Sep 22, 2001",Sat,Northwestern State,27,@,Texas Christian,24,
159,160,4,"Sep 22, 2001",Sat,Oregon,24,,Southern California,22,
160,161,4,"Sep 22, 2001",Sat,Purdue,33,,Akron,14,
161,162,4,"Sep 22, 2001",Sat,San Diego State,14,@,Colorado State,7,
162,163,4,"Sep 22, 2001",Sat,Southern Mississippi,35,@,Louisiana-Lafayette,10,
163,164,4,"Sep 22, 2001",Sat,Stanford,51,,Arizona State,28,
164,165,4,"Sep 22, 2001",Sat,Syracuse,31,,Auburn,14,
165,166,4,"Sep 22, 2001",Sat,Texas,53,@,Houston,26,
166,167,4,"Sep 22, 2001",Sat,Texas A&M;,21,,Oklahoma State,7,
167,168,4,"Sep 22, 2001",Sat,Texas Tech,42,@,North Texas,14,"Irving, TX"
168,169,4,"Sep 22, 2001",Sat,Toledo,52,@,Central Michigan,28,
169,170,4,"Sep 22, 2001",Sat,Troy,26,,Nicholls State,0,
170,171,4,"Sep 22, 2001",Sat,UCLA,13,,Ohio State,6,
171,172,4,"Sep 22, 2001",Sat,Utah,28,@,Indiana,26,
172,173,4,"Sep 22, 2001",Sat,Vanderbilt,28,,Richmond,22,
173,174,4,"Sep 22, 2001",Sat,Virginia,26,@,Clemson,24,
174,175,4,"Sep 22, 2001",Sat,Virginia Tech,50,@,Rutgers,0,
175,176,4,"Sep 22, 2001",Sat,Washington,53,,Idaho,3,
176,177,4,"Sep 22, 2001",Sat,Washington State,51,,California,20,
177,178,4,"Sep 22, 2001",Sat,West Virginia,34,,Kent State,14,
178,179,4,"Sep 22, 2001",Sat,Wisconsin,18,@,Penn State,6,
179,180,4,"Sep 22, 2001",Sat,Wyoming,43,@,Utah State,42,
180,181,5,"Sep 27, 2001",Thu,Miami (FL),43,@,Pittsburgh,21,
181,182,5,"Sep 29, 2001",Sat,Air Force,45,@,San Diego State,21,
182,183,5,"Sep 29, 2001",Sat,Akron,14,,Kent State,10,
183,184,5,"Sep 29, 2001",Sat,Arizona State,53,,San Jose State,15,
184,185,5,"Sep 29, 2001",Sat,Auburn,24,@,Vanderbilt,21,
185,186,5,"Sep 29, 2001",Sat,Boise State,45,@,Idaho,13,"Pullman, WA"
186,187,5,"Sep 29, 2001",Sat,Boston College,31,,Army,10,
187,188,5,"Sep 29, 2001",Sat,Brigham Young,35,@,Nevada-Las Vegas,31,
188,189,5,"Sep 29, 2001",Sat,Central Michigan,16,@,Buffalo,8,
189,190,5,"Sep 29, 2001",Sat,Clemson,47,@,Georgia Tech,44,
190,191,5,"Sep 29, 2001",Sat,Colorado State,42,@,Wyoming,14,
191,192,5,"Sep 29, 2001",Sat,Connecticut,20,@,Rutgers,19,
192,193,5,"Sep 29, 2001",Sat,Florida,52,,Mississippi State,0,
193,194,5,"Sep 29, 2001",Sat,Florida State,48,,Wake Forest,24,
194,195,5,"Sep 29, 2001",Sat,Fresno State,38,,Louisiana Tech,28,
195,196,5,"Sep 29, 2001",Sat,Georgia,34,,Arkansas,23,
196,197,5,"Sep 29, 2001",Sat,Iowa,24,,Penn State,18,
197,198,5,"Sep 29, 2001",Sat,Iowa State,41,,Baylor,0,
198,199,5,"Sep 29, 2001",Sat,Louisville,38,,Memphis,21,
199,200,5,"Sep 29, 2001",Sat,Marshall,37,,Bowling Green State,31,
200,201,5,"Sep 29, 2001",Sat,Maryland,32,,West Virginia,20,
201,202,5,"Sep 29, 2001",Sat,Miami (OH),28,@,Ball State,20,
202,203,5,"Sep 29, 2001",Sat,Michigan,45,,Illinois,20,
203,204,5,"Sep 29, 2001",Sat,Middle Tennessee State,26,@,Louisiana-Lafayette,9,
204,205,5,"Sep 29, 2001",Sat,Mississippi,42,@,Kentucky,31,
205,206,5,"Sep 29, 2001",Sat,Nebraska,36,@,Missouri,3,
206,207,5,"Sep 29, 2001",Sat,New Mexico State,31,@,Louisiana-Monroe,0,
207,208,5,"Sep 29, 2001",Sat,North Carolina,17,@,North Carolina State,9,
208,209,5,"Sep 29, 2001",Sat,Northwestern,27,,Michigan State,26,
209,210,5,"Sep 29, 2001",Sat,Ohio State,27,@,Indiana,14,
210,211,5,"Sep 29, 2001",Sat,Oklahoma,38,,Kansas State,37,
211,212,5,"Sep 29, 2001",Sat,Oklahoma State,24,,Northwestern State,0,
212,213,5,"Sep 29, 2001",Sat,Oregon,38,@,Utah State,21,
213,214,5,"Sep 29, 2001",Sat,Purdue,35,@,Minnesota,28,
214,215,5,"Sep 29, 2001",Sat,Rice,27,@,Hawaii,24,
215,216,5,"Sep 29, 2001",Sat,South Carolina,37,,Alabama,36,
216,217,5,"Sep 29, 2001",Sat,South Florida,28,,North Texas,10,
217,218,5,"Sep 29, 2001",Sat,Southern Mississippi,3,,Alabama-Birmingham,0,
218,219,5,"Sep 29, 2001",Sat,Stanford,21,@,Southern California,16,
219,220,5,"Sep 29, 2001",Sat,Syracuse,44,,East Carolina,30,
220,221,5,"Sep 29, 2001",Sat,Tennessee,26,,Louisiana State,18,
221,222,5,"Sep 29, 2001",Sat,Texas,42,,Texas Tech,7,
222,223,5,"Sep 29, 2001",Sat,Texas A&M;,24,,Notre Dame,3,
223,224,5,"Sep 29, 2001",Sat,Texas Christian,34,@,Houston,17,
224,225,5,"Sep 29, 2001",Sat,Texas-El Paso,26,,Tulsa,10,
225,226,5,"Sep 29, 2001",Sat,Toledo,41,,Northern Illinois,20,
226,227,5,"Sep 29, 2001",Sat,Tulane,41,,Southern,7,
227,228,5,"Sep 29, 2001",Sat,UCLA,38,@,Oregon State,7,
228,229,5,"Sep 29, 2001",Sat,Utah,37,,New Mexico,16,
229,230,5,"Sep 29, 2001",Sat,Virginia,31,,Duke,10,
230,231,5,"Sep 29, 2001",Sat,Virginia Tech,46,,Central Florida,14,
231,232,5,"Sep 29, 2001",Sat,Washington,31,@,California,28,
232,233,5,"Sep 29, 2001",Sat,Washington State,48,@,Arizona,21,
233,234,5,"Sep 29, 2001",Sat,Western Michigan,31,@,Eastern Michigan,10,
234,235,5,"Sep 29, 2001",Sat,Wisconsin,24,,Western Kentucky,6,
235,236,6,"Oct 4, 2001",Thu,Louisville,7,,Colorado State,2,
236,237,6,"Oct 5, 2001",Fri,Brigham Young,54,,Utah State,34,
237,238,6,"Oct 6, 2001",Sat,Air Force,24,@,Navy,18,"Landover, MD"
238,239,6,"Oct 6, 2001",Sat,Alabama,56,,Texas-El Paso,7,"Birmingham, AL"
239,240,6,"Oct 6, 2001",Sat,Arizona State,63,,Louisiana-Lafayette,27,
240,241,6,"Oct 6, 2001",Sat,Arkansas,42,,Weber State,19,
241,242,6,"Oct 6, 2001",Sat,Army,28,,Houston,14,
242,243,6,"Oct 6, 2001",Sat,Auburn,16,,Mississippi State,14,
243,244,6,"Oct 6, 2001",Sat,Boston College,23,,Temple,10,
244,245,6,"Oct 6, 2001",Sat,Bowling Green State,24,,Kent State,7,
245,246,6,"Oct 6, 2001",Sat,Central Florida,24,,Alabama-Birmingham,7,
246,247,6,"Oct 6, 2001",Sat,Cincinnati,46,,Tulane,33,
247,248,6,"Oct 6, 2001",Sat,Colorado,16,@,Kansas State,6,
248,249,6,"Oct 6, 2001",Sat,Connecticut,19,,Eastern Michigan,0,
249,250,6,"Oct 6, 2001",Sat,Florida,44,@,Louisiana State,15,
250,251,6,"Oct 6, 2001",Sat,Georgia,26,@,Tennessee,24,
251,252,6,"Oct 6, 2001",Sat,Georgia Tech,37,@,Duke,10,
252,253,6,"Oct 6, 2001",Sat,Hawaii,38,@,Southern Methodist,31,
253,254,6,"Oct 6, 2001",Sat,Illinois,25,,Minnesota,14,
254,255,6,"Oct 6, 2001",Sat,Indiana,63,@,Wisconsin,32,
255,256,6,"Oct 6, 2001",Sat,Kansas,34,@,Texas Tech,31,
256,257,6,"Oct 6, 2001",Sat,Louisiana Tech,41,,San Jose State,20,
257,258,6,"Oct 6, 2001",Sat,Louisiana-Monroe,19,,North Texas,17,
258,259,6,"Oct 6, 2001",Sat,Marshall,37,@,Northern Illinois,15,
259,260,6,"Oct 6, 2001",Sat,Maryland,41,,Virginia,21,
260,261,6,"Oct 6, 2001",Sat,Memphis,22,,Southern Mississippi,17,
261,262,6,"Oct 6, 2001",Sat,Miami (FL),38,,Troy,7,
262,263,6,"Oct 6, 2001",Sat,Miami (OH),31,,Buffalo,14,
263,264,6,"Oct 6, 2001",Sat,Michigan,20,@,Penn State,0,
264,265,6,"Oct 6, 2001",Sat,Middle Tennessee State,70,,Idaho,58,
265,266,6,"Oct 6, 2001",Sat,Mississippi,35,@,Arkansas State,17,
266,267,6,"Oct 6, 2001",Sat,Missouri,41,@,Oklahoma State,38,
267,268,6,"Oct 6, 2001",Sat,Nebraska,48,,Iowa State,14,
268,269,6,"Oct 6, 2001",Sat,Nevada-Las Vegas,27,@,Nevada,12,
269,270,6,"Oct 6, 2001",Sat,New Mexico,30,@,Wyoming,29,
270,271,6,"Oct 6, 2001",Sat,New Mexico State,24,@,Tulsa,7,
271,272,6,"Oct 6, 2001",Sat,North Carolina,24,,East Carolina,21,
272,273,6,"Oct 6, 2001",Sat,North Carolina State,17,@,Wake Forest,14,
273,274,6,"Oct 6, 2001",Sat,Notre Dame,24,,Pittsburgh,7,
274,275,6,"Oct 6, 2001",Sat,Ohio State,38,,Northwestern,20,
275,276,6,"Oct 6, 2001",Sat,Oklahoma,14,,Texas,3,"Dallas, TX"
276,277,6,"Oct 6, 2001",Sat,Oregon,63,@,Arizona,28,
277,278,6,"Oct 6, 2001",Sat,Purdue,23,,Iowa,14,
278,279,6,"Oct 6, 2001",Sat,Rice,45,,Boise State,14,
279,280,6,"Oct 6, 2001",Sat,San Diego State,40,,Eastern Illinois,7,
280,281,6,"Oct 6, 2001",Sat,South Carolina,42,,Kentucky,6,
281,282,6,"Oct 6, 2001",Sat,Syracuse,24,@,Rutgers,17,
282,283,6,"Oct 6, 2001",Sat,Texas A&M;,16,,Baylor,10,
283,284,6,"Oct 6, 2001",Sat,Toledo,48,@,Ohio,41,
284,285,6,"Oct 6, 2001",Sat,Utah,52,,South Florida,21,
285,286,6,"Oct 6, 2001",Sat,Virginia Tech,35,@,West Virginia,0,
286,287,6,"Oct 6, 2001",Sat,Washington,27,,Southern California,24,
287,288,6,"Oct 6, 2001",Sat,Washington State,34,,Oregon State,27,
288,289,6,"Oct 6, 2001",Sat,Western Michigan,31,,Akron,14,
289,290,7,"Oct 11, 2001",Thu,Maryland,20,@,Georgia Tech,17,
290,291,7,"Oct 13, 2001",Sat,Air Force,24,,Wyoming,13,
291,292,7,"Oct 13, 2001",Sat,Arkansas,10,,South Carolina,7,"Little Rock, AR"
292,293,7,"Oct 13, 2001",Sat,Arkansas State,26,,Louisiana-Lafayette,20,
293,294,7,"Oct 13, 2001",Sat,Auburn,23,,Florida,20,
294,295,7,"Oct 13, 2001",Sat,Ball State,35,@,Eastern Michigan,14,
295,296,7,"Oct 13, 2001",Sat,Boise State,41,,Tulsa,10,
296,297,7,"Oct 13, 2001",Sat,Brigham Young,24,@,New Mexico,20,
297,298,7,"Oct 13, 2001",Sat,Central Florida,63,,Liberty,0,
298,299,7,"Oct 13, 2001",Sat,Cincinnati,31,@,Alabama-Birmingham,17,
299,300,7,"Oct 13, 2001",Sat,Clemson,45,@,North Carolina State,37,
300,301,7,"Oct 13, 2001",Sat,Colorado,31,,Texas A&M;,21,
301,302,7,"Oct 13, 2001",Sat,East Carolina,49,@,Army,26,
302,303,7,"Oct 13, 2001",Sat,Fresno State,25,@,Colorado State,22,
303,304,7,"Oct 13, 2001",Sat,Georgia,30,@,Vanderbilt,14,
304,305,7,"Oct 13, 2001",Sat,Hawaii,66,,Texas-El Paso,7,
305,306,7,"Oct 13, 2001",Sat,Illinois,35,@,Indiana,14,
306,307,7,"Oct 13, 2001",Sat,Iowa State,20,@,Missouri,14,
307,308,7,"Oct 13, 2001",Sat,Kent State,44,,Northern Illinois,34,
308,309,7,"Oct 13, 2001",Sat,Louisiana State,29,@,Kentucky,25,
309,310,7,"Oct 13, 2001",Sat,Louisiana Tech,45,@,Nevada,42,
310,311,7,"Oct 13, 2001",Sat,Marshall,34,@,Buffalo,14,
311,312,7,"Oct 13, 2001",Sat,Memphis,52,@,Houston,33,
312,313,7,"Oct 13, 2001",Sat,Miami (FL),49,@,Florida State,27,
313,314,7,"Oct 13, 2001",Sat,Miami (OH),30,,Akron,27,
314,315,7,"Oct 13, 2001",Sat,Michigan,24,,Purdue,10,
315,316,7,"Oct 13, 2001",Sat,Michigan State,31,,Iowa,28,
316,317,7,"Oct 13, 2001",Sat,Mississippi,27,,Alabama,24,
317,318,7,"Oct 13, 2001",Sat,Nebraska,48,@,Baylor,7,
318,319,7,"Oct 13, 2001",Sat,Nevada-Las Vegas,31,,San Diego State,3,
319,320,7,"Oct 13, 2001",Sat,New Mexico State,46,,Idaho,39,
320,321,7,"Oct 13, 2001",Sat,North Carolina,30,,Virginia,24,
321,322,7,"Oct 13, 2001",Sat,North Texas,24,,Middle Tennessee State,21,
322,323,7,"Oct 13, 2001",Sat,Northwestern,23,,Minnesota,17,
323,324,7,"Oct 13, 2001",Sat,Notre Dame,34,,West Virginia,24,
324,325,7,"Oct 13, 2001",Sat,Ohio,34,@,Central Michigan,3,
325,326,7,"Oct 13, 2001",Sat,Oklahoma,38,@,Kansas,10,
326,327,7,"Oct 13, 2001",Sat,Oregon,48,@,California,7,
327,328,7,"Oct 13, 2001",Sat,Oregon State,38,,Arizona,3,
328,329,7,"Oct 13, 2001",Sat,Rice,21,@,Navy,13,
329,330,7,"Oct 13, 2001",Sat,South Florida,40,,Connecticut,21,
330,331,7,"Oct 13, 2001",Sat,Southern California,48,,Arizona State,17,
331,332,7,"Oct 13, 2001",Sat,Southern Methodist,24,@,San Jose State,17,
332,333,7,"Oct 13, 2001",Sat,Syracuse,42,@,Pittsburgh,10,
333,334,7,"Oct 13, 2001",Sat,Temple,30,,Rutgers,5,
334,335,7,"Oct 13, 2001",Sat,Texas,45,@,Oklahoma State,17,
335,336,7,"Oct 13, 2001",Sat,Texas Tech,38,,Kansas State,19,
336,337,7,"Oct 13, 2001",Sat,Troy,21,@,Mississippi State,9,
337,338,7,"Oct 13, 2001",Sat,Tulane,48,,Texas Christian,22,
338,339,7,"Oct 13, 2001",Sat,UCLA,35,,Washington,13,
339,340,7,"Oct 13, 2001",Sat,Virginia Tech,34,,Boston College,20,
340,341,7,"Oct 13, 2001",Sat,Wake Forest,42,@,Duke,35,
341,342,7,"Oct 13, 2001",Sat,Washington State,45,@,Stanford,39,
342,343,7,"Oct 13, 2001",Sat,Western Michigan,37,,Bowling Green State,28,
343,344,7,"Oct 13, 2001",Sat,Wisconsin,20,@,Ohio State,17,
344,345,8,"Oct 16, 2001",Tue,Louisville,24,,Southern Mississippi,14,
