,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
38,39,2,"Sep 3, 1988",Sat,UCLA,59,,San Diego State,6,
39,40,2,"Sep 3, 1988",Sat,Virginia,31,,William & Mary,23,
40,41,2,"Sep 3, 1988",Sat,Wake Forest,31,@,Villanova,11,
41,42,2,"Sep 3, 1988",Sat,Washington State,44,@,Illinois,7,
42,43,2,"Sep 3, 1988",Sat,West Virginia,62,,Bowling Green State,14,
43,44,2,"Sep 3, 1988",Sat,Western Michigan,24,@,Wisconsin,14,
44,45,3,"Sep 8, 1988",Thu,Brigham Young,47,,Texas,6,
45,46,3,"Sep 8, 1988",Thu,Wyoming,44,@,Louisville,9,
46,47,3,"Sep 10, 1988",Sat,Alabama,37,@,Temple,0,
47,48,3,"Sep 10, 1988",Sat,Arizona,35,,Texas Tech,19,
48,49,3,"Sep 10, 1988",Sat,Arizona State,21,,Illinois,16,
49,50,3,"Sep 10, 1988",Sat,Arkansas,30,,Tulsa,26,
50,51,3,"Sep 10, 1988",Sat,Army,23,,Holy Cross,3,
51,52,3,"Sep 10, 1988",Sat,Auburn,20,,Kentucky,10,
52,53,3,"Sep 10, 1988",Sat,Ball State,34,@,Bowling Green State,10,
53,54,3,"Sep 10, 1988",Sat,Baylor,27,@,Kansas,14,
54,55,3,"Sep 10, 1988",Sat,Boston College,41,,Cincinnati,7,
55,56,3,"Sep 10, 1988",Sat,California,30,,Pacific,7,
56,57,3,"Sep 10, 1988",Sat,Clemson,23,,Furman,3,
57,58,3,"Sep 10, 1988",Sat,Colorado,45,,Fresno State,3,
58,59,3,"Sep 10, 1988",Sat,Duke,31,@,Tennessee,26,
59,60,3,"Sep 10, 1988",Sat,Eastern Michigan,17,@,Youngstown State,12,
60,61,3,"Sep 10, 1988",Sat,Florida,27,@,Mississippi,15,"Jackson, MS"
61,62,3,"Sep 10, 1988",Sat,Florida State,49,,Southern Mississippi,13,
62,63,3,"Sep 10, 1988",Sat,Georgia,38,,Texas Christian,10,
63,64,3,"Sep 10, 1988",Sat,Georgia Tech,24,,Chattanooga,10,
64,65,3,"Sep 10, 1988",Sat,Hawaii,31,@,Colorado State,23,
65,66,3,"Sep 10, 1988",Sat,Houston,60,@,Louisiana Tech,0,"Shreveport, LA"
66,67,3,"Sep 10, 1988",Sat,Indiana,41,@,Rice,14,
67,68,3,"Sep 10, 1988",Sat,Iowa,45,@,Kansas State,10,
68,69,3,"Sep 10, 1988",Sat,Iowa State,30,,Tulane,13,
69,70,3,"Sep 10, 1988",Sat,Kent State,32,,Akron,12,
70,71,3,"Sep 10, 1988",Sat,Marshall,31,,Ohio,14,
71,72,3,"Sep 10, 1988",Sat,Memphis,9,,Arkansas State,7,
72,73,3,"Sep 10, 1988",Sat,Missouri,35,,Utah State,21,
73,74,3,"Sep 10, 1988",Sat,Navy,30,,Delaware,3,
74,75,3,"Sep 10, 1988",Sat,New Mexico,36,@,New Mexico State,34,
75,76,3,"Sep 10, 1988",Sat,Northern Illinois,14,,Middle Tennessee State,10,
76,77,3,"Sep 10, 1988",Sat,Notre Dame,19,,Michigan,17,
77,78,3,"Sep 10, 1988",Sat,Ohio State,26,,Syracuse,9,
78,79,3,"Sep 10, 1988",Sat,Oklahoma,28,@,North Carolina,0,
79,80,3,"Sep 10, 1988",Sat,Oklahoma State,52,,Miami (OH),20,
80,81,3,"Sep 10, 1988",Sat,Oregon,49,,Long Beach State,0,
81,82,3,"Sep 10, 1988",Sat,Oregon State,41,@,San Jose State,27,
82,83,3,"Sep 10, 1988",Sat,Penn State,42,@,Virginia,14,
83,84,3,"Sep 10, 1988",Sat,Rutgers,17,@,Michigan State,13,
84,85,3,"Sep 10, 1988",Sat,South Carolina,38,,Western Carolina,0,
85,86,3,"Sep 10, 1988",Sat,Southern California,24,@,Stanford,20,
86,87,3,"Sep 10, 1988",Sat,Texas-El Paso,48,,Weber State,21,
87,88,3,"Sep 10, 1988",Sat,UCLA,41,,Nebraska,28,
88,89,3,"Sep 10, 1988",Sat,Utah,41,,Idaho State,16,
89,90,3,"Sep 10, 1988",Sat,Vanderbilt,24,,Mississippi State,20,
90,91,3,"Sep 10, 1988",Sat,Virginia Tech,27,,East Carolina,16,
91,92,3,"Sep 10, 1988",Sat,Wake Forest,35,,Illinois State,0,
92,93,3,"Sep 10, 1988",Sat,Washington,20,@,Purdue,6,
93,94,3,"Sep 10, 1988",Sat,Washington State,41,@,Minnesota,9,
94,95,3,"Sep 10, 1988",Sat,West Virginia,45,,Cal State Fullerton,10,
95,96,3,"Sep 10, 1988",Sat,Western Michigan,31,@,Toledo,9,
96,97,3,"Sep 11, 1988",Sun,San Diego State,39,,Air Force,36,
97,98,4,"Sep 17, 1988",Sat,Air Force,62,,Northwestern,27,
98,99,4,"Sep 17, 1988",Sat,Arizona State,28,,Colorado State,17,
99,100,4,"Sep 17, 1988",Sat,Arkansas,21,,Mississippi,13,"Little Rock, AR"
100,101,4,"Sep 17, 1988",Sat,Auburn,56,,Kansas,7,
101,102,4,"Sep 17, 1988",Sat,Ball State,44,,Massachusetts,17,
102,103,4,"Sep 17, 1988",Sat,Baylor,35,@,Iowa State,0,
103,104,4,"Sep 17, 1988",Sat,Brigham Young,31,,Texas-El Paso,27,
104,105,4,"Sep 17, 1988",Sat,Cal State Fullerton,20,@,Nevada-Las Vegas,10,
105,106,4,"Sep 17, 1988",Sat,Central Michigan,27,@,Akron,16,
106,107,4,"Sep 17, 1988",Sat,Cincinnati,52,,Austin Peay,7,
107,108,4,"Sep 17, 1988",Sat,Colorado,24,@,Iowa,21,
108,109,4,"Sep 17, 1988",Sat,Duke,41,,Citadel,17,
109,110,4,"Sep 17, 1988",Sat,Eastern Michigan,21,,Kent State,14,
110,111,4,"Sep 17, 1988",Sat,Florida,58,,Indiana State,0,
111,112,4,"Sep 17, 1988",Sat,Florida State,24,@,Clemson,21,
112,113,4,"Sep 17, 1988",Sat,Fresno State,41,,New Mexico State,0,
113,114,4,"Sep 17, 1988",Sat,Georgia,42,@,Mississippi State,35,
114,115,4,"Sep 17, 1988",Sat,Hawaii,36,,San Jose State,27,
115,116,4,"Sep 17, 1988",Sat,Houston,31,@,Missouri,7,
116,117,4,"Sep 17, 1988",Sat,Idaho,36,@,Pacific,26,
117,118,4,"Sep 17, 1988",Sat,Illinois,35,,Utah,24,
118,119,4,"Sep 17, 1988",Sat,Indiana,36,,Kentucky,15,
119,120,4,"Sep 17, 1988",Sat,Louisiana State,34,@,Tennessee,9,
120,121,4,"Sep 17, 1988",Sat,Louisville,29,,Memphis,18,
121,122,4,"Sep 17, 1988",Sat,McNeese State,46,,Toledo,19,
122,123,4,"Sep 17, 1988",Sat,Miami (FL),31,@,Michigan,30,
123,124,4,"Sep 17, 1988",Sat,Minnesota,35,,Miami (OH),3,
124,125,4,"Sep 17, 1988",Sat,North Carolina State,14,,Wake Forest,6,
125,126,4,"Sep 17, 1988",Sat,Northern Illinois,19,@,Wisconsin,17,
126,127,4,"Sep 17, 1988",Sat,Notre Dame,20,@,Michigan State,3,
127,128,4,"Sep 17, 1988",Sat,Oklahoma,28,,Arizona,10,
128,129,4,"Sep 17, 1988",Sat,Oregon,43,@,Washington State,28,
129,130,4,"Sep 17, 1988",Sat,Oregon State,17,,California,16,
130,131,4,"Sep 17, 1988",Sat,Penn State,23,,Boston College,20,
131,132,4,"Sep 17, 1988",Sat,Pittsburgh,42,,Ohio State,10,
132,133,4,"Sep 17, 1988",Sat,Purdue,33,,Ohio,10,
133,134,4,"Sep 17, 1988",Sat,South Carolina,17,,East Carolina,0,
134,135,4,"Sep 17, 1988",Sat,Southern Mississippi,35,,Virginia Tech,13,
135,136,4,"Sep 17, 1988",Sat,Stanford,31,,San Diego State,10,
136,137,4,"Sep 17, 1988",Sat,Temple,12,@,Navy,7,
137,138,4,"Sep 17, 1988",Sat,Texas,47,,New Mexico,0,
138,139,4,"Sep 17, 1988",Sat,Texas Christian,49,,Bowling Green State,12,
139,140,4,"Sep 17, 1988",Sat,Tulane,20,,Kansas State,16,
140,141,4,"Sep 17, 1988",Sat,UCLA,56,,Long Beach State,3,
141,142,4,"Sep 17, 1988",Sat,Vanderbilt,31,@,Rutgers,30,"East Rutherford, NJ"
142,143,4,"Sep 17, 1988",Sat,Virginia,17,,Georgia Tech,16,
143,144,4,"Sep 17, 1988",Sat,Washington,31,,Army,17,
144,145,4,"Sep 17, 1988",Sat,West Virginia,55,,Maryland,24,
145,146,4,"Sep 17, 1988",Sat,Western Michigan,44,,Illinois State,14,
146,147,4,"Sep 17, 1988",Sat,Wyoming,38,,Louisiana Tech,6,
147,148,4,"Sep 18, 1988",Sun,Louisiana-Lafayette,33,,Sam Houston State,8,
148,149,5,"Sep 24, 1988",Sat,Akron,30,@,New Mexico,28,
149,150,5,"Sep 24, 1988",Sat,Alabama,44,,Vanderbilt,10,
150,151,5,"Sep 24, 1988",Sat,Arizona,55,,Eastern Michigan,0,
151,152,5,"Sep 24, 1988",Sat,Army,23,,Northwestern,7,
152,153,5,"Sep 24, 1988",Sat,Auburn,38,,Tennessee,6,
153,154,5,"Sep 24, 1988",Sat,Cal State Fullerton,13,,Pacific,10,
154,155,5,"Sep 24, 1988",Sat,California,52,,Kansas,21,
155,156,5,"Sep 24, 1988",Sat,Central Michigan,48,,Montana State,10,
156,157,5,"Sep 24, 1988",Sat,Cincinnati,34,@,Miami (OH),18,
157,158,5,"Sep 24, 1988",Sat,Citadel,42,,Navy,35,
158,159,5,"Sep 24, 1988",Sat,Clemson,30,@,Georgia Tech,13,
159,160,5,"Sep 24, 1988",Sat,Colorado,28,,Oregon State,21,
160,161,5,"Sep 24, 1988",Sat,Duke,38,,Virginia,34,
161,162,5,"Sep 24, 1988",Sat,Florida,17,,Mississippi State,0,
162,163,5,"Sep 24, 1988",Sat,Florida State,30,,Michigan State,7,
163,164,5,"Sep 24, 1988",Sat,Fresno State,49,,McNeese State,0,
164,165,5,"Sep 24, 1988",Sat,Hawaii,48,@,Utah,20,
165,166,5,"Sep 24, 1988",Sat,Indiana,28,,Missouri,28,
166,167,5,"Sep 24, 1988",Sat,Iowa,10,,Iowa State,3,
167,168,5,"Sep 24, 1988",Sat,Kentucky,38,,Kent State,14,
168,169,5,"Sep 24, 1988",Sat,Louisiana Tech,31,,Nicholls State,10,
169,170,5,"Sep 24, 1988",Sat,Louisiana-Lafayette,41,,Rice,16,
170,171,5,"Sep 24, 1988",Sat,Louisville,38,@,North Carolina,34,
171,172,5,"Sep 24, 1988",Sat,Maryland,30,,North Carolina State,26,
172,173,5,"Sep 24, 1988",Sat,Miami (FL),23,,Wisconsin,3,
173,174,5,"Sep 24, 1988",Sat,Michigan,19,,Wake Forest,9,
174,175,5,"Sep 24, 1988",Sat,Minnesota,31,,Northern Illinois,20,
175,176,5,"Sep 24, 1988",Sat,Nebraska,47,,Arizona State,16,
176,177,5,"Sep 24, 1988",Sat,Nevada-Las Vegas,26,,Ohio,18,
177,178,5,"Sep 24, 1988",Sat,Notre Dame,52,,Purdue,7,
178,179,5,"Sep 24, 1988",Sat,Ohio State,36,,Louisiana State,33,
179,180,5,"Sep 24, 1988",Sat,Oklahoma State,52,,Texas A&M;,15,
180,181,5,"Sep 24, 1988",Sat,Oregon,7,,Stanford,3,
181,182,5,"Sep 24, 1988",Sat,Rutgers,21,@,Penn State,16,
182,183,5,"Sep 24, 1988",Sat,South Carolina,23,,Georgia,10,
183,184,5,"Sep 24, 1988",Sat,Southern California,23,,Oklahoma,7,
184,185,5,"Sep 24, 1988",Sat,Southern Mississippi,45,@,East Carolina,42,
185,186,5,"Sep 24, 1988",Sat,Syracuse,35,,Virginia Tech,0,
186,187,5,"Sep 24, 1988",Sat,Texas,27,,North Texas,24,
187,188,5,"Sep 24, 1988",Sat,Texas Christian,31,,Boston College,17,
188,189,5,"Sep 24, 1988",Sat,Texas Tech,36,,Baylor,6,
189,190,5,"Sep 24, 1988",Sat,Texas-El Paso,27,@,Tulsa,24,
190,191,5,"Sep 24, 1988",Sat,Toledo,34,,Bowling Green State,5,
191,192,5,"Sep 24, 1988",Sat,Tulane,20,,Memphis,19,
192,193,5,"Sep 24, 1988",Sat,Utah State,32,,New Mexico State,20,
193,194,5,"Sep 24, 1988",Sat,Washington,35,,San Jose State,31,
194,195,5,"Sep 24, 1988",Sat,West Virginia,31,@,Pittsburgh,10,
195,196,5,"Sep 24, 1988",Sat,Wyoming,48,@,Air Force,45,
196,197,6,"Sep 30, 1988",Fri,Brigham Young,38,,Utah State,3,
197,198,6,"Oct 1, 1988",Sat,Air Force,63,,New Mexico,14,
198,199,6,"Oct 1, 1988",Sat,Akron,33,@,Youngstown State,7,
199,200,6,"Oct 1, 1988",Sat,Alabama,31,@,Kentucky,27,
200,201,6,"Oct 1, 1988",Sat,Arizona State,24,,Lamar,13,
201,202,6,"Oct 1, 1988",Sat,Arkansas,53,,Texas Christian,10,
202,203,6,"Oct 1, 1988",Sat,Army,58,,Bucknell,10,
203,204,6,"Oct 1, 1988",Sat,Auburn,47,,North Carolina,21,
204,205,6,"Oct 1, 1988",Sat,Ball State,45,,Miami (OH),14,
205,206,6,"Oct 1, 1988",Sat,Boston College,34,,Pittsburgh,31,
206,207,6,"Oct 1, 1988",Sat,California,21,,San Jose State,14,
207,208,6,"Oct 1, 1988",Sat,Central Michigan,31,,Kent State,7,
208,209,6,"Oct 1, 1988",Sat,Colorado,27,@,Colorado State,23,
209,210,6,"Oct 1, 1988",Sat,Duke,17,@,Vanderbilt,15,
210,211,6,"Oct 1, 1988",Sat,Florida,19,,Louisiana State,6,
211,212,6,"Oct 1, 1988",Sat,Florida State,48,@,Tulane,28,
212,213,6,"Oct 1, 1988",Sat,Georgia,36,,Mississippi,12,
213,214,6,"Oct 1, 1988",Sat,Houston,27,@,Baylor,24,
214,215,6,"Oct 1, 1988",Sat,Illinois,31,@,Ohio State,12,
215,216,6,"Oct 1, 1988",Sat,Indiana,48,@,Northwestern,17,
216,217,6,"Oct 1, 1988",Sat,Iowa,10,,Michigan State,10,
217,218,6,"Oct 1, 1988",Sat,Louisiana Tech,31,@,Kansas State,28,
218,219,6,"Oct 1, 1988",Sat,Louisiana-Lafayette,48,@,East Carolina,36,
219,220,6,"Oct 1, 1988",Sat,Memphis,31,,Mississippi State,10,
220,221,6,"Oct 1, 1988",Sat,Miami (FL),55,,Missouri,0,
221,222,6,"Oct 1, 1988",Sat,Michigan,62,@,Wisconsin,14,
222,223,6,"Oct 1, 1988",Sat,Navy,41,,Yale,7,
223,224,6,"Oct 1, 1988",Sat,Nebraska,48,,Nevada-Las Vegas,6,
224,225,6,"Oct 1, 1988",Sat,New Mexico State,42,@,Kansas,29,
225,226,6,"Oct 1, 1988",Sat,North Carolina State,14,@,Georgia Tech,6,
226,227,6,"Oct 1, 1988",Sat,Northern Illinois,17,,Missouri State,3,
227,228,6,"Oct 1, 1988",Sat,Notre Dame,42,,Stanford,14,
228,229,6,"Oct 1, 1988",Sat,Ohio,24,,Toledo,14,
229,230,6,"Oct 1, 1988",Sat,Oklahoma,35,,Iowa State,7,
230,231,6,"Oct 1, 1988",Sat,Oklahoma State,56,,Tulsa,35,
231,232,6,"Oct 1, 1988",Sat,Oregon,34,@,San Diego State,13,
232,233,6,"Oct 1, 1988",Sat,Oregon State,21,,Fresno State,10,
233,234,6,"Oct 1, 1988",Sat,Pacific,22,@,Long Beach State,10,
234,235,6,"Oct 1, 1988",Sat,Penn State,45,@,Temple,9,"Philadelphia, PA"
235,236,6,"Oct 1, 1988",Sat,Purdue,14,,Minnesota,10,
236,237,6,"Oct 1, 1988",Sat,Rutgers,38,,Cincinnati,9,
237,238,6,"Oct 1, 1988",Sat,South Carolina,35,,Appalachian State,9,
238,239,6,"Oct 1, 1988",Sat,Southern California,38,@,Arizona,15,
239,240,6,"Oct 1, 1988",Sat,Southern Mississippi,30,,Louisville,23,
240,241,6,"Oct 1, 1988",Sat,Syracuse,20,,Maryland,9,
241,242,6,"Oct 1, 1988",Sat,Texas,20,@,Rice,13,
242,243,6,"Oct 1, 1988",Sat,Texas A&M;,50,,Texas Tech,15,
243,244,6,"Oct 1, 1988",Sat,Texas-El Paso,38,,Utah,28,
244,245,6,"Oct 1, 1988",Sat,UCLA,24,@,Washington,17,
245,246,6,"Oct 1, 1988",Sat,Washington State,52,@,Tennessee,24,
246,247,6,"Oct 1, 1988",Sat,West Virginia,22,@,Virginia Tech,10,
247,248,6,"Oct 1, 1988",Sat,Western Michigan,37,,Bowling Green State,10,
248,249,6,"Oct 1, 1988",Sat,Wyoming,35,,Cal State Fullerton,16,
249,250,7,"Oct 8, 1988",Sat,Air Force,34,,Navy,24,
250,251,7,"Oct 8, 1988",Sat,Arkansas,31,,Texas Tech,10,"Little Rock, AR"
251,252,7,"Oct 8, 1988",Sat,Arkansas State,13,@,Akron,12,
252,253,7,"Oct 8, 1988",Sat,Army,33,@,Yale,18,
253,254,7,"Oct 8, 1988",Sat,Ball State,31,@,Kent State,20,
254,255,7,"Oct 8, 1988",Sat,Baylor,45,,Texas State,7,
255,256,7,"Oct 8, 1988",Sat,Bowling Green State,42,,Ohio,0,
256,257,7,"Oct 8, 1988",Sat,Brigham Young,42,,Colorado State,7,
257,258,7,"Oct 8, 1988",Sat,Central Michigan,20,@,Eastern Michigan,6,
258,259,7,"Oct 8, 1988",Sat,Clemson,10,@,Virginia,7,
259,260,7,"Oct 8, 1988",Sat,Florida State,28,,Georgia Southern,10,
260,261,7,"Oct 8, 1988",Sat,Fresno State,23,@,Cal State Fullerton,10,
261,262,7,"Oct 8, 1988",Sat,Georgia,41,,Vanderbilt,22,
262,263,7,"Oct 8, 1988",Sat,Illinois,20,,Purdue,0,
263,264,7,"Oct 8, 1988",Sat,Indiana,41,,Ohio State,7,
264,265,7,"Oct 8, 1988",Sat,Iowa,31,,Wisconsin,6,
265,266,7,"Oct 8, 1988",Sat,Iowa State,20,,Northern Iowa,17,
266,267,7,"Oct 8, 1988",Sat,Louisiana State,7,,Auburn,6,
267,268,7,"Oct 8, 1988",Sat,Louisiana Tech,19,,Louisiana-Lafayette,16,
268,269,7,"Oct 8, 1988",Sat,Louisville,9,,Tulsa,3,
269,270,7,"Oct 8, 1988",Sat,Maryland,13,,Georgia Tech,8,
270,271,7,"Oct 8, 1988",Sat,Memphis,17,@,Florida,11,
271,272,7,"Oct 8, 1988",Sat,Michigan,17,,Michigan State,3,
272,273,7,"Oct 8, 1988",Sat,Mississippi,22,@,Alabama,12,
273,274,7,"Oct 8, 1988",Sat,Missouri,52,@,Kansas State,21,
274,275,7,"Oct 8, 1988",Sat,Nebraska,63,@,Kansas,10,
275,276,7,"Oct 8, 1988",Sat,Nevada-Las Vegas,30,@,Pacific,16,
276,277,7,"Oct 8, 1988",Sat,North Carolina State,49,,East Tennessee State,0,
277,278,7,"Oct 8, 1988",Sat,Northwestern,28,,Minnesota,28,
278,279,7,"Oct 8, 1988",Sat,Notre Dame,30,@,Pittsburgh,20,
279,280,7,"Oct 8, 1988",Sat,Oklahoma,28,,Texas,13,"Dallas, TX"
280,281,7,"Oct 8, 1988",Sat,Oklahoma State,41,@,Colorado,21,
281,282,7,"Oct 8, 1988",Sat,Penn State,35,,Cincinnati,9,
282,283,7,"Oct 8, 1988",Sat,South Carolina,26,@,Virginia Tech,24,
283,284,7,"Oct 8, 1988",Sat,Southern California,42,,Oregon,14,
284,285,7,"Oct 8, 1988",Sat,Southern Mississippi,38,@,Tulane,13,
285,286,7,"Oct 8, 1988",Sat,Stanford,44,,San Jose State,12,
286,287,7,"Oct 8, 1988",Sat,Syracuse,34,,Rutgers,20,
287,288,7,"Oct 8, 1988",Sat,Texas A&M;,30,@,Houston,16,
288,289,7,"Oct 8, 1988",Sat,Texas Christian,21,,Rice,10,
289,290,7,"Oct 8, 1988",Sat,Texas-El Paso,42,@,Hawaii,25,
290,291,7,"Oct 8, 1988",Sat,Toledo,33,,Northern Illinois,20,
291,292,7,"Oct 8, 1988",Sat,UCLA,38,,Oregon State,21,
292,293,7,"Oct 8, 1988",Sat,Utah,33,@,New Mexico,27,
293,294,7,"Oct 8, 1988",Sat,Utah State,31,,Long Beach State,24,
294,295,7,"Oct 8, 1988",Sat,Wake Forest,42,,North Carolina,24,
295,296,7,"Oct 8, 1988",Sat,Washington,10,@,Arizona State,0,
296,297,7,"Oct 8, 1988",Sat,Washington State,44,,California,13,
297,298,7,"Oct 8, 1988",Sat,West Virginia,30,@,East Carolina,10,
298,299,7,"Oct 8, 1988",Sat,Western Michigan,41,@,Miami (OH),18,
299,300,7,"Oct 8, 1988",Sat,Wyoming,55,@,San Diego State,27,
300,301,8,"Oct 15, 1988",Sat,Air Force,56,@,Utah,49,
301,302,8,"Oct 15, 1988",Sat,Alabama,28,@,Tennessee,20,
302,303,8,"Oct 15, 1988",Sat,Arizona,45,,Washington State,28,
303,304,8,"Oct 15, 1988",Sat,Arkansas,27,@,Texas,24,
304,305,8,"Oct 15, 1988",Sat,Army,24,,Lafayette,17,
305,306,8,"Oct 15, 1988",Sat,Auburn,42,,Akron,0,
306,307,8,"Oct 15, 1988",Sat,Brigham Young,31,,Texas Christian,18,
307,308,8,"Oct 15, 1988",Sat,Central Michigan,21,,Bowling Green State,3,
308,309,8,"Oct 15, 1988",Sat,Clemson,49,,Duke,17,
309,310,8,"Oct 15, 1988",Sat,Colorado,21,@,Kansas,9,
310,311,8,"Oct 15, 1988",Sat,Eastern Michigan,16,@,Ball State,12,
311,312,8,"Oct 15, 1988",Sat,Florida State,45,,East Carolina,21,
312,313,8,"Oct 15, 1988",Sat,Fresno State,51,,Utah State,10,
313,314,8,"Oct 15, 1988",Sat,Georgia Tech,34,,South Carolina,0,
314,315,8,"Oct 15, 1988",Sat,Hawaii,32,@,San Diego State,30,
315,316,8,"Oct 15, 1988",Sat,Houston,82,,Tulsa,28,
316,317,8,"Oct 15, 1988",Sat,Illinois,34,@,Wisconsin,6,
317,318,8,"Oct 15, 1988",Sat,Indiana,33,,Minnesota,13,
318,319,8,"Oct 15, 1988",Sat,Iowa State,21,@,Missouri,3,
319,320,8,"Oct 15, 1988",Sat,Kent State,45,@,Western Michigan,28,
320,321,8,"Oct 15, 1988",Sat,Long Beach State,24,,Cal State Fullerton,22,
321,322,8,"Oct 15, 1988",Sat,Louisiana State,15,,Kentucky,12,
322,323,8,"Oct 15, 1988",Sat,Louisiana-Lafayette,45,,Northern Illinois,0,
323,324,8,"Oct 15, 1988",Sat,Louisville,30,,Virginia,28,
324,325,8,"Oct 15, 1988",Sat,Michigan,17,,Iowa,17,
325,326,8,"Oct 15, 1988",Sat,Michigan State,36,,Northwestern,3,
326,327,8,"Oct 15, 1988",Sat,Mississippi,25,,Arkansas State,22,
327,328,8,"Oct 15, 1988",Sat,Nebraska,63,,Oklahoma State,42,
328,329,8,"Oct 15, 1988",Sat,Nevada-Las Vegas,28,,New Mexico State,20,
329,330,8,"Oct 15, 1988",Sat,North Carolina State,48,@,North Carolina,3,
330,331,8,"Oct 15, 1988",Sat,Notre Dame,31,,Miami (FL),30,
331,332,8,"Oct 15, 1988",Sat,Ohio,38,,Miami (OH),21,
332,333,8,"Oct 15, 1988",Sat,Oklahoma,70,,Kansas State,24,
333,334,8,"Oct 15, 1988",Sat,Oregon,52,,Idaho State,7,
334,335,8,"Oct 15, 1988",Sat,Pittsburgh,42,,Temple,7,
335,336,8,"Oct 15, 1988",Sat,Purdue,31,@,Ohio State,26,
336,337,8,"Oct 15, 1988",Sat,Rutgers,17,@,Boston College,6,
337,338,8,"Oct 15, 1988",Sat,San Jose State,35,@,Pacific,17,
338,339,8,"Oct 15, 1988",Sat,Southern California,28,,Washington,27,
339,340,8,"Oct 15, 1988",Sat,Southern Mississippi,38,,Mississippi State,21,"Jackson, MS"
340,341,8,"Oct 15, 1988",Sat,Stanford,24,,Arizona State,3,
341,342,8,"Oct 15, 1988",Sat,Syracuse,24,@,Penn State,10,
342,343,8,"Oct 15, 1988",Sat,Texas A&M;,28,,Baylor,14,
343,344,8,"Oct 15, 1988",Sat,Texas Tech,38,@,Rice,36,
344,345,8,"Oct 15, 1988",Sat,Texas-El Paso,34,,Colorado State,14,
345,346,8,"Oct 15, 1988",Sat,Toledo,38,,Austin Peay,14,
346,347,8,"Oct 15, 1988",Sat,UCLA,38,@,California,21,
347,348,8,"Oct 15, 1988",Sat,Vanderbilt,24,,Florida,9,
348,349,8,"Oct 15, 1988",Sat,Virginia Tech,41,@,Cincinnati,14,
