,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
246,247,5,"Oct 5, 1974",Sat,Notre Dame,19,@,Michigan State,14,
247,248,5,"Oct 5, 1974",Sat,Ohio,31,,Northern Illinois,14,
248,249,5,"Oct 5, 1974",Sat,Ohio State,42,@,Washington State,7,"Seattle, WA"
249,250,5,"Oct 5, 1974",Sat,Oklahoma,63,,Wake Forest,0,
250,251,5,"Oct 5, 1974",Sat,Penn State,21,@,Army,14,
251,252,5,"Oct 5, 1974",Sat,Pennsylvania,14,@,Brown,9,
252,253,5,"Oct 5, 1974",Sat,Princeton,40,,Columbia,13,
253,254,5,"Oct 5, 1974",Sat,Rutgers,24,@,Harvard,21,
254,255,5,"Oct 5, 1974",Sat,San Jose State,27,,Long Beach State,17,
255,256,5,"Oct 5, 1974",Sat,Southern California,41,,Iowa,3,
256,257,5,"Oct 5, 1974",Sat,Southern Illinois,38,@,Dayton,16,
257,258,5,"Oct 5, 1974",Sat,Southern Methodist,37,,Oregon State,30,
258,259,5,"Oct 5, 1974",Sat,Tampa,16,@,Akron,7,
259,260,5,"Oct 5, 1974",Sat,Temple,31,,Marshall,10,
260,261,5,"Oct 5, 1974",Sat,Tennessee,17,,Tulsa,10,
261,262,5,"Oct 5, 1974",Sat,Tennessee Tech,24,,Appalachian State,14,
262,263,5,"Oct 5, 1974",Sat,Texas,35,,Washington,21,
263,264,5,"Oct 5, 1974",Sat,Texas Tech,14,,Oklahoma State,13,
264,265,5,"Oct 5, 1974",Sat,Toledo,24,,Bowling Green State,19,
265,266,5,"Oct 5, 1974",Sat,UCLA,27,@,Utah,14,
266,267,5,"Oct 5, 1974",Sat,Virginia Military Institute,22,,Virginia Tech,17,"Richmond, VA"
267,268,5,"Oct 5, 1974",Sat,West Texas A&M;,31,,Southern Mississippi,0,
268,269,5,"Oct 5, 1974",Sat,West Virginia,24,@,Indiana,0,
269,270,5,"Oct 5, 1974",Sat,William & Mary,16,,Citadel,12,
270,271,5,"Oct 5, 1974",Sat,Wisconsin,59,,Missouri,20,
271,272,5,"Oct 5, 1974",Sat,Yale,30,,Colgate,7,
272,273,6,"Oct 11, 1974",Fri,Miami (FL),35,,Pacific,6,
273,274,6,"Oct 12, 1974",Sat,Alabama,8,,Florida State,7,
274,275,6,"Oct 12, 1974",Sat,Arizona,41,@,Utah,8,
275,276,6,"Oct 12, 1974",Sat,Arkansas State,38,@,Illinois State,0,
276,277,6,"Oct 12, 1974",Sat,Auburn,31,,Kentucky,13,
277,278,6,"Oct 12, 1974",Sat,Ball State,38,,Richmond,23,
278,279,6,"Oct 12, 1974",Sat,Baylor,21,@,Arkansas,17,
279,280,6,"Oct 12, 1974",Sat,Boston College,31,,William & Mary,16,
280,281,6,"Oct 12, 1974",Sat,Bowling Green State,26,,Kent State,10,
281,282,6,"Oct 12, 1974",Sat,Brigham Young,38,,Wyoming,7,
282,283,6,"Oct 12, 1974",Sat,California,40,,Oregon,10,
283,284,6,"Oct 12, 1974",Sat,Chattanooga,43,,Wisconsin-Milwaukee,7,
284,285,6,"Oct 12, 1974",Sat,Colgate,21,,Holy Cross,16,
285,286,6,"Oct 12, 1974",Sat,Colorado,34,,Iowa State,7,
286,287,6,"Oct 12, 1974",Sat,Duke,33,,Army,14,
287,288,6,"Oct 12, 1974",Sat,East Carolina,15,@,Furman,12,
288,289,6,"Oct 12, 1974",Sat,Georgia,49,,Mississippi,0,
289,290,6,"Oct 12, 1974",Sat,Georgia Tech,29,,North Carolina,28,
290,291,6,"Oct 12, 1974",Sat,Harvard,34,@,Columbia,6,
291,292,6,"Oct 12, 1974",Sat,Illinois,27,@,Purdue,23,
292,293,6,"Oct 12, 1974",Sat,Indiana,34,,Minnesota,3,
293,294,6,"Oct 12, 1974",Sat,Iowa,35,,Northwestern,10,
294,295,6,"Oct 12, 1974",Sat,Kansas,20,@,Kansas State,13,
295,296,6,"Oct 12, 1974",Sat,Lenoir-Rhyne,31,@,Appalachian State,10,
296,297,6,"Oct 12, 1974",Sat,Long Beach State,28,,Cal State Fullerton,6,
297,298,6,"Oct 12, 1974",Sat,Louisiana State,20,,Tennessee,10,
298,299,6,"Oct 12, 1974",Sat,Louisiana Tech,35,@,Louisiana-Lafayette,20,
299,300,6,"Oct 12, 1974",Sat,Louisville,24,@,North Texas,10,
300,301,6,"Oct 12, 1974",Sat,Maryland,41,,Clemson,0,
301,302,6,"Oct 12, 1974",Sat,Memphis,13,,Cincinnati,7,
302,303,6,"Oct 12, 1974",Sat,Miami (OH),31,@,Ohio,3,
303,304,6,"Oct 12, 1974",Sat,Michigan,21,,Michigan State,7,
304,305,6,"Oct 12, 1974",Sat,Mississippi State,37,@,Lamar,21,
305,306,6,"Oct 12, 1974",Sat,Missouri,21,@,Nebraska,10,
306,307,6,"Oct 12, 1974",Sat,New Mexico State,14,,Texas-El Paso,13,
307,308,6,"Oct 12, 1974",Sat,North Carolina State,22,@,Virginia,21,
308,309,6,"Oct 12, 1974",Sat,Northern Illinois,20,@,Marshall,17,
309,310,6,"Oct 12, 1974",Sat,Northern Iowa,41,,Drake,17,
310,311,6,"Oct 12, 1974",Sat,Notre Dame,10,,Rice,3,
311,312,6,"Oct 12, 1974",Sat,Ohio State,52,,Wisconsin,7,
312,313,6,"Oct 12, 1974",Sat,Oklahoma,16,,Texas,13,"Dallas, TX"
313,314,6,"Oct 12, 1974",Sat,Oregon State,23,,Washington,9,
314,315,6,"Oct 12, 1974",Sat,Penn State,55,,Wake Forest,0,
315,316,6,"Oct 12, 1974",Sat,Pennsylvania,28,,Cornell,28,
316,317,6,"Oct 12, 1974",Sat,Pittsburgh,31,,West Virginia,14,
317,318,6,"Oct 12, 1974",Sat,Princeton,14,@,Dartmouth,7,
318,319,6,"Oct 12, 1974",Sat,Rutgers,37,,Lehigh,16,
319,320,6,"Oct 12, 1974",Sat,San Diego State,24,,Fresno State,21,
320,321,6,"Oct 12, 1974",Sat,San Jose State,13,@,New Mexico,11,
321,322,6,"Oct 12, 1974",Sat,Southern California,54,@,Washington State,7,"Spokane, WA"
322,323,6,"Oct 12, 1974",Sat,Southern Methodist,33,@,Texas Christian,13,
323,324,6,"Oct 12, 1974",Sat,Southern Mississippi,39,,Texas-Arlington,10,"Jackson, MS"
324,325,6,"Oct 12, 1974",Sat,Stanford,13,,UCLA,13,
325,326,6,"Oct 12, 1974",Sat,Syracuse,17,,Navy,9,
326,327,6,"Oct 12, 1974",Sat,Tampa,47,,Villanova,8,
327,328,6,"Oct 12, 1974",Sat,Temple,59,,Southern Illinois,16,
328,329,6,"Oct 12, 1974",Sat,Texas A&M;,28,,Texas Tech,7,
329,330,6,"Oct 12, 1974",Sat,Toledo,31,@,Western Michigan,24,
330,331,6,"Oct 12, 1974",Sat,Tulane,10,@,Air Force,3,
331,332,6,"Oct 12, 1974",Sat,Tulsa,35,,Wichita State,13,
332,333,6,"Oct 12, 1974",Sat,Utah State,24,,Colorado State,23,
333,334,6,"Oct 12, 1974",Sat,Vanderbilt,24,,Florida,10,
334,335,6,"Oct 12, 1974",Sat,Virginia Military Institute,20,@,Citadel,9,
335,336,6,"Oct 12, 1974",Sat,Virginia Tech,31,@,South Carolina,17,
336,337,6,"Oct 12, 1974",Sat,West Texas A&M;,21,@,Idaho,6,
337,338,6,"Oct 12, 1974",Sat,Western Kentucky,32,,Dayton,15,
338,339,6,"Oct 12, 1974",Sat,Yale,24,,Brown,0,
339,340,7,"Oct 19, 1974",Sat,Air Force,19,,Navy,16,
340,341,7,"Oct 19, 1974",Sat,Alabama,28,@,Tennessee,6,
341,342,7,"Oct 19, 1974",Sat,Appalachian State,23,@,East Carolina,21,
342,343,7,"Oct 19, 1974",Sat,Arizona State,32,,Utah,0,
343,344,7,"Oct 19, 1974",Sat,Auburn,31,,Georgia Tech,22,
344,345,7,"Oct 19, 1974",Sat,Brigham Young,45,,Texas-El Paso,21,
345,346,7,"Oct 19, 1974",Sat,California,17,@,Oregon State,14,
346,347,7,"Oct 19, 1974",Sat,Chattanooga,13,,Jacksonville State,9,
347,348,7,"Oct 19, 1974",Sat,Cincinnati,43,@,Wichita State,0,
348,349,7,"Oct 19, 1974",Sat,Clemson,17,,Duke,13,
