,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
99,100,3,"Sep 29, 1951",Sat,Oklahoma,49,,William & Mary,7,
100,101,3,"Sep 29, 1951",Sat,Oregon,39,,Arizona,21,
101,102,3,"Sep 29, 1951",Sat,Oregon State,61,,Utah,28,
102,103,3,"Sep 29, 1951",Sat,Pacific,41,,Loyola Marymount,28,
103,104,3,"Sep 29, 1951",Sat,Penn State,40,,Boston University,34,
104,105,3,"Sep 29, 1951",Sat,Princeton,54,,New York University,20,
105,106,3,"Sep 29, 1951",Sat,Rutgers,47,@,Lafayette,12,
106,107,3,"Sep 29, 1951",Sat,San Francisco,28,@,Idaho,7,"Boise, ID"
107,108,3,"Sep 29, 1951",Sat,South Carolina,26,,Citadel,7,
108,109,3,"Sep 29, 1951",Sat,Southern California,41,,San Diego Navy,7,
109,110,3,"Sep 29, 1951",Sat,Stanford,26,,San Jose State,13,
110,111,3,"Sep 29, 1951",Sat,Temple,20,@,Brown,14,
111,112,3,"Sep 29, 1951",Sat,Tennessee,14,,Mississippi State,0,
112,113,3,"Sep 29, 1951",Sat,Texas,14,@,Purdue,0,
113,114,3,"Sep 29, 1951",Sat,Texas A&M;,20,,Texas Tech,7,"Dallas, TX"
114,115,3,"Sep 29, 1951",Sat,Texas Christian,28,@,Nebraska,7,
115,116,3,"Sep 29, 1951",Sat,Texas-El Paso,41,,New Mexico State,7,
116,117,3,"Sep 29, 1951",Sat,Tulane,21,,Miami (FL),7,
117,118,3,"Sep 29, 1951",Sat,Villanova,21,@,Army,7,
118,119,3,"Sep 29, 1951",Sat,Virginia,20,,George Washington,0,
119,120,3,"Sep 29, 1951",Sat,Virginia Military Institute,34,@,Richmond,0,
120,121,3,"Sep 29, 1951",Sat,Wake Forest,21,@,North Carolina State,6,
121,122,3,"Sep 29, 1951",Sat,Washington,25,@,Minnesota,20,
122,123,3,"Sep 29, 1951",Sat,Washington State,34,,Santa Clara,20,"Spokane, WA"
123,124,3,"Sep 29, 1951",Sat,West Texas A&M;,28,,McMurry,20,
124,125,3,"Sep 29, 1951",Sat,Wisconsin,22,,Marquette,6,
125,126,3,"Sep 29, 1951",Sat,Wyoming,20,,Denver,14,
126,127,4,"Oct 5, 1951",Fri,Auburn,30,,Wofford,14,"Montgomery, AL"
127,128,4,"Oct 5, 1951",Fri,Boston University,39,@,Louisville,7,
128,129,4,"Oct 5, 1951",Fri,Miami (FL),35,,Florida State,13,
129,130,4,"Oct 5, 1951",Fri,Mississippi,34,,Boston College,7,"Memphis, TN"
130,131,4,"Oct 5, 1951",Fri,Notre Dame,40,@,Detroit Mercy,6,"Detroit, MI"
131,132,4,"Oct 5, 1951",Fri,Washington State,27,,Oklahoma State,13,"Spokane, WA"
132,133,4,"Oct 6, 1951",Sat,Abilene Christian,20,,Texas-El Paso,13,
133,134,4,"Oct 6, 1951",Sat,Arizona,28,,West Texas A&M;,13,
134,135,4,"Oct 6, 1951",Sat,Arizona State,50,,Wayne State,6,
135,136,4,"Oct 6, 1951",Sat,Baylor,27,@,Tulane,14,
136,137,4,"Oct 6, 1951",Sat,Brown,14,@,Yale,13,
137,138,4,"Oct 6, 1951",Sat,California,55,,Minnesota,14,
138,139,4,"Oct 6, 1951",Sat,Citadel,34,@,Davidson,14,
139,140,4,"Oct 6, 1951",Sat,Clemson,6,@,North Carolina State,0,
140,141,4,"Oct 6, 1951",Sat,Colorado,35,,Kansas,27,
141,142,4,"Oct 6, 1951",Sat,Colorado State,54,@,Colorado College,13,
142,143,4,"Oct 6, 1951",Sat,Columbia,35,,Harvard,0,
143,144,4,"Oct 6, 1951",Sat,Cornell,41,@,Colgate,18,
144,145,4,"Oct 6, 1951",Sat,Denver,55,@,Montana,0,
145,146,4,"Oct 6, 1951",Sat,Drake,39,,Northern Iowa,6,
146,147,4,"Oct 6, 1951",Sat,Florida,40,@,Loyola Marymount,7,
147,148,4,"Oct 6, 1951",Sat,Georgia Tech,13,@,Kentucky,7,
148,149,4,"Oct 6, 1951",Sat,Hardin-Simmons,32,,Midwestern Texas State,21,
149,150,4,"Oct 6, 1951",Sat,Holy Cross,54,,Fordham,20,
150,151,4,"Oct 6, 1951",Sat,Houston,6,,Texas Tech,0,
151,152,4,"Oct 6, 1951",Sat,Illinois,14,,Wisconsin,10,
152,153,4,"Oct 6, 1951",Sat,Indiana,13,,Pittsburgh,6,
153,154,4,"Oct 6, 1951",Sat,Iowa State,6,,Marquette,6,
154,155,4,"Oct 6, 1951",Sat,Louisiana State,7,,Rice,6,
155,156,4,"Oct 6, 1951",Sat,Maryland,33,,George Washington,6,
156,157,4,"Oct 6, 1951",Sat,Michigan State,24,@,Ohio State,20,
157,158,4,"Oct 6, 1951",Sat,Mississippi State,6,,Georgia,0,
158,159,4,"Oct 6, 1951",Sat,Nebraska,6,,Kansas State,6,
159,160,4,"Oct 6, 1951",Sat,New Mexico,20,@,New Mexico State,0,
160,161,4,"Oct 6, 1951",Sat,New York University,21,@,Merchant Marine,13,
161,162,4,"Oct 6, 1951",Sat,Northern Arizona,6,,Whittier,0,
162,163,4,"Oct 6, 1951",Sat,Northwestern,20,,Army,14,
163,164,4,"Oct 6, 1951",Sat,Oregon State,34,@,Idaho,6,"Spokane, WA"
164,165,4,"Oct 6, 1951",Sat,Pacific,34,,Oregon,6,
165,166,4,"Oct 6, 1951",Sat,Pennsylvania,39,,Dartmouth,14,
166,167,4,"Oct 6, 1951",Sat,Princeton,24,@,Navy,20,
167,168,4,"Oct 6, 1951",Sat,Purdue,34,,Iowa,30,
168,169,4,"Oct 6, 1951",Sat,San Jose State,32,@,Fresno State,6,
169,170,4,"Oct 6, 1951",Sat,South Carolina,21,,Furman,6,
170,171,4,"Oct 6, 1951",Sat,Southern California,20,@,Washington,13,
171,172,4,"Oct 6, 1951",Sat,Southern Methodist,34,,Missouri,0,
172,173,4,"Oct 6, 1951",Sat,Stanford,23,@,Michigan,13,
173,174,4,"Oct 6, 1951",Sat,Syracuse,46,,Lafayette,0,
174,175,4,"Oct 6, 1951",Sat,Temple,14,,Rutgers,7,
175,176,4,"Oct 6, 1951",Sat,Tennessee,26,,Duke,0,
176,177,4,"Oct 6, 1951",Sat,Texas,45,,North Carolina,20,
177,178,4,"Oct 6, 1951",Sat,Texas A&M;,14,,Oklahoma,7,
178,179,4,"Oct 6, 1951",Sat,Texas Christian,17,@,Arkansas,7,"Little Rock, AR"
179,180,4,"Oct 6, 1951",Sat,UCLA,44,,Santa Clara,17,
180,181,4,"Oct 6, 1951",Sat,Utah,7,,Brigham Young,6,
181,182,4,"Oct 6, 1951",Sat,Vanderbilt,22,,Alabama,20,
182,183,4,"Oct 6, 1951",Sat,Villanova,20,,Penn State,14,"Allentown, PA"
183,184,4,"Oct 6, 1951",Sat,Virginia,33,,Virginia Tech,0,"Roanoke, VA"
184,185,4,"Oct 6, 1951",Sat,Virginia Military Institute,20,@,William & Mary,7,
185,186,4,"Oct 6, 1951",Sat,Wake Forest,56,,Richmond,6,
186,187,4,"Oct 6, 1951",Sat,Washington & Lee,34,@,West Virginia,0,
187,188,4,"Oct 6, 1951",Sat,Wichita State,15,,Bradley,6,
188,189,4,"Oct 6, 1951",Sat,Wyoming,37,,Utah State,0,
189,190,4,"Oct 7, 1951",Sun,San Francisco,26,,Camp Pendleton,0,
190,191,5,"Oct 12, 1951",Fri,Citadel,41,,Newberry,7,
191,192,5,"Oct 12, 1951",Fri,Colorado Mines,7,,New Mexico State,0,
192,193,5,"Oct 12, 1951",Fri,Drake,26,,Detroit Mercy,6,
193,194,5,"Oct 12, 1951",Fri,Fordham,35,@,Boston College,19,"Boston, MA"
194,195,5,"Oct 12, 1951",Fri,George Washington,38,,Virginia Tech,13,"Alexandria, VA"
195,196,5,"Oct 12, 1951",Fri,Miami (FL),7,,Purdue,0,
196,197,5,"Oct 12, 1951",Fri,San Francisco,42,@,San Jose State,7,
197,198,5,"Oct 12, 1951",Fri,Stetson,21,@,Furman,20,
198,199,5,"Oct 12, 1951",Fri,Villanova,41,@,Alabama,18,
199,200,5,"Oct 13, 1951",Sat,Arizona,19,,Texas-El Paso,15,
200,201,5,"Oct 13, 1951",Sat,Auburn,14,,Florida,13,
201,202,5,"Oct 13, 1951",Sat,Baylor,9,,Arkansas,7,
202,203,5,"Oct 13, 1951",Sat,Boston University,16,,Camp Lejeune,0,
203,204,5,"Oct 13, 1951",Sat,Bradley,34,@,Wayne State,27,
204,205,5,"Oct 13, 1951",Sat,Brown,20,,Rhode Island,13,
205,206,5,"Oct 13, 1951",Sat,California,42,@,Washington State,35,
206,207,5,"Oct 13, 1951",Sat,Colgate,28,@,Western Reserve,7,
207,208,5,"Oct 13, 1951",Sat,Colorado,34,,Missouri,13,
208,209,5,"Oct 13, 1951",Sat,Colorado State,14,,Wyoming,7,
209,210,5,"Oct 13, 1951",Sat,Columbia,14,,Yale,0,
210,211,5,"Oct 13, 1951",Sat,Cornell,42,,Harvard,6,
211,212,5,"Oct 13, 1951",Sat,Dartmouth,28,@,Army,14,
212,213,5,"Oct 13, 1951",Sat,Denver,33,,New Mexico,17,
213,214,5,"Oct 13, 1951",Sat,Duke,27,,North Carolina State,21,
214,215,5,"Oct 13, 1951",Sat,Georgia Tech,25,,Louisiana State,7,
215,216,5,"Oct 13, 1951",Sat,Hardin-Simmons,39,@,Arizona State,14,
216,217,5,"Oct 13, 1951",Sat,Idaho,12,@,Montana,9,
217,218,5,"Oct 13, 1951",Sat,Illinois,41,@,Syracuse,20,
218,219,5,"Oct 13, 1951",Sat,Iowa,34,,Pittsburgh,17,
219,220,5,"Oct 13, 1951",Sat,Iowa State,32,,Kansas State,6,
220,221,5,"Oct 13, 1951",Sat,Kansas,26,,Utah,7,
221,222,5,"Oct 13, 1951",Sat,Kentucky,27,,Mississippi State,0,
222,223,5,"Oct 13, 1951",Sat,La Verne,13,@,Northern Arizona,12,
223,224,5,"Oct 13, 1951",Sat,Maryland,43,@,Georgia,7,
224,225,5,"Oct 13, 1951",Sat,Michigan,33,,Indiana,14,
225,226,5,"Oct 13, 1951",Sat,Michigan State,20,,Marquette,14,
226,227,5,"Oct 13, 1951",Sat,North Carolina,21,,South Carolina,6,
227,228,5,"Oct 13, 1951",Sat,North Texas,42,@,West Texas A&M;,14,"Amarillo, TX"
228,229,5,"Oct 13, 1951",Sat,Northwestern,21,@,Minnesota,7,
229,230,5,"Oct 13, 1951",Sat,Ohio State,6,,Wisconsin,6,
230,231,5,"Oct 13, 1951",Sat,Oklahoma State,43,,Wichita State,0,
231,232,5,"Oct 13, 1951",Sat,Pacific,21,,Clemson,7,
232,233,5,"Oct 13, 1951",Sat,Penn State,15,@,Nebraska,7,
233,234,5,"Oct 13, 1951",Sat,Presbyterian,14,@,Davidson,12,
234,235,5,"Oct 13, 1951",Sat,Princeton,13,@,Pennsylvania,7,
235,236,5,"Oct 13, 1951",Sat,Rice,21,,Navy,14,
236,237,5,"Oct 13, 1951",Sat,Rutgers,55,@,New York University,0,"Randalls Island, NY"
237,238,5,"Oct 13, 1951",Sat,Santa Clara,20,,Loyola Marymount,16,
238,239,5,"Oct 13, 1951",Sat,Southern California,16,,Oregon State,14,
239,240,5,"Oct 13, 1951",Sat,Southern Methodist,27,@,Notre Dame,20,
240,241,5,"Oct 13, 1951",Sat,Stanford,21,,UCLA,7,
241,242,5,"Oct 13, 1951",Sat,Temple,47,,Albright,6,
242,243,5,"Oct 13, 1951",Sat,Tennessee,42,,Chattanooga,13,
243,244,5,"Oct 13, 1951",Sat,Texas,9,,Oklahoma,7,"Dallas, TX"
244,245,5,"Oct 13, 1951",Sat,Texas A&M;,53,@,Trinity (Texas),14,
245,246,5,"Oct 13, 1951",Sat,Texas Tech,33,,Texas Christian,19,
246,247,5,"Oct 13, 1951",Sat,Tulane,20,,Holy Cross,14,
247,248,5,"Oct 13, 1951",Sat,Tulsa,46,,Houston,27,
248,249,5,"Oct 13, 1951",Sat,Vanderbilt,34,,Mississippi,20,"Memphis, TN"
249,250,5,"Oct 13, 1951",Sat,Washington,63,@,Oregon,6,"Portland, OR"
250,251,5,"Oct 13, 1951",Sat,Washington & Lee,42,,Virginia,14,
251,252,5,"Oct 13, 1951",Sat,West Virginia,24,,Richmond,0,
252,253,5,"Oct 13, 1951",Sat,William & Mary,7,,Wake Forest,6,"Richmond, VA"
253,254,6,"Oct 19, 1951",Fri,Boston University,27,,Pacific,12,
254,255,6,"Oct 19, 1951",Fri,Detroit Mercy,19,@,Boston College,13,
255,256,6,"Oct 19, 1951",Fri,Furman,35,,Citadel,14,"Orangeburg, SC"
256,257,6,"Oct 19, 1951",Fri,Miami (FL),32,,Washington & Lee,12,
257,258,6,"Oct 19, 1951",Fri,Wake Forest,27,@,George Washington,13,
258,259,6,"Oct 20, 1951",Sat,Arizona State,27,,San Diego State,27,
259,260,6,"Oct 20, 1951",Sat,Arkansas,16,,Texas,14,
260,261,6,"Oct 20, 1951",Sat,Baylor,40,,Texas Tech,20,
261,262,6,"Oct 20, 1951",Sat,Bradley,34,,New Mexico State,6,
262,263,6,"Oct 20, 1951",Sat,Brigham Young,20,,Wyoming,20,
263,264,6,"Oct 20, 1951",Sat,Colgate,32,@,Brown,14,
264,265,6,"Oct 20, 1951",Sat,Colorado,20,@,Kansas State,7,
265,266,6,"Oct 20, 1951",Sat,Cornell,27,@,Yale,0,
266,267,6,"Oct 20, 1951",Sat,Dartmouth,14,,Syracuse,0,
267,268,6,"Oct 20, 1951",Sat,Duke,55,,Virginia Tech,6,"Norfolk, VA"
268,269,6,"Oct 20, 1951",Sat,Florida,33,,Vanderbilt,13,
269,270,6,"Oct 20, 1951",Sat,Georgia Tech,27,,Auburn,7,
270,271,6,"Oct 20, 1951",Sat,Harvard,22,,Army,21,
271,272,6,"Oct 20, 1951",Sat,Holy Cross,53,,New York University,6,
272,273,6,"Oct 20, 1951",Sat,Houston,35,,Hardin-Simmons,27,
273,274,6,"Oct 20, 1951",Sat,Idaho,40,,San Jose State,7,
274,275,6,"Oct 20, 1951",Sat,Idaho State,34,,Northern Arizona,20,
275,276,6,"Oct 20, 1951",Sat,Illinois,27,@,Washington,20,
276,277,6,"Oct 20, 1951",Sat,Indiana,32,@,Ohio State,10,
277,278,6,"Oct 20, 1951",Sat,Iowa State,21,,Missouri,14,
278,279,6,"Oct 20, 1951",Sat,Kentucky,35,,Villanova,13,
279,280,6,"Oct 20, 1951",Sat,Lehigh,21,@,Rutgers,6,
280,281,6,"Oct 20, 1951",Sat,Louisiana State,7,@,Georgia,0,
281,282,6,"Oct 20, 1951",Sat,Maryland,14,,North Carolina,7,
282,283,6,"Oct 20, 1951",Sat,Michigan,21,@,Iowa,0,
283,284,6,"Oct 20, 1951",Sat,Michigan State,32,@,Penn State,21,
284,285,6,"Oct 20, 1951",Sat,Minnesota,39,,Nebraska,20,
285,286,6,"Oct 20, 1951",Sat,Mississippi,25,,Tulane,6,
286,287,6,"Oct 20, 1951",Sat,Montana,38,,Montana State,0,"Butte, MT"
287,288,6,"Oct 20, 1951",Sat,Northwestern,16,,Navy,7,
288,289,6,"Oct 20, 1951",Sat,Notre Dame,33,@,Pittsburgh,0,
289,290,6,"Oct 20, 1951",Sat,Oklahoma,33,,Kansas,21,
290,291,6,"Oct 20, 1951",Sat,Oklahoma State,27,,Drake,14,
291,292,6,"Oct 20, 1951",Sat,Pennsylvania,28,,Columbia,13,
292,293,6,"Oct 20, 1951",Sat,Princeton,60,,Lafayette,7,
293,294,6,"Oct 20, 1951",Sat,Rice,28,@,Southern Methodist,7,
294,295,6,"Oct 20, 1951",Sat,Richmond,25,,Davidson,6,
295,296,6,"Oct 20, 1951",Sat,San Francisco,32,@,Fordham,26,"Randalls Island, NY"
296,297,6,"Oct 20, 1951",Sat,Southern California,21,@,California,14,
297,298,6,"Oct 20, 1951",Sat,Stanford,21,,Santa Clara,14,
298,299,6,"Oct 20, 1951",Sat,Temple,13,@,Delaware,7,
299,300,6,"Oct 20, 1951",Sat,Tennessee,27,@,Alabama,13,"Birmingham, AL"
300,301,6,"Oct 20, 1951",Sat,Texas Christian,20,,Texas A&M;,14,
301,302,6,"Oct 20, 1951",Sat,Texas-El Paso,32,,New Mexico,7,
302,303,6,"Oct 20, 1951",Sat,Tulsa,27,,Marquette,21,
303,304,6,"Oct 20, 1951",Sat,UCLA,41,,Oregon,0,
304,305,6,"Oct 20, 1951",Sat,Utah,17,,Denver,14,
305,306,6,"Oct 20, 1951",Sat,Utah State,20,,Colorado State,20,
306,307,6,"Oct 20, 1951",Sat,Virginia,34,,Virginia Military Institute,14,
307,308,6,"Oct 20, 1951",Sat,Washington State,26,@,Oregon State,13,
308,309,6,"Oct 20, 1951",Sat,West Virginia,89,,Geneva,0,
309,310,6,"Oct 20, 1951",Sat,William & Mary,35,@,North Carolina State,28,
310,311,6,"Oct 20, 1951",Sat,Wisconsin,31,@,Purdue,7,
311,312,7,"Oct 25, 1951",Thu,South Carolina,20,,Clemson,0,
312,313,7,"Oct 26, 1951",Fri,Furman,19,,George Washington,19,
313,314,7,"Oct 26, 1951",Fri,Loyola Marymount,13,@,San Jose State,12,
314,315,7,"Oct 26, 1951",Fri,Miami (FL),20,,Mississippi,7,
315,316,7,"Oct 26, 1951",Fri,Oklahoma State,20,@,Detroit Mercy,7,
316,317,7,"Oct 26, 1951",Fri,San Francisco,26,,San Diego Navy,7,
317,318,7,"Oct 27, 1951",Sat,Alabama,7,@,Mississippi State,0,
318,319,7,"Oct 27, 1951",Sat,Arizona State,46,,New Mexico State,0,
319,320,7,"Oct 27, 1951",Sat,Army,14,,Columbia,9,
320,321,7,"Oct 27, 1951",Sat,Auburn,21,@,Tulane,0,
321,322,7,"Oct 27, 1951",Sat,Baylor,21,,Texas A&M;,21,
322,323,7,"Oct 27, 1951",Sat,Bradley,47,@,Brandeis,0,
323,324,7,"Oct 27, 1951",Sat,California,35,,Oregon State,14,
324,325,7,"Oct 27, 1951",Sat,Cincinnati,53,,Texas-El Paso,18,
325,326,7,"Oct 27, 1951",Sat,Citadel,35,,Presbyterian,0,
326,327,7,"Oct 27, 1951",Sat,Colorado State,20,@,New Mexico,15,
327,328,7,"Oct 27, 1951",Sat,Dartmouth,26,@,Harvard,20,
328,329,7,"Oct 27, 1951",Sat,Denver,56,,Brigham Young,6,
329,330,7,"Oct 27, 1951",Sat,Georgia,35,,Boston College,28,
330,331,7,"Oct 27, 1951",Sat,Georgia Tech,8,@,Vanderbilt,7,
331,332,7,"Oct 27, 1951",Sat,Hardin-Simmons,27,@,West Texas A&M;,6,
332,333,7,"Oct 27, 1951",Sat,Holy Cross,41,@,Brown,6,
333,334,7,"Oct 27, 1951",Sat,Illinois,21,@,Indiana,0,
334,335,7,"Oct 27, 1951",Sat,Iowa State,13,@,Drake,0,
335,336,7,"Oct 27, 1951",Sat,Kansas,33,,Kansas State,14,
336,337,7,"Oct 27, 1951",Sat,Kentucky,14,@,Florida,6,
337,338,7,"Oct 27, 1951",Sat,Lehigh,27,,New York University,20,
338,339,7,"Oct 27, 1951",Sat,Marquette,27,@,Miami (OH),7,
339,340,7,"Oct 27, 1951",Sat,Maryland,27,@,Louisiana State,0,
340,341,7,"Oct 27, 1951",Sat,Michigan,54,,Minnesota,27,
341,342,7,"Oct 27, 1951",Sat,Michigan State,53,,Pittsburgh,26,
342,343,7,"Oct 27, 1951",Sat,Missouri,35,,Nebraska,19,
343,344,7,"Oct 27, 1951",Sat,North Carolina State,19,@,Virginia Tech,14,
344,345,7,"Oct 27, 1951",Sat,Notre Dame,30,,Purdue,9,
345,346,7,"Oct 27, 1951",Sat,Ohio State,47,,Iowa,21,
346,347,7,"Oct 27, 1951",Sat,Oklahoma,55,,Colorado,14,
