,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
0,1,1,"Sep 10, 1960",Sat,Montana,21,,North Dakota,14,
1,2,1,"Sep 10, 1960",Sat,New Mexico State,41,,University of Mexico,0,
2,3,2,"Sep 16, 1960",Fri,Brigham Young,34,,Cal Poly,14,
3,4,2,"Sep 16, 1960",Fri,Oregon State,14,@,Southern California,0,
4,5,2,"Sep 17, 1960",Sat,Alabama,21,,Georgia,6,"Birmingham, AL"
5,6,2,"Sep 17, 1960",Sat,Arizona State,39,,Colorado State,0,
6,7,2,"Sep 17, 1960",Sat,Arkansas,9,,Oklahoma State,0,"Little Rock, AR"
7,8,2,"Sep 17, 1960",Sat,Army,37,,Buffalo,0,
8,9,2,"Sep 17, 1960",Sat,Cincinnati,15,,Hardin-Simmons,14,
9,10,2,"Sep 17, 1960",Sat,Citadel,19,,Newberry,0,
10,11,2,"Sep 17, 1960",Sat,Davidson,16,,Catawba College,7,
11,12,2,"Sep 17, 1960",Sat,Denver,28,@,Wichita State,19,
12,13,2,"Sep 17, 1960",Sat,Florida,30,,George Washington,7,"Jacksonville, FL"
13,14,2,"Sep 17, 1960",Sat,Florida State,28,,Richmond,0,
14,15,2,"Sep 17, 1960",Sat,Furman,20,,Presbyterian,12,
15,16,2,"Sep 17, 1960",Sat,Georgia Tech,23,,Kentucky,13,
16,17,2,"Sep 17, 1960",Sat,Iowa State,46,,Drake,0,
17,18,2,"Sep 17, 1960",Sat,Kansas,21,,Texas Christian,7,
18,19,2,"Sep 17, 1960",Sat,Kansas State,20,,South Dakota State,6,
19,20,2,"Sep 17, 1960",Sat,Louisiana State,9,,Texas A&M;,0,
20,21,2,"Sep 17, 1960",Sat,Marquette,23,,Villanova,13,
21,22,2,"Sep 17, 1960",Sat,Maryland,31,@,West Virginia,8,
22,23,2,"Sep 17, 1960",Sat,Memphis,35,,Texas-Arlington,0,
23,24,2,"Sep 17, 1960",Sat,Mississippi,42,@,Houston,0,
24,25,2,"Sep 17, 1960",Sat,Missouri,20,,Southern Methodist,0,
25,26,2,"Sep 17, 1960",Sat,Navy,22,@,Boston College,7,
26,27,2,"Sep 17, 1960",Sat,Nebraska,14,@,Texas,13,
27,28,2,"Sep 17, 1960",Sat,New Mexico,77,,University of Mexico,6,
28,29,2,"Sep 17, 1960",Sat,New Mexico State,38,@,Tulsa,18,
29,30,2,"Sep 17, 1960",Sat,North Carolina State,29,,Virginia Tech,14,
30,31,2,"Sep 17, 1960",Sat,Ohio,28,@,Dayton,0,
31,32,2,"Sep 17, 1960",Sat,Oregon,33,,Idaho,6,
32,33,2,"Sep 17, 1960",Sat,Penn State,20,,Boston University,0,
33,34,2,"Sep 17, 1960",Sat,Texas Tech,38,,West Texas A&M;,14,
34,35,2,"Sep 17, 1960",Sat,Tulane,7,@,California,3,
35,36,2,"Sep 17, 1960",Sat,UCLA,8,,Pittsburgh,7,
36,37,2,"Sep 17, 1960",Sat,Utah,33,,Hawaii,6,
37,38,2,"Sep 17, 1960",Sat,Utah State,20,@,Texas-El Paso,7,
38,39,2,"Sep 17, 1960",Sat,Virginia Military Institute,33,@,William & Mary,21,
39,40,2,"Sep 17, 1960",Sat,Washington,55,,Pacific,6,
40,41,2,"Sep 17, 1960",Sat,Washington State,15,,Stanford,14,"Spokane, WA"
41,42,2,"Sep 17, 1960",Sat,Wyoming,14,,Montana,0,"Billings, MT"
42,43,2,"Sep 17, 1960",Sat,Xavier,17,,Miami (OH),6,
43,44,3,"Sep 23, 1960",Fri,Denver,28,,Washington State,26,
44,45,3,"Sep 23, 1960",Fri,Iowa State,44,@,Detroit Mercy,21,
45,46,3,"Sep 23, 1960",Fri,San Jose State,21,,Brigham Young,8,
46,47,3,"Sep 23, 1960",Fri,Southern Mississippi,27,,Hardin-Simmons,0,"Mobile, AL"
47,48,3,"Sep 23, 1960",Fri,Virginia Military Institute,28,@,Buffalo,14,
48,49,3,"Sep 24, 1960",Sat,Air Force,32,,Colorado State,8,
49,50,3,"Sep 24, 1960",Sat,Alabama,6,,Tulane,6,
50,51,3,"Sep 24, 1960",Sat,Arizona State,14,@,West Texas A&M;,3,
51,52,3,"Sep 24, 1960",Sat,Arkansas,48,,Tulsa,7,
52,53,3,"Sep 24, 1960",Sat,Army,20,,Boston College,7,
53,54,3,"Sep 24, 1960",Sat,Baylor,26,,Colorado,0,
54,55,3,"Sep 24, 1960",Sat,Cincinnati,27,,Dayton,21,
55,56,3,"Sep 24, 1960",Sat,Clemson,28,@,Wake Forest,7,
56,57,3,"Sep 24, 1960",Sat,Colgate,28,@,Cornell,8,
57,58,3,"Sep 24, 1960",Sat,Columbia,37,,Brown,0,
58,59,3,"Sep 24, 1960",Sat,Dartmouth,7,,New Hampshire,6,
59,60,3,"Sep 24, 1960",Sat,Duke,31,@,South Carolina,0,
60,61,3,"Sep 24, 1960",Sat,Florida,3,,Florida State,0,
61,62,3,"Sep 24, 1960",Sat,Furman,7,,Tampa,7,
62,63,3,"Sep 24, 1960",Sat,George Washington,19,,Citadel,14,
63,64,3,"Sep 24, 1960",Sat,Georgia,18,@,Vanderbilt,7,
64,65,3,"Sep 24, 1960",Sat,Georgia Tech,16,@,Rice,13,
65,66,3,"Sep 24, 1960",Sat,Harvard,13,,Holy Cross,6,
66,67,3,"Sep 24, 1960",Sat,Houston,14,@,Mississippi State,10,
67,68,3,"Sep 24, 1960",Sat,Illinois,17,,Indiana,6,
68,69,3,"Sep 24, 1960",Sat,Iowa,22,,Oregon State,12,
69,70,3,"Sep 24, 1960",Sat,Kansas,41,@,Kansas State,0,
70,71,3,"Sep 24, 1960",Sat,Marquette,20,@,Pacific,0,
71,72,3,"Sep 24, 1960",Sat,Memphis,37,,Tennessee Tech,6,
72,73,3,"Sep 24, 1960",Sat,Michigan,21,,Oregon,0,
73,74,3,"Sep 24, 1960",Sat,Michigan State,7,,Pittsburgh,7,
74,75,3,"Sep 24, 1960",Sat,Minnesota,26,@,Nebraska,14,
75,76,3,"Sep 24, 1960",Sat,Mississippi,21,,Kentucky,6,"Memphis, TN"
76,77,3,"Sep 24, 1960",Sat,Missouri,28,,Oklahoma State,7,
77,78,3,"Sep 24, 1960",Sat,Navy,41,,Villanova,7,
78,79,3,"Sep 24, 1960",Sat,New Mexico State,45,,Trinity (Texas),0,
79,80,3,"Sep 24, 1960",Sat,North Carolina State,3,@,North Carolina,0,
80,81,3,"Sep 24, 1960",Sat,Northwestern,19,@,Oklahoma,3,
81,82,3,"Sep 24, 1960",Sat,Notre Dame,21,,California,7,
82,83,3,"Sep 24, 1960",Sat,Ohio State,24,,Southern Methodist,0,
83,84,3,"Sep 24, 1960",Sat,Pennsylvania,35,,Lafayette,14,
