,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
60,61,4,"Sep 19, 1970",Sat,Houston,42,,Syracuse,15,
61,62,4,"Sep 19, 1970",Sat,Illinois,20,,Oregon,16,
62,63,4,"Sep 19, 1970",Sat,Iowa State,32,@,New Mexico,3,
63,64,4,"Sep 19, 1970",Sat,Kentucky,16,,Kansas State,3,
64,65,4,"Sep 19, 1970",Sat,Lamar,33,,West Texas A&M;,28,
65,66,4,"Sep 19, 1970",Sat,Marshall,17,,Morehead State,7,
66,67,4,"Sep 19, 1970",Sat,Miami (OH),28,@,Xavier,7,
67,68,4,"Sep 19, 1970",Sat,Michigan,20,,Arizona,9,
68,69,4,"Sep 19, 1970",Sat,Mississippi,47,@,Memphis,13,
69,70,4,"Sep 19, 1970",Sat,Missouri,34,,Minnesota,12,
70,71,4,"Sep 19, 1970",Sat,Montana,30,@,Northern Illinois,6,
71,72,4,"Sep 19, 1970",Sat,Nebraska,21,,Southern California,21,
72,73,4,"Sep 19, 1970",Sat,New Mexico State,35,,Texas-Arlington,7,
73,74,4,"Sep 19, 1970",Sat,North Carolina,19,,North Carolina State,0,
74,75,4,"Sep 19, 1970",Sat,Northern Arizona,33,,Cal State Los Angeles,0,
75,76,4,"Sep 19, 1970",Sat,Notre Dame,35,@,Northwestern,14,
76,77,4,"Sep 19, 1970",Sat,Ohio,24,@,Kent State,14,
77,78,4,"Sep 19, 1970",Sat,Oklahoma,21,,Wisconsin,7,
78,79,4,"Sep 19, 1970",Sat,Oregon State,21,,Iowa,14,"Portland, OR"
79,80,4,"Sep 19, 1970",Sat,Pacific,9,,Long Beach State,6,
80,81,4,"Sep 19, 1970",Sat,Penn State,55,,Navy,7,
81,82,4,"Sep 19, 1970",Sat,Purdue,15,,Texas Christian,0,
82,83,4,"Sep 19, 1970",Sat,Rice,42,,Virginia Military Institute,0,
83,84,4,"Sep 19, 1970",Sat,Rutgers,41,,Lafayette,16,
84,85,4,"Sep 19, 1970",Sat,San Diego State,23,@,North Texas,0,
85,86,4,"Sep 19, 1970",Sat,South Carolina,43,,Wake Forest,7,
86,87,4,"Sep 19, 1970",Sat,Southern Illinois,31,,Louisville,28,
87,88,4,"Sep 19, 1970",Sat,Stanford,34,,San Jose State,3,
88,89,4,"Sep 19, 1970",Sat,Tennessee,28,,Southern Methodist,3,
89,90,4,"Sep 19, 1970",Sat,Texas,56,,California,15,
90,91,4,"Sep 19, 1970",Sat,Texas A&M;,20,@,Louisiana State,18,
91,92,4,"Sep 19, 1970",Sat,Texas Tech,23,@,Kansas,0,
92,93,4,"Sep 19, 1970",Sat,Toledo,27,@,Buffalo,6,
93,94,4,"Sep 19, 1970",Sat,Tulane,17,,Georgia,14,
94,95,4,"Sep 19, 1970",Sat,Tulsa,38,,Idaho State,13,
95,96,4,"Sep 19, 1970",Sat,UCLA,24,@,Pittsburgh,15,
96,97,4,"Sep 19, 1970",Sat,Utah,44,,Texas-El Paso,20,
97,98,4,"Sep 19, 1970",Sat,Utah State,33,,Bowling Green State,14,
98,99,4,"Sep 19, 1970",Sat,Vanderbilt,52,,Citadel,0,
99,100,4,"Sep 19, 1970",Sat,Washington,42,,Michigan State,16,
100,101,4,"Sep 19, 1970",Sat,Washington State,44,,Idaho,16,"Spokane, WA"
101,102,4,"Sep 19, 1970",Sat,West Virginia,49,,Richmond,10,
102,103,4,"Sep 19, 1970",Sat,Western Michigan,35,,Brigham Young,17,
103,104,5,"Sep 26, 1970",Sat,Air Force,37,@,Missouri,14,"St. Louis, MO"
104,105,5,"Sep 26, 1970",Sat,Alabama,46,,Florida,15,
105,106,5,"Sep 26, 1970",Sat,Arizona,30,,San Jose State,29,
106,107,5,"Sep 26, 1970",Sat,Arizona State,35,,Kansas State,13,
107,108,5,"Sep 26, 1970",Sat,Arkansas,49,,Tulsa,7,
108,109,5,"Sep 26, 1970",Sat,Auburn,36,,Tennessee,23,"Birmingham, AL"
109,110,5,"Sep 26, 1970",Sat,Boston College,28,@,Navy,14,
110,111,5,"Sep 26, 1970",Sat,Brown,21,,Rhode Island,14,
111,112,5,"Sep 26, 1970",Sat,California,56,,Indiana,14,
112,113,5,"Sep 26, 1970",Sat,Cincinnati,17,@,William & Mary,10,
113,114,5,"Sep 26, 1970",Sat,Citadel,31,,East Carolina,0,
114,115,5,"Sep 26, 1970",Sat,Colorado,41,,Penn State,13,
115,116,5,"Sep 26, 1970",Sat,Columbia,23,,Lafayette,9,
116,117,5,"Sep 26, 1970",Sat,Cornell,17,@,Colgate,7,
117,118,5,"Sep 26, 1970",Sat,Dartmouth,27,,Massachusetts,0,
118,119,5,"Sep 26, 1970",Sat,Davidson,14,@,Richmond,5,
119,120,5,"Sep 26, 1970",Sat,Dayton,14,,Bowling Green State,14,
120,121,5,"Sep 26, 1970",Sat,Duke,17,,Virginia,7,
121,122,5,"Sep 26, 1970",Sat,Florida State,19,,Wake Forest,14,
122,123,5,"Sep 26, 1970",Sat,Georgia,38,,Clemson,0,
123,124,5,"Sep 26, 1970",Sat,Georgia Tech,31,,Miami (FL),21,
124,125,5,"Sep 26, 1970",Sat,Harvard,28,,Northeastern,7,
125,126,5,"Sep 26, 1970",Sat,Hawaii,23,@,Long Beach State,14,
126,127,5,"Sep 26, 1970",Sat,Iowa State,37,,Colorado State,6,
127,128,5,"Sep 26, 1970",Sat,Kansas,31,@,Syracuse,14,
128,129,5,"Sep 26, 1970",Sat,Kent State,27,,Buffalo,21,
129,130,5,"Sep 26, 1970",Sat,Louisiana State,24,,Rice,0,
130,131,5,"Sep 26, 1970",Sat,Louisville,13,,North Texas,2,
131,132,5,"Sep 26, 1970",Sat,Memphis,21,@,Virginia Tech,20,
132,133,5,"Sep 26, 1970",Sat,Miami (OH),23,,Western Michigan,12,
133,134,5,"Sep 26, 1970",Sat,Michigan,17,@,Washington,3,
134,135,5,"Sep 26, 1970",Sat,Michigan State,28,,Washington State,14,
135,136,5,"Sep 26, 1970",Sat,Minnesota,49,,Ohio,7,
136,137,5,"Sep 26, 1970",Sat,Mississippi,20,,Kentucky,17,"Jackson, MS"
137,138,5,"Sep 26, 1970",Sat,Mississippi State,20,,Vanderbilt,6,"Memphis, TN"
138,139,5,"Sep 26, 1970",Sat,Montana State,26,@,Fresno State,12,
139,140,5,"Sep 26, 1970",Sat,Nebraska,28,,Army,0,
140,141,5,"Sep 26, 1970",Sat,New Mexico,34,@,Utah,28,
141,142,5,"Sep 26, 1970",Sat,North Carolina,53,@,Maryland,20,
142,143,5,"Sep 26, 1970",Sat,Northern Illinois,18,@,Xavier,0,
143,144,5,"Sep 26, 1970",Sat,Notre Dame,48,,Purdue,0,
144,145,5,"Sep 26, 1970",Sat,Ohio State,56,,Texas A&M;,13,
145,146,5,"Sep 26, 1970",Sat,Oklahoma State,26,,Houston,17,
146,147,5,"Sep 26, 1970",Sat,Oregon State,23,@,Oklahoma,14,
147,148,5,"Sep 26, 1970",Sat,Pacific,17,@,Idaho,10,
148,149,5,"Sep 26, 1970",Sat,Pennsylvania,24,,Lehigh,0,
149,150,5,"Sep 26, 1970",Sat,Pittsburgh,15,@,Baylor,10,
150,151,5,"Sep 26, 1970",Sat,Princeton,41,,Rutgers,14,
151,152,5,"Sep 26, 1970",Sat,San Diego State,35,,Cal State Los Angeles,0,
152,153,5,"Sep 26, 1970",Sat,South Carolina,7,,North Carolina State,7,
153,154,5,"Sep 26, 1970",Sat,Southern California,48,@,Iowa,0,
154,155,5,"Sep 26, 1970",Sat,Southern Methodist,34,,New Mexico State,21,
155,156,5,"Sep 26, 1970",Sat,Southern Mississippi,26,,Texas-Arlington,20,
156,157,5,"Sep 26, 1970",Sat,Stanford,33,@,Oregon,10,
157,158,5,"Sep 26, 1970",Sat,Temple,23,@,Holy Cross,13,
158,159,5,"Sep 26, 1970",Sat,Texas,35,@,Texas Tech,13,
159,160,5,"Sep 26, 1970",Sat,Texas Christian,14,,Wisconsin,14,
160,161,5,"Sep 26, 1970",Sat,Texas-El Paso,17,@,Brigham Young,0,
161,162,5,"Sep 26, 1970",Sat,Toledo,52,,Marshall,3,
162,163,5,"Sep 26, 1970",Sat,Tulane,23,@,Illinois,9,
163,164,5,"Sep 26, 1970",Sat,UCLA,12,,Northwestern,7,
164,165,5,"Sep 26, 1970",Sat,Utah State,42,@,Wyoming,29,
165,166,5,"Sep 26, 1970",Sat,Villanova,37,@,Santa Clara,16,
166,167,5,"Sep 26, 1970",Sat,West Texas A&M;,43,,Wichita State,0,
167,168,5,"Sep 26, 1970",Sat,West Virginia,47,,Virginia Military Institute,10,
168,169,5,"Sep 26, 1970",Sat,Wofford,28,@,Furman,13,
169,170,5,"Sep 26, 1970",Sat,Yale,10,,Connecticut,0,
170,171,6,"Oct 2, 1970",Fri,Miami (FL),18,,Maryland,11,
171,172,6,"Oct 3, 1970",Sat,Air Force,37,,Colorado State,22,
172,173,6,"Oct 3, 1970",Sat,Arizona,17,,Iowa,10,
173,174,6,"Oct 3, 1970",Sat,Arizona State,52,@,Wyoming,3,
174,175,6,"Oct 3, 1970",Sat,Arkansas,49,@,Texas Christian,14,
175,176,6,"Oct 3, 1970",Sat,Arkansas State,24,,Citadel,7,
176,177,6,"Oct 3, 1970",Sat,Auburn,33,@,Kentucky,15,
177,178,6,"Oct 3, 1970",Sat,Boston College,56,,Virginia Military Institute,3,
178,179,6,"Oct 3, 1970",Sat,Buffalo,16,,Massachusetts,13,
179,180,6,"Oct 3, 1970",Sat,Cal Poly-Pomona,17,@,Cal State Los Angeles,7,
180,181,6,"Oct 3, 1970",Sat,Cornell,41,,Lehigh,14,
181,182,6,"Oct 3, 1970",Sat,Dartmouth,50,@,Holy Cross,14,
182,183,6,"Oct 3, 1970",Sat,Dayton,28,,Louisville,11,
183,184,6,"Oct 3, 1970",Sat,Florida,14,,North Carolina State,6,
184,185,6,"Oct 3, 1970",Sat,Fresno State,34,,Pacific,14,
185,186,6,"Oct 3, 1970",Sat,Furman,42,@,Carson-Newman,34,
186,187,6,"Oct 3, 1970",Sat,Georgia Tech,28,,Clemson,7,
187,188,6,"Oct 3, 1970",Sat,Harvard,39,,Rutgers,9,
188,189,6,"Oct 3, 1970",Sat,Idaho State,35,,Idaho,14,
189,190,6,"Oct 3, 1970",Sat,Illinois,27,,Syracuse,0,
190,191,6,"Oct 3, 1970",Sat,Iowa State,16,@,Utah,13,
191,192,6,"Oct 3, 1970",Sat,Kansas,49,,New Mexico,23,
192,193,6,"Oct 3, 1970",Sat,Kansas State,21,,Colorado,20,
193,194,6,"Oct 3, 1970",Sat,Long Beach State,7,@,San Jose State,3,
194,195,6,"Oct 3, 1970",Sat,Louisiana State,31,,Baylor,10,
195,196,6,"Oct 3, 1970",Sat,Marshall,31,@,Xavier,14,
196,197,6,"Oct 3, 1970",Sat,Miami (OH),48,,Northern Illinois,0,
197,198,6,"Oct 3, 1970",Sat,Michigan,14,,Texas A&M;,10,
198,199,6,"Oct 3, 1970",Sat,Mississippi,48,,Alabama,23,"Jackson, MS"
199,200,6,"Oct 3, 1970",Sat,Mississippi State,7,,Georgia,6,"Jackson, MS"
200,201,6,"Oct 3, 1970",Sat,Missouri,40,@,Oklahoma State,20,
201,202,6,"Oct 3, 1970",Sat,Nebraska,35,@,Minnesota,10,
202,203,6,"Oct 3, 1970",Sat,North Carolina,10,@,Vanderbilt,7,
203,204,6,"Oct 3, 1970",Sat,North Texas,37,,Drake,13,
204,205,6,"Oct 3, 1970",Sat,Notre Dame,29,@,Michigan State,0,
205,206,6,"Oct 3, 1970",Sat,Ohio State,34,,Duke,10,
206,207,6,"Oct 3, 1970",Sat,Oregon,28,,Washington State,13,
207,208,6,"Oct 3, 1970",Sat,Pennsylvania,17,@,Brown,9,
208,209,6,"Oct 3, 1970",Sat,Pittsburgh,27,,Kent State,6,
209,210,6,"Oct 3, 1970",Sat,Princeton,24,,Columbia,22,
210,211,6,"Oct 3, 1970",Sat,Purdue,26,@,Stanford,14,
211,212,6,"Oct 3, 1970",Sat,Rice,28,,California,0,
212,213,6,"Oct 3, 1970",Sat,San Diego State,31,,Brigham Young,11,
213,214,6,"Oct 3, 1970",Sat,South Carolina,24,,Virginia Tech,7,
214,215,6,"Oct 3, 1970",Sat,Southern California,45,,Oregon State,13,
215,216,6,"Oct 3, 1970",Sat,Southern Methodist,21,@,Northwestern,20,
216,217,6,"Oct 3, 1970",Sat,Southern Mississippi,43,,Richmond,21,
217,218,6,"Oct 3, 1970",Sat,Tennessee,48,,Army,3,
218,219,6,"Oct 3, 1970",Sat,Texas,20,,UCLA,17,
219,220,6,"Oct 3, 1970",Sat,Texas Tech,63,,California-Santa Barbara,21,
220,221,6,"Oct 3, 1970",Sat,Texas-El Paso,21,,New Mexico State,14,
221,222,6,"Oct 3, 1970",Sat,Toledo,42,@,Ohio,7,
222,223,6,"Oct 3, 1970",Sat,Trinity (Texas),20,@,Davidson,9,
223,224,6,"Oct 3, 1970",Sat,Tulane,6,@,Cincinnati,3,
224,225,6,"Oct 3, 1970",Sat,Tulsa,27,,Memphis,12,
225,226,6,"Oct 3, 1970",Sat,Villanova,34,@,Delaware,31,
226,227,6,"Oct 3, 1970",Sat,Wake Forest,27,@,Virginia,7,
227,228,6,"Oct 3, 1970",Sat,Washington,56,,Navy,7,
228,229,6,"Oct 3, 1970",Sat,West Texas A&M;,42,,East Carolina,30,
229,230,6,"Oct 3, 1970",Sat,West Virginia,16,@,Indiana,10,
230,231,6,"Oct 3, 1970",Sat,Western Michigan,23,,Bowling Green State,3,
231,232,6,"Oct 3, 1970",Sat,William & Mary,33,,Ohio Wesleyan,29,
232,233,6,"Oct 3, 1970",Sat,Wisconsin,29,,Penn State,16,
233,234,6,"Oct 3, 1970",Sat,Yale,39,,Colgate,7,
234,235,7,"Oct 10, 1970",Sat,Air Force,24,,Tulane,3,
235,236,7,"Oct 10, 1970",Sat,Alabama,35,,Vanderbilt,11,
236,237,7,"Oct 10, 1970",Sat,Arizona,24,,Brigham Young,17,
237,238,7,"Oct 10, 1970",Sat,Arizona State,37,,Washington State,30,
238,239,7,"Oct 10, 1970",Sat,Arkansas,41,,Baylor,7,"Little Rock, AR"
239,240,7,"Oct 10, 1970",Sat,Auburn,44,@,Clemson,0,
240,241,7,"Oct 10, 1970",Sat,Bucknell,21,@,Davidson,20,
241,242,7,"Oct 10, 1970",Sat,Cal State Fullerton,17,@,Cal State Los Angeles,0,
242,243,7,"Oct 10, 1970",Sat,California,31,@,Washington,28,
243,244,7,"Oct 10, 1970",Sat,Cincinnati,42,,Xavier,0,
244,245,7,"Oct 10, 1970",Sat,Citadel,16,@,William & Mary,7,
245,246,7,"Oct 10, 1970",Sat,Colgate,21,@,Holy Cross,13,
246,247,7,"Oct 10, 1970",Sat,Colorado,61,,Iowa State,10,
247,248,7,"Oct 10, 1970",Sat,Columbia,28,,Harvard,21,
248,249,7,"Oct 10, 1970",Sat,Cornell,32,,Pennsylvania,31,
249,250,7,"Oct 10, 1970",Sat,Dartmouth,38,,Princeton,0,
250,251,7,"Oct 10, 1970",Sat,Duke,21,@,West Virginia,13,
251,252,7,"Oct 10, 1970",Sat,Florida,38,@,Florida State,27,
252,253,7,"Oct 10, 1970",Sat,Fresno State,21,@,Cal State Northridge,7,
253,254,7,"Oct 10, 1970",Sat,Furman,23,,Richmond,9,
254,255,7,"Oct 10, 1970",Sat,Houston,31,@,Mississippi State,14,
255,256,7,"Oct 10, 1970",Sat,Iowa,24,,Wisconsin,14,
256,257,7,"Oct 10, 1970",Sat,Kansas,21,@,Kansas State,15,
257,258,7,"Oct 10, 1970",Sat,Kent State,25,,Western Michigan,22,
258,259,7,"Oct 10, 1970",Sat,Lehigh,7,,Rutgers,0,
259,260,7,"Oct 10, 1970",Sat,Long Beach State,27,,Boise State,14,
260,261,7,"Oct 10, 1970",Sat,Louisiana State,34,,Pacific,0,
261,262,7,"Oct 10, 1970",Sat,Louisville,14,,Tulsa,8,
262,263,7,"Oct 10, 1970",Sat,Miami (OH),19,@,Marshall,12,
263,264,7,"Oct 10, 1970",Sat,Michigan,29,@,Purdue,0,
264,265,7,"Oct 10, 1970",Sat,Minnesota,23,,Indiana,0,
265,266,7,"Oct 10, 1970",Sat,Mississippi,31,@,Georgia,21,
266,267,7,"Oct 10, 1970",Sat,Montana,44,@,Idaho,26,
267,268,7,"Oct 10, 1970",Sat,Nebraska,21,,Missouri,7,
268,269,7,"Oct 10, 1970",Sat,New Mexico,48,,San Jose State,25,
269,270,7,"Oct 10, 1970",Sat,New Mexico State,57,,Northern Arizona,13,
270,271,7,"Oct 10, 1970",Sat,North Carolina State,23,,East Carolina,6,
271,272,7,"Oct 10, 1970",Sat,Northwestern,48,,Illinois,0,
272,273,7,"Oct 10, 1970",Sat,Notre Dame,51,,Army,10,
273,274,7,"Oct 10, 1970",Sat,Ohio,17,,Dayton,14,
274,275,7,"Oct 10, 1970",Sat,Ohio State,29,@,Michigan State,0,
275,276,7,"Oct 10, 1970",Sat,Oklahoma State,34,,Texas Christian,20,
276,277,7,"Oct 10, 1970",Sat,Oregon,41,@,UCLA,40,
277,278,7,"Oct 10, 1970",Sat,Oregon State,31,,Utah,21,
278,279,7,"Oct 10, 1970",Sat,Penn State,28,@,Boston College,3,
279,280,7,"Oct 10, 1970",Sat,Pittsburgh,10,@,Navy,8,
280,281,7,"Oct 10, 1970",Sat,San Diego State,41,,Southern Mississippi,14,
281,282,7,"Oct 10, 1970",Sat,Santa Clara,14,@,California-Santa Barbara,10,
282,283,7,"Oct 10, 1970",Sat,South Carolina,35,@,North Carolina,21,
283,284,7,"Oct 10, 1970",Sat,Stanford,24,,Southern California,14,
284,285,7,"Oct 10, 1970",Sat,Syracuse,23,,Maryland,7,
285,286,7,"Oct 10, 1970",Sat,Tampa,18,,North Texas,7,
286,287,7,"Oct 10, 1970",Sat,Tennessee,17,@,Georgia Tech,6,
287,288,7,"Oct 10, 1970",Sat,Texas,41,,Oklahoma,9,"Dallas, TX"
288,289,7,"Oct 10, 1970",Sat,Texas Tech,21,@,Texas A&M;,7,
289,290,7,"Oct 10, 1970",Sat,Toledo,20,,Bowling Green State,0,
290,291,7,"Oct 10, 1970",Sat,Utah State,35,@,Kentucky,6,
291,292,7,"Oct 10, 1970",Sat,Villanova,17,@,Buffalo,7,
292,293,7,"Oct 10, 1970",Sat,Virginia,49,,Virginia Military Institute,10,
293,294,7,"Oct 10, 1970",Sat,Wake Forest,28,,Virginia Tech,9,
294,295,7,"Oct 10, 1970",Sat,West Texas A&M;,24,@,Northern Illinois,22,
295,296,7,"Oct 10, 1970",Sat,Wyoming,16,@,Colorado State,6,
296,297,7,"Oct 10, 1970",Sat,Yale,28,,Brown,0,
297,298,8,"Oct 16, 1970",Fri,Tampa,31,@,Miami (FL),14,
298,299,8,"Oct 17, 1970",Sat,Air Force,26,@,Navy,3,"Washington, DC"
299,300,8,"Oct 17, 1970",Sat,Arizona State,27,@,Brigham Young,3,
300,301,8,"Oct 17, 1970",Sat,Auburn,31,,Georgia Tech,7,
301,302,8,"Oct 17, 1970",Sat,Boston University,33,,Holy Cross,23,
302,303,8,"Oct 17, 1970",Sat,Bowling Green State,44,,Kent State,0,
303,304,8,"Oct 17, 1970",Sat,Cal State Los Angeles,21,,Nevada-Las Vegas,20,
304,305,8,"Oct 17, 1970",Sat,Cincinnati,35,@,Wichita State,5,
305,306,8,"Oct 17, 1970",Sat,Citadel,42,,Bucknell,28,
306,307,8,"Oct 17, 1970",Sat,Dartmouth,42,,Brown,14,
307,308,8,"Oct 17, 1970",Sat,Dayton,41,,Buffalo,0,
308,309,8,"Oct 17, 1970",Sat,Delaware,51,@,Rutgers,21,
309,310,8,"Oct 17, 1970",Sat,Duke,22,@,North Carolina State,6,
310,311,8,"Oct 17, 1970",Sat,Florida,20,,Richmond,0,
311,312,8,"Oct 17, 1970",Sat,Fresno State,23,,Cal Poly,17,
312,313,8,"Oct 17, 1970",Sat,Furman,31,@,Davidson,24,
313,314,8,"Oct 17, 1970",Sat,Georgia,37,,Vanderbilt,3,
314,315,8,"Oct 17, 1970",Sat,Harvard,27,,Cornell,24,
315,316,8,"Oct 17, 1970",Sat,Houston,19,,Oregon State,16,
316,317,8,"Oct 17, 1970",Sat,Indiana,30,@,Illinois,24,
317,318,8,"Oct 17, 1970",Sat,Kansas State,17,@,Iowa State,0,
318,319,8,"Oct 17, 1970",Sat,Long Beach State,33,,California-Santa Barbara,7,
319,320,8,"Oct 17, 1970",Sat,Louisiana State,14,,Kentucky,7,
320,321,8,"Oct 17, 1970",Sat,Louisville,16,@,Marshall,14,
321,322,8,"Oct 17, 1970",Sat,Maryland,21,,South Carolina,15,
322,323,8,"Oct 17, 1970",Sat,Memphis,16,,Florida State,12,
323,324,8,"Oct 17, 1970",Sat,Michigan,34,,Michigan State,20,
324,325,8,"Oct 17, 1970",Sat,Mississippi State,20,,Texas Tech,16,"Jackson, MS"
325,326,8,"Oct 17, 1970",Sat,Nebraska,41,@,Kansas,20,
326,327,8,"Oct 17, 1970",Sat,New Mexico,24,,New Mexico State,17,
327,328,8,"Oct 17, 1970",Sat,North Texas,11,@,West Texas A&M;,10,
328,329,8,"Oct 17, 1970",Sat,Northwestern,24,@,Wisconsin,14,
329,330,8,"Oct 17, 1970",Sat,Notre Dame,24,@,Missouri,7,
330,331,8,"Oct 17, 1970",Sat,Ohio,23,,Miami (OH),22,
331,332,8,"Oct 17, 1970",Sat,Ohio State,28,,Minnesota,8,
332,333,8,"Oct 17, 1970",Sat,Oklahoma,23,@,Colorado,15,
333,334,8,"Oct 17, 1970",Sat,Oregon,49,,Idaho,13,
334,335,8,"Oct 17, 1970",Sat,Pacific,47,,Santa Clara,23,
335,336,8,"Oct 17, 1970",Sat,Pennsylvania,31,,Lafayette,20,
336,337,8,"Oct 17, 1970",Sat,Pittsburgh,36,,West Virginia,35,
337,338,8,"Oct 17, 1970",Sat,Princeton,34,,Colgate,14,
338,339,8,"Oct 17, 1970",Sat,Purdue,24,@,Iowa,3,
339,340,8,"Oct 17, 1970",Sat,San Diego State,32,,San Jose State,6,
340,341,8,"Oct 17, 1970",Sat,Southern California,28,,Washington,25,
341,342,8,"Oct 17, 1970",Sat,Southern Illinois,14,@,East Carolina,12,
342,343,8,"Oct 17, 1970",Sat,Southern Methodist,10,,Rice,0,
343,344,8,"Oct 17, 1970",Sat,Southern Mississippi,30,@,Mississippi,14,
344,345,8,"Oct 17, 1970",Sat,Stanford,63,@,Washington State,16,"Spokane, WA"
345,346,8,"Oct 17, 1970",Sat,Syracuse,24,@,Penn State,7,
346,347,8,"Oct 17, 1970",Sat,Temple,28,@,Xavier,15,
347,348,8,"Oct 17, 1970",Sat,Tennessee,24,,Alabama,0,
