,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
172,173,4,"Sep 20, 1980",Sat,Virginia Tech,7,,William & Mary,3,
173,174,4,"Sep 20, 1980",Sat,Wake Forest,24,,Citadel,7,
174,175,4,"Sep 20, 1980",Sat,Washington,45,,Northwestern,7,
175,176,4,"Sep 20, 1980",Sat,Western Michigan,35,@,Northern Illinois,6,
176,177,4,"Sep 20, 1980",Sat,Wichita State,23,,Tulsa,10,
177,178,4,"Sep 20, 1980",Sat,Wyoming,35,,Richmond,14,
178,179,4,"Sep 20, 1980",Sat,Yale,45,@,Brown,17,
179,180,5,"Sep 26, 1980",Fri,Lehigh,35,@,Pennsylvania,6,
180,181,5,"Sep 27, 1980",Sat,Air Force,20,,Illinois,20,
181,182,5,"Sep 27, 1980",Sat,Alabama,41,,Vanderbilt,0,
182,183,5,"Sep 27, 1980",Sat,Appalachian State,42,,East Tennessee State,15,
183,184,5,"Sep 27, 1980",Sat,Arizona,31,@,California,24,
184,185,5,"Sep 27, 1980",Sat,Arkansas,13,,Tulsa,10,
185,186,5,"Sep 27, 1980",Sat,Baylor,11,@,Texas Tech,3,
186,187,5,"Sep 27, 1980",Sat,Brigham Young,41,,Long Beach State,25,
187,188,5,"Sep 27, 1980",Sat,Bucknell,28,@,Brown,20,
188,189,5,"Sep 27, 1980",Sat,Central Michigan,21,,Kent State,6,
189,190,5,"Sep 27, 1980",Sat,Citadel,29,,Chattanooga,13,
190,191,5,"Sep 27, 1980",Sat,Clemson,17,,Western Carolina,10,
191,192,5,"Sep 27, 1980",Sat,Colgate,38,,Cornell,20,
192,193,5,"Sep 27, 1980",Sat,Columbia,6,,Lafayette,0,
193,194,5,"Sep 27, 1980",Sat,Florida,21,,Mississippi State,15,
194,195,5,"Sep 27, 1980",Sat,Furman,21,,Virginia Military Institute,16,
195,196,5,"Sep 27, 1980",Sat,Georgia,34,,Texas Christian,3,
196,197,5,"Sep 27, 1980",Sat,Georgia Tech,17,,Memphis,8,
197,198,5,"Sep 27, 1980",Sat,Harvard,14,,Holy Cross,13,
198,199,5,"Sep 27, 1980",Sat,Houston,24,,North Texas,17,
199,200,5,"Sep 27, 1980",Sat,Indiana,49,@,Colorado,7,
200,201,5,"Sep 27, 1980",Sat,Indiana State,27,,Akron,9,
201,202,5,"Sep 27, 1980",Sat,Iowa State,10,@,Iowa,7,
202,203,5,"Sep 27, 1980",Sat,Kansas State,31,,Arkansas State,7,
203,204,5,"Sep 27, 1980",Sat,Kentucky,21,,Bowling Green State,20,
204,205,5,"Sep 27, 1980",Sat,Lamar,45,@,Stephen F. Austin,21,
205,206,5,"Sep 27, 1980",Sat,Louisiana Tech,42,,Western Illinois,6,
206,207,5,"Sep 27, 1980",Sat,Louisiana-Monroe,24,@,Louisiana-Lafayette,0,
207,208,5,"Sep 27, 1980",Sat,Louisville,17,@,Kansas,9,
208,209,5,"Sep 27, 1980",Sat,Miami (FL),10,,Florida State,9,
209,210,5,"Sep 27, 1980",Sat,Miami (OH),42,@,Ball State,9,
210,211,5,"Sep 27, 1980",Sat,Michigan State,33,,Western Michigan,7,
211,212,5,"Sep 27, 1980",Sat,Missouri,31,@,San Diego State,7,
212,213,5,"Sep 27, 1980",Sat,Navy,45,,William & Mary,6,
213,214,5,"Sep 27, 1980",Sat,Nebraska,21,@,Penn State,7,
214,215,5,"Sep 27, 1980",Sat,Nevada-Las Vegas,56,@,Colorado State,15,
215,216,5,"Sep 27, 1980",Sat,New Hampshire,24,@,Dartmouth,7,
216,217,5,"Sep 27, 1980",Sat,New Mexico,52,,New Mexico State,19,
217,218,5,"Sep 27, 1980",Sat,North Carolina,17,,Maryland,3,
218,219,5,"Sep 27, 1980",Sat,Northern Illinois,22,@,Ohio,21,
219,220,5,"Sep 27, 1980",Sat,Northwestern State,13,@,McNeese State,10,
220,221,5,"Sep 27, 1980",Sat,Ohio State,38,,Arizona State,21,
221,222,5,"Sep 27, 1980",Sat,Oregon,34,@,Washington,10,
222,223,5,"Sep 27, 1980",Sat,Pacific,28,,Texas-El Paso,14,
223,224,5,"Sep 27, 1980",Sat,Pittsburgh,36,,Temple,2,
224,225,5,"Sep 27, 1980",Sat,Rice,17,,Louisiana State,7,
225,226,5,"Sep 27, 1980",Sat,Rutgers,44,,Princeton,13,
226,227,5,"Sep 27, 1980",Sat,South Carolina,17,@,Michigan,14,
227,228,5,"Sep 27, 1980",Sat,Southeastern Louisiana,28,@,Illinois State,21,
228,229,5,"Sep 27, 1980",Sat,Southern California,24,@,Minnesota,7,
229,230,5,"Sep 27, 1980",Sat,Southern Illinois,34,@,Drake,28,
230,231,5,"Sep 27, 1980",Sat,Southern Methodist,52,,Texas-Arlington,16,
231,232,5,"Sep 27, 1980",Sat,Southern Mississippi,35,@,East Carolina,7,
232,233,5,"Sep 27, 1980",Sat,Stanford,31,@,Oklahoma,14,
233,234,5,"Sep 27, 1980",Sat,Syracuse,42,,Northwestern,21,
234,235,5,"Sep 27, 1980",Sat,Tennessee,42,@,Auburn,0,
235,236,5,"Sep 27, 1980",Sat,Texas,35,,Oregon State,0,
236,237,5,"Sep 27, 1980",Sat,Toledo,49,,Eastern Michigan,7,
237,238,5,"Sep 27, 1980",Sat,Tulane,26,@,Mississippi,24,
238,239,5,"Sep 27, 1980",Sat,UCLA,35,,Wisconsin,0,
239,240,5,"Sep 27, 1980",Sat,Utah,27,,Fresno State,12,
240,241,5,"Sep 27, 1980",Sat,Villanova,20,,Boston College,9,
241,242,5,"Sep 27, 1980",Sat,Virginia,20,@,Duke,17,
242,243,5,"Sep 27, 1980",Sat,Virginia Tech,38,,James Madison,6,
243,244,5,"Sep 27, 1980",Sat,Wake Forest,27,@,North Carolina State,7,
244,245,5,"Sep 27, 1980",Sat,Washington State,31,,Army,18,
245,246,5,"Sep 27, 1980",Sat,West Texas A&M;,21,,Texas State,13,
246,247,5,"Sep 27, 1980",Sat,West Virginia,31,,Richmond,28,
247,248,5,"Sep 27, 1980",Sat,Wichita State,13,@,Cincinnati,8,
248,249,5,"Sep 27, 1980",Sat,Wyoming,45,,Hawaii,20,
249,250,5,"Sep 27, 1980",Sat,Yale,20,,Connecticut,10,
250,251,6,"Oct 3, 1980",Fri,Alabama,45,,Kentucky,0,"Birmingham, AL"
251,252,6,"Oct 4, 1980",Sat,Appalachian State,23,@,Marshall,6,
252,253,6,"Oct 4, 1980",Sat,Arizona,5,@,Iowa,3,
253,254,6,"Oct 4, 1980",Sat,Arkansas,44,,Texas Christian,7,
254,255,6,"Oct 4, 1980",Sat,Auburn,55,,Richmond,16,
255,256,6,"Oct 4, 1980",Sat,Baylor,24,,Houston,12,
256,257,6,"Oct 4, 1980",Sat,Bowling Green State,17,@,Western Michigan,14,
257,258,6,"Oct 4, 1980",Sat,Brown,28,@,Princeton,11,
258,259,6,"Oct 4, 1980",Sat,Central Michigan,14,,Toledo,10,
259,260,6,"Oct 4, 1980",Sat,Citadel,28,,Virginia Military Institute,0,
260,261,6,"Oct 4, 1980",Sat,Clemson,13,,Virginia Tech,10,
261,262,6,"Oct 4, 1980",Sat,Connecticut,24,,Colgate,21,
262,263,6,"Oct 4, 1980",Sat,Drake,30,@,Texas-Arlington,20,
263,264,6,"Oct 4, 1980",Sat,Eastern Illinois,31,,Illinois State,14,
264,265,6,"Oct 4, 1980",Sat,Florida State,18,@,Nebraska,14,
265,266,6,"Oct 4, 1980",Sat,Fresno State,31,,Cal Poly,25,
266,267,6,"Oct 4, 1980",Sat,Furman,42,@,Chattanooga,28,
267,268,6,"Oct 4, 1980",Sat,Harvard,15,@,Army,10,
268,269,6,"Oct 4, 1980",Sat,Holy Cross,17,,Dartmouth,6,
269,270,6,"Oct 4, 1980",Sat,Indiana,31,,Duke,21,
270,271,6,"Oct 4, 1980",Sat,Iowa State,69,,Colorado State,0,
271,272,6,"Oct 4, 1980",Sat,Kansas,23,@,Syracuse,8,
272,273,6,"Oct 4, 1980",Sat,Kent State,15,,Ohio,14,
273,274,6,"Oct 4, 1980",Sat,Louisiana State,24,@,Florida,7,
274,275,6,"Oct 4, 1980",Sat,Louisiana Tech,7,@,East Tennessee State,3,
275,276,6,"Oct 4, 1980",Sat,Louisiana-Monroe,38,,Northwestern State,14,
276,277,6,"Oct 4, 1980",Sat,McNeese State,24,,Ball State,7,
277,278,6,"Oct 4, 1980",Sat,Memphis,24,,Arkansas State,3,
278,279,6,"Oct 4, 1980",Sat,Michigan,38,,California,13,
279,280,6,"Oct 4, 1980",Sat,Minnesota,49,@,Northwestern,21,
280,281,6,"Oct 4, 1980",Sat,Mississippi State,28,@,Illinois,21,
281,282,6,"Oct 4, 1980",Sat,Navy,21,,Boston College,0,
282,283,6,"Oct 4, 1980",Sat,Nevada-Las Vegas,36,,Cal State Fullerton,17,
283,284,6,"Oct 4, 1980",Sat,New Mexico,24,@,Wyoming,21,
284,285,6,"Oct 4, 1980",Sat,North Carolina,33,,Georgia Tech,0,
285,286,6,"Oct 4, 1980",Sat,North Texas,22,,Louisiana-Lafayette,20,
286,287,6,"Oct 4, 1980",Sat,Northern Illinois,20,@,Southern Illinois,17,
287,288,6,"Oct 4, 1980",Sat,Notre Dame,26,@,Michigan State,21,
288,289,6,"Oct 4, 1980",Sat,Oklahoma,82,@,Colorado,42,
289,290,6,"Oct 4, 1980",Sat,Pacific,24,@,Washington State,22,
290,291,6,"Oct 4, 1980",Sat,Penn State,29,@,Missouri,21,
291,292,6,"Oct 4, 1980",Sat,Pennsylvania,24,,Columbia,13,
292,293,6,"Oct 4, 1980",Sat,Pittsburgh,38,,Maryland,9,
293,294,6,"Oct 4, 1980",Sat,Purdue,28,,Miami (OH),3,
294,295,6,"Oct 4, 1980",Sat,Rutgers,44,@,Cornell,3,
295,296,6,"Oct 4, 1980",Sat,South Carolina,30,,North Carolina State,10,
296,297,6,"Oct 4, 1980",Sat,Southern California,23,,Arizona State,21,
297,298,6,"Oct 4, 1980",Sat,Southern Methodist,31,@,Tulane,21,
298,299,6,"Oct 4, 1980",Sat,Southern Mississippi,28,,Mississippi,22,"Jackson, MS"
299,300,6,"Oct 4, 1980",Sat,Stanford,35,,San Jose State,21,
300,301,6,"Oct 4, 1980",Sat,Temple,53,,Boston University,6,
301,302,6,"Oct 4, 1980",Sat,Tennessee State,35,@,Long Beach State,18,
302,303,6,"Oct 4, 1980",Sat,Texas,41,@,Rice,28,
303,304,6,"Oct 4, 1980",Sat,Texas A&M;,41,,Texas Tech,21,
304,305,6,"Oct 4, 1980",Sat,Texas-El Paso,34,@,Hawaii,14,
305,306,6,"Oct 4, 1980",Sat,Tulsa,3,,Kansas State,0,
306,307,6,"Oct 4, 1980",Sat,UCLA,17,@,Ohio State,0,
307,308,6,"Oct 4, 1980",Sat,Utah,23,@,Utah State,19,
308,309,6,"Oct 4, 1980",Sat,Villanova,23,,Cincinnati,6,
309,310,6,"Oct 4, 1980",Sat,Wake Forest,27,@,William & Mary,7,
310,311,6,"Oct 4, 1980",Sat,Washington,24,@,Oklahoma State,18,
311,312,6,"Oct 4, 1980",Sat,West Texas A&M;,17,,New Mexico State,15,
312,313,6,"Oct 4, 1980",Sat,West Virginia,45,,Virginia,21,
313,314,6,"Oct 4, 1980",Sat,Western Carolina,24,@,Middle Tennessee State,10,
314,315,6,"Oct 4, 1980",Sat,Wichita State,46,,Indiana State,20,
315,316,6,"Oct 4, 1980",Sat,Wisconsin,35,,San Diego State,12,
316,317,6,"Oct 4, 1980",Sat,Yale,17,,Air Force,16,
317,318,7,"Oct 11, 1980",Sat,Air Force,21,,Navy,20,
318,319,7,"Oct 11, 1980",Sat,Akron,21,,Eastern Michigan,10,
319,320,7,"Oct 11, 1980",Sat,Alabama,17,@,Rutgers,13,"East Rutherford, NJ"
320,321,7,"Oct 11, 1980",Sat,Arizona State,27,,Washington State,21,
321,322,7,"Oct 11, 1980",Sat,Arkansas,27,,Wichita State,7,"Little Rock, AR"
322,323,7,"Oct 11, 1980",Sat,Baylor,32,,Southern Methodist,28,
323,324,7,"Oct 11, 1980",Sat,Boston College,27,,Yale,9,
324,325,7,"Oct 11, 1980",Sat,Bowling Green State,17,@,Toledo,6,
325,326,7,"Oct 11, 1980",Sat,Brigham Young,52,,Wyoming,17,
326,327,7,"Oct 11, 1980",Sat,Brown,42,,Pennsylvania,22,
327,328,7,"Oct 11, 1980",Sat,California,31,,Oregon,6,
328,329,7,"Oct 11, 1980",Sat,Chattanooga,55,@,Virginia Military Institute,10,
329,330,7,"Oct 11, 1980",Sat,Citadel,28,@,Western Carolina,21,
330,331,7,"Oct 11, 1980",Sat,Clemson,27,@,Virginia,24,
331,332,7,"Oct 11, 1980",Sat,Colgate,38,,Holy Cross,7,
332,333,7,"Oct 11, 1980",Sat,Colorado State,31,@,New Mexico,26,
333,334,7,"Oct 11, 1980",Sat,Drake,41,@,Colorado,22,
334,335,7,"Oct 11, 1980",Sat,East Carolina,24,@,Richmond,22,
335,336,7,"Oct 11, 1980",Sat,Florida State,36,,Pittsburgh,22,
336,337,7,"Oct 11, 1980",Sat,Furman,33,@,East Tennessee State,21,
337,338,7,"Oct 11, 1980",Sat,Georgia,28,,Mississippi,21,
338,339,7,"Oct 11, 1980",Sat,Harvard,20,,Cornell,12,
339,340,7,"Oct 11, 1980",Sat,Hawaii,16,,West Virginia,13,
340,341,7,"Oct 11, 1980",Sat,Houston,17,,Texas A&M;,7,
341,342,7,"Oct 11, 1980",Sat,Illinois,20,@,Iowa,14,
342,343,7,"Oct 11, 1980",Sat,Illinois State,28,@,Northern Illinois,18,
343,344,7,"Oct 11, 1980",Sat,Indiana,24,,Wisconsin,0,
344,345,7,"Oct 11, 1980",Sat,Indiana State,19,,Southern Illinois,6,
345,346,7,"Oct 11, 1980",Sat,Iowa State,31,,Kansas State,7,
346,347,7,"Oct 11, 1980",Sat,Lehigh,24,,Army,24,
347,348,7,"Oct 11, 1980",Sat,Long Beach State,17,@,Pacific,12,
