,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
179,180,5,"Sep 20, 1997",Sat,South Carolina,26,@,East Carolina,0,
180,181,5,"Sep 20, 1997",Sat,Southern Mississippi,35,,Nevada,19,
181,182,5,"Sep 20, 1997",Sat,Southern Utah,34,@,Arkansas State,24,
182,183,5,"Sep 20, 1997",Sat,Stanford,27,@,Oregon State,24,
183,184,5,"Sep 20, 1997",Sat,Syracuse,30,,Tulane,19,
184,185,5,"Sep 20, 1997",Sat,Texas A&M;,66,,Louisiana-Lafayette,0,
185,186,5,"Sep 20, 1997",Sat,Toledo,23,@,Western Michigan,13,
186,187,5,"Sep 20, 1997",Sat,Utah,56,,Texas-El Paso,3,
187,188,5,"Sep 20, 1997",Sat,Vanderbilt,40,,Texas Christian,16,
188,189,5,"Sep 20, 1997",Sat,Virginia Tech,23,@,Temple,13,
189,190,5,"Sep 20, 1997",Sat,Washington State,35,@,Illinois,22,
190,191,5,"Sep 20, 1997",Sat,Wisconsin,36,,San Diego State,10,
191,192,5,"Sep 20, 1997",Sat,Wyoming,30,,San Jose State,10,
192,193,6,"Sep 25, 1997",Thu,Wake Forest,19,,North Carolina State,18,
193,194,6,"Sep 27, 1997",Sat,Air Force,24,,San Diego State,18,
194,195,6,"Sep 27, 1997",Sat,Alabama,27,,Southern Mississippi,13,"Birmingham, AL"
195,196,6,"Sep 27, 1997",Sat,Alabama-Birmingham,42,@,Louisiana-Lafayette,7,
196,197,6,"Sep 27, 1997",Sat,Arizona State,13,@,Oregon State,10,
197,198,6,"Sep 27, 1997",Sat,Arkansas,17,,Louisiana Tech,13,"Little Rock, AR"
198,199,6,"Sep 27, 1997",Sat,Auburn,41,,Central Florida,14,
199,200,6,"Sep 27, 1997",Sat,Brigham Young,19,@,Southern Methodist,16,
200,201,6,"Sep 27, 1997",Sat,Cincinnati,24,@,Boston College,6,
201,202,6,"Sep 27, 1997",Sat,Colorado,20,,Wyoming,19,
202,203,6,"Sep 27, 1997",Sat,Duke,26,,Navy,17,
203,204,6,"Sep 27, 1997",Sat,Eastern Michigan,31,@,Central Michigan,24,
204,205,6,"Sep 27, 1997",Sat,Florida,55,@,Kentucky,28,
205,206,6,"Sep 27, 1997",Sat,Georgia Tech,23,,Clemson,20,
206,207,6,"Sep 27, 1997",Sat,Houston,45,@,Minnesota,43,
207,208,6,"Sep 27, 1997",Sat,Iowa,38,,Illinois,10,
208,209,6,"Sep 27, 1997",Sat,Kansas State,58,,Bowling Green State,0,
209,210,6,"Sep 27, 1997",Sat,Louisiana State,56,,Akron,0,
210,211,6,"Sep 27, 1997",Sat,Marshall,42,@,Ball State,16,
211,212,6,"Sep 27, 1997",Sat,Maryland,24,@,Temple,21,"Philadelphia, PA"
212,213,6,"Sep 27, 1997",Sat,Miami (OH),38,@,Army,14,
213,214,6,"Sep 27, 1997",Sat,Michigan,21,,Notre Dame,14,
214,215,6,"Sep 27, 1997",Sat,Mississippi,15,,Vanderbilt,3,
215,216,6,"Sep 27, 1997",Sat,Mississippi State,37,,South Carolina,17,
216,217,6,"Sep 27, 1997",Sat,Nevada-Las Vegas,41,,Illinois State,6,
217,218,6,"Sep 27, 1997",Sat,North Carolina,48,,Virginia,20,
218,219,6,"Sep 27, 1997",Sat,Ohio,31,,Western Michigan,7,
219,220,6,"Sep 27, 1997",Sat,Ohio State,31,@,Missouri,10,
220,221,6,"Sep 27, 1997",Sat,Oklahoma,35,,Louisville,14,
221,222,6,"Sep 27, 1997",Sat,Oklahoma State,38,,Louisiana-Monroe,7,
222,223,6,"Sep 27, 1997",Sat,Purdue,21,,Northwestern,9,
223,224,6,"Sep 27, 1997",Sat,Southern California,27,@,California,17,
224,225,6,"Sep 27, 1997",Sat,Stanford,58,,Oregon,49,
225,226,6,"Sep 27, 1997",Sat,Texas,38,@,Rice,31,
226,227,6,"Sep 27, 1997",Sat,Texas A&M;,36,@,North Texas,10,"Irving, TX"
227,228,6,"Sep 27, 1997",Sat,Texas-El Paso,24,,New Mexico State,16,
228,229,6,"Sep 27, 1997",Sat,Toledo,31,,Nevada,13,
229,230,6,"Sep 27, 1997",Sat,UCLA,40,,Arizona,27,
230,231,6,"Sep 27, 1997",Sat,Virginia Tech,50,,Arkansas State,0,
231,232,6,"Sep 27, 1997",Sat,Washington State,58,,Boise State,0,
232,233,6,"Sep 27, 1997",Sat,West Virginia,28,@,Miami (FL),17,
233,234,6,"Sep 27, 1997",Sat,Wisconsin,27,,Indiana,26,
234,235,7,"Oct 2, 1997",Thu,Fresno State,27,,Utah,13,
235,236,7,"Oct 3, 1997",Fri,Brigham Young,42,,Utah State,35,
236,237,7,"Oct 4, 1997",Sat,Air Force,17,,Citadel,3,
237,238,7,"Oct 4, 1997",Sat,Akron,53,,Central Michigan,14,
238,239,7,"Oct 4, 1997",Sat,Alabama-Birmingham,20,,Western Kentucky,16,
239,240,7,"Oct 4, 1997",Sat,Arizona,31,,San Diego State,28,
240,241,7,"Oct 4, 1997",Sat,Auburn,23,@,South Carolina,6,
241,242,7,"Oct 4, 1997",Sat,Bowling Green State,35,,Northern Illinois,10,
242,243,7,"Oct 4, 1997",Sat,Cal Poly,38,@,New Mexico State,35,
243,244,7,"Oct 4, 1997",Sat,Central Florida,59,@,Kent State,43,
244,245,7,"Oct 4, 1997",Sat,Cincinnati,20,,Memphis,17,
245,246,7,"Oct 4, 1997",Sat,Clemson,39,,Texas-El Paso,7,
246,247,7,"Oct 4, 1997",Sat,Colorado State,63,,Hawaii,0,
247,248,7,"Oct 4, 1997",Sat,Florida,56,,Arkansas,7,
248,249,7,"Oct 4, 1997",Sat,Florida State,47,,Miami (FL),0,
249,250,7,"Oct 4, 1997",Sat,Georgia,47,,Mississippi State,0,
250,251,7,"Oct 4, 1997",Sat,Georgia Tech,42,@,Boston College,14,
251,252,7,"Oct 4, 1997",Sat,Idaho,30,,North Texas,17,
252,253,7,"Oct 4, 1997",Sat,Kansas,20,,Oklahoma,17,
253,254,7,"Oct 4, 1997",Sat,Kentucky,40,,Alabama,34,
254,255,7,"Oct 4, 1997",Sat,Louisiana State,7,@,Vanderbilt,6,
255,256,7,"Oct 4, 1997",Sat,Louisiana Tech,41,,California,34,
256,257,7,"Oct 4, 1997",Sat,Louisiana-Lafayette,41,@,Arkansas State,38,
257,258,7,"Oct 4, 1997",Sat,Louisiana-Monroe,17,,Northwestern State,7,
258,259,7,"Oct 4, 1997",Sat,Maryland,16,,Duke,10,
259,260,7,"Oct 4, 1997",Sat,Miami (OH),24,@,Virginia Tech,17,
260,261,7,"Oct 4, 1997",Sat,Michigan,37,@,Indiana,0,
261,262,7,"Oct 4, 1997",Sat,Michigan State,31,,Minnesota,10,
262,263,7,"Oct 4, 1997",Sat,Missouri,45,,Iowa State,21,
263,264,7,"Oct 4, 1997",Sat,Nebraska,56,,Kansas State,26,
264,265,7,"Oct 4, 1997",Sat,New Mexico,22,,Southern Methodist,15,
265,266,7,"Oct 4, 1997",Sat,North Carolina,31,@,Texas Christian,10,
266,267,7,"Oct 4, 1997",Sat,Ohio,47,@,Eastern Michigan,7,
267,268,7,"Oct 4, 1997",Sat,Ohio State,23,,Iowa,7,
268,269,7,"Oct 4, 1997",Sat,Oklahoma State,42,,Texas,16,
269,270,7,"Oct 4, 1997",Sat,Oregon State,26,,San Jose State,12,
270,271,7,"Oct 4, 1997",Sat,Penn State,41,@,Illinois,6,
271,272,7,"Oct 4, 1997",Sat,Rice,42,@,Tulsa,24,
272,273,7,"Oct 4, 1997",Sat,Southern California,35,,Nevada-Las Vegas,21,
273,274,7,"Oct 4, 1997",Sat,Southern Mississippi,42,,Louisville,24,
274,275,7,"Oct 4, 1997",Sat,Stanford,33,,Notre Dame,15,
275,276,7,"Oct 4, 1997",Sat,Syracuse,56,,East Carolina,0,
276,277,7,"Oct 4, 1997",Sat,Temple,17,,Pittsburgh,13,
277,278,7,"Oct 4, 1997",Sat,Tennessee,31,,Mississippi,17,
278,279,7,"Oct 4, 1997",Sat,Texas A&M;,16,@,Colorado,10,
279,280,7,"Oct 4, 1997",Sat,Texas Tech,35,@,Baylor,14,
280,281,7,"Oct 4, 1997",Sat,Tulane,41,,Army,0,
281,282,7,"Oct 4, 1997",Sat,UCLA,66,,Houston,10,
282,283,7,"Oct 4, 1997",Sat,Virginia,21,,Wake Forest,13,
283,284,7,"Oct 4, 1997",Sat,Washington,26,,Arizona State,14,
284,285,7,"Oct 4, 1997",Sat,Washington State,24,@,Oregon,13,
285,286,7,"Oct 4, 1997",Sat,West Virginia,48,,Rutgers,0,
286,287,7,"Oct 4, 1997",Sat,Western Michigan,21,,Ball State,13,
287,288,7,"Oct 4, 1997",Sat,Wisconsin,26,@,Northwestern,25,
288,289,7,"Oct 4, 1997",Sat,Wyoming,28,,Montana,13,
289,290,8,"Oct 9, 1997",Thu,Syracuse,50,@,Rutgers,3,
290,291,8,"Oct 11, 1997",Sat,Air Force,10,@,Navy,7,
291,292,8,"Oct 11, 1997",Sat,Arizona,28,,Stanford,22,
292,293,8,"Oct 11, 1997",Sat,Arizona State,35,,Southern California,7,
293,294,8,"Oct 11, 1997",Sat,Auburn,49,,Louisiana Tech,13,
294,295,8,"Oct 11, 1997",Sat,Boise State,52,,New Mexico State,10,
295,296,8,"Oct 11, 1997",Sat,Central Florida,52,,Samford,7,
296,297,8,"Oct 11, 1997",Sat,Cincinnati,33,,Alabama-Birmingham,29,
297,298,8,"Oct 11, 1997",Sat,Colorado State,55,@,San Jose State,20,
298,299,8,"Oct 11, 1997",Sat,Eastern Michigan,38,,Ball State,32,
299,300,8,"Oct 11, 1997",Sat,Florida State,51,@,Duke,27,
300,301,8,"Oct 11, 1997",Sat,Georgia Tech,27,,North Carolina State,17,
301,302,8,"Oct 11, 1997",Sat,Hawaii,28,,Fresno State,16,
302,303,8,"Oct 11, 1997",Sat,Idaho,44,,California-Davis,14,
303,304,8,"Oct 11, 1997",Sat,Kansas State,41,,Missouri,11,
304,305,8,"Oct 11, 1997",Sat,Louisiana State,28,,Florida,21,
305,306,8,"Oct 11, 1997",Sat,Marshall,52,,Akron,17,
306,307,8,"Oct 11, 1997",Sat,Memphis,38,,Arkansas State,9,
307,308,8,"Oct 11, 1997",Sat,Miami (OH),62,@,Kent State,26,
308,309,8,"Oct 11, 1997",Sat,Michigan,23,,Northwestern,6,
309,310,8,"Oct 11, 1997",Sat,Michigan State,38,@,Indiana,6,
310,311,8,"Oct 11, 1997",Sat,Mississippi State,24,,Louisiana-Monroe,10,
311,312,8,"Oct 11, 1997",Sat,Nebraska,49,@,Baylor,21,
312,313,8,"Oct 11, 1997",Sat,Nevada-Las Vegas,21,,Texas Christian,19,
313,314,8,"Oct 11, 1997",Sat,New Mexico,36,@,San Diego State,21,
314,315,8,"Oct 11, 1997",Sat,North Alabama,48,@,Louisiana-Lafayette,42,
315,316,8,"Oct 11, 1997",Sat,North Carolina,30,,Wake Forest,12,
316,317,8,"Oct 11, 1997",Sat,Notre Dame,45,@,Pittsburgh,21,
317,318,8,"Oct 11, 1997",Sat,Oklahoma State,33,,Colorado,29,
318,319,8,"Oct 11, 1997",Sat,Oregon State,24,,Utah State,16,
319,320,8,"Oct 11, 1997",Sat,Penn State,31,,Ohio State,27,
320,321,8,"Oct 11, 1997",Sat,Purdue,59,@,Minnesota,43,
321,322,8,"Oct 11, 1997",Sat,Rice,27,,Brigham Young,14,
322,323,8,"Oct 11, 1997",Sat,South Carolina,38,,Kentucky,24,
323,324,8,"Oct 11, 1997",Sat,Southern Methodist,20,@,Utah,19,
324,325,8,"Oct 11, 1997",Sat,Southern Mississippi,23,@,East Carolina,13,
325,326,8,"Oct 11, 1997",Sat,Tennessee,38,,Georgia,13,
326,327,8,"Oct 11, 1997",Sat,Texas,27,,Oklahoma,24,"Dallas, TX"
327,328,8,"Oct 11, 1997",Sat,Texas A&M;,56,,Iowa State,17,
328,329,8,"Oct 11, 1997",Sat,Texas Tech,17,,Kansas,7,
329,330,8,"Oct 11, 1997",Sat,Texas-El Paso,33,@,Tulsa,18,
330,331,8,"Oct 11, 1997",Sat,Toledo,41,@,Central Michigan,10,
331,332,8,"Oct 11, 1997",Sat,Tulane,64,@,Louisville,33,
332,333,8,"Oct 11, 1997",Sat,UCLA,39,@,Oregon,31,
333,334,8,"Oct 11, 1997",Sat,Vanderbilt,17,@,Northern Illinois,7,
334,335,8,"Oct 11, 1997",Sat,Virginia,21,@,Clemson,7,
335,336,8,"Oct 11, 1997",Sat,Virginia Tech,17,,Boston College,7,
336,337,8,"Oct 11, 1997",Sat,Washington,30,@,California,3,
337,338,8,"Oct 11, 1997",Sat,West Virginia,31,@,Maryland,14,
338,339,8,"Oct 11, 1997",Sat,Western Michigan,34,@,Bowling Green State,21,
339,340,8,"Oct 11, 1997",Sat,Wisconsin,31,,Illinois,7,
340,341,8,"Oct 11, 1997",Sat,Wyoming,34,@,Nevada,30,
341,342,9,"Oct 18, 1997",Sat,Arizona State,31,@,Stanford,14,
342,343,9,"Oct 18, 1997",Sat,Army,37,,Rutgers,35,
343,344,9,"Oct 18, 1997",Sat,Ball State,37,,Central Michigan,34,
344,345,9,"Oct 18, 1997",Sat,Boise State,17,@,North Texas,14,
345,346,9,"Oct 18, 1997",Sat,Brigham Young,17,,Hawaii,3,
346,347,9,"Oct 18, 1997",Sat,Colorado,42,,Kansas,6,
347,348,9,"Oct 18, 1997",Sat,Colorado State,14,@,Wyoming,7,
