,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
0,1,1,"Aug 30, 2007",Thu,Boise State,56,,Weber State,7,
1,2,1,"Aug 30, 2007",Thu,Cincinnati,59,,Southeast Missouri State,3,
2,3,1,"Aug 30, 2007",Thu,Kent State,23,@,Iowa State,14,
3,4,1,"Aug 30, 2007",Thu,Louisiana State,45,@,Mississippi State,0,
4,5,1,"Aug 30, 2007",Thu,Louisville,73,,Murray State,10,
5,6,1,"Aug 30, 2007",Thu,Miami (OH),14,@,Ball State,13,
6,7,1,"Aug 30, 2007",Thu,Nevada-Las Vegas,23,@,Utah State,16,
7,8,1,"Aug 30, 2007",Thu,New Mexico State,35,,Southeastern Louisiana,14,
8,9,1,"Aug 30, 2007",Thu,Oregon State,24,,Utah,7,
9,10,1,"Aug 30, 2007",Thu,Rutgers,38,,Buffalo,3,
10,11,1,"Aug 30, 2007",Thu,Tulsa,35,@,Louisiana-Monroe,17,
11,12,1,"Aug 31, 2007",Fri,Navy,30,@,Temple,19,
12,13,1,"Aug 31, 2007",Fri,Washington,42,@,Syracuse,12,
13,14,1,"Sep 1, 2007",Sat,Air Force,34,,South Carolina State,3,
14,15,1,"Sep 1, 2007",Sat,Akron,22,,Army,14,"Cleveland, OH"
15,16,1,"Sep 1, 2007",Sat,Alabama,52,,Western Carolina,6,
16,17,1,"Sep 1, 2007",Sat,Appalachian State,34,@,Michigan,32,
17,18,1,"Sep 1, 2007",Sat,Arizona State,45,,San Jose State,3,
18,19,1,"Sep 1, 2007",Sat,Arkansas,46,,Troy,26,
19,20,1,"Sep 1, 2007",Sat,Auburn,23,,Kansas State,13,
20,21,1,"Sep 1, 2007",Sat,Boston College,38,,Wake Forest,28,
21,22,1,"Sep 1, 2007",Sat,Bowling Green State,32,@,Minnesota,31,
22,23,1,"Sep 1, 2007",Sat,Brigham Young,20,,Arizona,7,
23,24,1,"Sep 1, 2007",Sat,California,45,,Tennessee,31,
24,25,1,"Sep 1, 2007",Sat,Central Florida,25,@,North Carolina State,23,
25,26,1,"Sep 1, 2007",Sat,Colorado,31,,Colorado State,28,"Denver, CO"
26,27,1,"Sep 1, 2007",Sat,Connecticut,45,@,Duke,14,
27,28,1,"Sep 1, 2007",Sat,Florida,49,,Western Kentucky,3,
28,29,1,"Sep 1, 2007",Sat,Florida Atlantic,27,,Middle Tennessee State,14,
29,30,1,"Sep 1, 2007",Sat,Fresno State,24,,Sacramento State,3,
30,31,1,"Sep 1, 2007",Sat,Georgia,35,,Oklahoma State,14,
31,32,1,"Sep 1, 2007",Sat,Georgia Tech,33,@,Notre Dame,3,
32,33,1,"Sep 1, 2007",Sat,Hawaii,63,,Northern Colorado,6,
33,34,1,"Sep 1, 2007",Sat,Indiana,55,,Indiana State,7,
34,35,1,"Sep 1, 2007",Sat,Iowa,16,@,Northern Illinois,3,"Chicago, IL"
35,36,1,"Sep 1, 2007",Sat,Kansas,52,,Central Michigan,7,
36,37,1,"Sep 1, 2007",Sat,Kentucky,50,,Eastern Kentucky,10,
37,38,1,"Sep 1, 2007",Sat,Louisiana Tech,28,,Central Arkansas,7,
38,39,1,"Sep 1, 2007",Sat,Maryland,31,,Villanova,14,
39,40,1,"Sep 1, 2007",Sat,Miami (FL),31,,Marshall,3,
40,41,1,"Sep 1, 2007",Sat,Michigan State,55,,Alabama-Birmingham,18,
41,42,1,"Sep 1, 2007",Sat,Mississippi,23,@,Memphis,21,
42,43,1,"Sep 1, 2007",Sat,Missouri,40,,Illinois,34,"St. Louis, MO"
43,44,1,"Sep 1, 2007",Sat,Nebraska,52,,Nevada,10,
44,45,1,"Sep 1, 2007",Sat,Nicholls State,16,@,Rice,14,
45,46,1,"Sep 1, 2007",Sat,North Carolina,37,,James Madison,14,
46,47,1,"Sep 1, 2007",Sat,Northwestern,27,,Northeastern,0,
47,48,1,"Sep 1, 2007",Sat,Ohio,36,,Gardner-Webb,14,
48,49,1,"Sep 1, 2007",Sat,Ohio State,38,,Youngstown State,6,
49,50,1,"Sep 1, 2007",Sat,Oklahoma,79,,North Texas,10,
50,51,1,"Sep 1, 2007",Sat,Oregon,48,,Houston,27,
51,52,1,"Sep 1, 2007",Sat,Penn State,59,,Florida International,0,
52,53,1,"Sep 1, 2007",Sat,Pittsburgh,27,,Eastern Michigan,3,
53,54,1,"Sep 1, 2007",Sat,Purdue,52,@,Toledo,24,
54,55,1,"Sep 1, 2007",Sat,South Carolina,28,,Louisiana-Lafayette,14,
55,56,1,"Sep 1, 2007",Sat,South Florida,28,,Elon,13,
56,57,1,"Sep 1, 2007",Sat,Southern California,38,,Idaho,10,
57,58,1,"Sep 1, 2007",Sat,Southern Mississippi,35,,Tennessee-Martin,13,
58,59,1,"Sep 1, 2007",Sat,Texas,21,,Arkansas State,13,
59,60,1,"Sep 1, 2007",Sat,Texas A&M;,38,,Montana State,7,
60,61,1,"Sep 1, 2007",Sat,Texas Christian,27,,Baylor,0,
61,62,1,"Sep 1, 2007",Sat,Texas-El Paso,10,,New Mexico,6,
62,63,1,"Sep 1, 2007",Sat,UCLA,45,@,Stanford,17,
63,64,1,"Sep 1, 2007",Sat,Vanderbilt,41,,Richmond,17,
64,65,1,"Sep 1, 2007",Sat,Virginia Tech,17,,East Carolina,7,
65,66,1,"Sep 1, 2007",Sat,West Virginia,62,,Western Michigan,24,
66,67,1,"Sep 1, 2007",Sat,Wisconsin,42,,Washington State,21,
67,68,1,"Sep 1, 2007",Sat,Wyoming,23,,Virginia,3,
68,69,1,"Sep 3, 2007",Mon,Clemson,24,,Florida State,18,
69,70,1,"Sep 3, 2007",Mon,Texas Tech,49,@,Southern Methodist,9,
70,71,2,"Sep 6, 2007",Thu,Cincinnati,34,,Oregon State,3,
71,72,2,"Sep 6, 2007",Thu,Louisville,58,,Middle Tennessee State,42,
72,73,2,"Sep 7, 2007",Fri,Rutgers,41,,Navy,24,
73,74,2,"Sep 8, 2007",Sat,Air Force,20,@,Utah,12,
74,75,2,"Sep 8, 2007",Sat,Alabama,24,@,Vanderbilt,10,
75,76,2,"Sep 8, 2007",Sat,Arizona,45,,Northern Arizona,24,
76,77,2,"Sep 8, 2007",Sat,Arizona State,33,,Colorado,14,
77,78,2,"Sep 8, 2007",Sat,Army,14,,Rhode Island,7,
78,79,2,"Sep 8, 2007",Sat,Ball State,38,@,Eastern Michigan,16,
79,80,2,"Sep 8, 2007",Sat,Baylor,42,,Rice,17,
80,81,2,"Sep 8, 2007",Sat,Boston College,37,,North Carolina State,17,
81,82,2,"Sep 8, 2007",Sat,Buffalo,42,@,Temple,7,
82,83,2,"Sep 8, 2007",Sat,California,34,@,Colorado State,28,
83,84,2,"Sep 8, 2007",Sat,Central Michigan,52,,Toledo,31,
84,85,2,"Sep 8, 2007",Sat,Clemson,49,,Louisiana-Monroe,26,
85,86,2,"Sep 8, 2007",Sat,Connecticut,38,,Maine,0,
86,87,2,"Sep 8, 2007",Sat,East Carolina,34,,North Carolina,31,
87,88,2,"Sep 8, 2007",Sat,Florida,59,,Troy,31,
88,89,2,"Sep 8, 2007",Sat,Florida State,34,,Alabama-Birmingham,24,
89,90,2,"Sep 8, 2007",Sat,Georgia Tech,69,,Samford,14,
90,91,2,"Sep 8, 2007",Sat,Hawaii,45,@,Louisiana Tech,44,
91,92,2,"Sep 8, 2007",Sat,Idaho,20,,Cal Poly,13,
92,93,2,"Sep 8, 2007",Sat,Illinois,21,,Western Illinois,0,
93,94,2,"Sep 8, 2007",Sat,Indiana,37,@,Western Michigan,27,
94,95,2,"Sep 8, 2007",Sat,Iowa,35,,Syracuse,0,
95,96,2,"Sep 8, 2007",Sat,Kansas,62,,Southeastern Louisiana,0,
96,97,2,"Sep 8, 2007",Sat,Kansas State,34,,San Jose State,14,
97,98,2,"Sep 8, 2007",Sat,Kentucky,56,,Kent State,20,
98,99,2,"Sep 8, 2007",Sat,Louisiana State,48,,Virginia Tech,7,
99,100,2,"Sep 8, 2007",Sat,Maryland,26,@,Florida International,10,
100,101,2,"Sep 8, 2007",Sat,Michigan State,28,,Bowling Green State,17,
101,102,2,"Sep 8, 2007",Sat,Minnesota,41,,Miami (OH),35,
102,103,2,"Sep 8, 2007",Sat,Mississippi State,38,@,Tulane,17,
103,104,2,"Sep 8, 2007",Sat,Missouri,38,@,Mississippi,25,
104,105,2,"Sep 8, 2007",Sat,Nebraska,20,@,Wake Forest,17,
105,106,2,"Sep 8, 2007",Sat,New Mexico,44,,New Mexico State,34,
106,107,2,"Sep 8, 2007",Sat,Northern Iowa,24,@,Iowa State,13,
107,108,2,"Sep 8, 2007",Sat,Northwestern,36,,Nevada,31,
108,109,2,"Sep 8, 2007",Sat,Ohio,31,@,Louisiana-Lafayette,23,
109,110,2,"Sep 8, 2007",Sat,Ohio State,20,,Akron,2,
110,111,2,"Sep 8, 2007",Sat,Oklahoma,51,,Miami (FL),13,
111,112,2,"Sep 8, 2007",Sat,Oklahoma State,42,,Florida Atlantic,6,
112,113,2,"Sep 8, 2007",Sat,Oregon,39,@,Michigan,7,
113,114,2,"Sep 8, 2007",Sat,Penn State,31,,Notre Dame,10,
114,115,2,"Sep 8, 2007",Sat,Pittsburgh,34,,Grambling State,10,
115,116,2,"Sep 8, 2007",Sat,Purdue,52,,Eastern Illinois,6,
116,117,2,"Sep 8, 2007",Sat,South Carolina,16,@,Georgia,12,
117,118,2,"Sep 8, 2007",Sat,South Florida,26,@,Auburn,23,
118,119,2,"Sep 8, 2007",Sat,Southern Illinois,34,@,Northern Illinois,31,
119,120,2,"Sep 8, 2007",Sat,Southern Methodist,45,,North Texas,31,
120,121,2,"Sep 8, 2007",Sat,Tennessee,39,,Southern Mississippi,19,
121,122,2,"Sep 8, 2007",Sat,Texas,34,,Texas Christian,13,
122,123,2,"Sep 8, 2007",Sat,Texas A&M;,47,,Fresno State,45,
123,124,2,"Sep 8, 2007",Sat,Texas Tech,45,,Texas-El Paso,31,
124,125,2,"Sep 8, 2007",Sat,UCLA,27,,Brigham Young,17,
125,126,2,"Sep 8, 2007",Sat,Virginia,24,,Duke,13,
126,127,2,"Sep 8, 2007",Sat,Washington,24,,Boise State,10,
127,128,2,"Sep 8, 2007",Sat,Washington State,45,,San Diego State,17,"Seattle, WA"
128,129,2,"Sep 8, 2007",Sat,West Virginia,48,@,Marshall,23,
129,130,2,"Sep 8, 2007",Sat,Western Kentucky,87,,West Virginia Tech,0,
130,131,2,"Sep 8, 2007",Sat,Wisconsin,20,@,Nevada-Las Vegas,13,
131,132,2,"Sep 8, 2007",Sat,Wyoming,32,,Utah State,18,
132,133,3,"Sep 13, 2007",Thu,Air Force,20,,Texas Christian,17,
133,134,3,"Sep 13, 2007",Thu,West Virginia,31,@,Maryland,14,
134,135,3,"Sep 14, 2007",Fri,Troy,41,,Oklahoma State,23,
135,136,3,"Sep 15, 2007",Sat,Alabama,41,,Arkansas,38,
136,137,3,"Sep 15, 2007",Sat,Alabama-Birmingham,22,,Alcorn State,0,
137,138,3,"Sep 15, 2007",Sat,Arizona State,34,,San Diego State,13,
138,139,3,"Sep 15, 2007",Sat,Arkansas State,45,,Southern Methodist,28,
139,140,3,"Sep 15, 2007",Sat,Ball State,34,@,Navy,31,
140,141,3,"Sep 15, 2007",Sat,Baylor,34,,Texas State,27,
141,142,3,"Sep 15, 2007",Sat,Boise State,24,,Wyoming,14,
142,143,3,"Sep 15, 2007",Sat,Boston College,24,@,Georgia Tech,10,
143,144,3,"Sep 15, 2007",Sat,California,42,,Louisiana Tech,12,
144,145,3,"Sep 15, 2007",Sat,Cincinnati,47,@,Miami (OH),10,
145,146,3,"Sep 15, 2007",Sat,Clemson,38,,Furman,10,
146,147,3,"Sep 15, 2007",Sat,Connecticut,22,,Temple,17,
147,148,3,"Sep 15, 2007",Sat,Duke,20,@,Northwestern,14,
148,149,3,"Sep 15, 2007",Sat,Eastern Michigan,21,@,Northern Illinois,19,
149,150,3,"Sep 15, 2007",Sat,Florida,59,,Tennessee,20,
150,151,3,"Sep 15, 2007",Sat,Florida Atlantic,42,,Minnesota,39,
151,152,3,"Sep 15, 2007",Sat,Florida State,16,@,Colorado,6,
152,153,3,"Sep 15, 2007",Sat,Georgia,45,,Western Carolina,16,
153,154,3,"Sep 15, 2007",Sat,Hawaii,49,@,Nevada-Las Vegas,14,
154,155,3,"Sep 15, 2007",Sat,Houston,34,@,Tulane,10,
155,156,3,"Sep 15, 2007",Sat,Illinois,41,@,Syracuse,20,
156,157,3,"Sep 15, 2007",Sat,Indiana,41,,Akron,24,
157,158,3,"Sep 15, 2007",Sat,Iowa State,15,,Iowa,13,
158,159,3,"Sep 15, 2007",Sat,Kansas,45,,Toledo,13,
159,160,3,"Sep 15, 2007",Sat,Kansas State,61,,Missouri State,10,
160,161,3,"Sep 15, 2007",Sat,Kent State,38,,Delaware State,7,
161,162,3,"Sep 15, 2007",Sat,Kentucky,40,,Louisville,34,
162,163,3,"Sep 15, 2007",Sat,Louisiana State,44,,Middle Tennessee State,0,
163,164,3,"Sep 15, 2007",Sat,McNeese State,38,@,Louisiana-Lafayette,17,
164,165,3,"Sep 15, 2007",Sat,Memphis,35,,Jacksonville State,14,
165,166,3,"Sep 15, 2007",Sat,Miami (FL),23,,Florida International,9,
166,167,3,"Sep 15, 2007",Sat,Michigan,38,,Notre Dame,0,
167,168,3,"Sep 15, 2007",Sat,Michigan State,17,,Pittsburgh,13,
168,169,3,"Sep 15, 2007",Sat,Mississippi State,19,@,Auburn,14,
169,170,3,"Sep 15, 2007",Sat,Missouri,52,,Western Michigan,24,
170,171,3,"Sep 15, 2007",Sat,Nevada,52,,Nicholls State,17,
171,172,3,"Sep 15, 2007",Sat,New Hampshire,48,@,Marshall,35,
172,173,3,"Sep 15, 2007",Sat,New Mexico,29,@,Arizona,27,
173,174,3,"Sep 15, 2007",Sat,New Mexico State,29,,Texas-El Paso,24,
174,175,3,"Sep 15, 2007",Sat,North Carolina State,38,,Wofford,17,
175,176,3,"Sep 15, 2007",Sat,Ohio State,33,@,Washington,14,
176,177,3,"Sep 15, 2007",Sat,Oklahoma,54,,Utah State,3,
177,178,3,"Sep 15, 2007",Sat,Oregon,52,,Fresno State,21,
178,179,3,"Sep 15, 2007",Sat,Oregon State,61,,Idaho State,10,
179,180,3,"Sep 15, 2007",Sat,Penn State,45,,Buffalo,24,
180,181,3,"Sep 15, 2007",Sat,Purdue,45,,Central Michigan,22,
181,182,3,"Sep 15, 2007",Sat,Rutgers,59,,Norfolk State,0,
182,183,3,"Sep 15, 2007",Sat,South Carolina,38,,South Carolina State,3,
183,184,3,"Sep 15, 2007",Sat,Southern California,49,@,Nebraska,31,
184,185,3,"Sep 15, 2007",Sat,Southern Mississippi,28,@,East Carolina,21,
185,186,3,"Sep 15, 2007",Sat,Stanford,37,,San Jose State,0,
186,187,3,"Sep 15, 2007",Sat,Texas,35,@,Central Florida,32,
187,188,3,"Sep 15, 2007",Sat,Texas A&M;,54,,Louisiana-Monroe,14,
188,189,3,"Sep 15, 2007",Sat,Texas Tech,59,@,Rice,24,
189,190,3,"Sep 15, 2007",Sat,Tulsa,55,,Brigham Young,47,
190,191,3,"Sep 15, 2007",Sat,Utah,44,,UCLA,6,
191,192,3,"Sep 15, 2007",Sat,Vanderbilt,31,,Mississippi,17,
192,193,3,"Sep 15, 2007",Sat,Virginia,22,@,North Carolina,20,
193,194,3,"Sep 15, 2007",Sat,Virginia Tech,28,,Ohio,7,
194,195,3,"Sep 15, 2007",Sat,Wake Forest,21,,Army,10,
195,196,3,"Sep 15, 2007",Sat,Washington State,45,,Idaho,28,
196,197,3,"Sep 15, 2007",Sat,Western Kentucky,26,,Eastern Kentucky,6,
197,198,3,"Sep 15, 2007",Sat,Wisconsin,45,,Citadel,31,
198,199,4,"Sep 20, 2007",Thu,Miami (FL),34,,Texas A&M;,17,
199,200,4,"Sep 20, 2007",Thu,Western Kentucky,20,@,Middle Tennessee State,17,
200,201,4,"Sep 21, 2007",Fri,Oklahoma,62,@,Tulsa,21,
201,202,4,"Sep 22, 2007",Sat,Akron,27,,Kent State,20,
202,203,4,"Sep 22, 2007",Sat,Arizona State,44,,Oregon State,32,
203,204,4,"Sep 22, 2007",Sat,Auburn,55,,New Mexico State,20,
204,205,4,"Sep 22, 2007",Sat,Baylor,34,@,Buffalo,21,
205,206,4,"Sep 22, 2007",Sat,Boston College,37,,Army,17,
206,207,4,"Sep 22, 2007",Sat,Bowling Green State,48,,Temple,35,
207,208,4,"Sep 22, 2007",Sat,Brigham Young,31,,Air Force,6,
208,209,4,"Sep 22, 2007",Sat,California,45,,Arizona,27,
209,210,4,"Sep 22, 2007",Sat,Central Florida,56,,Memphis,20,
210,211,4,"Sep 22, 2007",Sat,Cincinnati,40,,Marshall,14,
211,212,4,"Sep 22, 2007",Sat,Clemson,42,@,North Carolina State,20,
212,213,4,"Sep 22, 2007",Sat,Colorado,42,,Miami (OH),0,
213,214,4,"Sep 22, 2007",Sat,Connecticut,34,@,Pittsburgh,14,
214,215,4,"Sep 22, 2007",Sat,Eastern Michigan,38,,Howard,15,
215,216,4,"Sep 22, 2007",Sat,Florida,30,@,Mississippi,24,
