,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
125,126,4,"Oct 1, 1966",Sat,Baylor,20,@,Washington State,14,"Spokane, WA"
126,127,4,"Oct 1, 1966",Sat,Boston College,14,,Virginia Military Institute,0,
127,128,4,"Oct 1, 1966",Sat,Bowling Green State,13,,Dayton,0,
128,129,4,"Oct 1, 1966",Sat,Buffalo,28,,Villanova,8,
129,130,4,"Oct 1, 1966",Sat,California,30,,Pittsburgh,15,
130,131,4,"Oct 1, 1966",Sat,Cincinnati,20,@,Wichita State,6,
131,132,4,"Oct 1, 1966",Sat,Citadel,3,,East Tennessee State,0,
132,133,4,"Oct 1, 1966",Sat,Colorado,10,,Kansas State,0,
133,134,4,"Oct 1, 1966",Sat,Cornell,15,,Colgate,14,
134,135,4,"Oct 1, 1966",Sat,Duke,27,,Virginia,8,
135,136,4,"Oct 1, 1966",Sat,East Carolina,17,,Furman,0,
136,137,4,"Oct 1, 1966",Sat,Florida,13,@,Vanderbilt,0,
137,138,4,"Oct 1, 1966",Sat,Georgia,7,@,South Carolina,0,
138,139,4,"Oct 1, 1966",Sat,Georgia Tech,13,,Clemson,12,
139,140,4,"Oct 1, 1966",Sat,Harvard,45,,Tufts,0,
140,141,4,"Oct 1, 1966",Sat,Holy Cross,7,,Dartmouth,6,
141,142,4,"Oct 1, 1966",Sat,Houston,35,,Oklahoma State,9,
142,143,4,"Oct 1, 1966",Sat,Idaho,28,,Pacific,7,
143,144,4,"Oct 1, 1966",Sat,Kansas,16,@,Minnesota,14,
144,145,4,"Oct 1, 1966",Sat,Kentucky,17,,Auburn,7,
145,146,4,"Oct 1, 1966",Sat,Louisiana State,10,,Miami (FL),8,
146,147,4,"Oct 1, 1966",Sat,Memphis,6,,Southern Mississippi,0,
147,148,4,"Oct 1, 1966",Sat,Miami (OH),26,,Western Michigan,7,
148,149,4,"Oct 1, 1966",Sat,Michigan State,26,@,Illinois,10,
149,150,4,"Oct 1, 1966",Sat,Mississippi State,20,,Richmond,0,
150,151,4,"Oct 1, 1966",Sat,Nebraska,12,@,Iowa State,6,
151,152,4,"Oct 1, 1966",Sat,New Mexico State,23,@,Utah State,7,
152,153,4,"Oct 1, 1966",Sat,North Carolina,21,@,Michigan,7,
153,154,4,"Oct 1, 1966",Sat,North Carolina State,15,@,Wake Forest,12,
154,155,4,"Oct 1, 1966",Sat,North Texas,20,@,Louisville,19,
155,156,4,"Oct 1, 1966",Sat,Notre Dame,35,@,Northwestern,7,
156,157,4,"Oct 1, 1966",Sat,Ohio,12,@,Kent State,10,
157,158,4,"Oct 1, 1966",Sat,Pennsylvania,20,@,Brown,0,
158,159,4,"Oct 1, 1966",Sat,Princeton,14,,Columbia,12,
159,160,4,"Oct 1, 1966",Sat,Purdue,35,,Southern Methodist,23,
160,161,4,"Oct 1, 1966",Sat,Rutgers,17,@,Yale,14,
161,162,4,"Oct 1, 1966",Sat,San Jose State,21,@,Oregon,7,
162,163,4,"Oct 1, 1966",Sat,Southern California,21,@,Oregon State,0,"Portland, OR"
163,164,4,"Oct 1, 1966",Sat,Stanford,33,,Tulane,14,
164,165,4,"Oct 1, 1966",Sat,Syracuse,28,,Maryland,7,
165,166,4,"Oct 1, 1966",Sat,Tampa,20,@,Akron,12,
166,167,4,"Oct 1, 1966",Sat,Tennessee,23,,Rice,3,
167,168,4,"Oct 1, 1966",Sat,Texas,35,,Indiana,0,
168,169,4,"Oct 1, 1966",Sat,Texas A&M;,35,,Texas Tech,14,
169,170,4,"Oct 1, 1966",Sat,Texas-El Paso,51,,New Mexico,3,
170,171,4,"Oct 1, 1966",Sat,Toledo,23,,Marshall,7,
171,172,4,"Oct 1, 1966",Sat,UCLA,24,,Missouri,15,
172,173,4,"Oct 1, 1966",Sat,Washington,38,@,Ohio State,22,
173,174,4,"Oct 1, 1966",Sat,West Texas A&M;,21,@,Arizona State,20,
174,175,4,"Oct 1, 1966",Sat,West Virginia,13,,Virginia Tech,13,
175,176,4,"Oct 1, 1966",Sat,William & Mary,10,@,George Washington,3,
176,177,4,"Oct 1, 1966",Sat,Wisconsin,7,@,Iowa,0,
177,178,4,"Oct 1, 1966",Sat,Wyoming,36,,Arizona,6,
178,179,4,"Oct 1, 1966",Sat,Xavier,14,,Quantico Marines,3,
179,180,5,"Oct 7, 1966",Fri,Virginia Military Institute,34,@,Richmond,20,
180,181,5,"Oct 8, 1966",Sat,Air Force,54,,Hawaii,0,
181,182,5,"Oct 8, 1966",Sat,Alabama,26,,Clemson,0,
182,183,5,"Oct 8, 1966",Sat,Arizona,36,@,New Mexico,15,
183,184,5,"Oct 8, 1966",Sat,Auburn,14,,Wake Forest,6,
184,185,5,"Oct 8, 1966",Sat,Baylor,7,@,Arkansas,0,
185,186,5,"Oct 8, 1966",Sat,Boston University,26,,Buffalo,16,
186,187,5,"Oct 8, 1966",Sat,Brigham Young,27,,Utah State,7,
187,188,5,"Oct 8, 1966",Sat,Cornell,45,,Pennsylvania,28,
188,189,5,"Oct 8, 1966",Sat,Dartmouth,31,,Princeton,13,
189,190,5,"Oct 8, 1966",Sat,Dayton,20,,Louisville,17,
190,191,5,"Oct 8, 1966",Sat,Drake,34,,Wichita State,16,
191,192,5,"Oct 8, 1966",Sat,East Carolina,50,,Davidson,7,
192,193,5,"Oct 8, 1966",Sat,Florida,22,@,Florida State,19,
193,194,5,"Oct 8, 1966",Sat,George Washington,21,@,Citadel,13,
194,195,5,"Oct 8, 1966",Sat,Georgia,9,,Mississippi,3,
195,196,5,"Oct 8, 1966",Sat,Georgia Tech,6,,Tennessee,3,
196,197,5,"Oct 8, 1966",Sat,Harvard,34,@,Columbia,7,
197,198,5,"Oct 8, 1966",Sat,Holy Cross,14,,Colgate,14,
198,199,5,"Oct 8, 1966",Sat,Idaho,27,@,Idaho State,20,
199,200,5,"Oct 8, 1966",Sat,Illinois,10,,Ohio State,9,
200,201,5,"Oct 8, 1966",Sat,Iowa State,24,,Kansas,7,
201,202,5,"Oct 8, 1966",Sat,Maryland,21,,Duke,19,
202,203,5,"Oct 8, 1966",Sat,Miami (OH),7,,Kent State,0,
203,204,5,"Oct 8, 1966",Sat,Michigan State,20,,Michigan,7,
204,205,5,"Oct 8, 1966",Sat,Minnesota,7,,Indiana,7,
205,206,5,"Oct 8, 1966",Sat,Mississippi State,10,,Southern Mississippi,9,
206,207,5,"Oct 8, 1966",Sat,Missouri,27,@,Kansas State,0,
207,208,5,"Oct 8, 1966",Sat,Nebraska,31,@,Wisconsin,3,
208,209,5,"Oct 8, 1966",Sat,New Mexico State,49,,Pacific,23,
209,210,5,"Oct 8, 1966",Sat,North Texas,41,,Tampa,6,
210,211,5,"Oct 8, 1966",Sat,Northwestern,14,@,Oregon State,6,
211,212,5,"Oct 8, 1966",Sat,Notre Dame,35,,Army,0,
212,213,5,"Oct 8, 1966",Sat,Ohio,21,,Toledo,6,
213,214,5,"Oct 8, 1966",Sat,Oklahoma,18,,Texas,9,"Dallas, TX"
214,215,5,"Oct 8, 1966",Sat,Oklahoma State,11,,Colorado,10,
215,216,5,"Oct 8, 1966",Sat,Oregon,7,,Stanford,3,"Portland, OR"
216,217,5,"Oct 8, 1966",Sat,Penn State,30,,Boston College,21,
217,218,5,"Oct 8, 1966",Sat,Pittsburgh,17,,West Virginia,14,
218,219,5,"Oct 8, 1966",Sat,Purdue,35,,Iowa,0,
219,220,5,"Oct 8, 1966",Sat,Quantico Marines,10,,Marshall,7,
220,221,5,"Oct 8, 1966",Sat,Rutgers,42,@,Lehigh,14,
221,222,5,"Oct 8, 1966",Sat,San Jose State,24,@,California,0,
222,223,5,"Oct 8, 1966",Sat,South Carolina,31,@,North Carolina State,21,
223,224,5,"Oct 8, 1966",Sat,Southern California,17,,Washington,14,
224,225,5,"Oct 8, 1966",Sat,Syracuse,28,,Navy,14,
225,226,5,"Oct 8, 1966",Sat,Texas A&M;,7,,Louisiana State,7,
226,227,5,"Oct 8, 1966",Sat,Texas Christian,6,,Texas Tech,3,
227,228,5,"Oct 8, 1966",Sat,Texas-El Paso,9,@,West Texas A&M;,3,
228,229,5,"Oct 8, 1966",Sat,Tulane,20,@,Virginia,6,
229,230,5,"Oct 8, 1966",Sat,Tulsa,20,@,Colorado State,6,
230,231,5,"Oct 8, 1966",Sat,UCLA,27,@,Rice,24,
231,232,5,"Oct 8, 1966",Sat,Virginia Tech,7,@,Kentucky,0,
232,233,5,"Oct 8, 1966",Sat,Western Michigan,16,,Bowling Green State,14,
233,234,5,"Oct 8, 1966",Sat,William & Mary,34,,Villanova,14,
234,235,5,"Oct 8, 1966",Sat,Wofford,15,,Furman,15,
235,236,5,"Oct 8, 1966",Sat,Wyoming,40,,Utah,7,
236,237,5,"Oct 8, 1966",Sat,Xavier,25,@,Cincinnati,13,
237,238,5,"Oct 8, 1966",Sat,Yale,24,,Brown,0,
238,239,5,"Oct 9, 1966",Sun,Washington State,24,,Arizona State,15,
239,240,6,"Oct 14, 1966",Fri,Arizona State,10,@,Brigham Young,7,
240,241,6,"Oct 14, 1966",Fri,Miami (FL),7,,Georgia,6,
241,242,6,"Oct 15, 1966",Sat,Alabama,11,@,Tennessee,10,
242,243,6,"Oct 15, 1966",Sat,Arkansas,12,@,Texas,7,
243,244,6,"Oct 15, 1966",Sat,Army,14,@,Rutgers,9,
244,245,6,"Oct 15, 1966",Sat,Bowling Green State,14,@,Toledo,13,
245,246,6,"Oct 15, 1966",Sat,Bucknell,28,@,Pennsylvania,21,
246,247,6,"Oct 15, 1966",Sat,California,24,@,Washington,20,
247,248,6,"Oct 15, 1966",Sat,Clemson,9,,Duke,6,
248,249,6,"Oct 15, 1966",Sat,Colgate,7,@,Princeton,0,
249,250,6,"Oct 15, 1966",Sat,Colorado,41,@,Iowa State,21,
250,251,6,"Oct 15, 1966",Sat,Colorado State,10,@,Utah State,7,
251,252,6,"Oct 15, 1966",Sat,Dartmouth,49,,Brown,14,
252,253,6,"Oct 15, 1966",Sat,Davidson,49,@,Presbyterian,13,
253,254,6,"Oct 15, 1966",Sat,Dayton,13,,Buffalo,3,
254,255,6,"Oct 15, 1966",Sat,Florida,17,@,North Carolina State,10,
255,256,6,"Oct 15, 1966",Sat,Florida State,42,@,Texas Tech,33,
256,257,6,"Oct 15, 1966",Sat,George Washington,20,,East Carolina,7,
257,258,6,"Oct 15, 1966",Sat,Georgia Tech,17,@,Auburn,3,"Birmingham, AL"
258,259,6,"Oct 15, 1966",Sat,Harvard,21,,Cornell,0,
259,260,6,"Oct 15, 1966",Sat,Holy Cross,17,@,Boston University,14,
260,261,6,"Oct 15, 1966",Sat,Houston,28,,Mississippi State,0,
261,262,6,"Oct 15, 1966",Sat,Illinois,24,@,Indiana,10,
262,263,6,"Oct 15, 1966",Sat,Louisiana State,30,@,Kentucky,0,
263,264,6,"Oct 15, 1966",Sat,Louisville,66,,Drake,26,
264,265,6,"Oct 15, 1966",Sat,Maryland,28,,West Virginia,9,
265,266,6,"Oct 15, 1966",Sat,Memphis,20,,Quantico Marines,14,
266,267,6,"Oct 15, 1966",Sat,Miami (OH),12,@,Marshall,0,
267,268,6,"Oct 15, 1966",Sat,Michigan State,11,@,Ohio State,8,
268,269,6,"Oct 15, 1966",Sat,Minnesota,17,,Iowa,0,
269,270,6,"Oct 15, 1966",Sat,Mississippi,14,,Southern Mississippi,7,
270,271,6,"Oct 15, 1966",Sat,Missouri,7,,Oklahoma State,0,
271,272,6,"Oct 15, 1966",Sat,Navy,24,@,Pittsburgh,7,
272,273,6,"Oct 15, 1966",Sat,Nebraska,21,,Kansas State,10,
273,274,6,"Oct 15, 1966",Sat,New Mexico State,45,,Wichita State,17,
274,275,6,"Oct 15, 1966",Sat,Northwestern,3,,Wisconsin,3,
275,276,6,"Oct 15, 1966",Sat,Notre Dame,32,,North Carolina,0,
276,277,6,"Oct 15, 1966",Sat,Ohio,24,,Xavier,10,
277,278,6,"Oct 15, 1966",Sat,Oklahoma,35,@,Kansas,0,
278,279,6,"Oct 15, 1966",Sat,Oregon,17,@,Air Force,6,
279,280,6,"Oct 15, 1966",Sat,Oregon State,14,,Idaho,7,
280,281,6,"Oct 15, 1966",Sat,Pacific,28,,Montana,0,
281,282,6,"Oct 15, 1966",Sat,Purdue,22,@,Michigan,21,
282,283,6,"Oct 15, 1966",Sat,San Diego State,25,@,San Jose State,0,
283,284,6,"Oct 15, 1966",Sat,Southern California,21,@,Stanford,7,
284,285,6,"Oct 15, 1966",Sat,Southern Methodist,28,,Rice,24,
285,286,6,"Oct 15, 1966",Sat,Syracuse,30,@,Boston College,0,
286,287,6,"Oct 15, 1966",Sat,Tampa,41,,Furman,2,
287,288,6,"Oct 15, 1966",Sat,Texas A&M;,35,,Texas Christian,7,
288,289,6,"Oct 15, 1966",Sat,Texas-El Paso,68,,Texas-Arlington,21,
289,290,6,"Oct 15, 1966",Sat,Tulane,28,,Cincinnati,21,
290,291,6,"Oct 15, 1966",Sat,Tulsa,30,,North Texas,27,
291,292,6,"Oct 15, 1966",Sat,UCLA,49,,Penn State,11,
292,293,6,"Oct 15, 1966",Sat,Utah,26,,Washington State,15,
293,294,6,"Oct 15, 1966",Sat,Villanova,16,,Delaware,14,
294,295,6,"Oct 15, 1966",Sat,Virginia,38,,Virginia Military Institute,27,
295,296,6,"Oct 15, 1966",Sat,Virginia Tech,21,,Vanderbilt,6,"Richmond, VA"
296,297,6,"Oct 15, 1966",Sat,Wake Forest,10,@,South Carolina,6,
297,298,6,"Oct 15, 1966",Sat,West Texas A&M;,41,,Richmond,7,
298,299,6,"Oct 15, 1966",Sat,Western Michigan,23,@,Kent State,20,
299,300,6,"Oct 15, 1966",Sat,William & Mary,24,,Citadel,6,
300,301,6,"Oct 15, 1966",Sat,Wyoming,37,,New Mexico,7,
301,302,6,"Oct 15, 1966",Sat,Yale,44,,Columbia,21,
302,303,7,"Oct 21, 1966",Fri,Miami (FL),14,,Indiana,7,
303,304,7,"Oct 22, 1966",Sat,Alabama,42,,Vanderbilt,6,"Birmingham, AL"
304,305,7,"Oct 22, 1966",Sat,Arkansas,41,,Wichita State,0,"Little Rock, AR"
305,306,7,"Oct 22, 1966",Sat,Army,28,,Pittsburgh,0,
306,307,7,"Oct 22, 1966",Sat,Auburn,7,,Texas Christian,6,
307,308,7,"Oct 22, 1966",Sat,Boston College,22,,Buffalo,21,
308,309,7,"Oct 22, 1966",Sat,Brigham Young,33,@,New Mexico,6,
309,310,7,"Oct 22, 1966",Sat,Cincinnati,28,,Kansas State,14,
310,311,7,"Oct 22, 1966",Sat,Colgate,48,@,Brown,7,
311,312,7,"Oct 22, 1966",Sat,Colorado State,41,@,Air Force,21,
312,313,7,"Oct 22, 1966",Sat,Cornell,16,,Yale,14,
313,314,7,"Oct 22, 1966",Sat,Dayton,10,,Northern Michigan,0,
314,315,7,"Oct 22, 1966",Sat,East Carolina,27,@,Citadel,17,
315,316,7,"Oct 22, 1966",Sat,Florida,28,@,Louisiana State,7,
316,317,7,"Oct 22, 1966",Sat,Florida State,10,,Mississippi State,0,
317,318,7,"Oct 22, 1966",Sat,Furman,29,,Newberry,7,
318,319,7,"Oct 22, 1966",Sat,George Washington,13,@,Virginia Military Institute,0,
319,320,7,"Oct 22, 1966",Sat,Georgia,27,,Kentucky,15,
320,321,7,"Oct 22, 1966",Sat,Georgia Tech,35,,Tulane,17,
321,322,7,"Oct 22, 1966",Sat,Harvard,19,,Dartmouth,14,
322,323,7,"Oct 22, 1966",Sat,Iowa State,10,,Missouri,10,
323,324,7,"Oct 22, 1966",Sat,Kent State,35,@,Bowling Green State,12,
324,325,7,"Oct 22, 1966",Sat,Louisville,35,@,Marshall,15,
325,326,7,"Oct 22, 1966",Sat,Memphis,6,,Tulsa,0,
326,327,7,"Oct 22, 1966",Sat,Miami (OH),33,@,Ohio,13,
327,328,7,"Oct 22, 1966",Sat,Michigan,49,,Minnesota,0,
328,329,7,"Oct 22, 1966",Sat,Michigan State,41,,Purdue,20,
329,330,7,"Oct 22, 1966",Sat,Mississippi,27,,Houston,6,"Memphis, TN"
330,331,7,"Oct 22, 1966",Sat,Navy,21,,William & Mary,0,
331,332,7,"Oct 22, 1966",Sat,Nebraska,21,@,Colorado,19,
332,333,7,"Oct 22, 1966",Sat,North Carolina State,33,@,Duke,7,
333,334,7,"Oct 22, 1966",Sat,North Texas,53,,Southern Illinois,6,
334,335,7,"Oct 22, 1966",Sat,Northwestern,24,@,Iowa,15,
335,336,7,"Oct 22, 1966",Sat,Notre Dame,38,@,Oklahoma,0,
336,337,7,"Oct 22, 1966",Sat,Ohio State,24,,Wisconsin,13,
337,338,7,"Oct 22, 1966",Sat,Oklahoma State,10,,Kansas,7,
338,339,7,"Oct 22, 1966",Sat,Oregon State,18,@,Arizona State,17,
339,340,7,"Oct 22, 1966",Sat,Pacific,41,@,Hawaii,0,
340,341,7,"Oct 22, 1966",Sat,Penn State,38,@,West Virginia,6,
341,342,7,"Oct 22, 1966",Sat,Princeton,30,@,Pennsylvania,13,
342,343,7,"Oct 22, 1966",Sat,Richmond,23,,Davidson,17,
343,344,7,"Oct 22, 1966",Sat,Rutgers,37,,Columbia,34,
344,345,7,"Oct 22, 1966",Sat,Southern California,30,,Clemson,0,
345,346,7,"Oct 22, 1966",Sat,Southern Methodist,24,@,Texas Tech,7,
346,347,7,"Oct 22, 1966",Sat,Stanford,6,@,Illinois,3,
347,348,7,"Oct 22, 1966",Sat,Syracuse,28,@,Holy Cross,6,
348,349,7,"Oct 22, 1966",Sat,Tennessee,29,,South Carolina,17,
349,350,7,"Oct 22, 1966",Sat,Texas,14,@,Rice,6,
350,351,7,"Oct 22, 1966",Sat,Texas A&M;,17,@,Baylor,13,
351,352,7,"Oct 22, 1966",Sat,Texas-El Paso,35,,San Jose State,0,
