,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
44,45,2,"Sep 11, 1982",Sat,Boston College,17,,Clemson,17,
45,46,2,"Sep 11, 1982",Sat,California,31,@,Colorado,17,
46,47,2,"Sep 11, 1982",Sat,California-Davis,23,@,Pacific,22,
47,48,2,"Sep 11, 1982",Sat,Cincinnati,38,,Louisville,16,"Cincinnati, OH"
48,49,2,"Sep 11, 1982",Sat,Colorado State,9,,Wyoming,3,
49,50,2,"Sep 11, 1982",Sat,Florida,17,,Southern California,9,
50,51,2,"Sep 11, 1982",Sat,Fresno State,26,,Cal Poly,6,
51,52,2,"Sep 11, 1982",Sat,Georgia,17,,Brigham Young,14,
52,53,2,"Sep 11, 1982",Sat,Hawaii,40,,Montana,0,
53,54,2,"Sep 11, 1982",Sat,Idaho State,41,@,Drake,21,
54,55,2,"Sep 11, 1982",Sat,Illinois,23,,Michigan State,16,
55,56,2,"Sep 11, 1982",Sat,Indiana,30,,Northwestern,0,
56,57,2,"Sep 11, 1982",Sat,Indiana State,14,,New Mexico State,10,
57,58,2,"Sep 11, 1982",Sat,Kansas State,23,,Kentucky,9,
58,59,2,"Sep 11, 1982",Sat,Louisiana Tech,28,,West Texas A&M;,7,
59,60,2,"Sep 11, 1982",Sat,Louisiana-Lafayette,21,@,Rice,14,
60,61,2,"Sep 11, 1982",Sat,Miami (FL),31,,Houston,12,
61,62,2,"Sep 11, 1982",Sat,Miami (OH),35,,William & Mary,17,
62,63,2,"Sep 11, 1982",Sat,Michigan,20,,Wisconsin,9,
63,64,2,"Sep 11, 1982",Sat,Minnesota,57,,Ohio,7,
64,65,2,"Sep 11, 1982",Sat,Mississippi,28,,Southern Mississippi,19,
65,66,2,"Sep 11, 1982",Sat,Mississippi State,31,,Arkansas State,10,
66,67,2,"Sep 11, 1982",Sat,Missouri,23,,Army,10,
67,68,2,"Sep 11, 1982",Sat,Navy,30,,Virginia,16,
68,69,2,"Sep 11, 1982",Sat,Nebraska,42,,Iowa,7,
69,70,2,"Sep 11, 1982",Sat,New Mexico,14,,Texas Tech,0,
70,71,2,"Sep 11, 1982",Sat,North Carolina State,33,,East Carolina,26,
71,72,2,"Sep 11, 1982",Sat,Ohio State,21,,Baylor,14,
72,73,2,"Sep 11, 1982",Sat,Oklahoma State,27,,North Texas,6,
73,74,2,"Sep 11, 1982",Sat,Penn State,39,,Maryland,31,
74,75,2,"Sep 11, 1982",Sat,San Jose State,18,@,Oregon,13,
75,76,2,"Sep 11, 1982",Sat,South Carolina,30,,Richmond,10,
76,77,2,"Sep 11, 1982",Sat,Southern Illinois,16,@,Illinois State,0,
77,78,2,"Sep 11, 1982",Sat,Southern Methodist,51,,Tulane,7,
78,79,2,"Sep 11, 1982",Sat,Stanford,35,@,Purdue,14,
79,80,2,"Sep 11, 1982",Sat,Temple,23,@,Syracuse,18,
80,81,2,"Sep 11, 1982",Sat,Tennessee,23,,Iowa State,21,
81,82,2,"Sep 11, 1982",Sat,Texas Christian,24,,Utah State,9,
82,83,2,"Sep 11, 1982",Sat,Toledo,31,@,Ball State,14,
83,84,2,"Sep 11, 1982",Sat,UCLA,41,,Long Beach State,10,
84,85,2,"Sep 11, 1982",Sat,Vanderbilt,24,@,Memphis,14,
85,86,2,"Sep 11, 1982",Sat,Washington,55,,Texas-El Paso,0,
86,87,2,"Sep 11, 1982",Sat,Washington State,34,,Idaho,14,"Spokane, WA"
87,88,2,"Sep 11, 1982",Sat,West Virginia,41,@,Oklahoma,27,
88,89,2,"Sep 11, 1982",Sat,Western Michigan,34,@,Marshall,0,
89,90,2,"Sep 11, 1982",Sat,Wichita State,13,@,Kansas,10,
90,91,3,"Sep 18, 1982",Sat,Alabama,42,@,Mississippi,14,"Jackson, MS"
91,92,3,"Sep 18, 1982",Sat,Arizona State,24,@,Houston,10,
92,93,3,"Sep 18, 1982",Sat,Arkansas,29,,Navy,17,"Little Rock, AR"
93,94,3,"Sep 18, 1982",Sat,Army,26,,Lafayette,20,
94,95,3,"Sep 18, 1982",Sat,Auburn,21,,Southern Mississippi,19,
95,96,3,"Sep 18, 1982",Sat,Bowling Green State,34,@,Central Michigan,30,
96,97,3,"Sep 18, 1982",Sat,Cal State Fullerton,14,@,Cal Poly,10,
97,98,3,"Sep 18, 1982",Sat,California,28,,San Diego State,0,
98,99,3,"Sep 18, 1982",Sat,Colorado,12,@,Washington State,0,"Spokane, WA"
99,100,3,"Sep 18, 1982",Sat,Duke,30,@,South Carolina,17,
100,101,3,"Sep 18, 1982",Sat,East Carolina,30,,East Tennessee State,0,
101,102,3,"Sep 18, 1982",Sat,Fresno State,10,@,Oregon,4,
102,103,3,"Sep 18, 1982",Sat,Georgia Tech,36,,Citadel,7,
103,104,3,"Sep 18, 1982",Sat,Hawaii,23,@,Colorado State,13,
104,105,3,"Sep 18, 1982",Sat,Idaho,36,,Pacific,17,
105,106,3,"Sep 18, 1982",Sat,Illinois,47,@,Syracuse,10,
106,107,3,"Sep 18, 1982",Sat,Indiana State,13,,McNeese State,10,
107,108,3,"Sep 18, 1982",Sat,Iowa State,19,@,Iowa,7,
108,109,3,"Sep 18, 1982",Sat,James Madison,21,@,Virginia,17,
109,110,3,"Sep 18, 1982",Sat,Kansas,30,,Texas Christian,19,
110,111,3,"Sep 18, 1982",Sat,Kansas State,42,,South Dakota,3,
111,112,3,"Sep 18, 1982",Sat,Louisiana State,45,,Oregon State,7,
112,113,3,"Sep 18, 1982",Sat,Louisiana Tech,49,,Eastern Michigan,12,
113,114,3,"Sep 18, 1982",Sat,Louisiana-Lafayette,31,,West Texas A&M;,18,
114,115,3,"Sep 18, 1982",Sat,Louisiana-Monroe,38,@,North Texas,15,
115,116,3,"Sep 18, 1982",Sat,Miami (FL),14,@,Virginia Tech,8,
116,117,3,"Sep 18, 1982",Sat,Miami (OH),27,@,Northwestern,13,
117,118,3,"Sep 18, 1982",Sat,Minnesota,36,@,Purdue,10,
118,119,3,"Sep 18, 1982",Sat,Mississippi State,41,@,Memphis,17,
119,120,3,"Sep 18, 1982",Sat,Nebraska,68,,New Mexico State,0,
120,121,3,"Sep 18, 1982",Sat,New Mexico,49,,Nevada-Las Vegas,21,
121,122,3,"Sep 18, 1982",Sat,North Carolina,34,,Vanderbilt,10,
122,123,3,"Sep 18, 1982",Sat,North Carolina State,30,,Wake Forest,0,
123,124,3,"Sep 18, 1982",Sat,Northern Illinois,23,,Kent State,15,
124,125,3,"Sep 18, 1982",Sat,Notre Dame,23,,Michigan,17,
125,126,3,"Sep 18, 1982",Sat,Ohio,23,,Richmond,14,"Columbus, OH"
126,127,3,"Sep 18, 1982",Sat,Ohio State,31,@,Michigan State,10,
127,128,3,"Sep 18, 1982",Sat,Oklahoma,29,@,Kentucky,8,
128,129,3,"Sep 18, 1982",Sat,Penn State,49,,Rutgers,14,
129,130,3,"Sep 18, 1982",Sat,Pittsburgh,37,@,Florida State,17,
130,131,3,"Sep 18, 1982",Sat,San Jose State,35,@,Stanford,31,
131,132,3,"Sep 18, 1982",Sat,Southern California,28,,Indiana,7,
132,133,3,"Sep 18, 1982",Sat,Southern Illinois,24,,Drake,17,
133,134,3,"Sep 18, 1982",Sat,Southern Methodist,31,@,Texas-El Paso,10,
134,135,3,"Sep 18, 1982",Sat,Temple,22,,Delaware,0,
135,136,3,"Sep 18, 1982",Sat,Texas,21,,Utah,12,
136,137,3,"Sep 18, 1982",Sat,Texas A&M;,61,,Texas-Arlington,22,
137,138,3,"Sep 18, 1982",Sat,Texas Tech,31,,Air Force,30,
138,139,3,"Sep 18, 1982",Sat,Toledo,17,,Marshall,9,
139,140,3,"Sep 18, 1982",Sat,Tulane,30,,Rice,6,
140,141,3,"Sep 18, 1982",Sat,UCLA,51,@,Wisconsin,26,
141,142,3,"Sep 18, 1982",Sat,Utah State,31,,Weber State,10,
142,143,3,"Sep 18, 1982",Sat,Washington,23,@,Arizona,13,
143,144,3,"Sep 18, 1982",Sat,West Virginia,19,,Maryland,18,
144,145,3,"Sep 18, 1982",Sat,Western Illinois,29,@,Illinois State,13,
145,146,3,"Sep 18, 1982",Sat,Wichita State,33,,Ball State,20,
146,147,3,"Sep 18, 1982",Sat,William & Mary,24,,Virginia Military Institute,12,
147,148,3,"Sep 18, 1982",Sat,Wyoming,36,,Long Beach State,27,
148,149,3,"Sep 19, 1982",Sun,Tulsa,25,,Oklahoma State,15,
149,150,4,"Sep 25, 1982",Sat,Air Force,39,@,Brigham Young,38,
150,151,4,"Sep 25, 1982",Sat,Alabama,24,,Vanderbilt,21,
151,152,4,"Sep 25, 1982",Sat,Arizona State,15,@,California,0,
152,153,4,"Sep 25, 1982",Sat,Arkansas,14,,Mississippi,12,"Little Rock, AR"
153,154,4,"Sep 25, 1982",Sat,Arkansas State,35,@,Southern Illinois,30,
154,155,4,"Sep 25, 1982",Sat,Auburn,24,,Tennessee,14,
155,156,4,"Sep 25, 1982",Sat,Baylor,24,@,Texas Tech,23,
156,157,4,"Sep 25, 1982",Sat,Boise State,22,@,Pacific,15,
157,158,4,"Sep 25, 1982",Sat,Boston College,31,@,Navy,0,
158,159,4,"Sep 25, 1982",Sat,Cincinnati,57,,Youngstown State,3,
159,160,4,"Sep 25, 1982",Sat,Clemson,21,,Western Carolina,10,
160,161,4,"Sep 25, 1982",Sat,Colorado State,28,,New Mexico State,17,
161,162,4,"Sep 25, 1982",Sat,Duke,51,,Virginia,17,
162,163,4,"Sep 25, 1982",Sat,East Carolina,24,,Central Michigan,6,
163,164,4,"Sep 25, 1982",Sat,Florida,27,,Mississippi State,17,
164,165,4,"Sep 25, 1982",Sat,Florida State,24,@,Southern Mississippi,17,
165,166,4,"Sep 25, 1982",Sat,Fresno State,25,,Weber State,9,
166,167,4,"Sep 25, 1982",Sat,Georgia,34,@,South Carolina,18,
167,168,4,"Sep 25, 1982",Sat,Georgia Tech,24,@,Memphis,20,
168,169,4,"Sep 25, 1982",Sat,Hawaii,17,,Texas-El Paso,10,
169,170,4,"Sep 25, 1982",Sat,Houston,48,,Lamar,3,
170,171,4,"Sep 25, 1982",Sat,Illinois State,25,,Wayne State,0,
171,172,4,"Sep 25, 1982",Sat,Indiana,17,,Syracuse,10,
172,173,4,"Sep 25, 1982",Sat,Indiana State,17,@,Ball State,0,
173,174,4,"Sep 25, 1982",Sat,Iowa,17,@,Arizona,14,
174,175,4,"Sep 25, 1982",Sat,Iowa State,35,,Drake,10,
175,176,4,"Sep 25, 1982",Sat,Kansas,13,,Kentucky,13,
176,177,4,"Sep 25, 1982",Sat,Kansas State,31,,Wichita State,7,
177,178,4,"Sep 25, 1982",Sat,Louisiana State,52,,Rice,13,
178,179,4,"Sep 25, 1982",Sat,Louisiana-Lafayette,31,@,North Texas,14,
179,180,4,"Sep 25, 1982",Sat,Louisville,28,,Oklahoma State,22,
180,181,4,"Sep 25, 1982",Sat,Maryland,23,,North Carolina State,6,
181,182,4,"Sep 25, 1982",Sat,Miami (FL),25,,Michigan State,22,
182,183,4,"Sep 25, 1982",Sat,Miami (OH),35,,Eastern Michigan,0,
183,184,4,"Sep 25, 1982",Sat,Minnesota,41,,Washington State,11,
184,185,4,"Sep 25, 1982",Sat,North Carolina,62,,Army,8,
185,186,4,"Sep 25, 1982",Sat,Northwestern,31,,Northern Illinois,6,
186,187,4,"Sep 25, 1982",Sat,Notre Dame,28,,Purdue,14,
187,188,4,"Sep 25, 1982",Sat,Penn State,27,,Nebraska,24,
188,189,4,"Sep 25, 1982",Sat,Pittsburgh,20,@,Illinois,3,
189,190,4,"Sep 25, 1982",Sat,Rutgers,10,@,Temple,7,
190,191,4,"Sep 25, 1982",Sat,San Diego State,26,,Nevada-Las Vegas,23,
191,192,4,"Sep 25, 1982",Sat,San Jose State,17,@,Oregon State,13,
192,193,4,"Sep 25, 1982",Sat,Southern California,12,@,Oklahoma,0,
193,194,4,"Sep 25, 1982",Sat,Southern Methodist,16,,Texas Christian,13,
194,195,4,"Sep 25, 1982",Sat,Stanford,23,@,Ohio State,20,
195,196,4,"Sep 25, 1982",Sat,Texas,21,,Missouri,0,
196,197,4,"Sep 25, 1982",Sat,Texas A&M;,38,,Louisiana Tech,27,
197,198,4,"Sep 25, 1982",Sat,UCLA,31,@,Michigan,27,
198,199,4,"Sep 25, 1982",Sat,Utah State,19,@,Cal State Fullerton,0,
199,200,4,"Sep 25, 1982",Sat,Virginia Tech,47,,William & Mary,3,
200,201,4,"Sep 25, 1982",Sat,Wake Forest,31,,Appalachian State,22,
201,202,4,"Sep 25, 1982",Sat,Washington,37,,Oregon,21,
202,203,4,"Sep 25, 1982",Sat,West Texas A&M;,25,,McNeese State,17,
203,204,4,"Sep 25, 1982",Sat,West Virginia,43,,Richmond,10,
204,205,4,"Sep 25, 1982",Sat,Western Michigan,24,,Kent State,14,
205,206,4,"Sep 25, 1982",Sat,Wisconsin,36,,Toledo,27,
206,207,4,"Sep 25, 1982",Sat,Wyoming,24,@,Colorado,10,
207,208,5,"Oct 1, 1982",Fri,Long Beach State,7,,Cal State Fullerton,3,
208,209,5,"Oct 1, 1982",Fri,Utah,35,,Colorado State,14,
209,210,5,"Oct 2, 1982",Sat,Alabama,34,,Arkansas State,7,"Birmingham, AL"
210,211,5,"Oct 2, 1982",Sat,Arizona State,30,,Kansas State,7,
211,212,5,"Oct 2, 1982",Sat,Arkansas,35,,Texas Christian,0,"Little Rock, AR"
212,213,5,"Oct 2, 1982",Sat,Army,17,,Harvard,13,
213,214,5,"Oct 2, 1982",Sat,Ball State,14,@,Northern Illinois,7,
214,215,5,"Oct 2, 1982",Sat,Boston College,17,,Temple,7,
215,216,5,"Oct 2, 1982",Sat,Bowling Green State,7,,Western Michigan,3,
216,217,5,"Oct 2, 1982",Sat,Brigham Young,51,@,Texas-El Paso,3,
217,218,5,"Oct 2, 1982",Sat,California,26,,San Jose State,7,
218,219,5,"Oct 2, 1982",Sat,Central Michigan,13,@,Eastern Michigan,8,
219,220,5,"Oct 2, 1982",Sat,Clemson,24,,Kentucky,6,
220,221,5,"Oct 2, 1982",Sat,Florida State,34,@,Ohio State,17,
221,222,5,"Oct 2, 1982",Sat,Fresno State,31,,Utah State,6,
222,223,5,"Oct 2, 1982",Sat,Georgia,29,@,Mississippi State,22,
223,224,5,"Oct 2, 1982",Sat,Houston,21,,Baylor,21,
224,225,5,"Oct 2, 1982",Sat,Illinois,42,@,Minnesota,24,
225,226,5,"Oct 2, 1982",Sat,Indiana State,29,@,Drake,19,
226,227,5,"Oct 2, 1982",Sat,Iowa,45,,Northwestern,7,
227,228,5,"Oct 2, 1982",Sat,Louisiana State,24,@,Florida,13,
228,229,5,"Oct 2, 1982",Sat,Louisiana-Lafayette,20,,Southern Illinois,10,
229,230,5,"Oct 2, 1982",Sat,Maryland,26,@,Syracuse,3,
230,231,5,"Oct 2, 1982",Sat,Miami (FL),28,@,Louisville,6,
231,232,5,"Oct 2, 1982",Sat,Miami (OH),20,@,Kent State,0,
232,233,5,"Oct 2, 1982",Sat,Michigan,24,,Indiana,10,
233,234,5,"Oct 2, 1982",Sat,Missouri,28,,East Carolina,9,
234,235,5,"Oct 2, 1982",Sat,Navy,27,@,Duke,21,
235,236,5,"Oct 2, 1982",Sat,Nebraska,41,@,Auburn,7,
236,237,5,"Oct 2, 1982",Sat,New Mexico,49,@,Air Force,37,
237,238,5,"Oct 2, 1982",Sat,New Mexico State,26,,Illinois State,17,
238,239,5,"Oct 2, 1982",Sat,North Carolina,41,,Georgia Tech,0,
239,240,5,"Oct 2, 1982",Sat,North Carolina State,16,@,Virginia,13,
240,241,5,"Oct 2, 1982",Sat,Notre Dame,11,@,Michigan State,3,
241,242,5,"Oct 2, 1982",Sat,Ohio,17,,Toledo,14,
242,243,5,"Oct 2, 1982",Sat,Oklahoma,13,@,Iowa State,3,
243,244,5,"Oct 2, 1982",Sat,Pacific,29,,Nevada-Las Vegas,27,
244,245,5,"Oct 2, 1982",Sat,Pittsburgh,16,,West Virginia,13,
245,246,5,"Oct 2, 1982",Sat,Rutgers,27,,William & Mary,17,
246,247,5,"Oct 2, 1982",Sat,South Carolina,37,,Cincinnati,10,
247,248,5,"Oct 2, 1982",Sat,Southern California,38,,Oregon,7,
248,249,5,"Oct 2, 1982",Sat,Southern Methodist,38,,North Texas,10,
249,250,5,"Oct 2, 1982",Sat,Southern Mississippi,34,,Memphis,14,
250,251,5,"Oct 2, 1982",Sat,Stanford,45,,Oregon State,5,
251,252,5,"Oct 2, 1982",Sat,Tennessee,10,,Washington State,3,
252,253,5,"Oct 2, 1982",Sat,Texas,34,@,Rice,7,
253,254,5,"Oct 2, 1982",Sat,Texas Tech,24,@,Texas A&M;,15,
254,255,5,"Oct 2, 1982",Sat,Tulsa,20,@,Kansas,15,
255,256,5,"Oct 2, 1982",Sat,UCLA,34,@,Colorado,6,
256,257,5,"Oct 2, 1982",Sat,Vanderbilt,24,,Tulane,21,
257,258,5,"Oct 2, 1982",Sat,Wake Forest,13,@,Virginia Tech,10,
258,259,5,"Oct 2, 1982",Sat,Washington,46,,San Diego State,25,
259,260,5,"Oct 2, 1982",Sat,Wichita State,24,@,West Texas A&M;,21,
260,261,5,"Oct 2, 1982",Sat,Wisconsin,35,@,Purdue,31,
261,262,5,"Oct 2, 1982",Sat,Wyoming,28,@,Hawaii,10,
262,263,6,"Oct 9, 1982",Sat,Air Force,24,,Navy,21,
263,264,6,"Oct 9, 1982",Sat,Alabama,42,,Penn State,21,"Birmingham, AL"
264,265,6,"Oct 9, 1982",Sat,Arizona,24,,UCLA,24,
265,266,6,"Oct 9, 1982",Sat,Arizona State,21,,Stanford,17,
266,267,6,"Oct 9, 1982",Sat,Arkansas,21,,Texas Tech,3,
267,268,6,"Oct 9, 1982",Sat,Arkansas State,20,@,Louisiana-Lafayette,13,
268,269,6,"Oct 9, 1982",Sat,Auburn,18,,Kentucky,3,
269,270,6,"Oct 9, 1982",Sat,Brigham Young,40,@,New Mexico,12,
270,271,6,"Oct 9, 1982",Sat,Cincinnati,34,,Long Beach State,14,"Cincinnati, OH"
271,272,6,"Oct 9, 1982",Sat,Clemson,48,@,Virginia,0,
272,273,6,"Oct 9, 1982",Sat,Drake,31,@,Western Illinois,12,
273,274,6,"Oct 9, 1982",Sat,East Carolina,35,,Richmond,14,
274,275,6,"Oct 9, 1982",Sat,Florida State,59,,Southern Illinois,8,
275,276,6,"Oct 9, 1982",Sat,Fresno State,49,,Pacific,30,
276,277,6,"Oct 9, 1982",Sat,Georgia,33,,Mississippi,10,
277,278,6,"Oct 9, 1982",Sat,Georgia Tech,19,@,Tulane,13,
278,279,6,"Oct 9, 1982",Sat,Hawaii,10,,Utah,7,
279,280,6,"Oct 9, 1982",Sat,Houston,24,,Texas A&M;,20,
280,281,6,"Oct 9, 1982",Sat,Illinois,38,,Purdue,34,
281,282,6,"Oct 9, 1982",Sat,Iowa,24,@,Indiana,20,
282,283,6,"Oct 9, 1982",Sat,Iowa State,44,,Kent State,7,
283,284,6,"Oct 9, 1982",Sat,Kansas,24,,Oklahoma State,24,
284,285,6,"Oct 9, 1982",Sat,Maryland,38,,Indiana State,0,
285,286,6,"Oct 9, 1982",Sat,Miami (OH),17,,Bowling Green State,12,
286,287,6,"Oct 9, 1982",Sat,Michigan,31,,Michigan State,17,
287,288,6,"Oct 9, 1982",Sat,Missouri,7,,Kansas State,7,
288,289,6,"Oct 9, 1982",Sat,Nebraska,40,@,Colorado,14,
289,290,6,"Oct 9, 1982",Sat,Nevada-Las Vegas,28,,Texas-El Paso,21,
290,291,6,"Oct 9, 1982",Sat,North Carolina,24,@,Wake Forest,7,
291,292,6,"Oct 9, 1982",Sat,North Texas,17,@,Texas-Arlington,3,
292,293,6,"Oct 9, 1982",Sat,Northwestern,31,,Minnesota,21,
293,294,6,"Oct 9, 1982",Sat,Notre Dame,16,,Miami (FL),14,
294,295,6,"Oct 9, 1982",Sat,Ohio,34,@,Ball State,7,
295,296,6,"Oct 9, 1982",Sat,Oklahoma,28,,Texas,22,"Dallas, TX"
296,297,6,"Oct 9, 1982",Sat,Oregon State,14,,Washington State,14,
297,298,6,"Oct 9, 1982",Sat,Rutgers,24,,Army,3,"East Rutherford, NJ"
298,299,6,"Oct 9, 1982",Sat,San Diego State,24,@,Wyoming,21,
299,300,6,"Oct 9, 1982",Sat,San Jose State,38,@,Cal State Fullerton,15,
300,301,6,"Oct 9, 1982",Sat,Southern Methodist,22,@,Baylor,19,
301,302,6,"Oct 9, 1982",Sat,Southern Mississippi,20,,Mississippi State,14,"Jackson, MS"
302,303,6,"Oct 9, 1982",Sat,Temple,55,@,Louisville,14,
303,304,6,"Oct 9, 1982",Sat,Tennessee,24,,Louisiana State,24,
304,305,6,"Oct 9, 1982",Sat,Texas Christian,24,,Rice,16,
305,306,6,"Oct 9, 1982",Sat,Toledo,20,,Eastern Michigan,19,
306,307,6,"Oct 9, 1982",Sat,Tulsa,31,@,New Mexico State,14,
307,308,6,"Oct 9, 1982",Sat,Utah State,30,,Idaho State,3,
308,309,6,"Oct 9, 1982",Sat,Vanderbilt,31,,Florida,29,
309,310,6,"Oct 9, 1982",Sat,Virginia Tech,22,@,Duke,21,
310,311,6,"Oct 9, 1982",Sat,Washington,50,,California,7,
311,312,6,"Oct 9, 1982",Sat,West Virginia,20,,Boston College,13,
312,313,6,"Oct 9, 1982",Sat,Western Michigan,18,,Central Michigan,18,
313,314,6,"Oct 9, 1982",Sat,Wichita State,48,@,Illinois State,14,
314,315,6,"Oct 9, 1982",Sat,William & Mary,24,,Dartmouth,16,
315,316,6,"Oct 9, 1982",Sat,Wisconsin,6,@,Ohio State,0,
316,317,7,"Oct 16, 1982",Sat,Arizona,16,@,Notre Dame,13,
317,318,7,"Oct 16, 1982",Sat,Arizona State,37,,Texas-El Paso,6,
318,319,7,"Oct 16, 1982",Sat,Army,20,@,Princeton,14,
319,320,7,"Oct 16, 1982",Sat,Auburn,24,,Georgia Tech,0,
320,321,7,"Oct 16, 1982",Sat,Ball State,21,@,Kent State,3,
321,322,7,"Oct 16, 1982",Sat,Boston College,14,,Rutgers,13,
322,323,7,"Oct 16, 1982",Sat,Bowling Green State,20,,Northern Illinois,18,
323,324,7,"Oct 16, 1982",Sat,Brigham Young,39,,Hawaii,25,
324,325,7,"Oct 16, 1982",Sat,Cal State Fullerton,20,@,Wyoming,16,
325,326,7,"Oct 16, 1982",Sat,California,10,,Oregon,7,
326,327,7,"Oct 16, 1982",Sat,Central Michigan,16,,Toledo,12,
327,328,7,"Oct 16, 1982",Sat,Cincinnati,16,@,Memphis,7,
328,329,7,"Oct 16, 1982",Sat,Clemson,49,,Duke,14,
329,330,7,"Oct 16, 1982",Sat,Colorado,25,,Oklahoma State,25,
330,331,7,"Oct 16, 1982",Sat,Colorado State,21,@,Air Force,11,
331,332,7,"Oct 16, 1982",Sat,Eastern Illinois,16,@,Indiana State,12,
332,333,7,"Oct 16, 1982",Sat,Florida,77,,West Texas A&M;,14,
333,334,7,"Oct 16, 1982",Sat,Florida State,56,,East Carolina,17,
334,335,7,"Oct 16, 1982",Sat,Furman,28,@,South Carolina,23,
335,336,7,"Oct 16, 1982",Sat,Georgia,27,,Vanderbilt,13,
336,337,7,"Oct 16, 1982",Sat,Indiana,40,@,Minnesota,21,
337,338,7,"Oct 16, 1982",Sat,Iowa State,17,,Missouri,17,
338,339,7,"Oct 16, 1982",Sat,Long Beach State,22,@,San Jose State,21,
339,340,7,"Oct 16, 1982",Sat,Louisiana State,34,@,Kentucky,10,
340,341,7,"Oct 16, 1982",Sat,Louisville,35,,Richmond,0,
341,342,7,"Oct 16, 1982",Sat,Maryland,52,,Wake Forest,31,
342,343,7,"Oct 16, 1982",Sat,Miami (FL),31,,Mississippi State,14,
343,344,7,"Oct 16, 1982",Sat,Michigan,29,@,Iowa,7,
344,345,7,"Oct 16, 1982",Sat,Mississippi,27,,Texas Christian,9,
345,346,7,"Oct 16, 1982",Sat,Navy,39,,William & Mary,3,
346,347,7,"Oct 16, 1982",Sat,Nebraska,42,,Kansas State,13,
347,348,7,"Oct 16, 1982",Sat,Nebraska-Omaha,27,,Drake,17,
