,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
0,1,1,"Aug 29, 1985",Thu,Brigham Young,28,,Boston College,14,"Kick-off Classic (East Rutherford, NJ)"
1,2,1,"Aug 31, 1985",Sat,Air Force,48,,Texas-El Paso,6,
2,3,1,"Aug 31, 1985",Sat,California,48,,San Jose State,21,
3,4,1,"Aug 31, 1985",Sat,Cincinnati,31,,Virginia Tech,14,
4,5,1,"Aug 31, 1985",Sat,Florida State,38,@,Tulane,12,
5,6,1,"Aug 31, 1985",Sat,Kansas,33,@,Hawaii,27,
6,7,1,"Aug 31, 1985",Sat,Memphis,37,@,Louisiana-Lafayette,6,
7,8,1,"Aug 31, 1985",Sat,Missouri State,31,@,Drake,24,
8,9,1,"Aug 31, 1985",Sat,Oregon,42,@,Washington State,39,
9,10,1,"Aug 31, 1985",Sat,Pittsburgh,31,,Purdue,30,
10,11,1,"Aug 31, 1985",Sat,South Carolina,56,,Citadel,17,
11,12,1,"Aug 31, 1985",Sat,Southern Illinois,63,,Lincoln,0,
12,13,1,"Sep 2, 1985",Mon,Alabama,20,@,Georgia,16,
13,14,2,"Sep 7, 1985",Sat,Abilene Christian,25,,West Texas A&M;,18,
14,15,2,"Sep 7, 1985",Sat,Arizona,23,,Toledo,10,
15,16,2,"Sep 7, 1985",Sat,Auburn,49,,Louisiana-Lafayette,7,
16,17,2,"Sep 7, 1985",Sat,Baylor,39,,Wyoming,18,
17,18,2,"Sep 7, 1985",Sat,Boston College,28,,Temple,25,
18,19,2,"Sep 7, 1985",Sat,Bowling Green State,31,@,Ball State,6,
19,20,2,"Sep 7, 1985",Sat,Cincinnati,31,,Austin Peay,9,
20,21,2,"Sep 7, 1985",Sat,Colorado,23,,Colorado State,10,
21,22,2,"Sep 7, 1985",Sat,Drake,24,,Northern Iowa,9,
22,23,2,"Sep 7, 1985",Sat,Duke,40,,Northwestern,17,
23,24,2,"Sep 7, 1985",Sat,East Carolina,33,@,North Carolina State,14,
24,25,2,"Sep 7, 1985",Sat,Eastern Michigan,27,,Youngstown State,22,
25,26,2,"Sep 7, 1985",Sat,Florida,35,@,Miami (FL),23,
26,27,2,"Sep 7, 1985",Sat,Florida State,17,@,Nebraska,13,
27,28,2,"Sep 7, 1985",Sat,Illinois State,18,,Western Illinois,6,
28,29,2,"Sep 7, 1985",Sat,Indiana State,31,,St. Cloud State,14,
29,30,2,"Sep 7, 1985",Sat,Mississippi,17,,Memphis,17,
30,31,2,"Sep 7, 1985",Sat,Mississippi State,22,,Arkansas State,14,
31,32,2,"Sep 7, 1985",Sat,Missouri State,40,@,Southern Illinois,28,
32,33,2,"Sep 7, 1985",Sat,Montana,31,,Cal State Fullerton,30,
33,34,2,"Sep 7, 1985",Sat,Nevada-Las Vegas,35,,Tennessee Tech,7,
34,35,2,"Sep 7, 1985",Sat,North Carolina,21,@,Navy,19,
35,36,2,"Sep 7, 1985",Sat,Northern Illinois,17,,Western Michigan,0,
36,37,2,"Sep 7, 1985",Sat,Oklahoma State,31,@,Washington,17,
37,38,2,"Sep 7, 1985",Sat,Oregon State,43,,Idaho,28,
38,39,2,"Sep 7, 1985",Sat,Pacific,49,,Sacramento State,17,
39,40,2,"Sep 7, 1985",Sat,Penn State,20,@,Maryland,18,
40,41,2,"Sep 7, 1985",Sat,Richmond,24,@,Virginia Tech,14,
41,42,2,"Sep 7, 1985",Sat,San Jose State,32,,New Mexico State,3,
42,43,2,"Sep 7, 1985",Sat,South Carolina,20,,Appalachian State,13,
