,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
230,231,5,"Sep 30, 1978",Sat,Kent State,20,,Ohio,14,
231,232,5,"Sep 30, 1978",Sat,Louisiana State,37,@,Rice,7,
232,233,5,"Sep 30, 1978",Sat,Louisiana Tech,34,,McNeese State,20,
233,234,5,"Sep 30, 1978",Sat,Louisiana-Lafayette,23,,Lamar,16,
234,235,5,"Sep 30, 1978",Sat,Louisiana-Monroe,46,@,Northwestern State,0,
235,236,5,"Sep 30, 1978",Sat,Louisville,31,,Indiana State,12,
236,237,5,"Sep 30, 1978",Sat,Maryland,20,,Kentucky,3,
237,238,5,"Sep 30, 1978",Sat,Miami (FL),38,@,Kansas,6,
238,239,5,"Sep 30, 1978",Sat,Michigan,52,,Duke,0,
239,240,5,"Sep 30, 1978",Sat,Mississippi,16,,Southern Mississippi,13,"Jackson, MS"
240,241,5,"Sep 30, 1978",Sat,Navy,19,@,Boston College,8,
241,242,5,"Sep 30, 1978",Sat,Nebraska,69,@,Indiana,17,
242,243,5,"Sep 30, 1978",Sat,North Carolina State,34,@,Wake Forest,10,
243,244,5,"Sep 30, 1978",Sat,North Texas,12,,Oklahoma State,7,"Irving, TX"
244,245,5,"Sep 30, 1978",Sat,Northern Illinois,49,,Illinois State,21,
245,246,5,"Sep 30, 1978",Sat,Notre Dame,10,,Purdue,6,
246,247,5,"Sep 30, 1978",Sat,Ohio State,34,,Baylor,28,
247,248,5,"Sep 30, 1978",Sat,Oklahoma,45,,Missouri,23,
248,249,5,"Sep 30, 1978",Sat,Pacific,14,,Long Beach State,0,
249,250,5,"Sep 30, 1978",Sat,Penn State,58,,Texas Christian,0,
250,251,5,"Sep 30, 1978",Sat,Pittsburgh,20,,North Carolina,16,
251,252,5,"Sep 30, 1978",Sat,Rhode Island,17,@,Brown,3,
252,253,5,"Sep 30, 1978",Sat,Richmond,51,,Cincinnati,28,
253,254,5,"Sep 30, 1978",Sat,Rutgers,24,,Princeton,0,"East Rutherford, NJ"
254,255,5,"Sep 30, 1978",Sat,San Jose State,17,,Santa Clara,7,
255,256,5,"Sep 30, 1978",Sat,South Carolina,27,,Georgia,10,
256,257,5,"Sep 30, 1978",Sat,Southern Illinois,43,,New Mexico State,39,
257,258,5,"Sep 30, 1978",Sat,Stanford,17,,Tulane,14,
258,259,5,"Sep 30, 1978",Sat,Temple,38,,Delaware,7,
259,260,5,"Sep 30, 1978",Sat,Texas,24,@,Texas Tech,7,
260,261,5,"Sep 30, 1978",Sat,Texas A&M;,58,,Memphis,0,
261,262,5,"Sep 30, 1978",Sat,UCLA,17,,Minnesota,3,
262,263,5,"Sep 30, 1978",Sat,Utah,30,,Colorado State,6,
263,264,5,"Sep 30, 1978",Sat,Utah State,20,@,Wyoming,13,
264,265,5,"Sep 30, 1978",Sat,Virginia Military Institute,17,@,Virginia,9,
265,266,5,"Sep 30, 1978",Sat,Virginia Tech,22,,William & Mary,19,
266,267,5,"Sep 30, 1978",Sat,Washington,34,@,Oregon State,0,
267,268,5,"Sep 30, 1978",Sat,Washington State,21,,Army,21,
268,269,5,"Sep 30, 1978",Sat,Western Carolina,21,,Marshall,14,
269,270,5,"Sep 30, 1978",Sat,Western Michigan,24,,Bowling Green State,20,
270,271,5,"Sep 30, 1978",Sat,Wichita State,38,@,West Texas A&M;,37,
271,272,5,"Sep 30, 1978",Sat,Wisconsin,22,,Oregon,19,
272,273,5,"Sep 30, 1978",Sat,Yale,21,,Connecticut,7,
273,274,6,"Oct 7, 1978",Sat,Alabama,20,@,Washington,17,
274,275,6,"Oct 7, 1978",Sat,Arizona State,56,@,Northwestern,14,
275,276,6,"Oct 7, 1978",Sat,Arkansas,42,,Texas Christian,3,"Little Rock, AR"
276,277,6,"Oct 7, 1978",Sat,Arkansas State,23,,Northwestern State,14,
277,278,6,"Oct 7, 1978",Sat,Ball State,7,,Indiana State,0,
278,279,6,"Oct 7, 1978",Sat,Boston University,20,@,Dartmouth,17,
279,280,6,"Oct 7, 1978",Sat,Bowling Green State,45,@,Toledo,27,
280,281,6,"Oct 7, 1978",Sat,Brown,44,@,Princeton,16,
281,282,6,"Oct 7, 1978",Sat,California,21,,Oregon,18,
282,283,6,"Oct 7, 1978",Sat,Central Michigan,17,@,Ohio,3,
283,284,6,"Oct 7, 1978",Sat,Chattanooga,72,,Appalachian State,14,
284,285,6,"Oct 7, 1978",Sat,Citadel,41,,Marshall,0,
285,286,6,"Oct 7, 1978",Sat,Clemson,38,,Virginia Tech,7,
286,287,6,"Oct 7, 1978",Sat,Colorado,17,,Kansas,7,
287,288,6,"Oct 7, 1978",Sat,Colorado State,39,,Texas-El Paso,29,
288,289,6,"Oct 7, 1978",Sat,Cornell,24,,Bucknell,0,
289,290,6,"Oct 7, 1978",Sat,Drake,48,,Wichita State,22,
290,291,6,"Oct 7, 1978",Sat,Duke,20,,Virginia,13,
291,292,6,"Oct 7, 1978",Sat,East Carolina,19,@,Virginia Military Institute,6,
292,293,6,"Oct 7, 1978",Sat,Eastern Michigan,25,,Akron,14,
293,294,6,"Oct 7, 1978",Sat,Florida State,26,,Cincinnati,21,
294,295,6,"Oct 7, 1978",Sat,Furman,36,,Wofford,12,
295,296,6,"Oct 7, 1978",Sat,Georgia,42,,Mississippi,3,
296,297,6,"Oct 7, 1978",Sat,Georgia Tech,6,,South Carolina,3,
297,298,6,"Oct 7, 1978",Sat,Harvard,24,,Colgate,21,
298,299,6,"Oct 7, 1978",Sat,Hawaii,25,,San Jose State,11,
299,300,6,"Oct 7, 1978",Sat,Houston,20,@,Baylor,18,
300,301,6,"Oct 7, 1978",Sat,Kansas State,18,,Oklahoma State,7,
301,302,6,"Oct 7, 1978",Sat,Long Beach State,24,,Northern Illinois,19,
302,303,6,"Oct 7, 1978",Sat,Louisiana State,34,@,Florida,21,
303,304,6,"Oct 7, 1978",Sat,Louisiana-Lafayette,24,,Louisiana Tech,6,
304,305,6,"Oct 7, 1978",Sat,Louisiana-Monroe,17,,Lamar,17,
305,306,6,"Oct 7, 1978",Sat,Maryland,31,,North Carolina State,7,
306,307,6,"Oct 7, 1978",Sat,McNeese State,35,,Nicholls State,10,
307,308,6,"Oct 7, 1978",Sat,Miami (FL),17,@,Auburn,15,
308,309,6,"Oct 7, 1978",Sat,Miami (OH),7,@,North Carolina,3,
309,310,6,"Oct 7, 1978",Sat,Michigan,21,,Arizona,17,
310,311,6,"Oct 7, 1978",Sat,Missouri,45,,Illinois,3,
311,312,6,"Oct 7, 1978",Sat,Navy,37,@,Air Force,8,
312,313,6,"Oct 7, 1978",Sat,Nebraska,23,@,Iowa State,0,
313,314,6,"Oct 7, 1978",Sat,Nevada-Las Vegas,53,,Idaho,14,
314,315,6,"Oct 7, 1978",Sat,New Mexico,19,@,Wyoming,15,
315,316,6,"Oct 7, 1978",Sat,North Texas,35,@,West Texas A&M;,0,
316,317,6,"Oct 7, 1978",Sat,Notre Dame,29,@,Michigan State,25,
317,318,6,"Oct 7, 1978",Sat,Oklahoma,31,,Texas,10,"Dallas, TX"
318,319,6,"Oct 7, 1978",Sat,Oregon State,17,@,Minnesota,14,
319,320,6,"Oct 7, 1978",Sat,Pacific,35,,Cal State Fullerton,17,
320,321,6,"Oct 7, 1978",Sat,Penn State,30,@,Kentucky,0,
321,322,6,"Oct 7, 1978",Sat,Pennsylvania,31,,Columbia,19,
322,323,6,"Oct 7, 1978",Sat,Pittsburgh,32,@,Boston College,15,
323,324,6,"Oct 7, 1978",Sat,Purdue,14,,Wake Forest,7,
324,325,6,"Oct 7, 1978",Sat,Rutgers,28,@,Yale,27,
325,326,6,"Oct 7, 1978",Sat,San Diego State,31,,Fresno State,14,
326,327,6,"Oct 7, 1978",Sat,Southern Illinois,26,@,Illinois State,0,
327,328,6,"Oct 7, 1978",Sat,Southern Methodist,35,,Ohio State,35,
328,329,6,"Oct 7, 1978",Sat,Southern Mississippi,22,,Mississippi State,17,
329,330,6,"Oct 7, 1978",Sat,Syracuse,31,@,West Virginia,15,
330,331,6,"Oct 7, 1978",Sat,Temple,22,,William & Mary,22,
331,332,6,"Oct 7, 1978",Sat,Tennessee,31,,Army,13,
332,333,6,"Oct 7, 1978",Sat,Texas A&M;,38,,Texas Tech,9,
333,334,6,"Oct 7, 1978",Sat,Texas-Arlington,28,@,New Mexico State,17,
334,335,6,"Oct 7, 1978",Sat,Tulane,38,@,Vanderbilt,3,
335,336,6,"Oct 7, 1978",Sat,Tulsa,24,,Louisville,7,
336,337,6,"Oct 7, 1978",Sat,UCLA,27,,Stanford,26,
337,338,6,"Oct 7, 1978",Sat,Utah,13,@,Iowa,9,
338,339,6,"Oct 7, 1978",Sat,Utah State,24,@,Brigham Young,7,
339,340,6,"Oct 7, 1978",Sat,Villanova,17,,Richmond,14,
340,341,6,"Oct 7, 1978",Sat,Western Michigan,14,@,Kent State,0,
341,342,6,"Oct 7, 1978",Sat,Wisconsin,34,,Indiana,7,
342,343,7,"Oct 14, 1978",Sat,Alabama,23,,Florida,12,
343,344,7,"Oct 14, 1978",Sat,Appalachian State,49,@,Lenoir-Rhyne,28,
344,345,7,"Oct 14, 1978",Sat,Arizona State,20,,Southern California,7,
345,346,7,"Oct 14, 1978",Sat,Arkansas State,26,@,Southern Illinois,24,
