,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
48,49,2,"Sep 18, 1965",Sat,Toledo,9,@,Villanova,7,
49,50,2,"Sep 18, 1965",Sat,Virginia Tech,12,,Wake Forest,3,"Roanoke, VA"
50,51,2,"Sep 18, 1965",Sat,Washington,14,,Idaho,9,
51,52,2,"Sep 18, 1965",Sat,Washington State,7,@,Iowa,0,
52,53,2,"Sep 18, 1965",Sat,West Texas A&M;,7,@,Ohio,0,
53,54,2,"Sep 18, 1965",Sat,Western Michigan,17,,Louisville,13,
54,55,2,"Sep 18, 1965",Sat,William & Mary,32,,Virginia Military Institute,21,
55,56,2,"Sep 18, 1965",Sat,Wyoming,31,,Air Force,14,
56,57,2,"Sep 18, 1965",Sat,Xavier,21,,Kent State,14,
57,58,2,"Sep 19, 1965",Sun,West Virginia,56,,Richmond,0,
58,59,3,"Sep 24, 1965",Fri,Brigham Young,21,,Kansas State,3,
59,60,3,"Sep 24, 1965",Fri,Houston,21,,Cincinnati,6,
60,61,3,"Sep 25, 1965",Sat,Alabama,27,,Tulane,0,"Mobile, AL"
61,62,3,"Sep 25, 1965",Sat,Arizona,23,@,Kansas,15,
62,63,3,"Sep 25, 1965",Sat,Arkansas,20,,Tulsa,12,
63,64,3,"Sep 25, 1965",Sat,Army,21,,Virginia Military Institute,7,
64,65,3,"Sep 25, 1965",Sat,Auburn,13,,Tennessee,13,
65,66,3,"Sep 25, 1965",Sat,Baylor,17,,Washington,14,
66,67,3,"Sep 25, 1965",Sat,Boston College,28,,Villanova,0,
67,68,3,"Sep 25, 1965",Sat,Clemson,20,@,Virginia,14,
68,69,3,"Sep 25, 1965",Sat,Colgate,0,,Cornell,0,
69,70,3,"Sep 25, 1965",Sat,Colorado,10,,Fresno State,7,
70,71,3,"Sep 25, 1965",Sat,Connecticut,13,@,Yale,6,
71,72,3,"Sep 25, 1965",Sat,Dartmouth,56,,New Hampshire,6,
72,73,3,"Sep 25, 1965",Sat,Davidson,24,@,Furman,0,
73,74,3,"Sep 25, 1965",Sat,Duke,20,@,South Carolina,15,
74,75,3,"Sep 25, 1965",Sat,East Carolina,27,,West Chester,6,
75,76,3,"Sep 25, 1965",Sat,George Washington,30,,Citadel,7,
76,77,3,"Sep 25, 1965",Sat,Georgia,24,,Vanderbilt,10,
77,78,3,"Sep 25, 1965",Sat,Harvard,17,,Holy Cross,7,
78,79,3,"Sep 25, 1965",Sat,Idaho,17,,San Jose State,7,
79,80,3,"Sep 25, 1965",Sat,Illinois,42,,Southern Methodist,0,
80,81,3,"Sep 25, 1965",Sat,Iowa,27,@,Oregon State,7,"Portland, OR"
81,82,3,"Sep 25, 1965",Sat,Iowa State,38,,Pacific,13,
82,83,3,"Sep 25, 1965",Sat,Kent State,14,,Dayton,6,
83,84,3,"Sep 25, 1965",Sat,Kentucky,16,,Mississippi,7,
84,85,3,"Sep 25, 1965",Sat,Lafayette,14,@,Columbia,10,
85,86,3,"Sep 25, 1965",Sat,Louisiana State,42,,Rice,14,
86,87,3,"Sep 25, 1965",Sat,Louisville,13,,Southern Illinois,0,
87,88,3,"Sep 25, 1965",Sat,Marshall,28,@,Eastern Kentucky,12,
88,89,3,"Sep 25, 1965",Sat,Maryland,24,,Ohio,7,
89,90,3,"Sep 25, 1965",Sat,Miami (FL),24,@,Syracuse,0,
90,91,3,"Sep 25, 1965",Sat,Michigan,10,,California,7,
91,92,3,"Sep 25, 1965",Sat,Michigan State,23,@,Penn State,0,
92,93,3,"Sep 25, 1965",Sat,Mississippi State,18,@,Florida,13,
93,94,3,"Sep 25, 1965",Sat,Missouri,13,@,Oklahoma State,0,
94,95,3,"Sep 25, 1965",Sat,Montana State,17,,Wichita State,6,
95,96,3,"Sep 25, 1965",Sat,Navy,7,,Stanford,7,
96,97,3,"Sep 25, 1965",Sat,Nebraska,27,@,Air Force,17,
97,98,3,"Sep 25, 1965",Sat,New Mexico State,21,,Lamar,20,
98,99,3,"Sep 25, 1965",Sat,North Carolina,14,@,Ohio State,3,
99,100,3,"Sep 25, 1965",Sat,North Carolina State,13,,Wake Forest,11,
100,101,3,"Sep 25, 1965",Sat,North Texas,26,,Parsons (Iowa),7,
101,102,3,"Sep 25, 1965",Sat,Northwestern,20,@,Indiana,0,
102,103,3,"Sep 25, 1965",Sat,Oregon,31,@,Utah,14,
103,104,3,"Sep 25, 1965",Sat,Pennsylvania,20,,Lehigh,14,
104,105,3,"Sep 25, 1965",Sat,Pittsburgh,13,,Oklahoma,9,
105,106,3,"Sep 25, 1965",Sat,Princeton,32,,Rutgers,6,
106,107,3,"Sep 25, 1965",Sat,Purdue,25,,Notre Dame,21,
107,108,3,"Sep 25, 1965",Sat,Rhode Island,14,@,Brown,6,
108,109,3,"Sep 25, 1965",Sat,Southern California,26,@,Wisconsin,6,
109,110,3,"Sep 25, 1965",Sat,Southern Mississippi,21,,Memphis,16,"Jackson, MS"
110,111,3,"Sep 25, 1965",Sat,Tampa,13,,Buffalo,13,
111,112,3,"Sep 25, 1965",Sat,Texas,33,,Texas Tech,7,
112,113,3,"Sep 25, 1965",Sat,Texas A&M;,14,@,Georgia Tech,10,
113,114,3,"Sep 25, 1965",Sat,Texas Christian,7,,Florida State,3,
114,115,3,"Sep 25, 1965",Sat,Texas-El Paso,35,@,New Mexico,14,
115,116,3,"Sep 25, 1965",Sat,Toledo,9,,Quantico Marines,0,
116,117,3,"Sep 25, 1965",Sat,Utah State,13,@,Arizona State,0,
117,118,3,"Sep 25, 1965",Sat,Virginia Tech,25,@,Richmond,7,
118,119,3,"Sep 25, 1965",Sat,Washington State,14,@,Minnesota,13,
119,120,3,"Sep 25, 1965",Sat,West Texas A&M;,34,,Bowling Green State,0,
120,121,3,"Sep 25, 1965",Sat,West Virginia,34,@,William & Mary,14,
121,122,3,"Sep 25, 1965",Sat,Western Michigan,21,@,Central Michigan,13,
122,123,3,"Sep 25, 1965",Sat,Wyoming,33,@,Colorado State,14,
123,124,3,"Sep 25, 1965",Sat,Xavier,29,@,Miami (OH),28,
124,125,4,"Oct 1, 1965",Fri,Southern California,26,,Oregon State,12,
125,126,4,"Oct 2, 1965",Sat,Alabama,17,,Mississippi,16,"Birmingham, AL"
126,127,4,"Oct 2, 1965",Sat,Arkansas,28,,Texas Christian,0,"Little Rock, AR"
127,128,4,"Oct 2, 1965",Sat,Army,10,,Boston College,0,
128,129,4,"Oct 2, 1965",Sat,Auburn,23,,Kentucky,18,
129,130,4,"Oct 2, 1965",Sat,Bowling Green State,9,@,Dayton,0,
130,131,4,"Oct 2, 1965",Sat,Buffalo,18,@,Massachusetts,6,
131,132,4,"Oct 2, 1965",Sat,California,17,,Kansas,0,
132,133,4,"Oct 2, 1965",Sat,Cincinnati,14,,Wichita State,6,
133,134,4,"Oct 2, 1965",Sat,Colgate,7,@,Yale,0,
134,135,4,"Oct 2, 1965",Sat,Colorado,36,@,Kansas State,0,
135,136,4,"Oct 2, 1965",Sat,Colorado State,27,,New Mexico,22,
136,137,4,"Oct 2, 1965",Sat,Cornell,49,@,Lehigh,13,
137,138,4,"Oct 2, 1965",Sat,Dartmouth,27,@,Holy Cross,6,
138,139,4,"Oct 2, 1965",Sat,Davidson,14,@,Citadel,0,
139,140,4,"Oct 2, 1965",Sat,Duke,41,@,Rice,21,
140,141,4,"Oct 2, 1965",Sat,Florida,14,,Louisiana State,7,
141,142,4,"Oct 2, 1965",Sat,Florida State,9,,Baylor,7,
142,143,4,"Oct 2, 1965",Sat,Furman,14,,East Carolina,7,
143,144,4,"Oct 2, 1965",Sat,George Washington,14,,Virginia Military Institute,0,
144,145,4,"Oct 2, 1965",Sat,Georgia,15,@,Michigan,7,
145,146,4,"Oct 2, 1965",Sat,Georgia Tech,38,,Clemson,6,
146,147,4,"Oct 2, 1965",Sat,Harvard,33,,Tufts,0,
147,148,4,"Oct 2, 1965",Sat,Idaho,17,@,Washington State,13,
148,149,4,"Oct 2, 1965",Sat,Kent State,27,@,Ohio,10,
149,150,4,"Oct 2, 1965",Sat,Louisville,29,@,North Texas,21,
150,151,4,"Oct 2, 1965",Sat,Marshall,14,,Toledo,0,
151,152,4,"Oct 2, 1965",Sat,Miami (OH),36,@,Western Michigan,9,
152,153,4,"Oct 2, 1965",Sat,Michigan State,22,,Illinois,12,
153,154,4,"Oct 2, 1965",Sat,Mississippi State,48,,Tampa,7,
154,155,4,"Oct 2, 1965",Sat,Missouri,17,@,Minnesota,6,
155,156,4,"Oct 2, 1965",Sat,Navy,10,@,Oklahoma,0,
156,157,4,"Oct 2, 1965",Sat,Nebraska,44,,Iowa State,0,
157,158,4,"Oct 2, 1965",Sat,Notre Dame,38,,Northwestern,7,
158,159,4,"Oct 2, 1965",Sat,Ohio State,23,@,Washington,21,
159,160,4,"Oct 2, 1965",Sat,Oklahoma State,17,,Tulsa,14,
160,161,4,"Oct 2, 1965",Sat,Oregon,27,,Brigham Young,14,
161,162,4,"Oct 2, 1965",Sat,Pacific,21,,Hawaii,0,
162,163,4,"Oct 2, 1965",Sat,Pennsylvania,7,,Brown,0,
163,164,4,"Oct 2, 1965",Sat,Princeton,31,@,Columbia,0,
164,165,4,"Oct 2, 1965",Sat,Purdue,14,,Southern Methodist,14,"Dallas, TX"
165,166,4,"Oct 2, 1965",Sat,Rutgers,17,@,Connecticut,8,
166,167,4,"Oct 2, 1965",Sat,South Carolina,13,,North Carolina State,7,
167,168,4,"Oct 2, 1965",Sat,Southern Mississippi,28,,Richmond,7,
168,169,4,"Oct 2, 1965",Sat,Stanford,17,@,Air Force,16,
169,170,4,"Oct 2, 1965",Sat,Syracuse,24,@,Maryland,7,
170,171,4,"Oct 2, 1965",Sat,Texas,27,,Indiana,12,
171,172,4,"Oct 2, 1965",Sat,Texas Tech,20,,Texas A&M;,16,
172,173,4,"Oct 2, 1965",Sat,Texas-El Paso,21,,New Mexico State,6,
173,174,4,"Oct 2, 1965",Sat,Tulane,24,,Miami (FL),16,
174,175,4,"Oct 2, 1965",Sat,UCLA,24,@,Penn State,22,
175,176,4,"Oct 2, 1965",Sat,Utah State,35,@,San Jose State,8,
176,177,4,"Oct 2, 1965",Sat,Virginia,21,@,North Carolina,17,
177,178,4,"Oct 2, 1965",Sat,Virginia Tech,9,,William & Mary,7,
178,179,4,"Oct 2, 1965",Sat,Wake Forest,7,,Vanderbilt,0,
179,180,4,"Oct 2, 1965",Sat,West Texas A&M;,22,,Arizona State,14,
180,181,4,"Oct 2, 1965",Sat,West Virginia,63,,Pittsburgh,48,
181,182,4,"Oct 2, 1965",Sat,Wisconsin,16,,Iowa,13,
182,183,4,"Oct 2, 1965",Sat,Wyoming,19,,Arizona,0,
183,184,4,"Oct 2, 1965",Sat,Xavier,26,@,Quantico Marines,12,
184,185,5,"Oct 8, 1965",Fri,Brigham Young,34,,San Jose State,7,
185,186,5,"Oct 9, 1965",Sat,Alabama,22,@,Vanderbilt,7,
186,187,5,"Oct 9, 1965",Sat,Arizona State,8,,Wichita State,6,
187,188,5,"Oct 9, 1965",Sat,Arkansas,38,@,Baylor,7,
188,189,5,"Oct 9, 1965",Sat,Auburn,30,,Chattanooga,7,
189,190,5,"Oct 9, 1965",Sat,Boston University,14,@,Buffalo,7,
190,191,5,"Oct 9, 1965",Sat,Bowling Green State,21,,Western Michigan,17,
191,192,5,"Oct 9, 1965",Sat,California,24,@,Air Force,7,
192,193,5,"Oct 9, 1965",Sat,Colgate,7,,Holy Cross,3,
193,194,5,"Oct 9, 1965",Sat,Colorado,34,,Oklahoma State,11,
194,195,5,"Oct 9, 1965",Sat,Dartmouth,24,,Pennsylvania,19,
195,196,5,"Oct 9, 1965",Sat,Duke,21,,Pittsburgh,13,
196,197,5,"Oct 9, 1965",Sat,East Carolina,34,@,Richmond,13,
197,198,5,"Oct 9, 1965",Sat,Florida,17,@,Mississippi,0,
198,199,5,"Oct 9, 1965",Sat,Georgia,23,,Clemson,9,
199,200,5,"Oct 9, 1965",Sat,Georgia Tech,13,@,Tulane,10,
200,201,5,"Oct 9, 1965",Sat,Harvard,21,,Columbia,6,
201,202,5,"Oct 9, 1965",Sat,Iowa State,21,@,Kansas,7,
202,203,5,"Oct 9, 1965",Sat,Kent State,24,,Miami (OH),13,
203,204,5,"Oct 9, 1965",Sat,Kentucky,26,,Florida State,24,
204,205,5,"Oct 9, 1965",Sat,Louisiana State,34,@,Miami (FL),27,
205,206,5,"Oct 9, 1965",Sat,Louisville,34,,Dayton,0,
206,207,5,"Oct 9, 1965",Sat,Marshall,10,,Quantico Marines,9,
207,208,5,"Oct 9, 1965",Sat,Maryland,10,@,Wake Forest,7,
208,209,5,"Oct 9, 1965",Sat,Michigan State,24,@,Michigan,7,
209,210,5,"Oct 9, 1965",Sat,Minnesota,42,,Indiana,18,
210,211,5,"Oct 9, 1965",Sat,Mississippi State,27,,Southern Mississippi,9,
211,212,5,"Oct 9, 1965",Sat,Missouri,28,,Kansas State,6,
212,213,5,"Oct 9, 1965",Sat,Navy,42,,William & Mary,14,
213,214,5,"Oct 9, 1965",Sat,Nebraska,37,,Wisconsin,0,
214,215,5,"Oct 9, 1965",Sat,New Mexico,24,@,Arizona,2,
215,216,5,"Oct 9, 1965",Sat,New Mexico State,14,@,Pacific,6,
216,217,5,"Oct 9, 1965",Sat,North Carolina,10,@,North Carolina State,7,
217,218,5,"Oct 9, 1965",Sat,Northwestern,15,,Oregon State,7,
218,219,5,"Oct 9, 1965",Sat,Notre Dame,17,@,Army,0,"Flushing, NY"
219,220,5,"Oct 9, 1965",Sat,Ohio State,28,,Illinois,14,
220,221,5,"Oct 9, 1965",Sat,Penn State,17,@,Boston College,0,
221,222,5,"Oct 9, 1965",Sat,Princeton,36,@,Cornell,27,
222,223,5,"Oct 9, 1965",Sat,Purdue,17,@,Iowa,14,
223,224,5,"Oct 9, 1965",Sat,Rutgers,6,,Lehigh,0,
224,225,5,"Oct 9, 1965",Sat,Southern California,34,@,Washington,0,
225,226,5,"Oct 9, 1965",Sat,Stanford,17,,Oregon,14,
226,227,5,"Oct 9, 1965",Sat,Tampa,17,,North Texas,14,
227,228,5,"Oct 9, 1965",Sat,Tennessee,24,,South Carolina,3,
228,229,5,"Oct 9, 1965",Sat,Texas,19,,Oklahoma,0,"Dallas, TX"
229,230,5,"Oct 9, 1965",Sat,Texas A&M;,10,,Houston,7,
230,231,5,"Oct 9, 1965",Sat,Texas Tech,28,,Texas Christian,24,
231,232,5,"Oct 9, 1965",Sat,Texas-El Paso,35,,Colorado State,10,
232,233,5,"Oct 9, 1965",Sat,Toledo,21,,Ohio,7,
233,234,5,"Oct 9, 1965",Sat,Tulsa,32,,Memphis,28,
234,235,5,"Oct 9, 1965",Sat,UCLA,24,,Syracuse,14,
235,236,5,"Oct 9, 1965",Sat,Utah,42,,Wyoming,3,
236,237,5,"Oct 9, 1965",Sat,Utah State,30,,Idaho,19,
237,238,5,"Oct 9, 1965",Sat,Virginia,14,,Virginia Military Institute,10,
238,239,5,"Oct 9, 1965",Sat,Virginia Tech,17,@,George Washington,12,
239,240,5,"Oct 9, 1965",Sat,Washington State,24,,Villanova,14,"Spokane, WA"
240,241,5,"Oct 9, 1965",Sat,West Texas A&M;,34,,Trinity (Texas),6,
241,242,5,"Oct 9, 1965",Sat,West Virginia,25,@,Citadel,2,
242,243,5,"Oct 9, 1965",Sat,Wofford,35,,Furman,13,
243,244,5,"Oct 9, 1965",Sat,Xavier,14,@,Cincinnati,3,
244,245,5,"Oct 9, 1965",Sat,Yale,3,@,Brown,0,
245,246,6,"Oct 15, 1965",Fri,Cincinnati,13,@,George Washington,3,
246,247,6,"Oct 16, 1965",Sat,Air Force,18,,Oregon,18,"Portland, OR"
247,248,6,"Oct 16, 1965",Sat,Arkansas,27,,Texas,24,
248,249,6,"Oct 16, 1965",Sat,Arkansas State,14,@,Citadel,0,
249,250,6,"Oct 16, 1965",Sat,Army,23,,Rutgers,6,
250,251,6,"Oct 16, 1965",Sat,Boston University,7,,Holy Cross,7,
251,252,6,"Oct 16, 1965",Sat,Bowling Green State,21,,Toledo,14,
252,253,6,"Oct 16, 1965",Sat,Buffalo,24,,Richmond,0,
253,254,6,"Oct 16, 1965",Sat,California,16,,Washington,12,
254,255,6,"Oct 16, 1965",Sat,Clemson,3,@,Duke,2,
255,256,6,"Oct 16, 1965",Sat,Columbia,21,,Yale,7,
256,257,6,"Oct 16, 1965",Sat,Dartmouth,35,@,Brown,9,
257,258,6,"Oct 16, 1965",Sat,Delaware,24,,Villanova,21,
258,259,6,"Oct 16, 1965",Sat,East Carolina,34,@,Louisville,20,
259,260,6,"Oct 16, 1965",Sat,Florida,28,,North Carolina State,6,
260,261,6,"Oct 16, 1965",Sat,Florida State,10,,Georgia,3,
261,262,6,"Oct 16, 1965",Sat,Georgia Tech,23,,Auburn,14,
262,263,6,"Oct 16, 1965",Sat,Gettysburg,26,@,Lehigh,17,
263,264,6,"Oct 16, 1965",Sat,Harvard,3,,Cornell,3,
264,265,6,"Oct 16, 1965",Sat,Illinois,34,,Indiana,13,
265,266,6,"Oct 16, 1965",Sat,Iowa State,10,,Colorado,10,
266,267,6,"Oct 16, 1965",Sat,Kent State,10,,Western Michigan,10,
267,268,6,"Oct 16, 1965",Sat,Louisiana State,31,,Kentucky,21,
268,269,6,"Oct 16, 1965",Sat,Memphis,33,,Mississippi State,13,
269,270,6,"Oct 16, 1965",Sat,Miami (FL),44,,Houston,12,
270,271,6,"Oct 16, 1965",Sat,Miami (OH),28,,Marshall,7,
271,272,6,"Oct 16, 1965",Sat,Michigan State,32,,Ohio State,7,
272,273,6,"Oct 16, 1965",Sat,Minnesota,14,@,Iowa,3,
273,274,6,"Oct 16, 1965",Sat,Mississippi,24,,Tulane,7,"Jackson, MS"
274,275,6,"Oct 16, 1965",Sat,Navy,12,,Pittsburgh,0,"Washington, DC"
275,276,6,"Oct 16, 1965",Sat,Nebraska,41,@,Kansas State,0,
276,277,6,"Oct 16, 1965",Sat,New Mexico,13,,Utah,10,
277,278,6,"Oct 16, 1965",Sat,New Mexico State,45,@,Wichita State,20,
278,279,6,"Oct 16, 1965",Sat,North Carolina,12,,Maryland,10,
279,280,6,"Oct 16, 1965",Sat,Oklahoma,21,,Kansas,7,
280,281,6,"Oct 16, 1965",Sat,Oregon State,16,@,Idaho,14,"Boise, ID"
281,282,6,"Oct 16, 1965",Sat,Pennsylvania,16,,Bucknell,13,
282,283,6,"Oct 16, 1965",Sat,Presbyterian,14,,Furman,7,
283,284,6,"Oct 16, 1965",Sat,Princeton,27,,Colgate,0,
284,285,6,"Oct 16, 1965",Sat,Purdue,17,@,Michigan,15,
285,286,6,"Oct 16, 1965",Sat,Quantico Marines,10,@,Dayton,0,
286,287,6,"Oct 16, 1965",Sat,San Jose State,21,,Arizona State,14,
287,288,6,"Oct 16, 1965",Sat,South Carolina,38,,Wake Forest,7,
288,289,6,"Oct 16, 1965",Sat,Southern California,14,,Stanford,0,
289,290,6,"Oct 16, 1965",Sat,Southern Methodist,17,@,Rice,14,
290,291,6,"Oct 16, 1965",Sat,Southern Mississippi,3,,Virginia Military Institute,0,
291,292,6,"Oct 16, 1965",Sat,Syracuse,28,,Penn State,21,
292,293,6,"Oct 16, 1965",Sat,Tennessee,7,,Alabama,7,"Birmingham, AL"
293,294,6,"Oct 16, 1965",Sat,Texas Christian,17,,Texas A&M;,9,
294,295,6,"Oct 16, 1965",Sat,Texas Tech,17,,Oklahoma State,14,
295,296,6,"Oct 16, 1965",Sat,Tulsa,27,@,North Texas,20,
296,297,6,"Oct 16, 1965",Sat,UCLA,14,,Missouri,14,
297,298,6,"Oct 16, 1965",Sat,Utah State,54,,Montana,21,
298,299,6,"Oct 16, 1965",Sat,Vanderbilt,21,,Virginia Tech,10,
299,300,6,"Oct 16, 1965",Sat,Virginia,41,,West Virginia,0,"Richmond, VA"
300,301,6,"Oct 16, 1965",Sat,Washington State,21,,Arizona,3,"Spokane, WA"
301,302,6,"Oct 16, 1965",Sat,West Texas A&M;,15,,Colorado State,12,
302,303,6,"Oct 16, 1965",Sat,William & Mary,41,@,Davidson,7,
303,304,6,"Oct 16, 1965",Sat,Wisconsin,21,@,Northwestern,7,
304,305,6,"Oct 16, 1965",Sat,Wyoming,38,,Texas-El Paso,14,
305,306,6,"Oct 16, 1965",Sat,Xavier,21,@,Ohio,19,
306,307,7,"Oct 22, 1965",Fri,Tulane,17,,Mississippi State,15,
307,308,7,"Oct 23, 1965",Sat,Air Force,40,@,Pacific,0,
308,309,7,"Oct 23, 1965",Sat,Alabama,21,,Florida State,0,
309,310,7,"Oct 23, 1965",Sat,Arizona State,27,,New Mexico,14,
310,311,7,"Oct 23, 1965",Sat,Arkansas,55,,North Texas,20,"Little Rock, AR"
311,312,7,"Oct 23, 1965",Sat,Baylor,31,@,Texas A&M;,0,
312,313,7,"Oct 23, 1965",Sat,Boston College,38,,Richmond,7,
313,314,7,"Oct 23, 1965",Sat,Bowling Green State,7,@,Kent State,6,
314,315,7,"Oct 23, 1965",Sat,Brown,6,,Colgate,0,
315,316,7,"Oct 23, 1965",Sat,Chattanooga,15,,Xavier,14,
316,317,7,"Oct 23, 1965",Sat,Clemson,3,,Texas Christian,0,
317,318,7,"Oct 23, 1965",Sat,Columbia,12,@,Rutgers,7,
318,319,7,"Oct 23, 1965",Sat,Dartmouth,14,@,Harvard,0,
319,320,7,"Oct 23, 1965",Sat,Dayton,0,,Buffalo,0,
320,321,7,"Oct 23, 1965",Sat,Delaware,42,@,Lehigh,21,
321,322,7,"Oct 23, 1965",Sat,East Carolina,21,,Citadel,0,
322,323,7,"Oct 23, 1965",Sat,Furman,48,@,Newberry,12,
323,324,7,"Oct 23, 1965",Sat,Georgia Tech,37,,Navy,16,
324,325,7,"Oct 23, 1965",Sat,Idaho,35,@,Montana,7,
325,326,7,"Oct 23, 1965",Sat,Illinois,28,,Duke,14,
326,327,7,"Oct 23, 1965",Sat,Kansas,9,,Oklahoma State,0,
327,328,7,"Oct 23, 1965",Sat,Kentucky,28,,Georgia,10,
328,329,7,"Oct 23, 1965",Sat,Louisiana State,21,,South Carolina,7,
329,330,7,"Oct 23, 1965",Sat,Louisville,23,,Marshall,7,
330,331,7,"Oct 23, 1965",Sat,Memphis,28,,McNeese State,0,
331,332,7,"Oct 23, 1965",Sat,Miami (OH),34,,Ohio,0,
332,333,7,"Oct 23, 1965",Sat,Michigan State,14,@,Purdue,10,
333,334,7,"Oct 23, 1965",Sat,Minnesota,14,,Michigan,13,
334,335,7,"Oct 23, 1965",Sat,Mississippi,24,,Vanderbilt,7,
335,336,7,"Oct 23, 1965",Sat,Missouri,23,@,Iowa State,7,
336,337,7,"Oct 23, 1965",Sat,Nebraska,38,,Colorado,13,
337,338,7,"Oct 23, 1965",Sat,New Mexico State,10,@,West Texas A&M;,2,
338,339,7,"Oct 23, 1965",Sat,North Carolina State,29,@,Maryland,7,
339,340,7,"Oct 23, 1965",Sat,Northwestern,9,,Iowa,0,
340,341,7,"Oct 23, 1965",Sat,Notre Dame,28,,Southern California,7,
341,342,7,"Oct 23, 1965",Sat,Ohio State,20,@,Wisconsin,10,
342,343,7,"Oct 23, 1965",Sat,Oklahoma,27,@,Kansas State,0,
343,344,7,"Oct 23, 1965",Sat,Oregon State,10,,Utah,6,
344,345,7,"Oct 23, 1965",Sat,Penn State,44,,West Virginia,6,
345,346,7,"Oct 23, 1965",Sat,Pittsburgh,28,,Miami (FL),14,
346,347,7,"Oct 23, 1965",Sat,Princeton,51,,Pennsylvania,0,
347,348,7,"Oct 23, 1965",Sat,Quantico Marines,37,@,Pensacola NAS,0,
348,349,7,"Oct 23, 1965",Sat,Rice,20,@,Texas,17,
349,350,7,"Oct 23, 1965",Sat,San Jose State,13,@,Arizona,7,
350,351,7,"Oct 23, 1965",Sat,Southern Mississippi,3,@,Auburn,0,
351,352,7,"Oct 23, 1965",Sat,Stanford,31,,Army,14,
