,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
74,75,2,"Sep 12, 1981",Sat,Oklahoma,37,,Wyoming,20,
75,76,2,"Sep 12, 1981",Sat,Oregon State,31,,Fresno State,28,
76,77,2,"Sep 12, 1981",Sat,Penn State,52,,Cincinnati,0,
77,78,2,"Sep 12, 1981",Sat,Purdue,27,,Stanford,19,
78,79,2,"Sep 12, 1981",Sat,Rutgers,13,,Colgate,5,
79,80,2,"Sep 12, 1981",Sat,San Diego State,30,@,Colorado State,14,
80,81,2,"Sep 12, 1981",Sat,San Jose State,41,,Santa Clara,7,
81,82,2,"Sep 12, 1981",Sat,Southeastern Louisiana,7,@,Louisiana-Lafayette,0,
82,83,2,"Sep 12, 1981",Sat,Southern California,43,,Tennessee,7,
83,84,2,"Sep 12, 1981",Sat,Southern Methodist,34,,North Texas,7,
84,85,2,"Sep 12, 1981",Sat,Temple,31,,Syracuse,19,"Philadelphia, PA"
85,86,2,"Sep 12, 1981",Sat,Texas,31,,Rice,3,
86,87,2,"Sep 12, 1981",Sat,Texas A&M-Kingsville;,37,@,Texas-El Paso,15,
87,88,2,"Sep 12, 1981",Sat,Texas-Arlington,26,,New Mexico State,13,
88,89,2,"Sep 12, 1981",Sat,UCLA,35,@,Arizona,18,
89,90,2,"Sep 12, 1981",Sat,Utah State,14,,Cal State Fullerton,9,
90,91,2,"Sep 12, 1981",Sat,Vanderbilt,23,,Maryland,17,
91,92,2,"Sep 12, 1981",Sat,Virginia Military Institute,21,,Western Carolina,14,
92,93,2,"Sep 12, 1981",Sat,Virginia Tech,28,,Richmond,12,
93,94,2,"Sep 12, 1981",Sat,Washington,34,,Pacific,14,
94,95,2,"Sep 12, 1981",Sat,Washington State,33,,Montana State,21,"Spokane, WA"
95,96,2,"Sep 12, 1981",Sat,West Virginia,32,@,Virginia,18,
96,97,2,"Sep 12, 1981",Sat,Western Michigan,20,@,Kent State,17,
97,98,2,"Sep 12, 1981",Sat,Wichita State,13,@,Southern Illinois,7,
98,99,2,"Sep 12, 1981",Sat,Wisconsin,21,,Michigan,14,
99,100,3,"Sep 18, 1981",Fri,Rutgers,3,,Virginia,0,"East Rutherford, NJ"
100,101,3,"Sep 19, 1981",Sat,Alabama,19,@,Kentucky,10,
101,102,3,"Sep 19, 1981",Sat,Appalachian State,31,,Chattanooga,14,
102,103,3,"Sep 19, 1981",Sat,Arizona State,33,,Wichita State,21,
103,104,3,"Sep 19, 1981",Sat,Arkansas,38,,Northwestern,7,"Little Rock, AR"
104,105,3,"Sep 19, 1981",Sat,Baylor,28,@,Louisiana Tech,21,
105,106,3,"Sep 19, 1981",Sat,Boston College,13,,Texas A&M;,12,
106,107,3,"Sep 19, 1981",Sat,Brigham Young,65,@,Texas-El Paso,8,
107,108,3,"Sep 19, 1981",Sat,California,14,@,Arizona,13,
108,109,3,"Sep 19, 1981",Sat,Central Michigan,17,,Northern Illinois,10,
109,110,3,"Sep 19, 1981",Sat,Citadel,12,,Western Carolina,3,
110,111,3,"Sep 19, 1981",Sat,Clemson,13,,Georgia,3,
111,112,3,"Sep 19, 1981",Sat,Colgate,27,,Lehigh,14,
112,113,3,"Sep 19, 1981",Sat,Dartmouth,32,,Princeton,13,
113,114,3,"Sep 19, 1981",Sat,Delaware,13,,Temple,7,
114,115,3,"Sep 19, 1981",Sat,Drake,21,,Western Illinois,6,
115,116,3,"Sep 19, 1981",Sat,Florida,27,,Georgia Tech,6,
116,117,3,"Sep 19, 1981",Sat,Furman,21,,East Tennessee State,0,
117,118,3,"Sep 19, 1981",Sat,Harvard,23,@,Columbia,6,
118,119,3,"Sep 19, 1981",Sat,Hawaii,38,,Cal State Fullerton,12,
119,120,3,"Sep 19, 1981",Sat,Illinois,17,,Syracuse,14,
120,121,3,"Sep 19, 1981",Sat,Illinois State,28,,Eastern Michigan,7,
121,122,3,"Sep 19, 1981",Sat,Indiana State,41,@,New Mexico State,6,
122,123,3,"Sep 19, 1981",Sat,Iowa State,23,,Iowa,12,
123,124,3,"Sep 19, 1981",Sat,Kent State,17,,Akron,6,
124,125,3,"Sep 19, 1981",Sat,Lamar,50,,Sam Houston State,7,"Houston, TX"
125,126,3,"Sep 19, 1981",Sat,Louisiana State,27,,Oregon State,24,
126,127,3,"Sep 19, 1981",Sat,Louisiana-Monroe,20,,Louisiana-Lafayette,17,
127,128,3,"Sep 19, 1981",Sat,Louisville,35,,Long Beach State,13,
128,129,3,"Sep 19, 1981",Sat,Massachusetts,13,,Holy Cross,10,
129,130,3,"Sep 19, 1981",Sat,McNeese State,59,@,Nicholls State,9,
130,131,3,"Sep 19, 1981",Sat,Miami (FL),12,,Houston,7,
131,132,3,"Sep 19, 1981",Sat,Michigan,25,,Notre Dame,7,
132,133,3,"Sep 19, 1981",Sat,Minnesota,16,,Purdue,13,
133,134,3,"Sep 19, 1981",Sat,Mississippi,7,@,Memphis,3,
134,135,3,"Sep 19, 1981",Sat,Mississippi State,29,,Vanderbilt,9,
135,136,3,"Sep 19, 1981",Sat,Missouri,42,,Rice,10,
136,137,3,"Sep 19, 1981",Sat,Montana State,30,,Fresno State,26,
137,138,3,"Sep 19, 1981",Sat,Navy,24,,Eastern Kentucky,0,
138,139,3,"Sep 19, 1981",Sat,Nebraska,34,,Florida State,14,
139,140,3,"Sep 19, 1981",Sat,North Carolina,49,,Miami (OH),7,
140,141,3,"Sep 19, 1981",Sat,North Carolina State,31,,East Carolina,10,
141,142,3,"Sep 19, 1981",Sat,Ohio,23,,Bowling Green State,21,
142,143,3,"Sep 19, 1981",Sat,Ohio State,27,,Michigan State,13,
143,144,3,"Sep 19, 1981",Sat,Oklahoma State,23,,Tulsa,21,
144,145,3,"Sep 19, 1981",Sat,Oregon,34,,Pacific,0,
145,146,3,"Sep 19, 1981",Sat,Pennsylvania,29,,Cornell,22,
146,147,3,"Sep 19, 1981",Sat,Pittsburgh,38,,Cincinnati,7,
147,148,3,"Sep 19, 1981",Sat,Richmond,24,@,Arkansas State,20,
148,149,3,"Sep 19, 1981",Sat,San Jose State,28,@,Stanford,6,
149,150,3,"Sep 19, 1981",Sat,South Carolina,17,,Duke,3,
150,151,3,"Sep 19, 1981",Sat,Southern California,21,@,Indiana,0,
151,152,3,"Sep 19, 1981",Sat,Southern Methodist,59,,Grambling State,27,
152,153,3,"Sep 19, 1981",Sat,Southern Mississippi,21,,Tulane,3,
153,154,3,"Sep 19, 1981",Sat,Tennessee,42,,Colorado State,0,
154,155,3,"Sep 19, 1981",Sat,Tennessee State,17,@,Southern Illinois,14,
155,156,3,"Sep 19, 1981",Sat,Texas,23,,North Texas,10,
156,157,3,"Sep 19, 1981",Sat,Texas Christian,38,,Texas-Arlington,16,
157,158,3,"Sep 19, 1981",Sat,Texas Tech,28,,New Mexico,21,
158,159,3,"Sep 19, 1981",Sat,Toledo,40,,Ball State,0,
159,160,3,"Sep 19, 1981",Sat,UCLA,31,@,Wisconsin,13,
160,161,3,"Sep 19, 1981",Sat,Utah,46,,Portland State,0,
161,162,3,"Sep 19, 1981",Sat,Utah State,31,,Weber State,18,
162,163,3,"Sep 19, 1981",Sat,Virginia Military Institute,14,@,Army,7,
163,164,3,"Sep 19, 1981",Sat,Virginia Tech,47,,William & Mary,3,
164,165,3,"Sep 19, 1981",Sat,Wake Forest,24,@,Auburn,21,
165,166,3,"Sep 19, 1981",Sat,Washington,20,,Kansas State,3,
166,167,3,"Sep 19, 1981",Sat,Washington State,14,@,Colorado,10,
167,168,3,"Sep 19, 1981",Sat,West Texas A&M;,21,@,Nevada-Las Vegas,17,
168,169,3,"Sep 19, 1981",Sat,West Virginia,17,@,Maryland,13,
169,170,3,"Sep 19, 1981",Sat,Western Michigan,14,,Marshall,3,
170,171,3,"Sep 19, 1981",Sat,Wyoming,17,@,Air Force,10,
171,172,3,"Sep 19, 1981",Sat,Yale,28,,Brown,7,
172,173,4,"Sep 26, 1981",Sat,Alabama,28,@,Vanderbilt,7,
173,174,4,"Sep 26, 1981",Sat,Arizona,37,,Cal State Fullerton,16,
174,175,4,"Sep 26, 1981",Sat,Arkansas,27,@,Mississippi,13,"Jackson, MS"
175,176,4,"Sep 26, 1981",Sat,Arkansas State,26,@,Central Michigan,23,
176,177,4,"Sep 26, 1981",Sat,Army,23,,Brown,17,
177,178,4,"Sep 26, 1981",Sat,Baylor,28,,Texas Tech,15,
178,179,4,"Sep 26, 1981",Sat,Brigham Young,41,@,Colorado,20,
179,180,4,"Sep 26, 1981",Sat,Chattanooga,10,,Jacksonville State,3,
180,181,4,"Sep 26, 1981",Sat,Cincinnati,10,,Rutgers,0,
181,182,4,"Sep 26, 1981",Sat,Citadel,34,,Appalachian State,20,
182,183,4,"Sep 26, 1981",Sat,Colgate,34,@,Cornell,10,
183,184,4,"Sep 26, 1981",Sat,Delaware,61,@,Princeton,8,
184,185,4,"Sep 26, 1981",Sat,Drake,18,@,Kansas State,17,
185,186,4,"Sep 26, 1981",Sat,Duke,29,@,Virginia,24,
186,187,4,"Sep 26, 1981",Sat,East Carolina,28,,Toledo,24,
187,188,4,"Sep 26, 1981",Sat,East Tennessee State,14,@,Marshall,0,
188,189,4,"Sep 26, 1981",Sat,Furman,31,@,Western Carolina,27,
189,190,4,"Sep 26, 1981",Sat,Georgia,24,,South Carolina,0,
190,191,4,"Sep 26, 1981",Sat,Hawaii,21,,Idaho,6,
191,192,4,"Sep 26, 1981",Sat,Holy Cross,33,@,Harvard,19,
192,193,4,"Sep 26, 1981",Sat,Houston,35,,Utah State,7,
193,194,4,"Sep 26, 1981",Sat,Iowa,20,,UCLA,7,
194,195,4,"Sep 26, 1981",Sat,Iowa State,28,,Kent State,19,
195,196,4,"Sep 26, 1981",Sat,Kansas,21,,Kentucky,16,
196,197,4,"Sep 26, 1981",Sat,Lafayette,28,@,Columbia,13,
197,198,4,"Sep 26, 1981",Sat,Lehigh,58,,Pennsylvania,0,
198,199,4,"Sep 26, 1981",Sat,Louisiana State,28,,Rice,14,
199,200,4,"Sep 26, 1981",Sat,Louisiana-Lafayette,34,,North Texas,11,
200,201,4,"Sep 26, 1981",Sat,Maryland,34,@,North Carolina State,9,
201,202,4,"Sep 26, 1981",Sat,Massachusetts,10,,Dartmouth,8,
202,203,4,"Sep 26, 1981",Sat,Memphis,28,@,Georgia Tech,15,
203,204,4,"Sep 26, 1981",Sat,Miami (OH),18,@,Eastern Michigan,12,
204,205,4,"Sep 26, 1981",Sat,Michigan,21,,Navy,16,
205,206,4,"Sep 26, 1981",Sat,Michigan State,10,,Bowling Green State,7,
206,207,4,"Sep 26, 1981",Sat,Minnesota,42,,Oregon State,12,
207,208,4,"Sep 26, 1981",Sat,Mississippi State,28,,Florida,7,"Jackson, MS"
208,209,4,"Sep 26, 1981",Sat,Missouri,34,,Louisville,3,
209,210,4,"Sep 26, 1981",Sat,Nevada-Las Vegas,32,,Long Beach State,31,
210,211,4,"Sep 26, 1981",Sat,New Mexico,27,,Air Force,10,
211,212,4,"Sep 26, 1981",Sat,North Carolina,56,,Boston College,14,
212,213,4,"Sep 26, 1981",Sat,Northern Illinois,40,,Illinois State,7,
213,214,4,"Sep 26, 1981",Sat,Ohio,30,,Ball State,27,
214,215,4,"Sep 26, 1981",Sat,Ohio State,24,@,Stanford,19,
215,216,4,"Sep 26, 1981",Sat,Penn State,30,@,Nebraska,24,
216,217,4,"Sep 26, 1981",Sat,Purdue,15,,Notre Dame,14,
217,218,4,"Sep 26, 1981",Sat,San Diego State,23,@,Oklahoma State,16,
218,219,4,"Sep 26, 1981",Sat,San Jose State,27,@,California,24,
219,220,4,"Sep 26, 1981",Sat,Southern California,28,,Oklahoma,24,
220,221,4,"Sep 26, 1981",Sat,Southern Illinois,36,@,Tulsa,34,
221,222,4,"Sep 26, 1981",Sat,Southern Methodist,20,@,Texas Christian,9,
222,223,4,"Sep 26, 1981",Sat,Southern Mississippi,17,@,Richmond,10,
223,224,4,"Sep 26, 1981",Sat,Syracuse,21,,Indiana,7,
224,225,4,"Sep 26, 1981",Sat,Tennessee,10,,Auburn,7,
225,226,4,"Sep 26, 1981",Sat,Texas,14,,Miami (FL),7,
226,227,4,"Sep 26, 1981",Sat,Texas A&M;,43,,Louisiana Tech,7,
227,228,4,"Sep 26, 1981",Sat,Texas State,24,@,Lamar,7,
228,229,4,"Sep 26, 1981",Sat,Utah,42,@,Northwestern,0,
229,230,4,"Sep 26, 1981",Sat,Virginia Tech,30,,Wake Forest,14,
230,231,4,"Sep 26, 1981",Sat,Washington,17,@,Oregon,3,
231,232,4,"Sep 26, 1981",Sat,Washington State,24,,Arizona State,21,
232,233,4,"Sep 26, 1981",Sat,West Texas A&M;,35,,Texas-Arlington,31,
233,234,4,"Sep 26, 1981",Sat,West Virginia,49,,Colorado State,3,
234,235,4,"Sep 26, 1981",Sat,Wichita State,14,,Indiana State,14,
235,236,4,"Sep 26, 1981",Sat,Wisconsin,21,,Western Michigan,10,
236,237,4,"Sep 26, 1981",Sat,Yale,27,,Connecticut,18,
237,238,5,"Oct 2, 1981",Fri,Brigham Young,32,,Utah State,26,
238,239,5,"Oct 2, 1981",Fri,Utah,38,,Texas-El Paso,10,
239,240,5,"Oct 3, 1981",Sat,Air Force,28,,Colorado State,14,
240,241,5,"Oct 3, 1981",Sat,Alabama,38,,Mississippi,7,
241,242,5,"Oct 3, 1981",Sat,Arizona,17,,Stanford,13,
242,243,5,"Oct 3, 1981",Sat,Arizona State,26,@,Washington,7,
243,244,5,"Oct 3, 1981",Sat,Army,27,@,Harvard,13,
244,245,5,"Oct 3, 1981",Sat,Ball State,23,,Northern Illinois,0,
245,246,5,"Oct 3, 1981",Sat,Cal State Fullerton,34,,Cal Poly,10,
246,247,5,"Oct 3, 1981",Sat,Central Michigan,63,,Eastern Michigan,14,
247,248,5,"Oct 3, 1981",Sat,Chattanooga,31,@,Furman,28,
248,249,5,"Oct 3, 1981",Sat,Clemson,21,@,Kentucky,3,
249,250,5,"Oct 3, 1981",Sat,Colgate,21,,Boston University,14,
250,251,5,"Oct 3, 1981",Sat,Columbia,20,,Pennsylvania,9,
251,252,5,"Oct 3, 1981",Sat,Drake,18,,Long Beach State,7,
252,253,5,"Oct 3, 1981",Sat,Duke,24,,East Carolina,14,
253,254,5,"Oct 3, 1981",Sat,East Tennessee State,17,,Citadel,13,
254,255,5,"Oct 3, 1981",Sat,Florida,24,@,Louisiana State,10,
255,256,5,"Oct 3, 1981",Sat,Florida State,36,@,Ohio State,27,
256,257,5,"Oct 3, 1981",Sat,Holy Cross,28,@,Dartmouth,0,
257,258,5,"Oct 3, 1981",Sat,Houston,24,,Baylor,3,
258,259,5,"Oct 3, 1981",Sat,Illinois,38,,Minnesota,29,
259,260,5,"Oct 3, 1981",Sat,Iowa,64,@,Northwestern,0,
260,261,5,"Oct 3, 1981",Sat,Iowa State,7,,Oklahoma,7,
261,262,5,"Oct 3, 1981",Sat,Kansas,17,,Arkansas State,16,
262,263,5,"Oct 3, 1981",Sat,Louisiana-Monroe,35,@,Louisiana Tech,0,
263,264,5,"Oct 3, 1981",Sat,Louisville,36,,Marshall,0,
264,265,5,"Oct 3, 1981",Sat,Miami (FL),48,,Vanderbilt,16,
265,266,5,"Oct 3, 1981",Sat,Miami (OH),20,,Kent State,13,
266,267,5,"Oct 3, 1981",Sat,Michigan,38,@,Indiana,17,
267,268,5,"Oct 3, 1981",Sat,Middle Tennessee State,23,@,Western Carolina,10,
268,269,5,"Oct 3, 1981",Sat,Missouri,14,@,Mississippi State,3,"Jackson, MS"
269,270,5,"Oct 3, 1981",Sat,Nebraska,17,,Auburn,3,
270,271,5,"Oct 3, 1981",Sat,North Carolina,28,@,Georgia Tech,7,
271,272,5,"Oct 3, 1981",Sat,North Carolina State,30,,Virginia,24,
272,273,5,"Oct 3, 1981",Sat,Notre Dame,20,,Michigan State,7,
273,274,5,"Oct 3, 1981",Sat,Oklahoma State,9,@,North Texas,0,"Irving, TX"
274,275,5,"Oct 3, 1981",Sat,Penn State,30,,Temple,0,
275,276,5,"Oct 3, 1981",Sat,Pittsburgh,42,@,South Carolina,28,
276,277,5,"Oct 3, 1981",Sat,Princeton,20,@,Brown,17,
277,278,5,"Oct 3, 1981",Sat,Rice,20,,Tulane,16,
278,279,5,"Oct 3, 1981",Sat,Richmond,24,,James Madison,7,
279,280,5,"Oct 3, 1981",Sat,Rutgers,31,,Cornell,17,
280,281,5,"Oct 3, 1981",Sat,San Diego State,17,@,New Mexico,15,
281,282,5,"Oct 3, 1981",Sat,San Jose State,65,@,Fresno State,33,
282,283,5,"Oct 3, 1981",Sat,Southern California,56,@,Oregon State,22,
283,284,5,"Oct 3, 1981",Sat,Southern Illinois,14,,Illinois State,3,
284,285,5,"Oct 3, 1981",Sat,Southern Mississippi,52,,Texas-Arlington,9,
285,286,5,"Oct 3, 1981",Sat,Stephen F. Austin,13,@,Lamar,10,
286,287,5,"Oct 3, 1981",Sat,Syracuse,17,,Maryland,17,
287,288,5,"Oct 3, 1981",Sat,Texas A&M;,24,@,Texas Tech,23,
288,289,5,"Oct 3, 1981",Sat,Texas Christian,28,,Arkansas,24,
289,290,5,"Oct 3, 1981",Sat,Toledo,21,,Ohio,14,
290,291,5,"Oct 3, 1981",Sat,Tulsa,35,,Kansas State,21,
291,292,5,"Oct 3, 1981",Sat,UCLA,27,,Colorado,7,
292,293,5,"Oct 3, 1981",Sat,Virginia Military Institute,31,,William & Mary,14,
293,294,5,"Oct 3, 1981",Sat,Virginia Tech,17,,Memphis,13,
294,295,5,"Oct 3, 1981",Sat,Wake Forest,15,,Appalachian State,14,
295,296,5,"Oct 3, 1981",Sat,Washington State,31,,Pacific,0,
296,297,5,"Oct 3, 1981",Sat,West Texas A&M;,31,@,McNeese State,24,
297,298,5,"Oct 3, 1981",Sat,West Virginia,38,@,Boston College,10,
298,299,5,"Oct 3, 1981",Sat,Western Michigan,21,@,Bowling Green State,7,
299,300,5,"Oct 3, 1981",Sat,Wichita State,24,@,New Mexico State,20,
300,301,5,"Oct 3, 1981",Sat,Wisconsin,20,,Purdue,14,
301,302,5,"Oct 3, 1981",Sat,Wyoming,45,,Nevada-Las Vegas,21,
302,303,5,"Oct 3, 1981",Sat,Yale,23,,Navy,19,
303,304,6,"Oct 10, 1981",Sat,Arizona,13,@,Southern California,10,
304,305,6,"Oct 10, 1981",Sat,Arizona State,24,,Oregon,0,
305,306,6,"Oct 10, 1981",Sat,Arkansas,26,@,Texas Tech,14,
306,307,6,"Oct 10, 1981",Sat,Arkansas State,14,,Louisiana-Lafayette,3,
307,308,6,"Oct 10, 1981",Sat,Auburn,19,,Louisiana State,7,
308,309,6,"Oct 10, 1981",Sat,Brown,26,@,Pennsylvania,24,
309,310,6,"Oct 10, 1981",Sat,Cal State Fullerton,13,,Fresno State,10,
310,311,6,"Oct 10, 1981",Sat,Central Michigan,15,@,Western Michigan,13,
311,312,6,"Oct 10, 1981",Sat,Chattanooga,20,,Marshall,0,
312,313,6,"Oct 10, 1981",Sat,Cincinnati,19,@,Ohio,9,
313,314,6,"Oct 10, 1981",Sat,Clemson,27,,Virginia,0,
314,315,6,"Oct 10, 1981",Sat,Drake,24,@,Wichita State,23,
315,316,6,"Oct 10, 1981",Sat,Duke,14,,Virginia Tech,7,
316,317,6,"Oct 10, 1981",Sat,East Carolina,17,@,Richmond,13,
317,318,6,"Oct 10, 1981",Sat,Florida,15,,Maryland,10,
318,319,6,"Oct 10, 1981",Sat,Florida State,19,@,Notre Dame,13,
319,320,6,"Oct 10, 1981",Sat,Furman,22,,Appalachian State,18,
320,321,6,"Oct 10, 1981",Sat,Georgia,37,@,Mississippi,7,
321,322,6,"Oct 10, 1981",Sat,Harvard,27,@,Cornell,10,
322,323,6,"Oct 10, 1981",Sat,Hawaii,14,@,Wyoming,9,
323,324,6,"Oct 10, 1981",Sat,Illinois State,25,,Eastern Illinois,3,
324,325,6,"Oct 10, 1981",Sat,Indiana State,31,,Ball State,7,
325,326,6,"Oct 10, 1981",Sat,Iowa,42,,Indiana,28,
326,327,6,"Oct 10, 1981",Sat,Kent State,31,,Northern Illinois,10,
327,328,6,"Oct 10, 1981",Sat,Lamar,17,@,Louisiana-Monroe,13,
328,329,6,"Oct 10, 1981",Sat,Louisville,14,@,Memphis,7,
329,330,6,"Oct 10, 1981",Sat,McNeese State,42,@,Northwestern State,21,
330,331,6,"Oct 10, 1981",Sat,Miami (OH),7,,Bowling Green State,7,
331,332,6,"Oct 10, 1981",Sat,Michigan,38,@,Michigan State,20,
332,333,6,"Oct 10, 1981",Sat,Minnesota,35,,Northwestern,23,
333,334,6,"Oct 10, 1981",Sat,Mississippi State,37,@,Colorado State,27,
334,335,6,"Oct 10, 1981",Sat,Missouri,58,,Kansas State,13,
335,336,6,"Oct 10, 1981",Sat,Navy,30,,Air Force,13,
336,337,6,"Oct 10, 1981",Sat,Nebraska,59,,Colorado,0,
337,338,6,"Oct 10, 1981",Sat,Nevada-Las Vegas,45,@,Brigham Young,41,
338,339,6,"Oct 10, 1981",Sat,New Mexico,26,,Texas-El Paso,3,
339,340,6,"Oct 10, 1981",Sat,North Carolina,48,,Wake Forest,10,
340,341,6,"Oct 10, 1981",Sat,North Texas,38,,New Mexico State,16,
341,342,6,"Oct 10, 1981",Sat,Oklahoma State,20,@,Kansas,7,
342,343,6,"Oct 10, 1981",Sat,Penn State,38,,Boston College,7,
343,344,6,"Oct 10, 1981",Sat,Pittsburgh,17,@,West Virginia,0,
344,345,6,"Oct 10, 1981",Sat,Princeton,21,,Columbia,14,
345,346,6,"Oct 10, 1981",Sat,Purdue,44,,Illinois,20,
346,347,6,"Oct 10, 1981",Sat,Rice,41,,Texas Christian,28,
347,348,6,"Oct 10, 1981",Sat,Rutgers,17,@,Army,0,
