,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
56,57,2,"Aug 31, 2002",Sat,Pittsburgh,27,,Ohio,14,
57,58,2,"Aug 31, 2002",Sat,Purdue,51,,Illinois State,10,
58,59,2,"Aug 31, 2002",Sat,San Jose State,33,@,Arkansas State,14,"Little Rock, AR"
59,60,2,"Aug 31, 2002",Sat,South Carolina,34,,New Mexico State,24,
60,61,2,"Aug 31, 2002",Sat,Southern Mississippi,55,,Jackson State,7,
61,62,2,"Aug 31, 2002",Sat,Tennessee,47,,Wyoming,7,"Nashville, TN"
62,63,2,"Aug 31, 2002",Sat,Texas,27,,North Texas,0,
63,64,2,"Aug 31, 2002",Sat,Texas A&M;,31,,Louisiana-Lafayette,7,
64,65,2,"Aug 31, 2002",Sat,Texas-El Paso,42,,Sacramento State,12,
65,66,2,"Aug 31, 2002",Sat,Tulane,37,,Southern,19,
66,67,2,"Aug 31, 2002",Sat,Utah,23,@,Utah State,3,
67,68,2,"Aug 31, 2002",Sat,Villanova,37,@,Rutgers,19,
68,69,2,"Aug 31, 2002",Sat,Washington State,31,,Nevada,7,"Seattle, WA"
69,70,2,"Aug 31, 2002",Sat,West Virginia,56,,Chattanooga,7,
70,71,2,"Aug 31, 2002",Sat,Wisconsin,27,@,Nevada-Las Vegas,7,
71,72,2,"Sep 1, 2002",Sun,Kentucky,22,@,Louisville,17,
72,73,2,"Sep 1, 2002",Sun,Virginia Tech,26,,Louisiana State,8,
73,74,2,"Sep 2, 2002",Mon,Cincinnati,36,,Texas Christian,29,
74,75,2,"Sep 2, 2002",Mon,Southern California,24,,Auburn,17,
75,76,3,"Sep 5, 2002",Thu,Oregon State,35,@,Temple,3,"Philadelphia, PA"
76,77,3,"Sep 6, 2002",Fri,Brigham Young,35,,Hawaii,32,
77,78,3,"Sep 7, 2002",Sat,Air Force,38,,New Mexico,31,
78,79,3,"Sep 7, 2002",Sat,Alabama-Birmingham,27,,Troy,26,
79,80,3,"Sep 7, 2002",Sat,Arizona State,46,,Central Florida,13,
80,81,3,"Sep 7, 2002",Sat,Arkansas,41,,Boise State,14,
81,82,3,"Sep 7, 2002",Sat,Arkansas State,21,,Tulsa,19,
82,83,3,"Sep 7, 2002",Sat,Auburn,56,,Western Carolina,0,
83,84,3,"Sep 7, 2002",Sat,Baylor,50,,Samford,12,
84,85,3,"Sep 7, 2002",Sat,Boston College,34,,Stanford,27,
85,86,3,"Sep 7, 2002",Sat,Buffalo,34,@,Rutgers,11,
86,87,3,"Sep 7, 2002",Sat,California,34,,New Mexico State,13,
87,88,3,"Sep 7, 2002",Sat,Central Michigan,32,,Wyoming,20,
88,89,3,"Sep 7, 2002",Sat,Clemson,33,,Louisiana Tech,13,
89,90,3,"Sep 7, 2002",Sat,Colorado,34,,San Diego State,14,
90,91,3,"Sep 7, 2002",Sat,Georgia Tech,31,@,Connecticut,14,
91,92,3,"Sep 7, 2002",Sat,Holy Cross,30,@,Army,21,
92,93,3,"Sep 7, 2002",Sat,Iowa,29,@,Miami (OH),24,
93,94,3,"Sep 7, 2002",Sat,Iowa State,58,,Tennessee Tech,6,
94,95,3,"Sep 7, 2002",Sat,Kansas State,68,,Louisiana-Monroe,0,
95,96,3,"Sep 7, 2002",Sat,Kentucky,77,,Texas-El Paso,17,
96,97,3,"Sep 7, 2002",Sat,Louisiana State,35,,Citadel,10,
97,98,3,"Sep 7, 2002",Sat,Louisville,40,@,Duke,3,
98,99,3,"Sep 7, 2002",Sat,Maryland,44,,Akron,14,
99,100,3,"Sep 7, 2002",Sat,Miami (FL),41,@,Florida,16,
100,101,3,"Sep 7, 2002",Sat,Michigan,35,,Western Michigan,12,
101,102,3,"Sep 7, 2002",Sat,Michigan State,27,,Rice,10,
102,103,3,"Sep 7, 2002",Sat,Minnesota,35,@,Louisiana-Lafayette,11,
103,104,3,"Sep 7, 2002",Sat,Mississippi,38,,Memphis,16,
104,105,3,"Sep 7, 2002",Sat,Missouri,41,,Ball State,6,
105,106,3,"Sep 7, 2002",Sat,Nebraska,44,,Utah State,13,
106,107,3,"Sep 7, 2002",Sat,Nevada-Las Vegas,31,,Kansas,20,
107,108,3,"Sep 7, 2002",Sat,North Carolina,30,@,Syracuse,22,
108,109,3,"Sep 7, 2002",Sat,North Carolina State,65,@,Navy,19,
109,110,3,"Sep 7, 2002",Sat,North Texas,23,,Nicholls State,0,
110,111,3,"Sep 7, 2002",Sat,Northeastern,31,@,Ohio,0,
111,112,3,"Sep 7, 2002",Sat,Notre Dame,24,,Purdue,17,
112,113,3,"Sep 7, 2002",Sat,Ohio State,51,,Kent State,17,
113,114,3,"Sep 7, 2002",Sat,Oklahoma,37,,Alabama,27,
114,115,3,"Sep 7, 2002",Sat,Oklahoma State,45,,Northern Iowa,10,
115,116,3,"Sep 7, 2002",Sat,Oregon,28,,Fresno State,24,
116,117,3,"Sep 7, 2002",Sat,South Florida,37,,Northern Illinois,6,
117,118,3,"Sep 7, 2002",Sat,Southern Mississippi,23,,Illinois,20,
118,119,3,"Sep 7, 2002",Sat,Tennessee,26,,Middle Tennessee State,3,
119,120,3,"Sep 7, 2002",Sat,Texas A&M;,14,@,Pittsburgh,12,
120,121,3,"Sep 7, 2002",Sat,Texas Christian,48,@,Northwestern,24,
121,122,3,"Sep 7, 2002",Sat,Texas Tech,24,@,Southern Methodist,14,
122,123,3,"Sep 7, 2002",Sat,Toledo,65,@,Eastern Michigan,13,
123,124,3,"Sep 7, 2002",Sat,Tulane,34,@,Houston,13,
124,125,3,"Sep 7, 2002",Sat,UCLA,30,,Colorado State,19,
125,126,3,"Sep 7, 2002",Sat,Utah,40,,Indiana,13,
126,127,3,"Sep 7, 2002",Sat,Vanderbilt,49,,Furman,18,
127,128,3,"Sep 7, 2002",Sat,Virginia,34,,South Carolina,21,
128,129,3,"Sep 7, 2002",Sat,Wake Forest,27,,East Carolina,22,
129,130,3,"Sep 7, 2002",Sat,Washington,34,,San Jose State,10,
130,131,3,"Sep 7, 2002",Sat,Washington State,49,,Idaho,14,
131,132,3,"Sep 7, 2002",Sat,Wisconsin,34,,West Virginia,17,
132,133,4,"Sep 12, 2002",Thu,Virginia Tech,47,,Marshall,21,
133,134,4,"Sep 14, 2002",Sat,Alabama,33,,North Texas,7,
134,135,4,"Sep 14, 2002",Sat,Arizona,23,,Utah,17,
135,136,4,"Sep 14, 2002",Sat,Arizona State,39,@,San Diego State,28,
136,137,4,"Sep 14, 2002",Sat,Arkansas,42,,South Florida,3,"Little Rock, AR"
137,138,4,"Sep 14, 2002",Sat,Auburn,31,,Vanderbilt,6,
138,139,4,"Sep 14, 2002",Sat,Ball State,23,,Indiana State,21,
139,140,4,"Sep 14, 2002",Sat,Boise State,35,@,Wyoming,13,
140,141,4,"Sep 14, 2002",Sat,Bowling Green State,51,,Missouri,28,
141,142,4,"Sep 14, 2002",Sat,California,46,@,Michigan State,22,
142,143,4,"Sep 14, 2002",Sat,Central Michigan,24,@,Akron,17,
143,144,4,"Sep 14, 2002",Sat,Clemson,24,,Georgia Tech,19,
144,145,4,"Sep 14, 2002",Sat,Colorado State,36,,Louisville,33,
145,146,4,"Sep 14, 2002",Sat,Connecticut,24,@,Buffalo,3,
146,147,4,"Sep 14, 2002",Sat,East Carolina,24,,Tulane,20,
147,148,4,"Sep 14, 2002",Sat,Eastern Michigan,35,,Southeast Missouri State,32,
148,149,4,"Sep 14, 2002",Sat,Florida,34,,Ohio,6,
149,150,4,"Sep 14, 2002",Sat,Florida State,37,@,Maryland,10,
150,151,4,"Sep 14, 2002",Sat,Georgia,13,@,South Carolina,7,
151,152,4,"Sep 14, 2002",Sat,Houston,36,,Louisiana-Lafayette,17,
152,153,4,"Sep 14, 2002",Sat,Illinois,59,,Arkansas State,7,
153,154,4,"Sep 14, 2002",Sat,Iowa State,36,@,Iowa,31,
154,155,4,"Sep 14, 2002",Sat,Kansas,44,,Missouri State,24,
155,156,4,"Sep 14, 2002",Sat,Kansas State,63,,Eastern Illinois,13,
156,157,4,"Sep 14, 2002",Sat,Kent State,37,,Cal Poly,34,
157,158,4,"Sep 14, 2002",Sat,Kentucky,27,,Indiana,17,
158,159,4,"Sep 14, 2002",Sat,Louisiana State,33,,Miami (OH),7,
159,160,4,"Sep 14, 2002",Sat,Louisiana Tech,53,,Tulsa,9,
160,161,4,"Sep 14, 2002",Sat,McNeese State,24,@,Louisiana-Monroe,19,
161,162,4,"Sep 14, 2002",Sat,Miami (FL),44,@,Temple,21,"Philadelphia, PA"
162,163,4,"Sep 14, 2002",Sat,Minnesota,31,,Toledo,21,
163,164,4,"Sep 14, 2002",Sat,Mississippi State,51,,Jacksonville State,13,
164,165,4,"Sep 14, 2002",Sat,Nevada,31,,Brigham Young,28,
165,166,4,"Sep 14, 2002",Sat,New Mexico,23,,Baylor,0,
166,167,4,"Sep 14, 2002",Sat,North Carolina State,32,,Wake Forest,13,
167,168,4,"Sep 14, 2002",Sat,Northwestern,26,,Duke,21,
168,169,4,"Sep 14, 2002",Sat,Notre Dame,25,,Michigan,23,
169,170,4,"Sep 14, 2002",Sat,Ohio State,25,,Washington State,7,
170,171,4,"Sep 14, 2002",Sat,Oklahoma,68,,Texas-El Paso,0,
171,172,4,"Sep 14, 2002",Sat,Oregon,58,,Idaho,21,
172,173,4,"Sep 14, 2002",Sat,Oregon State,47,,Nevada-Las Vegas,17,
173,174,4,"Sep 14, 2002",Sat,Penn State,40,,Nebraska,7,
174,175,4,"Sep 14, 2002",Sat,Pittsburgh,26,@,Alabama-Birmingham,20,
175,176,4,"Sep 14, 2002",Sat,Purdue,28,,Western Michigan,24,
176,177,4,"Sep 14, 2002",Sat,Rutgers,44,,Army,0,
177,178,4,"Sep 14, 2002",Sat,Southern California,40,@,Colorado,3,
178,179,4,"Sep 14, 2002",Sat,Southern Mississippi,33,,Memphis,14,
179,180,4,"Sep 14, 2002",Sat,Stanford,63,,San Jose State,26,
180,181,4,"Sep 14, 2002",Sat,Syracuse,63,,Rhode Island,17,
181,182,4,"Sep 14, 2002",Sat,Texas,52,@,North Carolina,21,
182,183,4,"Sep 14, 2002",Sat,Texas Christian,17,,Southern Methodist,6,
183,184,4,"Sep 14, 2002",Sat,Texas Tech,42,,Mississippi,28,
184,185,4,"Sep 14, 2002",Sat,Troy,40,,Southern Utah,15,
185,186,4,"Sep 14, 2002",Sat,UCLA,38,@,Oklahoma State,24,
186,187,4,"Sep 14, 2002",Sat,Utah State,38,,Idaho State,33,
187,188,4,"Sep 14, 2002",Sat,West Virginia,35,@,Cincinnati,32,
188,189,4,"Sep 14, 2002",Sat,Wisconsin,24,,Northern Illinois,21,
189,190,5,"Sep 19, 2002",Thu,Auburn,42,@,Mississippi State,14,
190,191,5,"Sep 20, 2002",Fri,Marshall,26,,Central Florida,21,
191,192,5,"Sep 21, 2002",Sat,Air Force,23,@,California,21,
192,193,5,"Sep 21, 2002",Sat,Alabama,20,,Southern Mississippi,7,
193,194,5,"Sep 21, 2002",Sat,Arkansas State,33,@,Louisiana-Monroe,21,
194,195,5,"Sep 21, 2002",Sat,Baylor,37,,Tulsa,25,
195,196,5,"Sep 21, 2002",Sat,Bowling Green State,39,@,Kansas,16,
196,197,5,"Sep 21, 2002",Sat,Clemson,30,,Ball State,7,
197,198,5,"Sep 21, 2002",Sat,Colorado,31,@,UCLA,17,
198,199,5,"Sep 21, 2002",Sat,Connecticut,37,,Ohio,19,
199,200,5,"Sep 21, 2002",Sat,Florida,30,@,Tennessee,13,
200,201,5,"Sep 21, 2002",Sat,Florida State,48,,Duke,17,
201,202,5,"Sep 21, 2002",Sat,Georgia,45,,Northwestern State,7,
202,203,5,"Sep 21, 2002",Sat,Georgia Tech,28,,Brigham Young,19,
203,204,5,"Sep 21, 2002",Sat,Hawaii,31,@,Texas-El Paso,6,
204,205,5,"Sep 21, 2002",Sat,Idaho,48,,San Diego State,38,
205,206,5,"Sep 21, 2002",Sat,Indiana,39,,Central Michigan,29,
206,207,5,"Sep 21, 2002",Sat,Iowa,48,,Utah State,7,
207,208,5,"Sep 21, 2002",Sat,Iowa State,42,,Troy,12,
208,209,5,"Sep 21, 2002",Sat,Kansas State,27,,Southern California,20,
209,210,5,"Sep 21, 2002",Sat,Kentucky,44,,Middle Tennessee State,22,
210,211,5,"Sep 21, 2002",Sat,Louisiana-Lafayette,34,,Alabama-Birmingham,0,
211,212,5,"Sep 21, 2002",Sat,Louisville,45,@,Army,14,
212,213,5,"Sep 21, 2002",Sat,Maryland,45,,Eastern Michigan,3,
213,214,5,"Sep 21, 2002",Sat,Memphis,38,,Tulane,10,
214,215,5,"Sep 21, 2002",Sat,Miami (FL),38,,Boston College,6,
215,216,5,"Sep 21, 2002",Sat,Miami (OH),27,,Kent State,20,
216,217,5,"Sep 21, 2002",Sat,Michigan,10,,Utah,7,
217,218,5,"Sep 21, 2002",Sat,Minnesota,41,,Buffalo,17,
218,219,5,"Sep 21, 2002",Sat,Mississippi,45,,Vanderbilt,38,
219,220,5,"Sep 21, 2002",Sat,Nevada,31,,Rice,21,
220,221,5,"Sep 21, 2002",Sat,New Mexico State,24,,New Mexico,13,
221,222,5,"Sep 21, 2002",Sat,North Carolina State,51,@,Texas Tech,48,
222,223,5,"Sep 21, 2002",Sat,Northwestern,49,@,Navy,40,
223,224,5,"Sep 21, 2002",Sat,Notre Dame,21,@,Michigan State,17,
224,225,5,"Sep 21, 2002",Sat,Ohio State,23,@,Cincinnati,19,"Cincinnati, OH"
225,226,5,"Sep 21, 2002",Sat,Oklahoma State,52,,Southern Methodist,16,
226,227,5,"Sep 21, 2002",Sat,Oregon,41,,Portland State,0,
227,228,5,"Sep 21, 2002",Sat,Oregon State,59,,Fresno State,19,
228,229,5,"Sep 21, 2002",Sat,Penn State,49,,Louisiana Tech,17,
229,230,5,"Sep 21, 2002",Sat,Pittsburgh,23,,Rutgers,3,
230,231,5,"Sep 21, 2002",Sat,San Jose State,38,@,Illinois,35,
231,232,5,"Sep 21, 2002",Sat,South Carolina,42,,Temple,21,
232,233,5,"Sep 21, 2002",Sat,Texas,41,,Houston,11,
233,234,5,"Sep 21, 2002",Sat,Texas Christian,16,,North Texas,10,
234,235,5,"Sep 21, 2002",Sat,Toledo,38,,Nevada-Las Vegas,21,
235,236,5,"Sep 21, 2002",Sat,Virginia,48,,Akron,29,
236,237,5,"Sep 21, 2002",Sat,Virginia Tech,13,@,Texas A&M;,3,
237,238,5,"Sep 21, 2002",Sat,Wake Forest,24,@,Purdue,21,
238,239,5,"Sep 21, 2002",Sat,Washington,38,,Wyoming,7,
239,240,5,"Sep 21, 2002",Sat,Washington State,45,,Montana State,28,
240,241,5,"Sep 21, 2002",Sat,Western Illinois,29,@,Northern Illinois,26,
241,242,5,"Sep 21, 2002",Sat,Wisconsin,31,,Arizona,10,
242,243,6,"Sep 26, 2002",Thu,Louisville,26,,Florida State,20,
243,244,6,"Sep 27, 2002",Fri,Texas Tech,49,@,New Mexico,0,
244,245,6,"Sep 28, 2002",Sat,Air Force,30,@,Utah,26,
245,246,6,"Sep 28, 2002",Sat,Alabama,30,@,Arkansas,12,
246,247,6,"Sep 28, 2002",Sat,Alabama-Birmingham,31,,Memphis,17,
247,248,6,"Sep 28, 2002",Sat,Arizona,14,,North Texas,9,
248,249,6,"Sep 28, 2002",Sat,Arizona State,65,,Stanford,24,
249,250,6,"Sep 28, 2002",Sat,Arkansas State,30,,Tennessee-Martin,10,
250,251,6,"Sep 28, 2002",Sat,Auburn,37,,Syracuse,34,
251,252,6,"Sep 28, 2002",Sat,Ball State,24,@,Connecticut,21,
252,253,6,"Sep 28, 2002",Sat,Boise State,63,,Utah State,38,
253,254,6,"Sep 28, 2002",Sat,Boston College,43,,Central Michigan,0,
254,255,6,"Sep 28, 2002",Sat,Central Florida,48,,Liberty,17,
255,256,6,"Sep 28, 2002",Sat,Cincinnati,35,@,Temple,22,
256,257,6,"Sep 28, 2002",Sat,Colorado State,32,@,Nevada,28,
257,258,6,"Sep 28, 2002",Sat,Duke,43,@,Navy,17,
258,259,6,"Sep 28, 2002",Sat,Eastern Michigan,48,,Southern Illinois,45,
259,260,6,"Sep 28, 2002",Sat,Florida,41,,Kentucky,34,
260,261,6,"Sep 28, 2002",Sat,Fresno State,31,@,Rice,28,
261,262,6,"Sep 28, 2002",Sat,Georgia,41,,New Mexico State,10,
262,263,6,"Sep 28, 2002",Sat,Georgia Tech,21,@,North Carolina,13,
263,264,6,"Sep 28, 2002",Sat,Hawaii,42,,Southern Methodist,10,
264,265,6,"Sep 28, 2002",Sat,Iowa,42,@,Penn State,35,
265,266,6,"Sep 28, 2002",Sat,Iowa State,36,,Nebraska,14,
266,267,6,"Sep 28, 2002",Sat,Kansas,43,@,Tulsa,33,
267,268,6,"Sep 28, 2002",Sat,Louisiana State,31,,Mississippi State,13,
268,269,6,"Sep 28, 2002",Sat,Maryland,37,,Wofford,8,
269,270,6,"Sep 28, 2002",Sat,Miami (OH),48,@,Akron,31,
270,271,6,"Sep 28, 2002",Sat,Michigan,45,@,Illinois,28,
271,272,6,"Sep 28, 2002",Sat,Michigan State,39,,Northwestern,24,
272,273,6,"Sep 28, 2002",Sat,Missouri,44,,Troy,7,
273,274,6,"Sep 28, 2002",Sat,North Carolina State,56,,Massachusetts,24,
274,275,6,"Sep 28, 2002",Sat,Northern Illinois,13,,Kent State,6,
275,276,6,"Sep 28, 2002",Sat,Ohio,34,,Buffalo,32,
276,277,6,"Sep 28, 2002",Sat,Ohio State,45,,Indiana,17,
277,278,6,"Sep 28, 2002",Sat,Oklahoma,31,,South Florida,14,
278,279,6,"Sep 28, 2002",Sat,Pittsburgh,37,,Toledo,19,
279,280,6,"Sep 28, 2002",Sat,Purdue,28,,Minnesota,15,
280,281,6,"Sep 28, 2002",Sat,San Jose State,58,,Texas-El Paso,24,
281,282,6,"Sep 28, 2002",Sat,South Carolina,20,@,Vanderbilt,14,
282,283,6,"Sep 28, 2002",Sat,Southeast Missouri State,24,@,Middle Tennessee State,14,
283,284,6,"Sep 28, 2002",Sat,Southern California,22,,Oregon State,0,
284,285,6,"Sep 28, 2002",Sat,Southern Mississippi,27,@,Army,6,
285,286,6,"Sep 28, 2002",Sat,Tennessee,35,,Rutgers,14,
286,287,6,"Sep 28, 2002",Sat,Texas,49,@,Tulane,0,
287,288,6,"Sep 28, 2002",Sat,Texas A&M;,31,,Louisiana Tech,3,
288,289,6,"Sep 28, 2002",Sat,UCLA,43,@,San Diego State,7,
289,290,6,"Sep 28, 2002",Sat,Virginia,38,@,Wake Forest,34,
290,291,6,"Sep 28, 2002",Sat,Virginia Tech,30,@,Western Michigan,0,
291,292,6,"Sep 28, 2002",Sat,Washington,41,,Idaho,27,
292,293,6,"Sep 28, 2002",Sat,Washington State,48,@,California,38,
293,294,6,"Sep 28, 2002",Sat,West Virginia,37,,East Carolina,17,
294,295,7,"Oct 3, 2002",Thu,Florida State,48,,Clemson,31,
295,296,7,"Oct 3, 2002",Thu,Minnesota,31,,Illinois,10,
296,297,7,"Oct 4, 2002",Fri,Brigham Young,35,@,Utah State,34,
297,298,7,"Oct 4, 2002",Fri,Fresno State,32,,Colorado State,30,
298,299,7,"Oct 5, 2002",Sat,Air Force,48,,Navy,7,
299,300,7,"Oct 5, 2002",Sat,Arkansas State,13,,Middle Tennessee State,7,
300,301,7,"Oct 5, 2002",Sat,Baylor,35,,Kansas,32,
301,302,7,"Oct 5, 2002",Sat,Boise State,58,,Hawaii,31,
302,303,7,"Oct 5, 2002",Sat,Bowling Green State,72,,Ohio,21,
303,304,7,"Oct 5, 2002",Sat,California,34,@,Washington,27,
304,305,7,"Oct 5, 2002",Sat,Colorado,35,,Kansas State,31,
305,306,7,"Oct 5, 2002",Sat,East Carolina,59,,Army,24,
306,307,7,"Oct 5, 2002",Sat,Eastern Michigan,42,,Akron,34,
307,308,7,"Oct 5, 2002",Sat,Georgia,27,@,Alabama,25,
308,309,7,"Oct 5, 2002",Sat,Iowa,31,,Purdue,28,
309,310,7,"Oct 5, 2002",Sat,Louisiana State,48,,Louisiana-Lafayette,0,
310,311,7,"Oct 5, 2002",Sat,Marshall,42,@,Kent State,21,
311,312,7,"Oct 5, 2002",Sat,Maryland,48,@,West Virginia,17,
312,313,7,"Oct 5, 2002",Sat,Miami (FL),48,,Connecticut,14,
313,314,7,"Oct 5, 2002",Sat,Miami (OH),31,@,Cincinnati,26,
314,315,7,"Oct 5, 2002",Sat,Mississippi,17,,Florida,14,
315,316,7,"Oct 5, 2002",Sat,Montana,38,@,Idaho,31,
316,317,7,"Oct 5, 2002",Sat,Nebraska,38,,McNeese State,14,
317,318,7,"Oct 5, 2002",Sat,Nevada-Las Vegas,21,,Nevada,17,
318,319,7,"Oct 5, 2002",Sat,New Mexico State,49,,Texas-El Paso,14,
319,320,7,"Oct 5, 2002",Sat,North Carolina,38,@,Arizona State,35,
320,321,7,"Oct 5, 2002",Sat,Northern Illinois,41,@,Ball State,29,
321,322,7,"Oct 5, 2002",Sat,Notre Dame,31,,Stanford,7,
322,323,7,"Oct 5, 2002",Sat,Ohio State,27,@,Northwestern,16,
323,324,7,"Oct 5, 2002",Sat,Oklahoma,31,@,Missouri,24,
324,325,7,"Oct 5, 2002",Sat,Oregon,31,@,Arizona,14,
325,326,7,"Oct 5, 2002",Sat,Penn State,34,@,Wisconsin,31,
326,327,7,"Oct 5, 2002",Sat,Pittsburgh,48,@,Syracuse,24,
327,328,7,"Oct 5, 2002",Sat,Rice,37,,Louisiana Tech,20,
328,329,7,"Oct 5, 2002",Sat,San Jose State,34,@,Southern Methodist,23,
329,330,7,"Oct 5, 2002",Sat,South Carolina,34,,Mississippi State,10,
330,331,7,"Oct 5, 2002",Sat,South Florida,24,@,North Texas,17,
331,332,7,"Oct 5, 2002",Sat,Tennessee,41,,Arkansas,38,
332,333,7,"Oct 5, 2002",Sat,Texas,17,,Oklahoma State,15,
333,334,7,"Oct 5, 2002",Sat,Texas Christian,34,,Houston,17,
334,335,7,"Oct 5, 2002",Sat,Texas Tech,48,@,Texas A&M;,47,
335,336,7,"Oct 5, 2002",Sat,Troy,41,,Austin Peay,3,
336,337,7,"Oct 5, 2002",Sat,Tulane,52,@,Louisiana-Monroe,9,
337,338,7,"Oct 5, 2002",Sat,UCLA,43,@,Oregon State,35,
338,339,7,"Oct 5, 2002",Sat,Virginia,27,@,Duke,22,
339,340,7,"Oct 5, 2002",Sat,Wake Forest,24,@,Georgia Tech,21,
340,341,7,"Oct 5, 2002",Sat,Washington State,30,,Southern California,27,
341,342,7,"Oct 5, 2002",Sat,Western Michigan,31,@,Buffalo,17,
342,343,7,"Oct 5, 2002",Sat,Wyoming,34,,Citadel,30,
343,344,8,"Oct 8, 2002",Tue,Louisville,38,@,Memphis,32,
344,345,8,"Oct 10, 2002",Thu,Minnesota,45,,Northwestern,42,
