,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
55,56,3,"Sep 9, 1995",Sat,Alabama,24,,Southern Mississippi,20,"Birmingham, AL"
56,57,3,"Sep 9, 1995",Sat,Arizona State,45,,Texas-El Paso,20,
57,58,3,"Sep 9, 1995",Sat,Arkansas,51,,South Carolina,21,
58,59,3,"Sep 9, 1995",Sat,Army,42,,Lehigh,9,
59,60,3,"Sep 9, 1995",Sat,Auburn,76,,Chattanooga,10,
60,61,3,"Sep 9, 1995",Sat,Ball State,20,,Western Illinois,7,
61,62,3,"Sep 9, 1995",Sat,Boise State,38,@,Utah State,14,
62,63,3,"Sep 9, 1995",Sat,Bowling Green State,17,@,Missouri,10,
63,64,3,"Sep 9, 1995",Sat,Central Michigan,39,,Weber State,31,
64,65,3,"Sep 9, 1995",Sat,Colorado,42,,Colorado State,14,
65,66,3,"Sep 9, 1995",Sat,Duke,24,,Rutgers,14,
66,67,3,"Sep 9, 1995",Sat,East Carolina,27,@,Syracuse,24,
67,68,3,"Sep 9, 1995",Sat,Florida,42,@,Kentucky,7,
68,69,3,"Sep 9, 1995",Sat,Florida State,45,@,Clemson,26,
69,70,3,"Sep 9, 1995",Sat,Fresno State,25,@,California,24,
70,71,3,"Sep 9, 1995",Sat,Indiana,24,,Western Michigan,10,
71,72,3,"Sep 9, 1995",Sat,Iowa,34,,Northern Iowa,13,
72,73,3,"Sep 9, 1995",Sat,Kansas,27,@,North Texas,10,"Irving, TX"
73,74,3,"Sep 9, 1995",Sat,Kansas State,23,@,Cincinnati,21,
74,75,3,"Sep 9, 1995",Sat,Louisiana State,34,@,Mississippi State,16,
75,76,3,"Sep 9, 1995",Sat,Louisiana Tech,19,@,Houston,7,
76,77,3,"Sep 9, 1995",Sat,Louisiana-Lafayette,56,,Alabama-Birmingham,21,
77,78,3,"Sep 9, 1995",Sat,Louisiana-Monroe,34,,Nicholls State,21,
78,79,3,"Sep 9, 1995",Sat,Louisville,34,@,Northern Illinois,21,
79,80,3,"Sep 9, 1995",Sat,Maryland,32,,North Carolina,18,
80,81,3,"Sep 9, 1995",Sat,Miami (FL),49,,Florida A&M;,3,
81,82,3,"Sep 9, 1995",Sat,Miami (OH),39,@,Kent State,0,
82,83,3,"Sep 9, 1995",Sat,Michigan,24,,Memphis,7,
83,84,3,"Sep 9, 1995",Sat,Mississippi,56,,Indiana State,10,
84,85,3,"Sep 9, 1995",Sat,Navy,33,@,Southern Methodist,2,
85,86,3,"Sep 9, 1995",Sat,Nebraska,50,@,Michigan State,10,
86,87,3,"Sep 9, 1995",Sat,Nevada,45,@,New Mexico State,24,
87,88,3,"Sep 9, 1995",Sat,Nevada-Las Vegas,28,,Arkansas State,23,
88,89,3,"Sep 9, 1995",Sat,Notre Dame,35,@,Purdue,28,
89,90,3,"Sep 9, 1995",Sat,Ohio,14,,Illinois State,6,
90,91,3,"Sep 9, 1995",Sat,Oklahoma,38,,San Diego State,22,
91,92,3,"Sep 9, 1995",Sat,Oregon,34,,Illinois,31,
92,93,3,"Sep 9, 1995",Sat,Pacific,23,,Oregon State,10,
93,94,3,"Sep 9, 1995",Sat,Penn State,24,,Texas Tech,23,
94,95,3,"Sep 9, 1995",Sat,Pittsburgh,66,,Eastern Michigan,30,
95,96,3,"Sep 9, 1995",Sat,Southern California,45,,San Jose State,7,
96,97,3,"Sep 9, 1995",Sat,Stanford,27,@,Utah,20,
97,98,3,"Sep 9, 1995",Sat,Tennessee,30,,Georgia,27,
98,99,3,"Sep 9, 1995",Sat,Texas Christian,27,,Iowa State,10,
99,100,3,"Sep 9, 1995",Sat,Toledo,41,,East Tennessee State,20,
100,101,3,"Sep 9, 1995",Sat,Tulane,35,,Wake Forest,9,
101,102,3,"Sep 9, 1995",Sat,Tulsa,24,,Oklahoma State,23,
102,103,3,"Sep 9, 1995",Sat,UCLA,23,@,Brigham Young,9,
103,104,3,"Sep 9, 1995",Sat,Virginia,29,@,North Carolina State,24,
104,105,3,"Sep 9, 1995",Sat,Washington State,38,,Montana,21,
105,106,3,"Sep 9, 1995",Sat,West Virginia,24,,Temple,13,
106,107,4,"Sep 14, 1995",Thu,Kansas,38,,Texas Christian,20,
107,108,4,"Sep 14, 1995",Thu,Toledo,31,@,Western Michigan,21,
108,109,4,"Sep 16, 1995",Sat,Arkansas,20,@,Alabama,19,
109,110,4,"Sep 16, 1995",Sat,Arkansas State,14,,Southern Illinois,9,
110,111,4,"Sep 16, 1995",Sat,Bowling Green State,50,,Akron,12,
111,112,4,"Sep 16, 1995",Sat,Brigham Young,31,,San Diego State,19,
112,113,4,"Sep 16, 1995",Sat,Cincinnati,16,@,Virginia Tech,0,
113,114,4,"Sep 16, 1995",Sat,Clemson,29,@,Wake Forest,14,
114,115,4,"Sep 16, 1995",Sat,Colorado,66,,Louisiana-Monroe,14,
115,116,4,"Sep 16, 1995",Sat,Colorado State,27,@,Air Force,20,
116,117,4,"Sep 16, 1995",Sat,Duke,23,@,Army,21,
117,118,4,"Sep 16, 1995",Sat,East Carolina,30,,Central Michigan,17,
118,119,4,"Sep 16, 1995",Sat,Eastern Michigan,51,,Nevada-Las Vegas,6,
119,120,4,"Sep 16, 1995",Sat,Florida,62,,Tennessee,37,
120,121,4,"Sep 16, 1995",Sat,Florida State,77,,North Carolina State,17,
121,122,4,"Sep 16, 1995",Sat,Fresno State,56,,Pacific,24,
122,123,4,"Sep 16, 1995",Sat,Georgia,40,,New Mexico State,13,
123,124,4,"Sep 16, 1995",Sat,Illinois,9,,Arizona,7,
124,125,4,"Sep 16, 1995",Sat,Iowa,27,@,Iowa State,10,
125,126,4,"Sep 16, 1995",Sat,Kent State,28,,Ohio,28,
126,127,4,"Sep 16, 1995",Sat,Kentucky,17,@,Indiana,10,
127,128,4,"Sep 16, 1995",Sat,Louisiana State,12,,Auburn,6,
128,129,4,"Sep 16, 1995",Sat,Maryland,31,,West Virginia,17,
129,130,4,"Sep 16, 1995",Sat,Memphis,33,,Louisiana-Lafayette,19,
130,131,4,"Sep 16, 1995",Sat,Miami (OH),30,@,Northwestern,28,
131,132,4,"Sep 16, 1995",Sat,Michigan,23,@,Boston College,13,
132,133,4,"Sep 16, 1995",Sat,Michigan State,30,@,Louisville,7,
133,134,4,"Sep 16, 1995",Sat,Minnesota,31,,Ball State,7,
134,135,4,"Sep 16, 1995",Sat,Mississippi State,30,@,Baylor,21,
135,136,4,"Sep 16, 1995",Sat,Nebraska,77,,Arizona State,28,
136,137,4,"Sep 16, 1995",Sat,North Texas,30,,Oregon State,27,
137,138,4,"Sep 16, 1995",Sat,Northern Illinois,18,@,San Jose State,17,
138,139,4,"Sep 16, 1995",Sat,Notre Dame,41,,Vanderbilt,0,
139,140,4,"Sep 16, 1995",Sat,Ohio State,30,,Washington,20,
140,141,4,"Sep 16, 1995",Sat,Oklahoma,24,,Southern Methodist,10,
141,142,4,"Sep 16, 1995",Sat,Oklahoma State,35,,Missouri State,7,
142,143,4,"Sep 16, 1995",Sat,Oregon,38,@,UCLA,31,
143,144,4,"Sep 16, 1995",Sat,Penn State,66,,Temple,14,
144,145,4,"Sep 16, 1995",Sat,Rutgers,27,,Navy,17,
145,146,4,"Sep 16, 1995",Sat,South Carolina,68,,Louisiana Tech,21,
146,147,4,"Sep 16, 1995",Sat,Southern California,45,,Houston,10,
147,148,4,"Sep 16, 1995",Sat,Southern Mississippi,24,@,Utah State,21,
148,149,4,"Sep 16, 1995",Sat,Texas,38,,Pittsburgh,27,
149,150,4,"Sep 16, 1995",Sat,Texas A&M;,52,,Tulsa,9,
150,151,4,"Sep 16, 1995",Sat,Texas Tech,41,,Missouri,14,
151,152,4,"Sep 16, 1995",Sat,Texas-El Paso,34,,Valdosta State,24,
152,153,4,"Sep 16, 1995",Sat,Tulane,17,@,Rice,15,
153,154,4,"Sep 16, 1995",Sat,Utah,36,@,New Mexico,9,
154,155,4,"Sep 16, 1995",Sat,Virginia,41,,Georgia Tech,14,
155,156,4,"Sep 16, 1995",Sat,Wisconsin,24,,Stanford,24,
156,157,4,"Sep 16, 1995",Sat,Wyoming,52,,Hawaii,6,
157,158,5,"Sep 21, 1995",Thu,North Carolina,17,@,Louisville,10,
158,159,5,"Sep 23, 1995",Sat,Arizona State,20,,Oregon State,11,
159,160,5,"Sep 23, 1995",Sat,Arkansas,27,,Memphis,20,"Little Rock, AR"
160,161,5,"Sep 23, 1995",Sat,Ball State,10,,Western Michigan,0,
161,162,5,"Sep 23, 1995",Sat,Baylor,14,@,North Carolina State,0,
162,163,5,"Sep 23, 1995",Sat,California,40,,San Jose State,7,
163,164,5,"Sep 23, 1995",Sat,Central Michigan,22,,Bowling Green State,16,
164,165,5,"Sep 23, 1995",Sat,Colorado,29,,Texas A&M;,21,
165,166,5,"Sep 23, 1995",Sat,Eastern Michigan,31,,Ohio,20,
166,167,5,"Sep 23, 1995",Sat,Florida State,46,,Central Florida,14,
167,168,5,"Sep 23, 1995",Sat,Hawaii,42,,Texas-El Paso,21,
168,169,5,"Sep 23, 1995",Sat,Illinois,7,,East Carolina,0,
169,170,5,"Sep 23, 1995",Sat,Indiana,27,,Southern Mississippi,26,
170,171,5,"Sep 23, 1995",Sat,Iowa State,57,,Nevada-Las Vegas,30,
171,172,5,"Sep 23, 1995",Sat,Kansas,20,,Houston,13,
172,173,5,"Sep 23, 1995",Sat,Kansas State,67,,Akron,0,
173,174,5,"Sep 23, 1995",Sat,Kentucky,35,@,South Carolina,30,
174,175,5,"Sep 23, 1995",Sat,Louisiana State,52,,Rice,7,
175,176,5,"Sep 23, 1995",Sat,Louisiana Tech,28,,Arkansas State,25,
176,177,5,"Sep 23, 1995",Sat,Maryland,41,,Duke,28,
177,178,5,"Sep 23, 1995",Sat,Miami (OH),23,,Cincinnati,16,
178,179,5,"Sep 23, 1995",Sat,Michigan State,35,,Purdue,35,
179,180,5,"Sep 23, 1995",Sat,Mississippi,18,,Georgia,10,
180,181,5,"Sep 23, 1995",Sat,Missouri,31,,Louisiana-Monroe,22,
181,182,5,"Sep 23, 1995",Sat,Nebraska,49,,Pacific,7,
182,183,5,"Sep 23, 1995",Sat,New Mexico,36,,New Mexico State,24,
183,184,5,"Sep 23, 1995",Sat,Northern Illinois,25,,Louisiana-Lafayette,24,
184,185,5,"Sep 23, 1995",Sat,Northwestern,30,,Air Force,6,
185,186,5,"Sep 23, 1995",Sat,Notre Dame,55,,Texas,27,
186,187,5,"Sep 23, 1995",Sat,Ohio State,54,@,Pittsburgh,14,
187,188,5,"Sep 23, 1995",Sat,Oklahoma,51,,North Texas,10,
188,189,5,"Sep 23, 1995",Sat,Penn State,59,@,Rutgers,34,"East Rutherford, NJ"
189,190,5,"Sep 23, 1995",Sat,Southern California,31,@,Arizona,10,
190,191,5,"Sep 23, 1995",Sat,Stanford,28,@,Oregon,21,
191,192,5,"Sep 23, 1995",Sat,Syracuse,27,,Minnesota,17,
192,193,5,"Sep 23, 1995",Sat,Tennessee,52,,Mississippi State,14,
193,194,5,"Sep 23, 1995",Sat,Texas Christian,16,@,Vanderbilt,3,
194,195,5,"Sep 23, 1995",Sat,Toledo,49,@,Nevada,35,
195,196,5,"Sep 23, 1995",Sat,Tulsa,45,,East Tennessee State,20,
196,197,5,"Sep 23, 1995",Sat,Utah,25,,Fresno State,21,
197,198,5,"Sep 23, 1995",Sat,Virginia,22,@,Clemson,3,
198,199,5,"Sep 23, 1995",Sat,Virginia Tech,13,,Miami (FL),7,
199,200,5,"Sep 23, 1995",Sat,Wake Forest,30,@,Navy,7,
200,201,5,"Sep 23, 1995",Sat,Washington,21,,Army,13,
201,202,5,"Sep 23, 1995",Sat,Washington State,24,,UCLA,15,
202,203,5,"Sep 23, 1995",Sat,West Virginia,45,,Kent State,6,
203,204,5,"Sep 23, 1995",Sat,Wisconsin,42,,Southern Methodist,0,
204,205,5,"Sep 23, 1995",Sat,Wyoming,45,,Oklahoma State,25,
205,206,6,"Sep 28, 1995",Thu,Georgia Tech,31,,Maryland,3,
206,207,6,"Sep 28, 1995",Thu,San Diego State,30,,Nevada,27,
207,208,6,"Sep 30, 1995",Sat,Air Force,27,@,New Mexico,24,
208,209,6,"Sep 30, 1995",Sat,Akron,16,,Central Michigan,13,
209,210,6,"Sep 30, 1995",Sat,Alabama,31,@,Georgia,0,
210,211,6,"Sep 30, 1995",Sat,Arizona,20,,California,15,
211,212,6,"Sep 30, 1995",Sat,Arkansas,35,@,Vanderbilt,7,
212,213,6,"Sep 30, 1995",Sat,Auburn,42,@,Kentucky,21,
213,214,6,"Sep 30, 1995",Sat,Baylor,9,,Texas Tech,7,
214,215,6,"Sep 30, 1995",Sat,Bowling Green State,37,@,Temple,31,
215,216,6,"Sep 30, 1995",Sat,Brigham Young,28,@,Colorado State,21,
216,217,6,"Sep 30, 1995",Sat,Clemson,43,@,North Carolina State,22,
217,218,6,"Sep 30, 1995",Sat,Colorado,38,@,Oklahoma,17,
218,219,6,"Sep 30, 1995",Sat,East Carolina,23,,West Virginia,20,
219,220,6,"Sep 30, 1995",Sat,Florida,28,,Mississippi,10,
220,221,6,"Sep 30, 1995",Sat,Hawaii,58,@,Nevada-Las Vegas,30,
221,222,6,"Sep 30, 1995",Sat,Iowa,59,,New Mexico State,21,
222,223,6,"Sep 30, 1995",Sat,Kansas State,44,,Northern Illinois,0,
223,224,6,"Sep 30, 1995",Sat,Louisiana State,20,,South Carolina,20,
224,225,6,"Sep 30, 1995",Sat,Louisiana Tech,27,,Tulsa,23,
225,226,6,"Sep 30, 1995",Sat,Louisiana-Monroe,34,@,Mississippi State,32,
226,227,6,"Sep 30, 1995",Sat,Louisville,17,@,Memphis,7,
227,228,6,"Sep 30, 1995",Sat,Michigan,38,,Miami (OH),19,
228,229,6,"Sep 30, 1995",Sat,Michigan State,25,,Boston College,21,
229,230,6,"Sep 30, 1995",Sat,Minnesota,55,,Arkansas State,7,
230,231,6,"Sep 30, 1995",Sat,Navy,30,@,Duke,9,
231,232,6,"Sep 30, 1995",Sat,Nebraska,35,,Washington State,21,
232,233,6,"Sep 30, 1995",Sat,North Carolina,62,,Ohio,0,
233,234,6,"Sep 30, 1995",Sat,Northwestern,31,,Indiana,7,
234,235,6,"Sep 30, 1995",Sat,Ohio State,45,,Notre Dame,26,
235,236,6,"Sep 30, 1995",Sat,Purdue,35,,Ball State,13,
236,237,6,"Sep 30, 1995",Sat,Rice,21,,Army,21,
237,238,6,"Sep 30, 1995",Sat,San Jose State,32,,Utah State,30,
238,239,6,"Sep 30, 1995",Sat,Southern California,31,,Arizona State,0,
239,240,6,"Sep 30, 1995",Sat,Southern Mississippi,45,,Tulane,0,
240,241,6,"Sep 30, 1995",Sat,Syracuse,27,@,Rutgers,17,
241,242,6,"Sep 30, 1995",Sat,Tennessee,31,,Oklahoma State,0,
242,243,6,"Sep 30, 1995",Sat,Texas,35,@,Southern Methodist,10,
243,244,6,"Sep 30, 1995",Sat,Toledo,45,@,Cincinnati,31,
244,245,6,"Sep 30, 1995",Sat,UCLA,45,,Fresno State,21,
245,246,6,"Sep 30, 1995",Sat,Utah,34,@,Texas-El Paso,21,
246,247,6,"Sep 30, 1995",Sat,Virginia,35,,Wake Forest,17,
247,248,6,"Sep 30, 1995",Sat,Virginia Tech,26,@,Pittsburgh,16,
248,249,6,"Sep 30, 1995",Sat,Washington,26,@,Oregon State,16,
249,250,6,"Sep 30, 1995",Sat,Western Michigan,52,@,Kent State,6,
250,251,6,"Sep 30, 1995",Sat,Wisconsin,17,@,Penn State,9,
251,252,7,"Oct 7, 1995",Sat,Air Force,56,,Texas-El Paso,46,
252,253,7,"Oct 7, 1995",Sat,Alabama,27,,North Carolina State,11,
253,254,7,"Oct 7, 1995",Sat,Auburn,48,,Mississippi State,20,
254,255,7,"Oct 7, 1995",Sat,Boston College,17,,Pittsburgh,0,
255,256,7,"Oct 7, 1995",Sat,Cincinnati,13,,East Carolina,10,
256,257,7,"Oct 7, 1995",Sat,Colorado State,59,@,Utah State,17,
257,258,7,"Oct 7, 1995",Sat,Eastern Michigan,34,,Central Michigan,24,
258,259,7,"Oct 7, 1995",Sat,Florida,28,@,Louisiana State,10,
259,260,7,"Oct 7, 1995",Sat,Florida State,41,,Miami (FL),17,
260,261,7,"Oct 7, 1995",Sat,Fresno State,51,,New Mexico,34,
261,262,7,"Oct 7, 1995",Sat,Georgia,19,@,Clemson,17,
262,263,7,"Oct 7, 1995",Sat,Georgia Tech,37,@,Duke,21,
263,264,7,"Oct 7, 1995",Sat,Illinois,17,@,Indiana,10,
264,265,7,"Oct 7, 1995",Sat,Iowa,21,@,Michigan State,7,
265,266,7,"Oct 7, 1995",Sat,Kansas,40,@,Colorado,24,
266,267,7,"Oct 7, 1995",Sat,Kansas State,30,,Missouri,0,
267,268,7,"Oct 7, 1995",Sat,Louisiana-Lafayette,33,@,Arkansas State,9,
268,269,7,"Oct 7, 1995",Sat,Maryland,9,@,Wake Forest,6,
269,270,7,"Oct 7, 1995",Sat,Miami (OH),21,@,Bowling Green State,0,
270,271,7,"Oct 7, 1995",Sat,Minnesota,39,,Purdue,38,
271,272,7,"Oct 7, 1995",Sat,Mississippi,20,,Tulane,17,
272,273,7,"Oct 7, 1995",Sat,Nevada,56,,North Texas,24,
273,274,7,"Oct 7, 1995",Sat,New Mexico State,48,,Louisiana Tech,13,
274,275,7,"Oct 7, 1995",Sat,North Carolina,22,,Virginia,17,
275,276,7,"Oct 7, 1995",Sat,Northern Illinois,62,,Nevada-Las Vegas,14,
276,277,7,"Oct 7, 1995",Sat,Northwestern,19,@,Michigan,13,
277,278,7,"Oct 7, 1995",Sat,Notre Dame,29,@,Washington,21,
278,279,7,"Oct 7, 1995",Sat,Ohio State,28,@,Penn State,25,
279,280,7,"Oct 7, 1995",Sat,Oklahoma,39,@,Iowa State,26,
280,281,7,"Oct 7, 1995",Sat,Oregon,45,,Pacific,7,
281,282,7,"Oct 7, 1995",Sat,San Diego State,24,@,Utah,21,
282,283,7,"Oct 7, 1995",Sat,South Carolina,77,,Kent State,14,
283,284,7,"Oct 7, 1995",Sat,Southern California,26,@,California,16,
284,285,7,"Oct 7, 1995",Sat,Southern Mississippi,25,,Louisville,21,
285,286,7,"Oct 7, 1995",Sat,Stanford,30,@,Arizona State,28,
286,287,7,"Oct 7, 1995",Sat,Syracuse,31,,Temple,14,
287,288,7,"Oct 7, 1995",Sat,Tennessee,49,@,Arkansas,31,
288,289,7,"Oct 7, 1995",Sat,Texas,37,,Rice,13,
289,290,7,"Oct 7, 1995",Sat,Texas Christian,31,,Houston,21,
290,291,7,"Oct 7, 1995",Sat,Texas Tech,14,,Texas A&M;,7,
291,292,7,"Oct 7, 1995",Sat,Toledo,17,,Ball State,14,
292,293,7,"Oct 7, 1995",Sat,Troy,20,@,Louisiana-Monroe,10,
293,294,7,"Oct 7, 1995",Sat,Tulsa,35,,Wyoming,6,
294,295,7,"Oct 7, 1995",Sat,Virginia Tech,14,@,Navy,0,
295,296,7,"Oct 7, 1995",Sat,Washington State,40,,Oregon State,14,
296,297,7,"Oct 7, 1995",Sat,Western Michigan,7,,Akron,3,
297,298,8,"Oct 14, 1995",Sat,Air Force,30,@,Navy,20,
298,299,8,"Oct 14, 1995",Sat,Alabama-Birmingham,19,@,North Texas,14,
299,300,8,"Oct 14, 1995",Sat,Arizona State,29,,Brigham Young,21,
300,301,8,"Oct 14, 1995",Sat,Arkansas,13,,Mississippi,6,"Memphis, TN"
301,302,8,"Oct 14, 1995",Sat,Ball State,30,,Bowling Green State,10,
302,303,8,"Oct 14, 1995",Sat,Baylor,47,@,Houston,7,
303,304,8,"Oct 14, 1995",Sat,Central Michigan,46,@,Youngstown State,25,
304,305,8,"Oct 14, 1995",Sat,Cincinnati,16,,Southern Mississippi,13,
305,306,8,"Oct 14, 1995",Sat,Colorado State,19,@,Utah,14,
306,307,8,"Oct 14, 1995",Sat,Florida,49,@,Auburn,38,
307,308,8,"Oct 14, 1995",Sat,Florida State,72,,Wake Forest,13,
308,309,8,"Oct 14, 1995",Sat,Georgia,17,@,Vanderbilt,6,
309,310,8,"Oct 14, 1995",Sat,Georgia Tech,27,,North Carolina,25,
310,311,8,"Oct 14, 1995",Sat,Iowa,22,,Indiana,13,
311,312,8,"Oct 14, 1995",Sat,Kansas,34,,Iowa State,7,
312,313,8,"Oct 14, 1995",Sat,Kansas State,23,@,Oklahoma State,17,
313,314,8,"Oct 14, 1995",Sat,Kentucky,24,,Louisiana State,16,
314,315,8,"Oct 14, 1995",Sat,Louisiana-Lafayette,43,,New Mexico State,26,
315,316,8,"Oct 14, 1995",Sat,Memphis,23,@,Tulane,8,
316,317,8,"Oct 14, 1995",Sat,Miami (FL),56,,Rutgers,21,
317,318,8,"Oct 14, 1995",Sat,Michigan State,27,@,Illinois,21,
318,319,8,"Oct 14, 1995",Sat,Nebraska,57,,Missouri,0,
319,320,8,"Oct 14, 1995",Sat,Nevada,59,,Louisiana-Monroe,35,
320,321,8,"Oct 14, 1995",Sat,New Mexico,24,,Hawaii,10,
321,322,8,"Oct 14, 1995",Sat,Northwestern,27,@,Minnesota,17,
322,323,8,"Oct 14, 1995",Sat,Notre Dame,28,@,Army,27,"East Rutherford, NJ"
323,324,8,"Oct 14, 1995",Sat,Ohio State,27,@,Wisconsin,16,
324,325,8,"Oct 14, 1995",Sat,Oregon,52,@,California,30,
325,326,8,"Oct 14, 1995",Sat,Pacific,47,,Louisiana Tech,41,
326,327,8,"Oct 14, 1995",Sat,Penn State,26,@,Purdue,23,
327,328,8,"Oct 14, 1995",Sat,San Diego State,48,,Fresno State,24,
328,329,8,"Oct 14, 1995",Sat,San Jose State,52,,Nevada-Las Vegas,14,
329,330,8,"Oct 14, 1995",Sat,South Carolina,65,@,Mississippi State,39,
330,331,8,"Oct 14, 1995",Sat,Southern California,26,,Washington State,14,
331,332,8,"Oct 14, 1995",Sat,Syracuse,52,,Eastern Michigan,24,
332,333,8,"Oct 14, 1995",Sat,Temple,29,,Pittsburgh,27,
333,334,8,"Oct 14, 1995",Sat,Tennessee,41,@,Alabama,14,"Birmingham, AL"
334,335,8,"Oct 14, 1995",Sat,Texas,24,,Oklahoma,24,"Dallas, TX"
335,336,8,"Oct 14, 1995",Sat,Texas A&M;,20,,Southern Methodist,17,
336,337,8,"Oct 14, 1995",Sat,Texas Christian,33,@,Rice,28,
337,338,8,"Oct 14, 1995",Sat,Texas Tech,63,,Arkansas State,25,
338,339,8,"Oct 14, 1995",Sat,Toledo,28,,Miami (OH),28,
339,340,8,"Oct 14, 1995",Sat,Tulsa,38,@,Texas-El Paso,28,
340,341,8,"Oct 14, 1995",Sat,UCLA,17,,Arizona,10,
341,342,8,"Oct 14, 1995",Sat,Utah State,42,,Northern Illinois,7,
342,343,8,"Oct 14, 1995",Sat,Virginia,44,,Duke,30,
343,344,8,"Oct 14, 1995",Sat,Virginia Tech,77,,Akron,27,
344,345,8,"Oct 14, 1995",Sat,Washington,38,@,Stanford,28,
345,346,8,"Oct 14, 1995",Sat,West Virginia,31,@,Boston College,19,
346,347,8,"Oct 14, 1995",Sat,Western Michigan,34,@,Ohio,17,
347,348,8,"Oct 14, 1995",Sat,Wyoming,27,,Louisville,20,
