,Rank,Week,Date,Day,Winner,Winner_Pts,At,Loser,Loser_Pts,Notes
79,80,3,"Sep 30, 1950",Sat,California,28,@,Oregon,7,"Portland, OR"
80,81,3,"Sep 30, 1950",Sat,Clemson,34,@,Missouri,0,
81,82,3,"Sep 30, 1950",Sat,Colorado,34,,Kansas State,6,
82,83,3,"Sep 30, 1950",Sat,Colorado State,48,,Colorado College,7,
83,84,3,"Sep 30, 1950",Sat,Columbia,42,,Hobart,12,
84,85,3,"Sep 30, 1950",Sat,Cornell,27,,Lafayette,0,
85,86,3,"Sep 30, 1950",Sat,Drake,41,@,South Dakota,13,
86,87,3,"Sep 30, 1950",Sat,Duke,28,,Pittsburgh,14,
87,88,3,"Sep 30, 1950",Sat,Florida,27,,Duquesne,14,
88,89,3,"Sep 30, 1950",Sat,Furman,32,,Davidson,20,"Charlotte, NC"
89,90,3,"Sep 30, 1950",Sat,George Washington,15,,Virginia Military Institute,12,
90,91,3,"Sep 30, 1950",Sat,Hardin-Simmons,41,,Trinity (Texas),0,
91,92,3,"Sep 30, 1950",Sat,Holy Cross,21,,Dartmouth,21,
92,93,3,"Sep 30, 1950",Sat,Howard Payne,33,@,New Mexico State,6,
93,94,3,"Sep 30, 1950",Sat,Illinois,28,,Ohio,2,
94,95,3,"Sep 30, 1950",Sat,Indiana,20,,Nebraska,20,
95,96,3,"Sep 30, 1950",Sat,Kentucky,27,,Mississippi,0,
96,97,3,"Sep 30, 1950",Sat,Louisiana State,19,,Pacific,0,
97,98,3,"Sep 30, 1950",Sat,Maryland,35,,Navy,21,
98,99,3,"Sep 30, 1950",Sat,Michigan State,14,@,Michigan,7,
99,100,3,"Sep 30, 1950",Sat,Mississippi State,7,,Tennessee,0,
100,101,3,"Sep 30, 1950",Sat,Montana,28,@,Idaho,27,
101,102,3,"Sep 30, 1950",Sat,North Carolina State,7,,Catawba College,6,
102,103,3,"Sep 30, 1950",Sat,Northern Arizona,37,,La Verne,20,
103,104,3,"Sep 30, 1950",Sat,Northwestern,23,,Iowa State,13,
104,105,3,"Sep 30, 1950",Sat,Notre Dame,14,,North Carolina,7,
105,106,3,"Sep 30, 1950",Sat,Oklahoma,28,,Boston College,0,
106,107,3,"Sep 30, 1950",Sat,Oklahoma State,13,,Texas Christian,7,
107,108,3,"Sep 30, 1950",Sat,Penn State,34,,Georgetown,14,
108,109,3,"Sep 30, 1950",Sat,Pennsylvania,21,,Virginia,7,
109,110,3,"Sep 30, 1950",Sat,Princeton,66,,Williams,0,
110,111,3,"Sep 30, 1950",Sat,Quantico Marines,61,@,Virginia Tech,21,
111,112,3,"Sep 30, 1950",Sat,Rice,27,,Santa Clara,7,
112,113,3,"Sep 30, 1950",Sat,South Carolina,7,@,Georgia Tech,0,
113,114,3,"Sep 30, 1950",Sat,Southern Methodist,32,@,Ohio State,27,
114,115,3,"Sep 30, 1950",Sat,Stanford,55,,San Francisco,7,
115,116,3,"Sep 30, 1950",Sat,Texas,34,,Purdue,26,
116,117,3,"Sep 30, 1950",Sat,Texas A&M;,34,,Texas Tech,13,"San Antonio, TX"
117,118,3,"Sep 30, 1950",Sat,UCLA,42,,Washington State,0,
118,119,3,"Sep 30, 1950",Sat,Utah,27,,Arizona,14,
119,120,3,"Sep 30, 1950",Sat,Vanderbilt,41,,Auburn,0,
120,121,3,"Sep 30, 1950",Sat,Wake Forest,43,,Richmond,0,
121,122,3,"Sep 30, 1950",Sat,Washington,28,,Minnesota,13,
122,123,3,"Sep 30, 1950",Sat,Washington & Lee,26,,West Virginia,7,"Lynchburg, VA"
123,124,3,"Sep 30, 1950",Sat,West Texas A&M;,41,,McMurry,19,
124,125,3,"Sep 30, 1950",Sat,Wichita State,49,,Utah State,20,
125,126,3,"Sep 30, 1950",Sat,William & Mary,20,,Cincinnati,14,
126,127,3,"Sep 30, 1950",Sat,Wisconsin,28,,Marquette,6,
127,128,3,"Sep 30, 1950",Sat,Yale,36,,Brown,12,
128,129,4,"Oct 6, 1950",Fri,George Washington,21,,West Virginia,14,
129,130,4,"Oct 6, 1950",Fri,Miami (FL),18,,Villanova,12,
130,131,4,"Oct 6, 1950",Fri,Pacific,41,@,Denver,6,
131,132,4,"Oct 6, 1950",Fri,South Carolina,21,@,Furman,6,
132,133,4,"Oct 6, 1950",Fri,Wichita State,21,@,Detroit Mercy,13,
133,134,4,"Oct 7, 1950",Sat,Arizona,32,,Hardin-Simmons,28,
134,135,4,"Oct 7, 1950",Sat,Arizona State,63,,Northern Arizona,0,
135,136,4,"Oct 7, 1950",Sat,Army,41,,Penn State,7,
136,137,4,"Oct 7, 1950",Sat,Baylor,14,,Mississippi State,7,"Shreveport, LA"
137,138,4,"Oct 7, 1950",Sat,Boston University,21,@,Duquesne,7,
138,139,4,"Oct 7, 1950",Sat,Bowling Green State,20,,Bradley,14,
139,140,4,"Oct 7, 1950",Sat,California,14,,Pennsylvania,7,
140,141,4,"Oct 7, 1950",Sat,Clemson,27,,North Carolina State,0,
141,142,4,"Oct 7, 1950",Sat,Colgate,47,,Western Reserve,6,
142,143,4,"Oct 7, 1950",Sat,Columbia,28,@,Harvard,7,
143,144,4,"Oct 7, 1950",Sat,Cornell,26,@,Syracuse,7,
144,145,4,"Oct 7, 1950",Sat,Davidson,24,@,Presbyterian,0,
145,146,4,"Oct 7, 1950",Sat,Georgia Tech,16,,Florida,13,
146,147,4,"Oct 7, 1950",Sat,Holy Cross,41,,Brown,21,
147,148,4,"Oct 7, 1950",Sat,Indiana,20,,Iowa,7,
148,149,4,"Oct 7, 1950",Sat,Iowa State,26,,Northern Iowa,8,
149,150,4,"Oct 7, 1950",Sat,Kansas,27,,Colorado,21,
150,151,4,"Oct 7, 1950",Sat,Kentucky,40,,Dayton,0,
151,152,4,"Oct 7, 1950",Sat,Loyola Marymount,48,@,Saint Mary's (CA),0,
152,153,4,"Oct 7, 1950",Sat,Marquette,46,,Kansas State,6,
153,154,4,"Oct 7, 1950",Sat,Maryland,34,@,Michigan State,7,
154,155,4,"Oct 7, 1950",Sat,Michigan,27,,Dartmouth,7,
155,156,4,"Oct 7, 1950",Sat,Mississippi,54,,Boston College,0,
156,157,4,"Oct 7, 1950",Sat,Nebraska,32,@,Minnesota,26,
157,158,4,"Oct 7, 1950",Sat,New Mexico,26,,New Mexico State,13,
158,159,4,"Oct 7, 1950",Sat,New York University,6,,Merchant Marine,6,
159,160,4,"Oct 7, 1950",Sat,North Carolina,0,,Georgia,0,
160,161,4,"Oct 7, 1950",Sat,Northwestern,22,@,Navy,0,"Baltimore, MD"
161,162,4,"Oct 7, 1950",Sat,Ohio State,41,,Pittsburgh,7,
162,163,4,"Oct 7, 1950",Sat,Oklahoma,34,,Texas A&M;,28,
163,164,4,"Oct 7, 1950",Sat,Oklahoma State,14,,Drake,14,
164,165,4,"Oct 7, 1950",Sat,Oregon,21,,Montana,13,
165,166,4,"Oct 7, 1950",Sat,Princeton,34,,Rutgers,28,
166,167,4,"Oct 7, 1950",Sat,Purdue,28,@,Notre Dame,14,
167,168,4,"Oct 7, 1950",Sat,Rice,35,,Louisiana State,20,
168,169,4,"Oct 7, 1950",Sat,San Jose State,14,,Santa Clara,10,
169,170,4,"Oct 7, 1950",Sat,Southeastern Louisiana,6,@,Auburn,0,
170,171,4,"Oct 7, 1950",Sat,Southern California,20,,Washington State,20,
171,172,4,"Oct 7, 1950",Sat,Southern Methodist,21,@,Missouri,0,
172,173,4,"Oct 7, 1950",Sat,Stanford,21,@,Oregon State,7,"Portland, OR"
173,174,4,"Oct 7, 1950",Sat,Tennessee,28,@,Duke,7,
174,175,4,"Oct 7, 1950",Sat,Texas Christian,13,,Arkansas,6,
175,176,4,"Oct 7, 1950",Sat,Texas-El Paso,43,,Idaho,33,
176,177,4,"Oct 7, 1950",Sat,Trinity (Texas),20,,Houston,16,
177,178,4,"Oct 7, 1950",Sat,Tulane,64,,Louisiana College,0,
178,179,4,"Oct 7, 1950",Sat,Tulsa,21,@,Georgetown,7,
179,180,4,"Oct 7, 1950",Sat,Utah,28,,Brigham Young,28,
180,181,4,"Oct 7, 1950",Sat,Utah State,34,@,Montana State,6,
181,182,4,"Oct 7, 1950",Sat,Vanderbilt,27,@,Alabama,22,"Mobile, AL"
182,183,4,"Oct 7, 1950",Sat,Virginia,45,,Virginia Tech,6,"Roanoke, VA"
183,184,4,"Oct 7, 1950",Sat,Virginia Military Institute,26,@,Richmond,14,
184,185,4,"Oct 7, 1950",Sat,Wake Forest,47,@,William & Mary,0,
185,186,4,"Oct 7, 1950",Sat,Washington,21,,UCLA,20,
186,187,4,"Oct 7, 1950",Sat,Washington & Lee,20,@,Citadel,0,
187,188,4,"Oct 7, 1950",Sat,West Texas A&M;,28,@,Texas Tech,13,
188,189,4,"Oct 7, 1950",Sat,Wisconsin,7,@,Illinois,6,
189,190,4,"Oct 7, 1950",Sat,Wyoming,34,,Colorado State,0,
190,191,4,"Oct 7, 1950",Sat,Yale,21,,Fordham,14,
191,192,4,"Oct 8, 1950",Sun,San Francisco,66,,Nevada,6,
192,193,5,"Oct 13, 1950",Fri,Alabama,34,,Furman,6,
193,194,5,"Oct 13, 1950",Fri,Fordham,26,@,Boston College,6,"Boston, MA"
194,195,5,"Oct 13, 1950",Fri,George Washington,42,,Virginia Tech,7,
195,196,5,"Oct 13, 1950",Fri,Illinois,14,@,UCLA,6,
196,197,5,"Oct 13, 1950",Fri,Loyola Marymount,14,@,San Jose State,7,
197,198,5,"Oct 13, 1950",Fri,Marquette,27,@,Detroit Mercy,13,
198,199,5,"Oct 14, 1950",Sat,Arkansas,27,,Baylor,6,
199,200,5,"Oct 14, 1950",Sat,Army,27,,Michigan,6,"Bronx, NY"
200,201,5,"Oct 14, 1950",Sat,Brown,55,,Rhode Island,13,
201,202,5,"Oct 14, 1950",Sat,California,13,@,Southern California,7,
202,203,5,"Oct 14, 1950",Sat,Citadel,19,,Davidson,12,
203,204,5,"Oct 14, 1950",Sat,Colgate,35,,Holy Cross,28,
204,205,5,"Oct 14, 1950",Sat,Colorado,28,,Nebraska,19,
205,206,5,"Oct 14, 1950",Sat,Colorado State,27,,Brigham Young,14,
206,207,5,"Oct 14, 1950",Sat,Cornell,28,@,Harvard,7,
207,208,5,"Oct 14, 1950",Sat,Drake,34,@,Northern Iowa,18,
208,209,5,"Oct 14, 1950",Sat,Duke,7,@,North Carolina State,0,
209,210,5,"Oct 14, 1950",Sat,Florida,27,,Auburn,7,
210,211,5,"Oct 14, 1950",Sat,Georgia,27,,Mississippi State,0,
211,212,5,"Oct 14, 1950",Sat,Georgia Tech,13,@,Louisiana State,0,
212,213,5,"Oct 14, 1950",Sat,Hardin-Simmons,41,,Arizona State,14,
213,214,5,"Oct 14, 1950",Sat,Houston,27,,Louisville,7,
214,215,5,"Oct 14, 1950",Sat,Idaho,14,,Oregon,0,
215,216,5,"Oct 14, 1950",Sat,Kansas,33,@,Iowa State,21,
216,217,5,"Oct 14, 1950",Sat,Kentucky,41,,Cincinnati,7,
217,218,5,"Oct 14, 1950",Sat,Maryland,25,@,Georgetown,14,"Washington, DC"
218,219,5,"Oct 14, 1950",Sat,Miami (FL),20,@,Purdue,14,
219,220,5,"Oct 14, 1950",Sat,Michigan State,33,,William & Mary,14,
220,221,5,"Oct 14, 1950",Sat,Missouri,28,@,Kansas State,7,
221,222,5,"Oct 14, 1950",Sat,New Mexico State,20,@,Northern Arizona,14,
222,223,5,"Oct 14, 1950",Sat,New York University,55,@,Brooklyn,0,"Brooklyn, NY"
223,224,5,"Oct 14, 1950",Sat,Northwestern,13,,Minnesota,6,
224,225,5,"Oct 14, 1950",Sat,Notre Dame,13,@,Tulane,9,
225,226,5,"Oct 14, 1950",Sat,Ohio State,26,@,Indiana,14,
226,227,5,"Oct 14, 1950",Sat,Oklahoma,14,,Texas,13,"Dallas, TX"
227,228,5,"Oct 14, 1950",Sat,Pacific,43,@,Nevada,7,
228,229,5,"Oct 14, 1950",Sat,Pennsylvania,42,,Dartmouth,26,
229,230,5,"Oct 14, 1950",Sat,Princeton,20,,Navy,14,
230,231,5,"Oct 14, 1950",Sat,Rice,14,@,Pittsburgh,7,
231,232,5,"Oct 14, 1950",Sat,Rutgers,26,,Temple,20,
232,233,5,"Oct 14, 1950",Sat,San Francisco,33,,Saint Mary's (CA),7,
233,234,5,"Oct 14, 1950",Sat,Southern Methodist,56,,Oklahoma State,0,
234,235,5,"Oct 14, 1950",Sat,St. Bonaventure,25,@,Boston University,21,
235,236,5,"Oct 14, 1950",Sat,Stanford,23,,Santa Clara,13,
236,237,5,"Oct 14, 1950",Sat,Syracuse,27,,Penn State,7,
237,238,5,"Oct 14, 1950",Sat,Tennessee,41,,Chattanooga,0,
238,239,5,"Oct 14, 1950",Sat,Texas A&M;,52,,Virginia Military Institute,0,
239,240,5,"Oct 14, 1950",Sat,Texas Christian,19,,Texas Tech,6,
240,241,5,"Oct 14, 1950",Sat,Texas-El Paso,14,,Arizona,13,
241,242,5,"Oct 14, 1950",Sat,Tulsa,27,,Villanova,7,
242,243,5,"Oct 14, 1950",Sat,Utah,14,,Denver,14,
243,244,5,"Oct 14, 1950",Sat,Vanderbilt,20,,Mississippi,14,
244,245,5,"Oct 14, 1950",Sat,Virginia,26,,Washington & Lee,21,"Richmond, VA"
245,246,5,"Oct 14, 1950",Sat,Wake Forest,13,@,North Carolina,7,
246,247,5,"Oct 14, 1950",Sat,Washington,35,@,Oregon State,6,"Portland, OR"
247,248,5,"Oct 14, 1950",Sat,Washington State,14,@,Montana,7,
248,249,5,"Oct 14, 1950",Sat,West Texas A&M;,45,,New Mexico,6,"Amarillo, TX"
249,250,5,"Oct 14, 1950",Sat,West Virginia,46,,Richmond,7,
250,251,5,"Oct 14, 1950",Sat,Wichita State,34,,Bradley,6,
251,252,5,"Oct 14, 1950",Sat,Wisconsin,14,@,Iowa,0,
252,253,5,"Oct 14, 1950",Sat,Wyoming,40,@,Utah State,7,
253,254,5,"Oct 14, 1950",Sat,Yale,20,,Columbia,14,
254,255,6,"Oct 19, 1950",Thu,Clemson,14,,South Carolina,14,
255,256,6,"Oct 20, 1950",Fri,Georgetown,20,@,Boston College,10,
256,257,6,"Oct 20, 1950",Fri,Hardin-Simmons,14,,Houston,13,
257,258,6,"Oct 20, 1950",Fri,Miami (FL),34,,Boston University,7,
258,259,6,"Oct 20, 1950",Fri,San Francisco,27,,San Jose State,0,
259,260,6,"Oct 21, 1950",Sat,Arizona State,28,,Utah State,0,
260,261,6,"Oct 21, 1950",Sat,Army,49,@,Harvard,0,
261,262,6,"Oct 21, 1950",Sat,Baylor,26,,Texas Tech,12,
262,263,6,"Oct 21, 1950",Sat,California,27,@,Oregon State,0,"Portland, OR"
263,264,6,"Oct 21, 1950",Sat,Colgate,23,,Bucknell,12,
264,265,6,"Oct 21, 1950",Sat,Colorado,28,,Arizona,25,
265,266,6,"Oct 21, 1950",Sat,Colorado State,26,@,Colorado Mines,0,
266,267,6,"Oct 21, 1950",Sat,Cornell,7,,Yale,0,
267,268,6,"Oct 21, 1950",Sat,Denver,42,,Brigham Young,3,
268,269,6,"Oct 21, 1950",Sat,Detroit Mercy,13,,Tulsa,13,
269,270,6,"Oct 21, 1950",Sat,Duke,41,@,Richmond,0,
270,271,6,"Oct 21, 1950",Sat,Duquesne,25,,St. Bonaventure,12,
271,272,6,"Oct 21, 1950",Sat,Florida,31,@,Vanderbilt,27,
272,273,6,"Oct 21, 1950",Sat,Fordham,27,@,West Virginia,23,
273,274,6,"Oct 21, 1950",Sat,Furman,21,,Citadel,7,
274,275,6,"Oct 21, 1950",Sat,Georgia,13,,Louisiana State,13,
275,276,6,"Oct 21, 1950",Sat,Georgia Tech,20,,Auburn,0,
276,277,6,"Oct 21, 1950",Sat,Illinois,20,,Washington,13,
277,278,6,"Oct 21, 1950",Sat,Indiana,20,,Notre Dame,7,
278,279,6,"Oct 21, 1950",Sat,Iowa,33,,Purdue,21,
279,280,6,"Oct 21, 1950",Sat,Iowa State,20,,Missouri,20,
280,281,6,"Oct 21, 1950",Sat,Kansas,40,,Oklahoma State,7,
281,282,6,"Oct 21, 1950",Sat,Kentucky,34,@,Villanova,7,"Philadelphia, PA"
282,283,6,"Oct 21, 1950",Sat,Lehigh,16,@,Dartmouth,14,
283,284,6,"Oct 21, 1950",Sat,Loyola Marymount,35,@,Pacific,33,
284,285,6,"Oct 21, 1950",Sat,Michigan,26,,Wisconsin,13,
285,286,6,"Oct 21, 1950",Sat,Michigan State,34,,Marquette,6,
286,287,6,"Oct 21, 1950",Sat,Montana,33,,Montana State,0,"Butte, MT"
287,288,6,"Oct 21, 1950",Sat,Navy,27,,Southern California,14,"Baltimore, MD"
288,289,6,"Oct 21, 1950",Sat,Nebraska,19,,Penn State,0,
289,290,6,"Oct 21, 1950",Sat,New Mexico State,27,,New Mexico Military,7,
290,291,6,"Oct 21, 1950",Sat,North Carolina State,16,@,Maryland,13,
291,292,6,"Oct 21, 1950",Sat,Northwestern,28,,Pittsburgh,23,
292,293,6,"Oct 21, 1950",Sat,Ohio State,48,@,Minnesota,0,
293,294,6,"Oct 21, 1950",Sat,Oklahoma,58,,Kansas State,0,
294,295,6,"Oct 21, 1950",Sat,Pennsylvania,34,@,Columbia,0,
295,296,6,"Oct 21, 1950",Sat,Princeton,34,@,Brown,0,
296,297,6,"Oct 21, 1950",Sat,Rutgers,42,,New York University,0,
297,298,6,"Oct 21, 1950",Sat,Saint Mary's (CA),18,@,Oregon,13,
298,299,6,"Oct 21, 1950",Sat,Southern Methodist,42,@,Rice,21,
299,300,6,"Oct 21, 1950",Sat,Syracuse,34,@,Holy Cross,27,
300,301,6,"Oct 21, 1950",Sat,Temple,26,,Wayne State,0,
301,302,6,"Oct 21, 1950",Sat,Tennessee,14,,Alabama,9,
302,303,6,"Oct 21, 1950",Sat,Texas,19,,Arkansas,14,
303,304,6,"Oct 21, 1950",Sat,Texas A&M;,42,,Texas Christian,23,
304,305,6,"Oct 21, 1950",Sat,Texas-El Paso,41,@,New Mexico,13,
305,306,6,"Oct 21, 1950",Sat,Toledo,32,@,Bradley,20,
306,307,6,"Oct 21, 1950",Sat,Tulane,27,,Mississippi,20,
307,308,6,"Oct 21, 1950",Sat,UCLA,21,,Stanford,7,
308,309,6,"Oct 21, 1950",Sat,Virginia,26,,Virginia Military Institute,13,
309,310,6,"Oct 21, 1950",Sat,Wake Forest,13,,George Washington,7,
310,311,6,"Oct 21, 1950",Sat,Washington & Lee,47,@,Davidson,12,
311,312,6,"Oct 21, 1950",Sat,West Texas A&M;,39,,Sam Houston State,18,
312,313,6,"Oct 21, 1950",Sat,Wichita State,17,@,Drake,14,
313,314,6,"Oct 21, 1950",Sat,William & Mary,54,@,Virginia Tech,0,
314,315,6,"Oct 21, 1950",Sat,Wyoming,53,@,Utah,13,
315,316,6,"Oct 22, 1950",Sun,Santa Clara,55,,Nevada,0,"Sacramento, CA"
316,317,7,"Oct 27, 1950",Fri,Citadel,7,,Presbyterian,0,"Orangeburg, SC"
317,318,7,"Oct 27, 1950",Fri,Detroit Mercy,14,,Drake,13,
318,319,7,"Oct 27, 1950",Fri,Georgia,19,@,Boston College,7,
319,320,7,"Oct 27, 1950",Fri,South Carolina,34,@,George Washington,20,
320,321,7,"Oct 28, 1950",Sat,Alabama,14,,Mississippi State,7,
321,322,7,"Oct 28, 1950",Sat,Arizona,19,,Denver,14,
322,323,7,"Oct 28, 1950",Sat,Arizona State,49,,New Mexico State,0,
323,324,7,"Oct 28, 1950",Sat,Army,34,@,Columbia,0,
324,325,7,"Oct 28, 1950",Sat,Baylor,27,,Texas A&M;,20,
325,326,7,"Oct 28, 1950",Sat,California,40,,Saint Mary's (CA),25,
326,327,7,"Oct 28, 1950",Sat,Catawba College,14,@,Virginia Military Institute,13,
327,328,7,"Oct 28, 1950",Sat,Clemson,13,@,Wake Forest,12,
328,329,7,"Oct 28, 1950",Sat,Colgate,35,@,Brown,34,
329,330,7,"Oct 28, 1950",Sat,Colorado,20,,Utah,20,
330,331,7,"Oct 28, 1950",Sat,Colorado State,33,@,Utah State,13,
331,332,7,"Oct 28, 1950",Sat,Connecticut,14,,New York University,7,
332,333,7,"Oct 28, 1950",Sat,Dartmouth,27,@,Harvard,7,
333,334,7,"Oct 28, 1950",Sat,Davidson,44,,Erskine,0,
334,335,7,"Oct 28, 1950",Sat,Duquesne,27,@,Louisville,20,
335,336,7,"Oct 28, 1950",Sat,Florida,19,,Furman,7,
336,337,7,"Oct 28, 1950",Sat,Fordham,21,,San Francisco,14,"New York, NY"
337,338,7,"Oct 28, 1950",Sat,Houston,46,@,Wichita State,6,
338,339,7,"Oct 28, 1950",Sat,Idaho,7,,Washington State,7,
339,340,7,"Oct 28, 1950",Sat,Illinois,20,,Indiana,0,
340,341,7,"Oct 28, 1950",Sat,Kentucky,28,@,Georgia Tech,14,
341,342,7,"Oct 28, 1950",Sat,Lehigh,21,,Rutgers,18,
342,343,7,"Oct 28, 1950",Sat,Loyola Marymount,34,@,Nevada,7,
343,344,7,"Oct 28, 1950",Sat,Marquette,21,@,Santa Clara,14,
344,345,7,"Oct 28, 1950",Sat,Maryland,26,@,Duke,14,
345,346,7,"Oct 28, 1950",Sat,Miami (FL),28,@,Pittsburgh,0,
